r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.785,-5.84723258e-07,-7.55028404e-07,8.85327678e-06,4.68244428e-05,8.10481173e-05,-7.64395663e-05,-3.24521005e-05,8.50441557e-07,-7.96045572e-07,-1.43914033e-05,-1.72709762e-05,6.07874266e-05,9.30770214e-05,7.29532145e-05
0.786,-6.19649102e-07,-8.56135545e-07,8.39562405e-06,4.54572572e-05,8.14000359e-05,-7.41457237e-05,-3.19591366e-05,8.68568658e-07,-7.45317342e-07,-1.40886457e-05,-1.75779558e-05,5.85812809e-05,9.227057e-05,7.21775692e-05
0.787,-6.47382898e-07,-9.42558029e-07,7.975172e-06,4.41497814e-05,8.16049361e-05,-7.18280906e-05,-3.1507381e-05,8.86863545e-07,-6.94315831e-07,-1.37828639e-05,-1.7820325e-05,5.64235848e-05,9.14675294e-05,7.13984165e-05
0.788,-6.67975123e-07,-1.01544401e-06,7.58719669e-06,4.28953441e-05,8.16715653e-05,-6.94926678e-05,-3.10926365e-05,9.04061194e-07,-6.43926061e-07,-1.34745222e-05,-1.80004064e-05,5.43144681e-05,9.06644851e-05,7.06139927e-05
0.789,-6.81586361e-07,-1.07413885e-06,7.23310356e-06,4.16942953e-05,8.16037818e-05,-6.71390812e-05,-3.0716892e-05,9.19485519e-07,-5.93560499e-07,-1.31651438e-05,-1.81242832e-05,5.22499007e-05,8.98609106e-05,6.98226431e-05
0.79,-6.88662658e-07,-1.11984941e-06,6.90874649e-06,4.05399323e-05,8.14106981e-05,-6.47734142e-05,-3.03759594e-05,9.31715452e-07,-5.44386356e-07,-1.28548553e-05,-1.81938768e-05,5.02311657e-05,8.90536797e-05,6.90229539e-05
0.791,-6.89826134e-07,-1.15231028e-06,6.61500479e-06,3.94329083e-05,8.10956661e-05,-6.23955165e-05,-3.00717877e-05,9.41130483e-07,-4.9616645e-07,-1.25441635e-05,-1.82150902e-05,4.82558518e-05,8.82423495e-05,6.82143314e-05
0.792,-6.86046885e-07,-1.17218945e-06,6.34761153e-06,3.83668981e-05,8.06670627e-05,-6.00111655e-05,-2.98005642e-05,9.47082339e-07,-4.50153596e-07,-1.22325031e-05,-1.81895928e-05,4.63259605e-05,8.74237593e-05,6.73958689e-05
0.793,-6.77739159e-07,-1.17930269e-06,6.10681514e-06,3.73435221e-05,8.01278501e-05,-5.76198065e-05,-2.95646169e-05,9.50458014e-07,-4.05775101e-07,-1.19204789e-05,-1.81224344e-05,4.44392061e-05,8.65983513e-05,6.65668624e-05
0.794,-6.64731658e-07,-1.17452366e-06,5.88983375e-06,3.63565468e-05,7.94877655e-05,-5.52269586e-05,-2.93593482e-05,9.50384849e-07,-3.6426541e-07,-1.16079986e-05,-1.80148682e-05,4.25969531e-05,8.57637087e-05,6.57259923e-05
0.795,-6.45948487e-07,-1.15899166e-06,5.6977756e-06,3.54069476e-05,7.8751642e-05,-5.28327851e-05,-2.91852461e-05,9.47577404e-07,-3.25087502e-07,-1.12961555e-05,-1.78724781e-05,4.07968158e-05,8.49202601e-05,6.48732206e-05
0.796,-6.21217935e-07,-1.13419648e-06,5.52869126e-06,3.44872229e-05,7.79301454e-05,-5.04435422e-05,-2.90359995e-05,9.40600265e-07,-2.89871398e-07,-1.09853844e-05,-1.76978437e-05,3.9039446e-05,8.40646024e-05,6.40080086e-05
0.797,-5.91497972e-07,-1.10116111e-06,5.38119e-06,3.35983645e-05,7.70264013e-05,-4.80595691e-05,-2.89128571e-05,9.30067446e-07,-2.57849558e-07,-1.06768874e-05,-1.74973301e-05,3.73229562e-05,8.31963174e-05,6.31317664e-05
0.798,-5.59886413e-07,-1.05957791e-06,5.25077171e-06,3.27347689e-05,7.60475776e-05,-4.56853021e-05,-2.88129241e-05,9.15447013e-07,-2.30590158e-07,-1.03704255e-05,-1.7272408e-05,3.56483351e-05,8.23126902e-05,6.22444125e-05
0.799,-5.27668465e-07,-1.00878427e-06,5.13416168e-06,3.19004866e-05,7.49944003e-05,-4.33188007e-05,-2.87408333e-05,8.98971264e-07,-2.06355035e-07,-1.00661175e-05,-1.70265558e-05,3.40145427e-05,8.14156339e-05,6.13471922e-05
0.8,-4.94451277e-07,-9.48582402e-07,5.03025119e-06,3.10911459e-05,7.38754943e-05,-4.09634136e-05,-2.86928193e-05,8.80310249e-07,-1.86317592e-07,-9.76434476e-06,-1.67582153e-05,3.24206353e-05,8.05053002e-05,6.0437349e-05
0.801,-4.56800538e-07,-8.80584274e-07,4.93984896e-06,3.0308728e-05,7.26959652e-05,-3.86193925e-05,-2.86684562e-05,8.59673367e-07,-1.68457806e-07,-9.46683858e-06,-1.64709613e-05,3.08641587e-05,7.95840215e-05,5.95146289e-05
0.802,-4.13811213e-07,-8.07395499e-07,4.86459118e-06,2.95453385e-05,7.1467207e-05,-3.62930405e-05,-2.86591537e-05,8.34445346e-07,-1.55038572e-07,-9.1758495e-06,-1.616578e-05,2.93428659e-05,7.86501318e-05,5.8576256e-05
0.803,-3.66478374e-07,-7.31014381e-07,4.80206776e-06,2.88008951e-05,7.01930903e-05,-3.3986526e-05,-2.86642803e-05,8.0443069e-07,-1.45015993e-07,-8.89200287e-06,-1.58500458e-05,2.78571059e-05,7.77027162e-05,5.76259728e-05
0.804,-3.19201396e-07,-6.52226849e-07,4.74949488e-06,2.80697988e-05,6.88799151e-05,-3.17039913e-05,-2.86801934e-05,7.69804244e-07,-1.40975038e-07,-8.61547877e-06,-1.55247155e-05,2.64069426e-05,7.67396024e-05,5.66641715e-05
0.805,-2.74244034e-07,-5.70019648e-07,4.70163376e-06,2.73555525e-05,6.75282467e-05,-2.94446217e-05,-2.87111287e-05,7.32760164e-07,-1.41062158e-07,-8.34453723e-06,-1.51947568e-05,2.49945778e-05,7.57616823e-05,5.56956694e-05
0.806,-2.31961722e-07,-4.84575207e-07,4.65816222e-06,2.66558123e-05,6.61440926e-05,-2.72099263e-05,-2.87546183e-05,6.94383263e-07,-1.4626317e-07,-8.08036133e-06,-1.48565552e-05,2.36178278e-05,7.47704938e-05,5.47179946e-05
0.807,-1.90307156e-07,-3.96141996e-07,4.61795709e-06,2.59723147e-05,6.47318279e-05,-2.50007038e-05,-2.88109872e-05,6.54104592e-07,-1.54436163e-07,-7.82310844e-06,-1.45142412e-05,2.22763041e-05,7.37682105e-05,5.3732724e-05
0.808,-1.47945672e-07,-3.07722216e-07,4.5833118e-06,2.53001327e-05,6.3299733e-05,-2.28209606e-05,-2.88731082e-05,6.10928241e-07,-1.6635633e-07,-7.57626662e-06,-1.41653566e-05,2.09660986e-05,7.27554515e-05,5.273692e-05
0.809,-1.07039917e-07,-2.20535161e-07,4.55149068e-06,2.46372966e-05,6.18519478e-05,-2.06742745e-05,-2.8940021e-05,5.63376097e-07,-1.8169112e-07,-7.33903257e-06,-1.3817757e-05,1.96882679e-05,7.17313642e-05,5.1734462e-05
0.81,-6.94169502e-08,-1.36576772e-07,4.5213021e-06,2.3980808e-05,6.03930065e-05,-1.85634076e-05,-2.90070267e-05,5.12996868e-07,-2.00723128e-07,-7.11278389e-06,-1.34695391e-05,1.84420285e-05,7.06954587e-05,5.0726765e-05
0.811,-3.98388547e-08,-5.51361919e-08,4.48770362e-06,2.33306583e-05,5.89232077e-05,-1.64894884e-05,-2.90786817e-05,4.60647097e-07,-2.23903055e-07,-6.89429788e-06,-1.31271582e-05,1.72299118e-05,6.96476938e-05,4.97183956e-05
0.812,-1.58257241e-08,2.34171773e-08,4.45067549e-06,2.26883607e-05,5.74465605e-05,-1.44523357e-05,-2.91509981e-05,4.08248322e-07,-2.4915314e-07,-6.68513842e-06,-1.27851341e-05,1.60507172e-05,6.85906221e-05,4.87099869e-05
0.813,-6.14799893e-10,9.79415559e-08,4.40767068e-06,2.20523855e-05,5.59632664e-05,-1.24532247e-05,-2.92297581e-05,3.55052633e-07,-2.77600052e-07,-6.483956e-06,-1.24483163e-05,1.49038467e-05,6.75254676e-05,4.7701976e-05
0.814,1.2678427e-08,1.66781151e-07,4.36243873e-06,2.14226581e-05,5.44824652e-05,-1.04947166e-05,-2.93030568e-05,3.00013906e-07,-3.06330393e-07,-6.29326277e-06,-1.21127884e-05,1.37875767e-05,6.64545789e-05,4.66948716e-05
0.815,3.30455234e-08,2.18549756e-07,4.32716368e-06,2.07866251e-05,5.30168504e-05,-8.58635551e-06,-2.9363645e-05,2.50178647e-07,-3.40801208e-07,-6.1049498e-06,-1.17879495e-05,1.27085322e-05,6.53737741e-05,4.56970032e-05
0.816,4.88707141e-08,2.6259098e-07,4.28627426e-06,2.01542086e-05,5.15592085e-05,-6.72300916e-06,-2.94135563e-05,2.04689223e-07,-3.76027696e-07,-5.92033833e-06,-1.14688204e-05,1.16655047e-05,6.42877659e-05,4.47113327e-05
0.817,5.5493692e-08,2.98594438e-07,4.23809979e-06,1.95226603e-05,5.01102859e-05,-4.90621297e-06,-2.94566378e-05,1.59348157e-07,-4.11789011e-07,-5.74349157e-06,-1.11587613e-05,1.06555661e-05,6.31948087e-05,4.37350007e-05
0.818,5.74885139e-08,3.27572708e-07,4.18197609e-06,1.889675e-05,4.86732204e-05,-3.13485784e-06,-2.9486878e-05,1.19187529e-07,-4.4689176e-07,-5.56776941e-06,-1.08557508e-05,9.68385201e-06,6.20982683e-05,4.27759956e-05
0.819,5.44556968e-08,3.51384558e-07,4.11913969e-06,1.82759231e-05,4.72518671e-05,-1.40932117e-06,-2.95041148e-05,8.14802677e-08,-4.80173713e-07,-5.39807835e-06,-1.05601731e-05,8.74697993e-06,6.09969864e-05,4.18309777e-05
0.82,4.95505545e-08,3.68160523e-07,4.04911762e-06,1.76621172e-05,4.58477472e-05,2.69861074e-07,-2.95041811e-05,4.70250836e-08,-5.1069017e-07,-5.23054906e-06,-1.02713408e-05,7.84675629e-06,5.98942819e-05,4.09039802e-05
0.821,4.20803454e-08,3.79742186e-07,3.9734864e-06,1.70533376e-05,4.44663623e-05,1.90058054e-06,-2.94827667e-05,1.4257329e-08,-5.37856059e-07,-5.06948554e-06,-9.99044247e-06,6.98059561e-06,5.8787054e-05,3.99932598e-05
0.822,3.20103633e-08,3.83435427e-07,3.89034e-06,1.64497943e-05,4.31069731e-05,3.48153323e-06,-2.94382217e-05,-1.58434046e-08,-5.6129278e-07,-4.91044096e-06,-9.71852427e-06,6.151153e-06,5.76771839e-05,3.91035922e-05
0.823,1.92767346e-08,3.82433064e-07,3.80082484e-06,1.58519022e-05,4.17741245e-05,5.01230352e-06,-2.93671086e-05,-4.23325358e-08,-5.80923327e-07,-4.75543692e-06,-9.45581095e-06,5.35792913e-06,5.65613421e-05,3.82355062e-05
0.824,4.33689301e-09,3.749398e-07,3.70343151e-06,1.52615614e-05,4.04655809e-05,6.49356552e-06,-2.927143e-05,-6.44807424e-08,-5.96106649e-07,-4.60071921e-06,-9.20212958e-06,4.60314232e-06,5.54423831e-05,3.73924766e-05
0.825,-1.09962352e-08,3.64386484e-07,3.60019136e-06,1.46809166e-05,3.91858285e-05,7.92604059e-06,-2.91480246e-05,-8.23739621e-08,-6.06782891e-07,-4.44897252e-06,-8.95613984e-06,3.88487956e-06,5.4318081e-05,3.6573469e-05
0.826,-2.6875713e-08,3.48508726e-07,3.49027496e-06,1.41101105e-05,3.79330441e-05,9.30929846e-06,-2.89987509e-05,-9.70905141e-08,-6.1216651e-07,-4.29868573e-06,-8.7179474e-06,3.20327329e-06,5.31912227e-05,3.57794175e-05
0.827,-4.2497652e-08,3.2959499e-07,3.37544595e-06,1.35496575e-05,3.67118544e-05,1.06423753e-05,-2.88189081e-05,-1.08994767e-07,-6.12689316e-07,-4.15214407e-06,-8.48704521e-06,2.55611261e-06,5.20587442e-05,3.50094531e-05
0.828,-5.93362347e-08,3.05418927e-07,3.25472704e-06,1.29981354e-05,3.5520398e-05,1.1923863e-05,-2.86103967e-05,-1.18069594e-07,-6.07935303e-07,-4.00741261e-06,-8.26454178e-06,1.94439463e-06,5.0922323e-05,3.42652319e-05
0.829,-7.62934483e-08,2.78384996e-07,3.12969085e-06,1.24573371e-05,3.43623107e-05,1.31537439e-05,-2.83697091e-05,-1.23427285e-07,-5.98749558e-07,-3.86490462e-06,-8.04963851e-06,1.36735678e-06,4.97787987e-05,3.35476845e-05
0.83,-9.38540385e-08,2.47447384e-07,2.99992898e-06,1.19273984e-05,3.32351711e-05,1.43323179e-05,-2.81007797e-05,-1.24860819e-07,-5.84775087e-07,-3.72309099e-06,-7.8425934e-06,8.25998878e-07,4.8630438e-05,3.28579538e-05
0.831,-1.10275056e-07,2.14985895e-07,2.86717313e-06,1.14114596e-05,3.21417854e-05,1.54606306e-05,-2.78013852e-05,-1.22692924e-07,-5.66723912e-07,-3.58287891e-06,-7.64166337e-06,3.18513136e-07,4.74749992e-05,3.21960261e-05
0.832,-1.26395363e-07,1.80036152e-07,2.73119933e-06,1.09086679e-05,3.1079825e-05,1.65384117e-05,-2.74753643e-05,-1.17884374e-07,-5.44159114e-07,-3.44443767e-06,-7.44708787e-06,-1.5583531e-07,4.63150305e-05,3.1560819e-05
0.833,-1.41557327e-07,1.43943899e-07,2.59338976e-06,1.04205307e-05,3.00519276e-05,1.75652525e-05,-2.71195889e-05,-1.1096748e-07,-5.17725125e-07,-3.30842837e-06,-7.25762023e-06,-5.99299494e-07,4.5147971e-05,3.09522529e-05
0.834,-1.56948102e-07,1.05715286e-07,2.45366095e-06,9.94488519e-06,2.90560318e-05,1.8539997e-05,-2.67372926e-05,-1.01877378e-07,-4.87318293e-07,-3.17456348e-06,-7.07412331e-06,-1.01213224e-06,4.39758846e-05,3.03694093e-05
0.835,-1.71587104e-07,6.65191442e-08,2.31355133e-06,9.48377637e-06,2.80944427e-05,1.94626939e-05,-2.63259729e-05,-9.02020707e-08,-4.53722409e-07,-3.04214226e-06,-6.89539855e-06,-1.39526466e-06,4.27961379e-05,2.98138171e-05
0.836,-1.85701037e-07,2.61832653e-08,2.17339871e-06,9.0364321e-06,2.71648295e-05,2.03335809e-05,-2.58902878e-05,-7.58816933e-08,-4.17139802e-07,-2.91110451e-06,-6.72195557e-06,-1.74877267e-06,4.16113932e-05,2.92841253e-05
0.837,-1.98291537e-07,-1.40551639e-08,2.0345233e-06,8.60585219e-06,2.62687831e-05,2.11536102e-05,-2.5429018e-05,-5.94624455e-08,-3.78091737e-07,-2.78126847e-06,-6.55217656e-06,-2.07413801e-06,4.04197021e-05,2.87814342e-05
0.838,-2.10056462e-07,-5.4194106e-08,1.89696481e-06,8.19076133e-06,2.54036397e-05,2.19227947e-05,-2.4946998e-05,-4.1752731e-08,-3.36721686e-07,-2.65371485e-06,-6.38649407e-06,-2.37283695e-06,3.92243222e-05,2.83024333e-05
0.839,-2.20907436e-07,-9.36772925e-08,1.76161192e-06,7.7926595e-06,2.45708415e-05,2.2640926e-05,-2.44422445e-05,-2.31844524e-08,-2.93180598e-07,-2.52814404e-06,-6.22359213e-06,-2.64667724e-06,3.80232659e-05,2.7848178e-05
0.84,-2.3146289e-07,-1.32664313e-07,1.62878627e-06,7.40926011e-06,2.37680513e-05,2.33072878e-05,-2.39187506e-05,-3.71614688e-09,-2.47853083e-07,-2.40512924e-06,-6.064247e-06,-2.89683333e-06,3.68198054e-05,2.74151884e-05
0.841,-2.4112504e-07,-1.70824671e-07,1.49968829e-06,7.04216528e-06,2.29968481e-05,2.39219382e-05,-2.33744771e-05,1.70086495e-08,-2.0091021e-07,-2.28348122e-06,-5.90737695e-06,-3.12396322e-06,3.5611831e-05,2.70059684e-05
0.842,-2.49812266e-07,-2.07836006e-07,1.3749746e-06,6.69023643e-06,2.22547291e-05,2.44853419e-05,-2.28142675e-05,3.88731005e-08,-1.53115508e-07,-2.16385291e-06,-5.75366134e-06,-3.32900113e-06,3.44031206e-05,2.6616755e-05
0.843,-2.57133399e-07,-2.43204428e-07,1.25534205e-06,6.35571292e-06,2.1542647e-05,2.49984117e-05,-2.22369886e-05,6.15490238e-08,-1.0437117e-07,-2.04559856e-06,-5.60193779e-06,-3.51286096e-06,3.31919237e-05,2.62500543e-05
0.844,-2.63617155e-07,-2.76425359e-07,1.14097061e-06,6.03722493e-06,2.08575811e-05,2.54616174e-05,-2.16477352e-05,8.4315253e-08,-5.53539975e-08,-1.9301022e-06,-5.4527205e-06,-3.67748388e-06,3.19826851e-05,2.59005144e-05
0.845,-2.69395426e-07,-3.07374234e-07,1.03206599e-06,5.73574813e-06,2.02003614e-05,2.58750947e-05,-2.10445896e-05,1.07163391e-07,-5.50145589e-09,-1.81668983e-06,-5.30499865e-06,-3.82397408e-06,3.0773669e-05,2.55707242e-05
0.846,-2.7472487e-07,-3.35769893e-07,9.29228273e-07,5.44917357e-06,1.95683884e-05,2.62388131e-05,-2.04317894e-05,1.30076141e-07,4.43306019e-08,-1.70624979e-06,-5.15937739e-06,-3.95400582e-06,2.95695574e-05,2.52550399e-05
0.847,-2.7903518e-07,-3.616789e-07,8.32973821e-07,5.17841878e-06,1.89629538e-05,2.6553194e-05,-1.98069387e-05,1.53593498e-07,9.46732541e-08,-1.5976256e-06,-5.01517572e-06,-4.06778784e-06,2.83684008e-05,2.49573092e-05
0.848,-2.82195725e-07,-3.84605859e-07,7.44170326e-07,4.9223117e-06,1.83815335e-05,2.68191962e-05,-1.91749095e-05,1.77426655e-07,1.44279272e-07,-1.49182087e-06,-4.87302831e-06,-4.16675554e-06,2.71752869e-05,2.46715814e-05
0.849,-2.83904799e-07,-4.04376866e-07,6.62647815e-07,4.68219154e-06,1.78249555e-05,2.7038077e-05,-1.85338361e-05,2.01549997e-07,1.93850872e-07,-1.38822038e-06,-4.73237054e-06,-4.2513237e-06,2.59883123e-05,2.44019117e-05
0.85,-2.84661818e-07,-4.20349933e-07,5.88708525e-07,4.45682538e-06,1.7290145e-05,2.72109404e-05,-1.78889871e-05,2.25350527e-07,2.42236621e-07,-1.2882213e-06,-4.59360124e-06,-4.32354177e-06,2.48130735e-05,2.41411314e-05
0.851,-2.84334376e-07,-4.32479738e-07,5.21748958e-07,4.24655364e-06,1.67778257e-05,2.73386353e-05,-1.72375839e-05,2.49108697e-07,2.90437564e-07,-1.19114318e-06,-4.45619568e-06,-4.38402376e-06,2.36475117e-05,2.38935079e-05
0.852,-2.82962592e-07,-4.40427217e-07,4.62473059e-07,4.04972786e-06,1.62853494e-05,2.74219432e-05,-1.65842974e-05,2.72721292e-07,3.37211971e-07,-1.09795664e-06,-4.32049584e-06,-4.43447308e-06,2.24973869e-05,2.36515531e-05
0.853,-2.79795538e-07,-4.44355323e-07,4.10625687e-07,3.86652961e-06,1.58140012e-05,2.74620503e-05,-1.59255637e-05,2.96608397e-07,3.83277426e-07,-1.00778595e-06,-4.186308e-06,-4.47513021e-06,2.13602283e-05,2.34204203e-05
0.854,-2.7464786e-07,-4.43947659e-07,3.66887433e-07,3.6961643e-06,1.53612223e-05,2.7460485e-05,-1.52667805e-05,3.20343754e-07,4.2718157e-07,-9.21682514e-07,-4.05411972e-06,-4.50729772e-06,2.02418856e-05,2.31923935e-05
0.855,-2.67297106e-07,-4.3923552e-07,3.30426729e-07,3.53895247e-06,1.49278678e-05,2.74191871e-05,-1.46045596e-05,3.43847182e-07,4.6939345e-07,-8.39139228e-07,-3.92391664e-06,-4.53167644e-06,1.9139605e-05,2.29727952e-05
0.856,-2.57838748e-07,-4.29798907e-07,3.01164512e-07,3.39435011e-06,1.45108095e-05,2.73397669e-05,-1.39449541e-05,3.66531856e-07,5.08819126e-07,-7.61187056e-07,-3.79609423e-06,-4.54943115e-06,1.80593538e-05,2.27533209e-05
0.857,-2.46261267e-07,-4.15926858e-07,2.7825777e-07,3.2617599e-06,1.4110716e-05,2.72240104e-05,-1.32836612e-05,3.88480034e-07,5.45687936e-07,-6.87181002e-07,-3.67056179e-06,-4.56178976e-06,1.69980512e-05,2.25393987e-05
0.858,-2.3187265e-07,-3.97467822e-07,2.61717866e-07,3.14071273e-06,1.37248559e-05,2.70732024e-05,-1.26265893e-05,4.09189471e-07,5.79297777e-07,-6.17704035e-07,-3.54784502e-06,-4.56905318e-06,1.59615574e-05,2.23227352e-05
0.859,-2.14739795e-07,-3.75364476e-07,2.51369151e-07,3.03011238e-06,1.33542777e-05,2.68894822e-05,-1.19687083e-05,4.28662599e-07,6.09154668e-07,-5.52197328e-07,-3.42796707e-06,-4.57293233e-06,1.49463718e-05,2.21090525e-05
0.86,-1.93935682e-07,-3.49451766e-07,2.46779911e-07,2.93034274e-06,1.29965403e-05,2.6674417e-05,-1.13167087e-05,4.45920698e-07,6.35016081e-07,-4.91112734e-07,-3.31193341e-06,-4.57272461e-06,1.39581456e-05,2.18901947e-05
0.861,-1.70471284e-07,-3.21090484e-07,2.47871601e-07,2.83993022e-06,1.26522188e-05,2.64307282e-05,-1.06654422e-05,4.60993315e-07,6.55762256e-07,-4.34050364e-07,-3.19968478e-06,-4.57084169e-06,1.29928757e-05,2.16721963e-05
0.862,-1.43082023e-07,-2.89625186e-07,2.5350614e-07,2.75981131e-06,1.23187641e-05,2.61597846e-05,-1.00222348e-05,4.72605282e-07,6.72013494e-07,-3.80896483e-07,-3.09265937e-06,-4.56525193e-06,1.20558397e-05,2.14473521e-05
0.863,-1.13053253e-07,-2.56884909e-07,2.64222006e-07,2.68780506e-06,1.19962885e-05,2.58644252e-05,-9.38110043e-06,4.80967222e-07,6.82338395e-07,-3.31331947e-07,-2.99036832e-06,-4.55890928e-06,1.11423872e-05,2.12224241e-05
0.864,-7.89138835e-08,-2.21974965e-07,2.78599786e-07,2.62498236e-06,1.16828891e-05,2.55455503e-05,-8.74984915e-06,4.84218706e-07,6.88248856e-07,-2.85219641e-07,-2.89450973e-06,-4.54905356e-06,1.02578657e-05,2.09894668e-05
0.865,-4.27934908e-08,-1.87318192e-07,2.97737458e-07,2.56849934e-06,1.13790145e-05,2.52059718e-05,-8.12104805e-06,4.82938193e-07,6.88370953e-07,-2.42922457e-07,-2.80384629e-06,-4.53949741e-06,9.39724719e-06,2.07556273e-05
0.866,-4.01864569e-09,-1.51917405e-07,3.20035115e-07,2.51902806e-06,1.10839683e-05,2.48459312e-05,-7.50315855e-06,4.75775121e-07,6.84756693e-07,-2.04307294e-07,-2.71997395e-06,-4.5273012e-06,8.56645755e-06,2.0511991e-05
0.867,3.55436745e-08,-1.17547338e-07,3.47079395e-07,2.47396748e-06,1.07989702e-05,2.44678958e-05,-6.88574794e-06,4.64171553e-07,6.76531881e-07,-1.69673786e-07,-2.64113888e-06,-4.51560512e-06,7.75920423e-06,2.0267735e-05
0.868,7.35565766e-08,-8.20310676e-08,3.75111714e-07,2.43474114e-06,1.05215423e-05,2.40729295e-05,-6.28144588e-06,4.45501505e-07,6.66547668e-07,-1.41373733e-07,-2.5673197e-06,-4.50420837e-06,6.9831502e-06,2.00106751e-05
0.869,1.01193572e-07,-4.12850985e-08,3.97361051e-07,2.40416467e-06,1.02461397e-05,2.36665228e-05,-5.68332461e-06,4.14985432e-07,6.57081297e-07,-1.25218683e-07,-2.49479298e-06,-4.50022248e-06,6.23213924e-06,1.97473433e-05
0.87,1.25206225e-07,-5.62958697e-10,4.21172651e-07,2.3767371e-06,9.97895011e-06,2.32459815e-05,-5.09939272e-06,3.83215558e-07,6.43348297e-07,-1.12847242e-07,-2.42820794e-06,-4.49563059e-06,5.51101305e-06,1.94724698e-05
0.871,1.46601376e-07,3.8594993e-08,4.4677998e-07,2.35151525e-06,9.71835654e-06,2.2814364e-05,-4.51740071e-06,3.49779625e-07,6.24404662e-07,-1.03691059e-07,-2.36771271e-06,-4.49307103e-06,4.81138491e-06,1.91959397e-05
0.872,1.62894895e-07,7.65214046e-08,4.73428005e-07,2.32670594e-06,9.46537054e-06,2.23703791e-05,-3.9511522e-06,3.17009937e-07,6.02018969e-07,-9.88362025e-08,-2.3114488e-06,-4.49180271e-06,4.1424807e-06,1.89060816e-05
0.873,1.76767346e-07,1.11338633e-07,5.00996721e-07,2.30193685e-06,9.21676139e-06,2.19179305e-05,-3.38840717e-06,2.83640168e-07,5.74295825e-07,-9.73045306e-08,-2.26124609e-06,-4.49474614e-06,3.49467443e-06,1.86118036e-05
0.874,1.86253346e-07,1.43620249e-07,5.29416824e-07,2.27637524e-06,8.97553504e-06,2.14552614e-05,-2.84274748e-06,2.5152644e-07,5.4377988e-07,-9.98807751e-08,-2.21515859e-06,-4.49887143e-06,2.87729232e-06,1.83043793e-05
0.875,1.93942512e-07,1.72378953e-07,5.57659204e-07,2.25044207e-06,8.73721447e-06,2.09873196e-05,-2.30186315e-06,2.19048172e-07,5.08459438e-07,-1.06195581e-07,-2.17580652e-06,-4.50778905e-06,2.27937068e-06,1.79923283e-05
0.876,1.97318277e-07,1.98045596e-07,5.84934648e-07,2.22393501e-06,8.50446001e-06,2.05118279e-05,-1.78101504e-06,1.87247016e-07,4.71090833e-07,-1.1657866e-07,-2.1408989e-06,-4.51744237e-06,1.71140277e-06,1.76675065e-05
0.877,1.98209531e-07,2.20525628e-07,6.09917622e-07,2.19616165e-06,8.27256647e-06,2.00331626e-05,-1.26571389e-06,1.55832811e-07,4.30613933e-07,-1.30861896e-07,-2.11213752e-06,-4.5323491e-06,1.16160189e-06,1.73375976e-05
0.878,1.95324655e-07,2.39387844e-07,6.32468484e-07,2.16700302e-06,8.04494783e-06,1.95479874e-05,-7.71775122e-07,1.25666871e-07,3.89229163e-07,-1.48398728e-07,-2.08700694e-06,-4.54747994e-06,6.41986976e-07,1.69946227e-05
0.879,1.90916365e-07,2.54919608e-07,6.52368993e-07,2.13506933e-06,7.81794937e-06,1.90606841e-05,-2.81820237e-07,9.7142141e-08,3.46497308e-07,-1.69200078e-07,-2.06728207e-06,-4.56737665e-06,1.38784439e-07,1.66472246e-05
0.88,1.84675431e-07,2.66368075e-07,6.69574177e-07,2.10180651e-06,7.59499977e-06,1.85681615e-05,1.85976493e-07,6.96935722e-08,3.03362053e-07,-1.92495924e-07,-2.0512784e-06,-4.58606479e-06,-3.35024367e-07,1.62882423e-05
0.881,1.77419771e-07,2.74673049e-07,6.83373175e-07,2.06557747e-06,7.3716756e-06,1.8075483e-05,6.50144087e-07,4.36650847e-08,2.6009989e-07,-2.18727306e-07,-2.0408105e-06,-4.60862667e-06,-7.95135896e-07,1.59266864e-05
0.882,1.68476069e-07,2.79284499e-07,6.93029613e-07,2.02857396e-06,7.15093447e-06,1.75791165e-05,1.08981609e-06,1.82704304e-08,2.16930685e-07,-2.47031597e-07,-2.03376833e-06,-4.62889983e-06,-1.22620178e-06,1.55545785e-05
0.883,1.5796929e-07,2.81079775e-07,6.9804401e-07,1.98771987e-06,6.92829459e-06,1.70839051e-05,1.52617796e-06,-5.1977815e-09,1.74966559e-07,-2.77488598e-07,-2.03119855e-06,-4.65285592e-06,-1.64503726e-06,1.51801518e-05
0.884,1.46357366e-07,2.7940435e-07,6.98666179e-07,1.94552406e-06,6.70806522e-06,1.65855357e-05,1.93704523e-06,-2.74150713e-08,1.33737768e-07,-3.0918438e-07,-2.03073437e-06,-4.67368136e-06,-2.03412797e-06,1.4795372e-05
0.885,1.34033787e-07,2.74691242e-07,6.94928365e-07,1.89834196e-06,6.485939e-06,1.60895274e-05,2.34611039e-06,-4.73611895e-08,9.45366607e-08,-3.42071098e-07,-2.03394838e-06,-4.69801854e-06,-2.41254466e-06,1.44088858e-05
0.886,1.21532345e-07,2.66695475e-07,6.87288262e-07,1.8499336e-06,6.26691178e-06,1.5591719e-05,2.72820787e-06,-6.63265177e-08,5.62088173e-08,-3.75800704e-07,-2.03909677e-06,-4.71810722e-06,-2.76120943e-06,1.40136694e-05
