r,dnnbi,dne,dni,tbn,ti,te,vfova,cureq,feq,pressure,iota,q,1/D,curvature,shear,eta
0.14,0.9856513,0.9935794,0.9928532,0.8847106,0.9243726,0.9322683,0.3694902,-0.001354518,0.9999935,0.9507156,0.2971415,3.3654,0.9934877,-0.09467267,0.05768326,1.17382
0.141,0.9859453,0.9934851,0.9930631,0.8845444,0.9233849,0.9313769,0.3694554,-0.001374491,0.9999932,0.9500144,0.2972642,3.364011,0.9933927,-0.09535159,0.05833046,1.175866
0.142,0.9862332,0.9933901,0.99327,0.8843799,0.9223922,0.9304808,0.3694211,-0.001394622,0.9999928,0.9493084,0.2973874,3.362617,0.993297,-0.09603053,0.0589527,1.177923
0.143,0.9865162,0.9932944,0.9934738,0.8842166,0.9213946,0.9295801,0.369387,-0.001414912,0.9999925,0.9485976,0.2975111,3.361219,0.9932006,-0.09670946,0.05955214,1.179991
0.144,0.9867959,0.9931979,0.9936744,0.8840542,0.920392,0.9286747,0.3693531,-0.00143536,0.9999921,0.947882,0.2976352,3.359817,0.9931036,-0.09738835,0.06012819,1.182071
0.145,0.9870736,0.9931006,0.9938716,0.8838922,0.9193846,0.9277648,0.3693192,-0.001455967,0.9999916,0.9471616,0.2977597,3.358413,0.9930058,-0.09806722,0.06068028,1.184161
0.146,0.9873507,0.9930026,0.9940655,0.8837302,0.9183723,0.9268503,0.3692854,-0.001476733,0.9999912,0.9464364,0.2978845,3.357006,0.9929074,-0.09874604,0.06120781,1.186262
0.147,0.9876285,0.9929039,0.9942558,0.8835677,0.9173552,0.9259313,0.3692514,-0.001497659,0.9999907,0.9457064,0.2980095,3.355598,0.9928084,-0.09942482,0.0617102,1.188374
0.148,0.9879085,0.9928045,0.9944425,0.8834042,0.9163333,0.9250077,0.3692172,-0.001518745,0.9999902,0.9449717,0.2981347,3.354189,0.9927086,-0.1001036,0.06218686,1.190497
0.149,0.9881921,0.9927043,0.9946255,0.8832393,0.9153066,0.9240796,0.3691828,-0.001539992,0.9999897,0.9442321,0.29826,3.352779,0.9926081,-0.1007822,0.0626372,1.192631
0.15,0.9884806,0.9926034,0.9948048,0.8830725,0.9142753,0.923147,0.3691479,-0.001561399,0.9999891,0.9434878,0.2983854,3.35137,0.992507,-0.1014609,0.06306562,1.194776
0.151,0.9887751,0.9925017,0.9949802,0.8829036,0.9132393,0.92221,0.3691126,-0.001582967,0.9999886,0.9427387,0.2985109,3.349961,0.9924052,-0.1021395,0.06349678,1.196931
0.152,0.989075,0.9923993,0.9951517,0.8827326,0.9121986,0.9212685,0.3690769,-0.001604696,0.999988,0.9419848,0.2986365,3.348553,0.9923027,-0.102818,0.06395604,1.199096
0.153,0.9893796,0.9922962,0.9953196,0.8825597,0.9111533,0.9203226,0.3690407,-0.001626588,0.9999873,0.9412262,0.2987622,3.347143,0.9921996,-0.1034965,0.06444907,1.201273
0.154,0.989688,0.9921924,0.9954837,0.8823853,0.9101034,0.9193724,0.3690043,-0.001648641,0.9999867,0.9404628,0.2988882,3.345733,0.9920958,-0.1041749,0.0649766,1.20346
0.155,0.9899993,0.9920878,0.9956443,0.8822095,0.9090488,0.9184178,0.3689675,-0.001670857,0.999986,0.9396947,0.2990144,3.34432,0.9919912,-0.1048532,0.06553934,1.205658
0.156,0.9903128,0.9919825,0.9958013,0.8820326,0.9079897,0.917459,0.3689305,-0.001693235,0.9999853,0.9389218,0.2991411,3.342905,0.991886,-0.1055314,0.06613798,1.207867
0.157,0.9906276,0.9918765,0.9959549,0.8818549,0.9069261,0.916496,0.3688933,-0.001715777,0.9999846,0.9381442,0.2992681,3.341486,0.9917802,-0.1062096,0.06677326,1.210087
0.158,0.9909428,0.9917698,0.9961051,0.8816764,0.9058579,0.9155287,0.368856,-0.001738482,0.9999838,0.9373618,0.2993956,3.340062,0.9916736,-0.1068877,0.06744589,1.212319
0.159,0.9912577,0.9916623,0.996252,0.8814976,0.9047851,0.9145573,0.3688186,-0.001761352,0.999983,0.9365747,0.2995237,3.338634,0.9915664,-0.1075656,0.06815658,1.214562
0.16,0.9915713,0.9915541,0.9963957,0.8813185,0.9037079,0.9135819,0.3687811,-0.001784385,0.9999822,0.9357829,0.2996524,3.3372,0.9914585,-0.1082435,0.06890356,1.216816
0.161,0.9918828,0.9914452,0.9965362,0.8811396,0.9026261,0.9126023,0.3687437,-0.001807584,0.9999813,0.9349863,0.2997818,3.33576,0.9913499,-0.1089211,0.06967494,1.219081
0.162,0.9921916,0.9913356,0.9966736,0.8809608,0.9015399,0.9116187,0.3687063,-0.001830947,0.9999805,0.934185,0.2999119,3.334313,0.9912407,-0.1095985,0.07045853,1.221358
0.163,0.9924967,0.9912252,0.996808,0.8807826,0.9004493,0.910631,0.368669,-0.001854476,0.9999796,0.933379,0.3000427,3.332859,0.9911307,-0.1102758,0.07125193,1.223647
0.164,0.9927974,0.9911141,0.9969394,0.880605,0.8993543,0.9096392,0.3686318,-0.00187817,0.9999787,0.9325682,0.3001742,3.331399,0.9910201,-0.1109528,0.07205525,1.225948
0.165,0.9930931,0.9910023,0.9970678,0.8804282,0.898255,0.9086433,0.3685948,-0.001902031,0.9999777,0.9317527,0.3003064,3.329932,0.9909088,-0.1116297,0.07286863,1.22826
0.166,0.9933828,0.9908897,0.9971934,0.8802526,0.8971515,0.9076433,0.368558,-0.001926058,0.9999768,0.9309325,0.3004394,3.328458,0.9907968,-0.1123063,0.07369216,1.230586
0.167,0.9936658,0.9907763,0.9973161,0.8800782,0.8960437,0.9066392,0.3685215,-0.001950252,0.9999758,0.9301076,0.3005732,3.326977,0.9906842,-0.1129827,0.07452595,1.232923
0.168,0.9939414,0.9906622,0.997436,0.8799052,0.8949317,0.905631,0.3684853,-0.001974614,0.9999748,0.9292779,0.3007077,3.325488,0.9905709,-0.1136588,0.07537014,1.235273
0.169,0.9942088,0.9905473,0.9975532,0.879734,0.8938156,0.9046188,0.3684495,-0.001999143,0.9999738,0.9284435,0.300843,3.323993,0.9904569,-0.1143348,0.07622482,1.237636
0.17,0.9944672,0.9904317,0.9976677,0.8795646,0.8926953,0.9036023,0.368414,-0.002023841,0.9999728,0.9276044,0.3009791,3.32249,0.9903422,-0.1150104,0.07708789,1.240012
0.171,0.9947162,0.9903152,0.9977795,0.8793972,0.891571,0.9025818,0.3683789,-0.002048707,0.9999718,0.9267606,0.301116,3.32098,0.9902269,-0.1156859,0.07794821,1.242401
0.172,0.9949565,0.990198,0.9978887,0.8792315,0.8904427,0.9015572,0.3683442,-0.002073742,0.9999708,0.9259121,0.3012536,3.319462,0.9901108,-0.116361,0.07879438,1.244803
0.173,0.9951891,0.99008,0.9979951,0.8790672,0.8893103,0.9005286,0.3683098,-0.002098946,0.9999697,0.9250588,0.301392,3.317938,0.9899941,-0.1170359,0.07962375,1.247218
0.174,0.9954151,0.9899612,0.9980987,0.8789041,0.888174,0.899496,0.3682756,-0.00212432,0.9999687,0.9242008,0.301531,3.316408,0.9898768,-0.1177105,0.08043593,1.249646
0.175,0.9956356,0.9898417,0.9981995,0.8787416,0.8870336,0.8984595,0.3682416,-0.002149864,0.9999676,0.9233382,0.3016708,3.314872,0.9897587,-0.1183846,0.08123051,1.252087
0.176,0.9958516,0.9897215,0.9982974,0.8785796,0.8858893,0.8974192,0.3682077,-0.002175579,0.9999665,0.9224708,0.3018111,3.313331,0.98964,-0.1190584,0.08200707,1.25454
0.177,0.9960642,0.9896004,0.9983923,0.8784177,0.884741,0.896375,0.3681737,-0.002201465,0.9999654,0.9215987,0.301952,3.311785,0.9895206,-0.1197318,0.08276521,1.257006
0.178,0.9962743,0.9894787,0.9984842,0.8782556,0.8835888,0.8953271,0.3681397,-0.002227522,0.9999643,0.9207219,0.3020935,3.310234,0.9894005,-0.1204048,0.08350451,1.259484
0.179,0.9964832,0.9893562,0.998573,0.8780928,0.8824327,0.8942755,0.3681056,-0.002253751,0.9999632,0.9198405,0.3022355,3.308679,0.9892798,-0.1210773,0.08422456,1.261975
0.18,0.9966917,0.9892329,0.9986587,0.8779292,0.8812727,0.8932203,0.3680713,-0.002280152,0.9999621,0.9189543,0.3023779,3.30712,0.9891584,-0.1217493,0.08492635,1.264478
0.181,0.9969005,0.989109,0.9987412,0.8777645,0.8801088,0.8921615,0.3680368,-0.002306726,0.999961,0.9180635,0.3025208,3.305558,0.9890363,-0.1224209,0.08561663,1.266993
0.182,0.9971087,0.9889843,0.9988206,0.8775989,0.8789411,0.8910991,0.3680021,-0.002333473,0.9999598,0.9171681,0.3026641,3.303993,0.9889135,-0.123092,0.08630227,1.26952
0.183,0.9973146,0.9888589,0.9988971,0.877433,0.8777695,0.8900331,0.3679673,-0.002360393,0.9999586,0.916268,0.3028078,3.302425,0.9887901,-0.1237627,0.08698459,1.27206
0.184,0.997517,0.9887328,0.9989706,0.877267,0.8765942,0.8889636,0.3679325,-0.002387487,0.9999574,0.9153633,0.302952,3.300853,0.988666,-0.1244328,0.0876635,1.274613
0.185,0.9977142,0.988606,0.9990414,0.8771014,0.8754152,0.8878904,0.3678978,-0.002414756,0.9999562,0.9144539,0.3030965,3.299279,0.9885412,-0.1251024,0.08833887,1.277179
0.186,0.9979049,0.9884784,0.9991095,0.8769366,0.8742324,0.8868138,0.3678632,-0.002442199,0.9999549,0.9135399,0.3032414,3.297703,0.9884158,-0.1257715,0.08901062,1.279758
0.187,0.9980875,0.9883501,0.9991751,0.8767731,0.873046,0.8857335,0.3678289,-0.002469817,0.9999537,0.9126213,0.3033867,3.296123,0.9882897,-0.12644,0.08967864,1.28235
0.188,0.9982607,0.9882211,0.9992382,0.8766112,0.8718559,0.8846497,0.3677949,-0.002497611,0.9999523,0.9116981,0.3035324,3.294541,0.9881629,-0.1271079,0.09034281,1.284957
0.189,0.9984229,0.9880914,0.9992989,0.8764513,0.8706622,0.8835623,0.3677614,-0.002525581,0.999951,0.9107703,0.3036785,3.292957,0.9880355,-0.1277752,0.09100305,1.287577
0.19,0.9985727,0.987961,0.9993573,0.8762939,0.869465,0.8824713,0.3677284,-0.002553727,0.9999496,0.9098379,0.3038249,3.29137,0.9879074,-0.1284417,0.0916621,1.290211
0.191,0.9987091,0.9878299,0.9994135,0.8761391,0.8682642,0.8813768,0.3676959,-0.00258205,0.9999483,0.908901,0.3039716,3.289781,0.9877786,-0.1291075,0.09233432,1.292859
0.192,0.998833,0.9876981,0.9994675,0.8759869,0.8670599,0.8802788,0.3676639,-0.002610551,0.9999468,0.9079595,0.3041187,3.288189,0.9876492,-0.1297726,0.09303436,1.295522
0.193,0.9989455,0.9875655,0.9995192,0.8758367,0.8658521,0.8791773,0.3676324,-0.002639228,0.9999454,0.9070135,0.3042663,3.286594,0.9875191,-0.130437,0.0937656,1.298198
0.194,0.9990481,0.9874321,0.9995685,0.8756881,0.8646409,0.8780724,0.3676012,-0.002668084,0.9999439,0.906063,0.3044144,3.284996,0.9873883,-0.1311006,0.09452854,1.300889
0.195,0.9991419,0.9872981,0.9996153,0.8755408,0.8634262,0.8769641,0.3675703,-0.002697119,0.9999424,0.9051079,0.304563,3.283393,0.9872569,-0.1317633,0.09532369,1.303594
0.196,0.9992284,0.9871632,0.9996595,0.8753943,0.8622081,0.8758524,0.3675396,-0.002726332,0.9999409,0.9041483,0.3047122,3.281786,0.9871248,-0.1324253,0.09615156,1.306313
0.197,0.9993087,0.9870276,0.9997011,0.8752484,0.8609867,0.8747375,0.3675089,-0.002755724,0.9999394,0.9031843,0.3048619,3.280173,0.986992,-0.1330864,0.09701267,1.309046
0.198,0.9993843,0.9868912,0.9997399,0.8751024,0.8597618,0.8736192,0.3674783,-0.002785296,0.9999378,0.9022158,0.3050124,3.278555,0.9868586,-0.1337467,0.09790751,1.311792
0.199,0.9994563,0.9867539,0.999776,0.8749562,0.8585337,0.8724978,0.3674476,-0.002815048,0.9999362,0.9012428,0.3051636,3.276931,0.9867245,-0.1344062,0.09883663,1.314552
0.2,0.9995261,0.9866159,0.9998091,0.8748092,0.8573022,0.8713731,0.3674167,-0.00284498,0.9999346,0.9002654,0.3053155,3.2753,0.9865898,-0.1350647,0.09979781,1.317326
0.201,0.9995945,0.9864771,0.9998393,0.8746612,0.8560674,0.8702453,0.3673856,-0.002875093,0.999933,0.8992836,0.3054683,3.273662,0.9864544,-0.1357222,0.1007779,1.320113
0.202,0.999661,0.9863374,0.9998667,0.8745123,0.8548294,0.8691144,0.3673544,-0.002905387,0.9999313,0.8982973,0.3056219,3.272017,0.9863183,-0.1363788,0.1017636,1.322914
0.203,0.9997245,0.9861969,0.9998912,0.8743629,0.8535882,0.8679803,0.367323,-0.002935863,0.9999297,0.8973067,0.3057762,3.270365,0.9861816,-0.1370343,0.1027521,1.325729
0.204,0.999784,0.9860556,0.999913,0.8742132,0.8523438,0.8668431,0.3672915,-0.002966521,0.999928,0.8963116,0.3059314,3.268707,0.9860443,-0.1376887,0.1037434,1.328558
0.205,0.9998383,0.9859136,0.9999322,0.8740634,0.8510964,0.8657029,0.3672601,-0.002997361,0.9999263,0.8953121,0.3060874,3.267041,0.9859062,-0.138342,0.1047374,1.331401
0.206,0.9998866,0.9857707,0.9999488,0.873914,0.8498459,0.8645595,0.3672287,-0.003028384,0.9999245,0.8943082,0.3062442,3.265368,0.9857676,-0.1389941,0.1057341,1.334259
0.207,0.9999277,0.985627,0.9999629,0.8737651,0.8485924,0.863413,0.3671974,-0.00305959,0.9999228,0.8932999,0.3064018,3.263689,0.9856283,-0.1396451,0.1067336,1.337131
0.208,0.9999606,0.9854826,0.9999747,0.873617,0.8473359,0.8622635,0.3671663,-0.003090979,0.999921,0.8922873,0.3065601,3.262003,0.9854883,-0.1402949,0.1077357,1.340018
0.209,0.9999842,0.9853374,0.9999842,0.8734701,0.8460765,0.8611109,0.3671354,-0.003122553,0.9999191,0.8912702,0.3067193,3.26031,0.9853477,-0.1409436,0.1087404,1.34292
0.21,0.9999976,0.9851915,0.9999914,0.8733245,0.8448143,0.8599553,0.3671048,-0.00315431,0.9999173,0.8902487,0.3068793,3.25861,0.9852064,-0.1415909,0.1097469,1.345837
0.211,1.0,0.9850448,0.9999965,0.8731806,0.8435492,0.8587966,0.3670746,-0.003186253,0.9999154,0.8892229,0.3070401,3.256904,0.9850645,-0.1422371,0.110751,1.348769
0.212,0.9999917,0.9848973,0.9999993,0.8730382,0.8422814,0.8576349,0.3670446,-0.00321838,0.9999135,0.8881927,0.3072016,3.255191,0.9849219,-0.1428819,0.1117487,1.351717
0.213,0.9999733,0.9847491,1.0,0.872897,0.8410107,0.8564702,0.3670149,-0.003250693,0.9999115,0.8871581,0.3073639,3.253472,0.9847787,-0.1435254,0.1127388,1.35468
0.214,0.9999454,0.9846002,0.9999984,0.8727569,0.8397371,0.8553025,0.3669855,-0.003283191,0.9999095,0.8861191,0.307527,3.251747,0.9846349,-0.1441674,0.1137212,1.357658
0.215,0.9999086,0.9844505,0.9999944,0.8726177,0.8384608,0.8541319,0.3669562,-0.003315876,0.9999075,0.8850757,0.3076908,3.250016,0.9844904,-0.1448081,0.1146956,1.360651
0.216,0.9998636,0.9843,0.9999881,0.8724792,0.8371816,0.8529583,0.3669271,-0.003348748,0.9999054,0.884028,0.3078553,3.248279,0.9843453,-0.1454472,0.115662,1.36366
0.217,0.999811,0.9841488,0.9999794,0.8723411,0.8358995,0.8517819,0.3668981,-0.003381806,0.9999033,0.8829759,0.3080205,3.246537,0.9841995,-0.1460848,0.1166201,1.366684
0.218,0.9997513,0.9839969,0.9999682,0.8722033,0.8346147,0.8506026,0.3668691,-0.003415052,0.9999012,0.8819194,0.3081864,3.24479,0.9840531,-0.1467208,0.1175696,1.369724
0.219,0.9996852,0.9838442,0.9999545,0.8720656,0.8333269,0.8494205,0.3668401,-0.003448486,0.999899,0.8808585,0.3083529,3.243037,0.9839061,-0.1473553,0.1185105,1.372778
0.22,0.9996132,0.9836908,0.9999382,0.8719278,0.8320364,0.8482355,0.3668111,-0.003482109,0.9998968,0.8797933,0.3085201,3.24128,0.9837584,-0.1479882,0.1194418,1.375848
0.221,0.999536,0.9835367,0.9999194,0.8717897,0.830743,0.8470478,0.3667821,-0.00351592,0.9998946,0.8787237,0.3086879,3.239518,0.9836101,-0.1486194,0.1203597,1.378933
0.222,0.9994535,0.9833818,0.9998979,0.8716512,0.8294467,0.8458573,0.3667529,-0.003549921,0.9998923,0.8776497,0.3088563,3.237751,0.9834611,-0.149249,0.1212603,1.382033
0.223,0.9993659,0.9832261,0.9998739,0.8715124,0.8281478,0.844664,0.3667237,-0.003584111,0.99989,0.8765713,0.3090253,3.235981,0.9833116,-0.1498768,0.1221425,1.385149
0.224,0.999273,0.9830696,0.9998473,0.8713732,0.8268462,0.8434681,0.3666945,-0.003618491,0.9998877,0.8754886,0.3091948,3.234207,0.9831614,-0.1505029,0.1230062,1.38828
0.225,0.9991751,0.9829124,0.9998182,0.8712336,0.8255419,0.8422695,0.3666651,-0.003653062,0.9998854,0.8744015,0.3093649,3.232429,0.9830106,-0.1511272,0.1238508,1.391426
0.226,0.999072,0.9827544,0.9997865,0.8710936,0.8242351,0.8410683,0.3666356,-0.003687824,0.999883,0.87331,0.3095354,3.230648,0.9828591,-0.1517497,0.124676,1.394588
0.227,0.9989638,0.9825955,0.9997522,0.8709533,0.8229258,0.8398644,0.3666061,-0.003722777,0.9998806,0.8722143,0.3097064,3.228864,0.9827071,-0.1523702,0.1254817,1.397766
0.228,0.9988505,0.9824358,0.9997155,0.8708125,0.821614,0.838658,0.3665765,-0.003757923,0.9998782,0.8711142,0.3098778,3.227078,0.9825544,-0.1529888,0.1262672,1.400959
0.229,0.9987321,0.9822753,0.9996762,0.8706713,0.8202999,0.8374491,0.3665467,-0.00379326,0.9998758,0.8700098,0.3100496,3.22529,0.9824011,-0.1536054,0.1270325,1.404168
0.23,0.9986086,0.9821139,0.9996345,0.8705296,0.8189834,0.8362376,0.3665169,-0.00382879,0.9998733,0.8689012,0.3102218,3.2235,0.9822472,-0.15422,0.1277791,1.407393
0.231,0.99848,0.9819516,0.9995902,0.8703876,0.8176646,0.8350237,0.366487,-0.003864513,0.9998708,0.8677884,0.3103943,3.221708,0.9820927,-0.1548326,0.1285175,1.410634
0.232,0.9983458,0.9817885,0.9995435,0.8702451,0.8163436,0.8338073,0.366457,-0.00390043,0.9998682,0.8666714,0.3105672,3.219915,0.9819375,-0.1554431,0.1292582,1.41389
0.233,0.9982055,0.9816246,0.9994945,0.8701025,0.8150203,0.8325885,0.366427,-0.00393654,0.9998656,0.8655502,0.3107404,3.21812,0.9817818,-0.1560515,0.1300032,1.417163
0.234,0.9980586,0.9814598,0.999443,0.8699598,0.8136948,0.8313673,0.3663969,-0.003972845,0.999863,0.8644248,0.3109139,3.216324,0.9816254,-0.1566577,0.1307528,1.420452
0.235,0.9979046,0.9812942,0.9993893,0.8698172,0.8123671,0.8301437,0.3663669,-0.004009344,0.9998603,0.8632953,0.3110879,3.214526,0.9814685,-0.1572617,0.1315068,1.423758
0.236,0.997743,0.9811278,0.9993333,0.8696747,0.8110371,0.8289178,0.3663369,-0.004046039,0.9998576,0.8621617,0.3112621,3.212726,0.9813109,-0.1578635,0.1322654,1.427079
0.237,0.9975731,0.9809606,0.9992751,0.8695326,0.8097049,0.8276896,0.366307,-0.004082929,0.9998548,0.8610241,0.3114367,3.210925,0.9811527,-0.158463,0.1330286,1.430417
0.238,0.9973946,0.9807927,0.9992147,0.8693908,0.8083706,0.826459,0.3662771,-0.004120014,0.999852,0.8598824,0.3116117,3.209122,0.980994,-0.1590602,0.1337964,1.433772
0.239,0.9972069,0.980624,0.9991523,0.8692497,0.807034,0.8252262,0.3662474,-0.004157296,0.9998492,0.8587366,0.3117871,3.207317,0.9808346,-0.159655,0.1345689,1.437144
0.24,0.9970095,0.9804546,0.9990877,0.8691092,0.8056953,0.8239911,0.3662178,-0.004194774,0.9998463,0.8575869,0.3119628,3.20551,0.9806747,-0.1602474,0.1353463,1.440532
0.241,0.9968021,0.9802844,0.9990211,0.8689694,0.8043544,0.8227538,0.3661883,-0.004232449,0.9998433,0.8564332,0.312139,3.203701,0.9805141,-0.1608373,0.1361294,1.443937
0.242,0.9965857,0.9801136,0.9989524,0.8688301,0.8030114,0.8215143,0.366159,-0.00427032,0.9998404,0.8552755,0.3123155,3.201891,0.980353,-0.1614248,0.1369188,1.447359
0.243,0.9963615,0.9799419,0.9988815,0.8686908,0.8016664,0.8202725,0.3661296,-0.004308389,0.9998374,0.8541139,0.3124924,3.200078,0.9801913,-0.1620097,0.137715,1.450798
0.244,0.9961307,0.9797696,0.9988084,0.8685513,0.8003193,0.8190286,0.3661002,-0.004346656,0.9998343,0.8529484,0.3126697,3.198264,0.980029,-0.1625921,0.1385178,1.454254
0.245,0.9958947,0.9795964,0.9987328,0.8684111,0.7989703,0.8177825,0.3660707,-0.00438512,0.9998312,0.8517791,0.3128474,3.196447,0.9798661,-0.1631718,0.1393275,1.457726
0.246,0.9956545,0.9794225,0.9986549,0.8682699,0.7976193,0.8165342,0.3660409,-0.004423782,0.9998281,0.8506058,0.3130255,3.194628,0.9797026,-0.1637489,0.140144,1.461216
0.247,0.9954115,0.9792479,0.9985744,0.8681272,0.7962665,0.8152838,0.3660108,-0.004462643,0.999825,0.8494287,0.313204,3.192807,0.9795386,-0.1643234,0.1409675,1.464722
0.248,0.9951668,0.9790724,0.9984913,0.8679828,0.7949118,0.8140312,0.3659804,-0.004501702,0.9998218,0.8482478,0.313383,3.190984,0.979374,-0.1648951,0.1417979,1.468245
0.249,0.9949217,0.9788961,0.9984055,0.8678363,0.7935554,0.8127765,0.3659495,-0.004540961,0.9998185,0.8470629,0.3135624,3.189158,0.9792088,-0.1654641,0.1426355,1.471784
0.25,0.9946773,0.9787191,0.9983169,0.8676873,0.7921972,0.8115197,0.3659181,-0.004580418,0.9998152,0.8458742,0.3137422,3.18733,0.979043,-0.1660303,0.1434781,1.475341
0.251,0.9944346,0.9785412,0.9982255,0.8675355,0.7908374,0.8102607,0.3658861,-0.004620076,0.9998119,0.8446816,0.3139225,3.1855,0.9788767,-0.1665936,0.1443149,1.478914
0.252,0.9941922,0.9783625,0.9981314,0.8673814,0.7894758,0.8089997,0.3658536,-0.004659933,0.9998086,0.8434851,0.3141032,3.183667,0.9787099,-0.1671541,0.1451349,1.482504
0.253,0.9939484,0.978183,0.9980347,0.8672253,0.7881126,0.8077366,0.3658207,-0.00469999,0.9998052,0.8422847,0.3142843,3.181832,0.9785424,-0.1677116,0.1459358,1.486112
0.254,0.9937017,0.9780027,0.9979355,0.8670678,0.7867478,0.8064715,0.3657874,-0.004740248,0.9998017,0.8410804,0.3144658,3.179996,0.9783744,-0.1682662,0.1467172,1.489736
0.255,0.9934502,0.9778216,0.997834,0.8669093,0.7853813,0.8052045,0.365754,-0.004780706,0.9997983,0.8398721,0.3146476,3.178159,0.9782059,-0.1688178,0.1474788,1.493379
0.256,0.9931924,0.9776397,0.9977302,0.8667504,0.7840131,0.8039355,0.3657205,-0.004821365,0.9997947,0.8386599,0.3148297,3.17632,0.9780368,-0.1693663,0.1482203,1.497039
0.257,0.9929264,0.977457,0.9976244,0.8665913,0.7826433,0.8026647,0.3656869,-0.004862225,0.9997912,0.8374438,0.3150122,3.174481,0.9778672,-0.1699118,0.1489415,1.500717
0.258,0.9926507,0.9772735,0.9975165,0.8664328,0.7812718,0.8013919,0.3656535,-0.004903287,0.9997876,0.8362237,0.3151949,3.172641,0.977697,-0.1704543,0.149642,1.504413
0.259,0.9923636,0.9770893,0.9974069,0.8662752,0.7798988,0.8001174,0.3656202,-0.004944551,0.9997839,0.8349997,0.3153778,3.1708,0.9775262,-0.1709936,0.1503214,1.508128
0.26,0.9920633,0.9769042,0.9972956,0.8661189,0.7785241,0.7988411,0.3655872,-0.004986017,0.9997802,0.8337719,0.3155609,3.16896,0.977355,-0.1715298,0.1509815,1.511861
0.261,0.9917489,0.9767184,0.9971826,0.8659644,0.7771477,0.797563,0.3655546,-0.005027685,0.9997765,0.8325401,0.3157443,3.16712,0.9771832,-0.1720628,0.1516312,1.515613
0.262,0.9914219,0.9765318,0.9970679,0.865811,0.7757699,0.7962832,0.3655222,-0.005069556,0.9997727,0.8313045,0.3159278,3.16528,0.9770109,-0.1725926,0.1522799,1.519384
0.263,0.9910846,0.9763444,0.9969513,0.8656582,0.7743905,0.7950016,0.36549,-0.005111631,0.9997688,0.8300649,0.3161115,3.16344,0.976838,-0.173119,0.1529293,1.523174
0.264,0.9907392,0.9761562,0.9968327,0.8655054,0.7730096,0.7937184,0.3654577,-0.005153909,0.9997649,0.8288215,0.3162954,3.161601,0.9766646,-0.1736422,0.1535796,1.526982
0.265,0.9903881,0.9759672,0.9967119,0.8653517,0.7716273,0.7924335,0.3654253,-0.005196391,0.999761,0.8275743,0.3164795,3.159762,0.9764907,-0.174162,0.1542307,1.530808
0.266,0.9900334,0.9757774,0.9965887,0.8651967,0.7702436,0.791147,0.3653925,-0.005239077,0.999757,0.8263232,0.3166638,3.157923,0.9763163,-0.1746784,0.1548826,1.534652
0.267,0.9896774,0.9755868,0.996463,0.8650395,0.7688585,0.7898589,0.3653593,-0.005281967,0.999753,0.8250684,0.3168483,3.156084,0.9761414,-0.1751916,0.1555353,1.538514
0.268,0.9893223,0.9753954,0.9963346,0.8648797,0.7674722,0.7885691,0.3653256,-0.005325062,0.9997489,0.8238098,0.317033,3.154246,0.9759659,-0.1757013,0.1561889,1.542394
0.269,0.9889705,0.9752031,0.9962034,0.8647164,0.7660846,0.7872778,0.3652911,-0.005368362,0.9997447,0.8225474,0.3172178,3.152408,0.97579,-0.1762077,0.1568432,1.546292
0.27,0.9886241,0.9750101,0.9960692,0.8645491,0.7646959,0.7859849,0.3652558,-0.005411867,0.9997406,0.8212815,0.3174029,3.15057,0.9756135,-0.1767106,0.1574986,1.550207
0.271,0.9882847,0.9748162,0.9959319,0.8643774,0.763306,0.7846904,0.3652195,-0.005455578,0.9997363,0.8200118,0.3175881,3.148732,0.9754365,-0.17721,0.1581555,1.554139
0.272,0.9879505,0.9746214,0.9957916,0.8642016,0.7619149,0.7833945,0.3651823,-0.005499494,0.9997321,0.8187386,0.3177736,3.146895,0.9752591,-0.1777058,0.1588146,1.558089
0.273,0.9876192,0.9744258,0.9956485,0.8640225,0.7605228,0.782097,0.3651445,-0.005543616,0.9997278,0.8174619,0.3179592,3.145058,0.9750811,-0.1781981,0.159476,1.562057
0.274,0.9872883,0.9742294,0.9955029,0.8638407,0.7591295,0.7807981,0.3651061,-0.005587943,0.9997234,0.8161817,0.318145,3.14322,0.9749027,-0.1786867,0.1601398,1.566043
0.275,0.9869554,0.9740322,0.9953548,0.8636569,0.7577352,0.7794977,0.3650672,-0.005632478,0.9997191,0.814898,0.3183311,3.141383,0.9747238,-0.1791718,0.160806,1.570048
0.276,0.9866179,0.9738341,0.9952045,0.8634719,0.7563398,0.7781959,0.3650281,-0.005677218,0.9997146,0.8136109,0.3185173,3.139547,0.9745443,-0.1796533,0.1614747,1.574072
0.277,0.9862736,0.9736352,0.9950521,0.8632862,0.7549433,0.7768926,0.3649889,-0.005722165,0.9997102,0.8123204,0.3187038,3.13771,0.9743644,-0.1801312,0.1621458,1.578115
0.278,0.9859199,0.9734355,0.9948979,0.8631006,0.7535458,0.775588,0.3649497,-0.005767319,0.9997056,0.8110265,0.3188905,3.135873,0.9741841,-0.1806056,0.1628193,1.582178
0.279,0.9855544,0.9732349,0.994742,0.8629158,0.7521472,0.7742821,0.3649106,-0.00581268,0.9997011,0.8097292,0.3190773,3.134037,0.9740032,-0.1810762,0.1634953,1.58626
0.28,0.9851746,0.9730336,0.9945846,0.8627324,0.7507477,0.7729748,0.3648718,-0.005858247,0.9996964,0.8084286,0.3192644,3.1322,0.9738219,-0.1815432,0.1641678,1.590364
