r,dnnbi(m^-3),dne(m^-3),dni(m^-3),tbn(keV),ti(keV),te(keV),vzt_eq(m/s),vth_eq(m/s),vthermalep(m/s),etann(MKS)
0.434,1.613738e+18,3.055028e+19,2.506807e+19,59556.85,1083.571,963.0966,0.004746336,0.0,2388796.0,2.509359
0.435,1.610483e+18,3.053924e+19,2.50583e+19,59542.85,1081.181,960.9746,0.004737122,0.0,2388515.0,2.517603
0.436,1.607218e+18,3.052818e+19,2.50485e+19,59528.88,1078.799,958.8546,0.004727931,0.0,2388235.0,2.525885
0.437,1.603943e+18,3.051708e+19,2.503867e+19,59514.91,1076.423,956.7365,0.004718762,0.0,2387954.0,2.534204
0.438,1.600661e+18,3.050595e+19,2.502881e+19,59500.94,1074.055,954.6203,0.004709615,0.0,2387674.0,2.542561
0.439,1.597372e+18,3.049479e+19,2.501892e+19,59486.94,1071.694,952.5062,0.00470049,0.0,2387393.0,2.550956
0.44,1.59408e+18,3.04836e+19,2.5009e+19,59472.9,1069.34,950.394,0.004691387,0.0,2387111.0,2.55939
0.441,1.590784e+18,3.047238e+19,2.499905e+19,59458.81,1066.993,948.2838,0.004682305,0.0,2386829.0,2.567861
0.442,1.587485e+18,3.046112e+19,2.498907e+19,59444.69,1064.654,946.1756,0.004673246,0.0,2386545.0,2.576371
0.443,1.58418e+18,3.044984e+19,2.497906e+19,59430.54,1062.321,944.0693,0.004664209,0.0,2386261.0,2.58492
0.444,1.580869e+18,3.043852e+19,2.496902e+19,59416.4,1059.996,941.965,0.004655193,0.0,2385977.0,2.593508
0.445,1.577551e+18,3.042718e+19,2.495895e+19,59402.26,1057.677,939.8627,0.004646199,0.0,2385693.0,2.602135
0.446,1.574225e+18,3.04158e+19,2.494885e+19,59388.16,1055.366,937.7623,0.004637227,0.0,2385410.0,2.610802
0.447,1.570888e+18,3.04044e+19,2.493873e+19,59374.1,1053.061,935.6638,0.004628276,0.0,2385128.0,2.61951
0.448,1.567541e+18,3.039296e+19,2.492858e+19,59360.11,1050.764,933.5673,0.004619347,0.0,2384847.0,2.628257
0.449,1.564182e+18,3.03815e+19,2.49184e+19,59346.21,1048.474,931.4727,0.00461044,0.0,2384567.0,2.637046
0.45,1.56081e+18,3.037e+19,2.49082e+19,59332.4,1046.19,929.38,0.004601554,0.0,2384290.0,2.645876
0.451,1.557424e+18,3.035848e+19,2.489797e+19,59318.7,1043.913,927.2892,0.004592689,0.0,2384015.0,2.654747
0.452,1.554026e+18,3.034692e+19,2.488772e+19,59305.11,1041.644,925.2004,0.004583846,0.0,2383742.0,2.663659
0.453,1.550616e+18,3.033534e+19,2.487745e+19,59291.59,1039.381,923.1134,0.004575024,0.0,2383470.0,2.672614
0.454,1.547198e+18,3.032372e+19,2.486714e+19,59278.14,1037.124,921.0284,0.004566224,0.0,2383200.0,2.68161
0.455,1.543773e+18,3.031208e+19,2.485681e+19,59264.74,1034.875,918.9453,0.004557445,0.0,2382930.0,2.690649
0.456,1.540342e+18,3.030041e+19,2.484645e+19,59251.36,1032.633,916.8642,0.004548687,0.0,2382661.0,2.699729
0.457,1.536908e+18,3.02887e+19,2.483606e+19,59238.0,1030.397,914.785,0.00453995,0.0,2382393.0,2.708852
0.458,1.533471e+18,3.027697e+19,2.482564e+19,59224.63,1028.168,912.7077,0.004531235,0.0,2382124.0,2.718018
0.459,1.530035e+18,3.02652e+19,2.481519e+19,59211.24,1025.946,910.6324,0.004522541,0.0,2381854.0,2.727227
0.46,1.5266e+18,3.02534e+19,2.48047e+19,59197.8,1023.73,908.559,0.004513868,0.0,2381584.0,2.736478
0.461,1.523168e+18,3.024157e+19,2.479418e+19,59184.31,1021.521,906.4876,0.004505217,0.0,2381313.0,2.745772
0.462,1.519738e+18,3.022971e+19,2.478363e+19,59170.78,1019.319,904.4181,0.004496587,0.0,2381040.0,2.75511
0.463,1.51631e+18,3.021782e+19,2.477305e+19,59157.22,1017.123,902.3506,0.004487977,0.0,2380768.0,2.764492
0.464,1.512881e+18,3.020589e+19,2.476243e+19,59143.66,1014.934,900.285,0.004479389,0.0,2380495.0,2.773917
0.465,1.509451e+18,3.019394e+19,2.475179e+19,59130.11,1012.751,898.2213,0.004470822,0.0,2380222.0,2.783387
0.466,1.506018e+18,3.018195e+19,2.474111e+19,59116.58,1010.575,896.1596,0.004462276,0.0,2379950.0,2.792902
0.467,1.502582e+18,3.016994e+19,2.47304e+19,59103.1,1008.404,894.0998,0.00445375,0.0,2379678.0,2.802461
0.468,1.499141e+18,3.015789e+19,2.471967e+19,59089.68,1006.24,892.042,0.004445245,0.0,2379408.0,2.812066
0.469,1.495694e+18,3.014581e+19,2.47089e+19,59076.34,1004.082,889.986,0.004436761,0.0,2379140.0,2.821717
0.47,1.49224e+18,3.01337e+19,2.46981e+19,59063.1,1001.93,887.932,0.004428298,0.0,2378873.0,2.831414
0.471,1.488778e+18,3.012156e+19,2.468727e+19,59049.97,999.7839,885.8799,0.004419855,0.0,2378608.0,2.841157
0.472,1.48531e+18,3.010939e+19,2.467642e+19,59036.93,997.6438,883.8297,0.004411433,0.0,2378346.0,2.850947
0.473,1.481836e+18,3.009719e+19,2.466554e+19,59023.98,995.5096,881.7814,0.004403032,0.0,2378085.0,2.860784
0.474,1.478358e+18,3.008496e+19,2.465462e+19,59011.1,993.3813,879.735,0.004394651,0.0,2377826.0,2.870668
0.475,1.474879e+18,3.00727e+19,2.464368e+19,58998.27,991.2589,877.6906,0.00438629,0.0,2377567.0,2.880599
0.476,1.471398e+18,3.00604e+19,2.46327e+19,58985.48,989.1425,875.648,0.00437795,0.0,2377309.0,2.890579
0.477,1.467919e+18,3.004807e+19,2.46217e+19,58972.72,987.032,873.6074,0.004369631,0.0,2377052.0,2.900606
0.478,1.464441e+18,3.003572e+19,2.461066e+19,58959.96,984.9274,871.5687,0.004361331,0.0,2376795.0,2.910682
0.479,1.460968e+18,3.002332e+19,2.45996e+19,58947.19,982.8288,869.5319,0.004353053,0.0,2376538.0,2.920807
0.48,1.4575e+18,3.00109e+19,2.45885e+19,58934.4,980.736,867.497,0.004344794,0.0,2376280.0,2.93098
0.481,1.454039e+18,2.999844e+19,2.457737e+19,58921.58,978.6492,865.4641,0.004336556,0.0,2376021.0,2.941203
0.482,1.450584e+18,2.998596e+19,2.456621e+19,58908.72,976.5682,863.433,0.004328339,0.0,2375762.0,2.951475
0.483,1.447135e+18,2.997343e+19,2.455502e+19,58895.84,974.493,861.4039,0.004320141,0.0,2375502.0,2.961797
0.484,1.443692e+18,2.996088e+19,2.454379e+19,58882.94,972.4236,859.3767,0.004311964,0.0,2375242.0,2.972169
0.485,1.440255e+18,2.99483e+19,2.453253e+19,58870.04,970.36,857.3515,0.004303807,0.0,2374982.0,2.982591
0.486,1.436823e+18,2.993568e+19,2.452124e+19,58857.13,968.302,855.3281,0.004295671,0.0,2374721.0,2.993064
0.487,1.433396e+18,2.992303e+19,2.450991e+19,58844.22,966.2497,853.3067,0.004287554,0.0,2374461.0,3.003587
0.488,1.429973e+18,2.991035e+19,2.449854e+19,58831.33,964.2029,851.2872,0.004279458,0.0,2374201.0,3.014161
0.489,1.426555e+18,2.989764e+19,2.448714e+19,58818.45,962.1617,849.2696,0.004271381,0.0,2373941.0,3.024785
0.49,1.42314e+18,2.98849e+19,2.44757e+19,58805.6,960.126,847.254,0.004263325,0.0,2373682.0,3.035461
0.491,1.419729e+18,2.987213e+19,2.446422e+19,58792.78,958.0958,845.2403,0.004255288,0.0,2373423.0,3.046189
0.492,1.416322e+18,2.985933e+19,2.445271e+19,58779.99,956.0709,843.2285,0.004247272,0.0,2373165.0,3.056968
0.493,1.412919e+18,2.98465e+19,2.444116e+19,58767.23,954.0515,841.2186,0.004239276,0.0,2372907.0,3.0678
0.494,1.40952e+18,2.983363e+19,2.442958e+19,58754.5,952.0374,839.2107,0.004231299,0.0,2372650.0,3.078685
0.495,1.406127e+18,2.982074e+19,2.441796e+19,58741.79,950.0286,837.2046,0.004223342,0.0,2372394.0,3.089623
0.496,1.402738e+18,2.980781e+19,2.440631e+19,58729.11,948.0251,835.2005,0.004215406,0.0,2372137.0,3.100615
0.497,1.399355e+18,2.979486e+19,2.439463e+19,58716.45,946.0268,833.1983,0.004207489,0.0,2371882.0,3.111661
0.498,1.395977e+18,2.978187e+19,2.438292e+19,58703.81,944.0337,831.198,0.004199592,0.0,2371626.0,3.122762
0.499,1.392605e+18,2.976885e+19,2.437117e+19,58691.2,942.0458,829.1995,0.004191715,0.0,2371372.0,3.133918
0.5,1.38924e+18,2.97558e+19,2.43594e+19,58678.6,940.063,827.203,0.004183857,0.0,2371117.0,3.14513
0.501,1.385881e+18,2.974272e+19,2.43476e+19,58666.02,938.0853,825.2084,0.00417602,0.0,2370863.0,3.156399
0.502,1.382531e+18,2.97296e+19,2.433577e+19,58653.44,936.1127,823.2156,0.004168202,0.0,2370609.0,3.167724
0.503,1.379189e+18,2.971646e+19,2.43239e+19,58640.86,934.1451,821.2248,0.004160404,0.0,2370354.0,3.179106
0.504,1.375857e+18,2.970328e+19,2.4312e+19,58628.25,932.1825,819.2358,0.004152626,0.0,2370100.0,3.190545
0.505,1.372536e+18,2.969006e+19,2.430007e+19,58615.61,930.2249,817.2488,0.004144866,0.0,2369844.0,3.20204
0.506,1.369227e+18,2.967682e+19,2.42881e+19,58602.93,928.2722,815.2636,0.004137127,0.0,2369588.0,3.213593
0.507,1.365933e+18,2.966354e+19,2.427609e+19,58590.19,926.3243,813.2804,0.004129406,0.0,2369330.0,3.225203
0.508,1.362652e+18,2.965023e+19,2.426403e+19,58577.38,924.3814,811.299,0.004121705,0.0,2369071.0,3.236871
0.509,1.359388e+18,2.963688e+19,2.425194e+19,58564.49,922.4433,809.3195,0.004114023,0.0,2368810.0,3.248597
0.51,1.35614e+18,2.96235e+19,2.42398e+19,58551.5,920.51,807.342,0.00410636,0.0,2368548.0,3.26038
0.511,1.35291e+18,2.961009e+19,2.422762e+19,58538.41,918.5815,805.3664,0.004098716,0.0,2368283.0,3.272221
0.512,1.349697e+18,2.959664e+19,2.421539e+19,58525.23,916.6577,803.3926,0.00409109,0.0,2368016.0,3.284121
0.513,1.3465e+18,2.958316e+19,2.420312e+19,58511.98,914.7386,801.4208,0.004083484,0.0,2367748.0,3.29608
0.514,1.343317e+18,2.956964e+19,2.419081e+19,58498.66,912.8241,799.4509,0.004075897,0.0,2367479.0,3.308099
0.515,1.340147e+18,2.95561e+19,2.417846e+19,58485.31,910.9143,797.4828,0.004068328,0.0,2367209.0,3.320178
0.516,1.33699e+18,2.954252e+19,2.416607e+19,58471.93,909.009,795.5167,0.004060778,0.0,2366938.0,3.332318
0.517,1.333844e+18,2.952891e+19,2.415365e+19,58458.55,907.1083,793.5524,0.004053247,0.0,2366667.0,3.34452
0.518,1.330708e+18,2.951527e+19,2.41412e+19,58445.17,905.2121,791.5901,0.004045735,0.0,2366396.0,3.356784
0.519,1.32758e+18,2.95016e+19,2.412871e+19,58431.81,903.3203,789.6296,0.004038242,0.0,2366126.0,3.369111
0.52,1.32446e+18,2.94879e+19,2.41162e+19,58418.5,901.433,787.671,0.004030767,0.0,2365856.0,3.381502
0.521,1.321347e+18,2.947417e+19,2.410366e+19,58405.24,899.5501,785.7143,0.004023312,0.0,2365588.0,3.393956
0.522,1.318241e+18,2.946041e+19,2.409109e+19,58392.02,897.6715,783.7595,0.004015874,0.0,2365320.0,3.406476
0.523,1.315145e+18,2.944662e+19,2.407849e+19,58378.82,895.7972,781.8066,0.004008456,0.0,2365052.0,3.41906
0.524,1.312059e+18,2.94328e+19,2.406586e+19,58365.62,893.9273,779.8555,0.004001056,0.0,2364785.0,3.431709
0.525,1.308986e+18,2.941895e+19,2.405319e+19,58352.41,892.0616,777.9064,0.003993675,0.0,2364517.0,3.444423
0.526,1.305926e+18,2.940506e+19,2.404049e+19,58339.16,890.2001,775.9591,0.003986313,0.0,2364249.0,3.457203
0.527,1.302881e+18,2.939115e+19,2.402776e+19,58325.87,888.3429,774.0137,0.003978969,0.0,2363980.0,3.470048
0.528,1.299852e+18,2.93772e+19,2.401498e+19,58312.5,886.4898,772.0703,0.003971643,0.0,2363709.0,3.48296
0.529,1.296842e+18,2.936322e+19,2.400216e+19,58299.05,884.6408,770.1287,0.003964336,0.0,2363436.0,3.495937
0.53,1.29385e+18,2.93492e+19,2.39893e+19,58285.5,882.796,768.189,0.003957048,0.0,2363161.0,3.508981
0.531,1.290879e+18,2.933515e+19,2.39764e+19,58271.83,880.9552,766.2512,0.003949777,0.0,2362884.0,3.522092
0.532,1.287927e+18,2.932107e+19,2.396345e+19,58258.05,879.1185,764.3153,0.003942525,0.0,2362605.0,3.53527
0.533,1.284995e+18,2.930695e+19,2.395046e+19,58244.17,877.2858,762.3813,0.003935292,0.0,2362323.0,3.548516
0.534,1.282081e+18,2.92928e+19,2.393743e+19,58230.2,875.457,760.4492,0.003928077,0.0,2362040.0,3.56183
0.535,1.279184e+18,2.927861e+19,2.392437e+19,58216.16,873.6321,758.519,0.00392088,0.0,2361755.0,3.575214
0.536,1.276304e+18,2.92644e+19,2.391126e+19,58202.06,871.8111,756.5907,0.003913701,0.0,2361469.0,3.588668
0.537,1.273439e+18,2.925015e+19,2.389812e+19,58187.91,869.9939,754.6642,0.003906541,0.0,2361182.0,3.602193
0.538,1.270589e+18,2.923586e+19,2.388495e+19,58173.73,868.1805,752.7396,0.003899398,0.0,2360895.0,3.615789
0.539,1.267753e+18,2.922155e+19,2.387174e+19,58159.52,866.3709,750.8169,0.003892274,0.0,2360606.0,3.629457
0.54,1.26493e+18,2.92072e+19,2.38585e+19,58145.3,864.565,748.896,0.003885169,0.0,2360318.0,3.643198
0.541,1.262119e+18,2.919282e+19,2.384523e+19,58131.08,862.7628,746.977,0.003878081,0.0,2360029.0,3.657013
0.542,1.25932e+18,2.917841e+19,2.383193e+19,58116.87,860.9642,745.0598,0.003871011,0.0,2359741.0,3.670902
0.543,1.256531e+18,2.916396e+19,2.38186e+19,58102.69,859.1692,743.1446,0.00386396,0.0,2359453.0,3.684866
0.544,1.253752e+18,2.914948e+19,2.380525e+19,58088.55,857.3778,741.2311,0.003856926,0.0,2359165.0,3.698905
0.545,1.250982e+18,2.913497e+19,2.379187e+19,58074.45,855.5899,739.3196,0.00384991,0.0,2358879.0,3.713022
0.546,1.248219e+18,2.912043e+19,2.377846e+19,58060.41,853.8056,737.4099,0.003842912,0.0,2358594.0,3.727215
0.547,1.245464e+18,2.910585e+19,2.376503e+19,58046.44,852.0248,735.5021,0.003835932,0.0,2358310.0,3.741486
0.548,1.242714e+18,2.909123e+19,2.375158e+19,58032.56,850.2474,733.5962,0.00382897,0.0,2358028.0,3.755835
0.549,1.23997e+18,2.907658e+19,2.37381e+19,58018.78,848.4735,731.6922,0.003822025,0.0,2357748.0,3.770264
0.55,1.23723e+18,2.90619e+19,2.37246e+19,58005.1,846.703,729.79,0.003815098,0.0,2357470.0,3.784773
0.551,1.234494e+18,2.904718e+19,2.371108e+19,57991.54,844.9359,727.8897,0.003808188,0.0,2357195.0,3.799363
0.552,1.231763e+18,2.903243e+19,2.369754e+19,57978.07,843.1721,725.9914,0.003801296,0.0,2356921.0,3.814034
0.553,1.229039e+18,2.901764e+19,2.368397e+19,57964.67,841.4115,724.0949,0.003794421,0.0,2356648.0,3.828787
0.554,1.226324e+18,2.900282e+19,2.367038e+19,57951.32,839.6543,722.2002,0.003787564,0.0,2356377.0,3.84362
0.555,1.223619e+18,2.898796e+19,2.365676e+19,57937.99,837.9003,720.3075,0.003780724,0.0,2356106.0,3.858536
0.556,1.220926e+18,2.897307e+19,2.364312e+19,57924.65,836.1494,718.4167,0.003773902,0.0,2355835.0,3.873534
0.557,1.218247e+18,2.895815e+19,2.362944e+19,57911.29,834.4017,716.5277,0.003767097,0.0,2355563.0,3.888615
0.558,1.215584e+18,2.89432e+19,2.361573e+19,57897.88,832.6571,714.6406,0.00376031,0.0,2355290.0,3.903778
0.559,1.212937e+18,2.892822e+19,2.360198e+19,57884.39,830.9155,712.7554,0.00375354,0.0,2355016.0,3.919024
0.56,1.21031e+18,2.89132e+19,2.35882e+19,57870.8,829.177,710.872,0.003746787,0.0,2354740.0,3.934354
0.561,1.207703e+18,2.889816e+19,2.357438e+19,57857.1,827.4415,708.9905,0.003740051,0.0,2354461.0,3.949767
0.562,1.205112e+18,2.888308e+19,2.356053e+19,57843.32,825.7089,707.1109,0.003733333,0.0,2354180.0,3.965264
0.563,1.202535e+18,2.886797e+19,2.354665e+19,57829.52,823.9792,705.2332,0.003726632,0.0,2353900.0,3.980849
0.564,1.199968e+18,2.885283e+19,2.353275e+19,57815.75,822.2524,703.3573,0.003719948,0.0,2353619.0,3.99652
0.565,1.197408e+18,2.883766e+19,2.351882e+19,57802.05,820.5284,701.4833,0.003713282,0.0,2353340.0,4.012281
0.566,1.194849e+18,2.882246e+19,2.350487e+19,57788.48,818.8072,699.6111,0.003706632,0.0,2353064.0,4.028133
0.567,1.19229e+18,2.880722e+19,2.349092e+19,57775.09,817.0888,697.7408,0.003699999,0.0,2352792.0,4.044076
0.568,1.189726e+18,2.879195e+19,2.347695e+19,57761.93,815.3732,695.8724,0.003693384,0.0,2352524.0,4.060113
0.569,1.187154e+18,2.877664e+19,2.346298e+19,57749.05,813.6603,694.0058,0.003686785,0.0,2352261.0,4.076244
0.57,1.18457e+18,2.87613e+19,2.3449e+19,57736.5,811.95,692.141,0.003680203,0.0,2352006.0,4.092473
0.571,1.181972e+18,2.874592e+19,2.343503e+19,57724.31,810.2424,690.2781,0.003673638,0.0,2351757.0,4.108799
0.572,1.179362e+18,2.873051e+19,2.342105e+19,57712.45,808.5373,688.417,0.00366709,0.0,2351516.0,4.125223
0.573,1.176745e+18,2.871507e+19,2.340707e+19,57700.84,806.8349,686.5578,0.003660558,0.0,2351279.0,4.141745
0.574,1.174124e+18,2.869959e+19,2.339308e+19,57689.43,805.135,684.7004,0.003654043,0.0,2351047.0,4.158366
0.575,1.171505e+18,2.868407e+19,2.337907e+19,57678.17,803.4376,682.8449,0.003647545,0.0,2350817.0,4.175084
0.576,1.16889e+18,2.866852e+19,2.336505e+19,57666.98,801.7426,680.9912,0.003641063,0.0,2350589.0,4.191901
0.577,1.166284e+18,2.865294e+19,2.335101e+19,57655.81,800.0502,679.1394,0.003634597,0.0,2350361.0,4.208815
0.578,1.163691e+18,2.863733e+19,2.333694e+19,57644.59,798.3601,677.2894,0.003628148,0.0,2350133.0,4.225827
0.579,1.161115e+18,2.862168e+19,2.332284e+19,57633.28,796.6724,675.4413,0.003621716,0.0,2349902.0,4.242938
0.58,1.15856e+18,2.8606e+19,2.33087e+19,57621.8,794.987,673.595,0.003615299,0.0,2349668.0,4.260146
0.581,1.156029e+18,2.859029e+19,2.329453e+19,57610.12,793.304,671.7506,0.003608899,0.0,2349430.0,4.277452
0.582,1.153517e+18,2.857454e+19,2.328032e+19,57598.29,791.6232,669.908,0.003602514,0.0,2349189.0,4.294858
0.583,1.151021e+18,2.855877e+19,2.326609e+19,57586.38,789.9446,668.0673,0.003596146,0.0,2348946.0,4.312366
0.584,1.148534e+18,2.854296e+19,2.325184e+19,57574.48,788.2683,666.2284,0.003589795,0.0,2348703.0,4.329977
0.585,1.146051e+18,2.852711e+19,2.323757e+19,57562.65,786.5941,664.3914,0.003583459,0.0,2348462.0,4.347693
0.586,1.143568e+18,2.851124e+19,2.32233e+19,57550.96,784.922,662.5562,0.00357714,0.0,2348224.0,4.365516
0.587,1.141078e+18,2.849533e+19,2.320901e+19,57539.5,783.252,660.7229,0.003570837,0.0,2347990.0,4.383448
0.588,1.138577e+18,2.847939e+19,2.319473e+19,57528.34,781.584,658.8914,0.00356455,0.0,2347762.0,4.401492
0.589,1.136059e+18,2.846341e+19,2.318046e+19,57517.55,779.918,657.0618,0.00355828,0.0,2347542.0,4.419648
0.59,1.13352e+18,2.84474e+19,2.31662e+19,57507.2,778.254,655.234,0.003552025,0.0,2347331.0,4.43792
0.591,1.130956e+18,2.843136e+19,2.315196e+19,57497.35,776.5919,653.4081,0.003545787,0.0,2347129.0,4.456308
0.592,1.128369e+18,2.841528e+19,2.313773e+19,57487.93,774.9317,651.584,0.003539566,0.0,2346937.0,4.474814
0.593,1.125767e+18,2.839917e+19,2.31235e+19,57478.88,773.2733,649.7618,0.00353336,0.0,2346752.0,4.493437
0.594,1.123153e+18,2.838302e+19,2.310928e+19,57470.09,771.6168,647.9414,0.00352717,0.0,2346573.0,4.512176
0.595,1.120533e+18,2.836684e+19,2.309506e+19,57461.51,769.962,646.1229,0.003520997,0.0,2346398.0,4.531033
0.596,1.117913e+18,2.835062e+19,2.308082e+19,57453.03,768.309,644.3063,0.003514839,0.0,2346225.0,4.550007
0.597,1.115297e+18,2.833437e+19,2.306658e+19,57444.58,766.6578,642.4914,0.003508697,0.0,2346052.0,4.569098
0.598,1.112691e+18,2.831808e+19,2.305231e+19,57436.08,765.0082,640.6784,0.003502571,0.0,2345879.0,4.588306
0.599,1.1101e+18,2.830176e+19,2.303802e+19,57427.45,763.3603,638.8673,0.003496461,0.0,2345702.0,4.60763
0.6,1.10753e+18,2.82854e+19,2.30237e+19,57418.6,761.714,637.058,0.003490366,0.0,2345522.0,4.627071
0.601,1.104983e+18,2.826901e+19,2.300935e+19,57409.48,760.0693,635.2505,0.003484287,0.0,2345335.0,4.646629
0.602,1.102456e+18,2.825258e+19,2.299496e+19,57400.17,758.4262,633.4449,0.003478223,0.0,2345145.0,4.666306
0.603,1.09994e+18,2.823611e+19,2.298056e+19,57390.75,756.7846,631.6411,0.003472175,0.0,2344953.0,4.686104
0.604,1.097431e+18,2.821961e+19,2.296614e+19,57381.32,755.1445,629.8392,0.003466143,0.0,2344760.0,4.706026
0.605,1.094921e+18,2.820308e+19,2.295171e+19,57371.98,753.5059,628.0391,0.003460126,0.0,2344569.0,4.726073
0.606,1.092404e+18,2.818651e+19,2.293728e+19,57362.83,751.8686,626.2408,0.003454124,0.0,2344382.0,4.746249
0.607,1.089873e+18,2.816991e+19,2.292286e+19,57353.95,750.2328,624.4443,0.003448138,0.0,2344201.0,4.766556
0.608,1.087321e+18,2.815327e+19,2.290845e+19,57345.46,748.5982,622.6497,0.003442168,0.0,2344027.0,4.786996
0.609,1.084742e+18,2.81366e+19,2.289406e+19,57337.44,746.965,620.8569,0.003436213,0.0,2343863.0,4.807571
0.61,1.08213e+18,2.81199e+19,2.28797e+19,57330.0,745.333,619.066,0.003430273,0.0,2343711.0,4.828286
0.611,1.07948e+18,2.810316e+19,2.286537e+19,57323.19,743.7022,617.2769,0.003424349,0.0,2343572.0,4.849141
0.612,1.076795e+18,2.808639e+19,2.285106e+19,57316.95,742.0727,615.4896,0.003418441,0.0,2343444.0,4.870137
0.613,1.074083e+18,2.806959e+19,2.283678e+19,57311.18,740.4442,613.7041,0.003412548,0.0,2343326.0,4.891275
0.614,1.071349e+18,2.805275e+19,2.282251e+19,57305.77,738.8169,611.9205,0.00340667,0.0,2343216.0,4.912554
0.615,1.0686e+18,2.803588e+19,2.280826e+19,57300.63,737.1907,610.1387,0.003400807,0.0,2343111.0,4.933974
0.616,1.065842e+18,2.801898e+19,2.2794e+19,57295.66,735.5656,608.3587,0.003394959,0.0,2343009.0,4.955535
0.617,1.06308e+18,2.800204e+19,2.277975e+19,57290.75,733.9415,606.5806,0.003389126,0.0,2342909.0,4.977238
0.618,1.060322e+18,2.798506e+19,2.276548e+19,57285.8,732.3184,604.8042,0.003383307,0.0,2342808.0,4.999081
0.619,1.057573e+18,2.796805e+19,2.27512e+19,57280.72,730.6962,603.0297,0.003377503,0.0,2342704.0,5.021066
0.62,1.05484e+18,2.7951e+19,2.27369e+19,57275.4,729.075,601.257,0.003371714,0.0,2342595.0,5.043192
0.621,1.052126e+18,2.793392e+19,2.272258e+19,57269.78,727.4547,599.4861,0.003365939,0.0,2342480.0,5.06546
0.622,1.049428e+18,2.79168e+19,2.270823e+19,57263.92,725.8353,597.717,0.003360179,0.0,2342360.0,5.087871
0.623,1.046737e+18,2.789964e+19,2.269388e+19,57257.93,724.2166,595.9498,0.003354433,0.0,2342238.0,5.110429
0.624,1.044049e+18,2.788245e+19,2.267951e+19,57251.9,722.5988,594.1844,0.003348702,0.0,2342114.0,5.133136
0.625,1.041355e+18,2.786523e+19,2.266515e+19,57245.94,720.9817,592.4207,0.003342985,0.0,2341992.0,5.155995
0.626,1.03865e+18,2.784797e+19,2.26508e+19,57240.15,719.3653,590.659,0.003337283,0.0,2341874.0,5.179009
0.627,1.035927e+18,2.783068e+19,2.263646e+19,57234.63,717.7496,588.899,0.003331596,0.0,2341761.0,5.20218
0.628,1.033178e+18,2.781335e+19,2.262214e+19,57229.48,716.1345,587.1408,0.003325924,0.0,2341656.0,5.225512
0.629,1.030398e+18,2.779599e+19,2.260785e+19,57224.8,714.52,585.3845,0.003320266,0.0,2341560.0,5.249007
0.63,1.02758e+18,2.77786e+19,2.25936e+19,57220.7,712.906,583.63,0.003314624,0.0,2341476.0,5.272669
0.631,1.024719e+18,2.776118e+19,2.257939e+19,57217.24,711.2925,581.8773,0.003308997,0.0,2341405.0,5.2965
0.632,1.021818e+18,2.774372e+19,2.256521e+19,57214.36,709.6795,580.1265,0.003303385,0.0,2341346.0,5.320501
0.633,1.018882e+18,2.772623e+19,2.255107e+19,57211.98,708.067,578.3774,0.003297787,0.0,2341298.0,5.344673
0.634,1.015918e+18,2.77087e+19,2.253695e+19,57209.99,706.4548,576.6302,0.003292204,0.0,2341257.0,5.369016
0.635,1.01293e+18,2.769114e+19,2.252285e+19,57208.31,704.843,574.8848,0.003286635,0.0,2341223.0,5.39353
0.636,1.009925e+18,2.767355e+19,2.250877e+19,57206.85,703.2316,573.1412,0.003281081,0.0,2341193.0,5.418216
0.637,1.006906e+18,2.765591e+19,2.24947e+19,57205.51,701.6206,571.3995,0.003275541,0.0,2341165.0,5.443074
0.638,1.00388e+18,2.763825e+19,2.248063e+19,57204.2,700.0098,569.6595,0.003270015,0.0,2341138.0,5.468106
0.639,1.000852e+18,2.762054e+19,2.246657e+19,57202.83,698.3993,567.9214,0.003264502,0.0,2341110.0,5.49331
0.64,9.97827e+17,2.76028e+19,2.24525e+19,57201.3,696.789,566.185,0.003259003,0.0,2341079.0,5.518688
0.641,9.948095e+17,2.758502e+19,2.243842e+19,57199.55,695.1789,564.4505,0.003253518,0.0,2341043.0,5.544241
0.642,9.91797e+17,2.75672e+19,2.242434e+19,57197.62,693.5691,562.7177,0.003248046,0.0,2341004.0,5.569971
0.643,9.887859e+17,2.754935e+19,2.241025e+19,57195.55,691.9593,560.9868,0.003242588,0.0,2340961.0,5.595879
0.644,9.857725e+17,2.753146e+19,2.239617e+19,57193.39,690.3496,559.2577,0.003237144,0.0,2340917.0,5.621969
0.645,9.827531e+17,2.751354e+19,2.238209e+19,57191.22,688.74,557.5304,0.003231714,0.0,2340873.0,5.648242
0.646,9.79724e+17,2.749558e+19,2.236802e+19,57189.07,687.1304,555.8049,0.003226297,0.0,2340829.0,5.674702
0.647,9.766817e+17,2.747758e+19,2.235396e+19,57187.01,685.5207,554.0812,0.003220894,0.0,2340787.0,5.701351
0.648,9.736223e+17,2.745955e+19,2.233992e+19,57185.09,683.9109,552.3593,0.003215506,0.0,2340747.0,5.728191
0.649,9.705423e+17,2.744149e+19,2.23259e+19,57183.37,682.3011,550.6392,0.003210131,0.0,2340712.0,5.755225
0.65,9.67438e+17,2.74234e+19,2.23119e+19,57181.9,680.691,548.921,0.003204771,0.0,2340682.0,5.782456
0.651,9.643066e+17,2.740528e+19,2.229793e+19,57180.72,679.0807,547.2046,0.003199425,0.0,2340658.0,5.809886
