r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.096,0.000428938499,-0.000674468722,0.00121925194,-0.000556061351,2.08673068e-05,9.62759691e-07,-1.46436419e-07,0.000611722662,0.00126145922,0.00105649341,-0.000443241409,-1.84213562e-05,9.21814895e-07,5.49018985e-08
0.097,0.000441842867,-0.000706671569,0.0012906985,-0.00059446206,2.2613202e-05,1.03105236e-06,-1.57401067e-07,0.000631682302,0.00131697764,0.00112221177,-0.000474042777,-1.9870094e-05,9.7576364e-07,6.07851035e-08
0.098,0.000454876337,-0.000739952761,0.00136534031,-0.000635021697,2.44799395e-05,1.10279352e-06,-1.68821905e-07,0.000651931175,0.00137401295,0.00119119209,-0.00050655721,-2.14173068e-05,1.03164601e-06,6.71344e-08
0.099,0.000468031087,-0.000774329321,0.00144326785,-0.000677832854,2.6473668e-05,1.17806062e-06,-1.80680834e-07,0.000672460804,0.00143256622,0.00126355348,-0.000540852953,-2.30689506e-05,1.08949999e-06,7.39623005e-08
0.1,0.000481299016,-0.000809817933,0.00152457187,-0.00072299071,2.86006471e-05,1.25692381e-06,-1.92955254e-07,0.000693262238,0.00149263668,0.00133941765,-0.000576999492,-2.48313497e-05,1.14937358e-06,8.12776429e-08
0.101,0.000494671775,-0.00084643502,0.00160934331,-0.000770593048,3.08671972e-05,1.33944768e-06,-2.05612022e-07,0.000714326066,0.00155422178,0.00141890921,-0.00061506752,-2.6711254e-05,1.21132347e-06,8.90864084e-08
0.102,0.000508140828,-0.00088419697,0.00169767313,-0.000820740212,3.32796355e-05,1.42569993e-06,-2.18599645e-07,0.000735642489,0.00161731728,0.00150215613,-0.000655128936,-2.87158855e-05,1.27541431e-06,9.73918814e-08
0.103,0.00052169743,-0.000923120005,0.00178965218,-0.000873535104,3.58442898e-05,1.51575374e-06,-2.31855759e-07,0.000757201304,0.00168191706,0.00158928963,-0.000697256815,-3.08528864e-05,1.34172331e-06,1.0619321e-07
0.104,0.000535332637,-0.000963220112,0.00188537103,-0.000929083168,3.85675247e-05,1.6096891e-06,-2.4531187e-07,0.000778991893,0.001748013,0.00168044405,-0.000741525349,-3.31303112e-05,1.41034164e-06,1.15486481e-07
0.105,0.000549037311,-0.00100451305,0.00198491992,-0.000987492364,4.14557467e-05,1.70759633e-06,-2.58892934e-07,0.00080100323,0.00181559492,0.00177575685,-0.000788009771,-3.55566506e-05,1.48137317e-06,1.25268202e-07
0.106,0.000562802136,-0.00104701436,0.00208838854,-0.00104887314,4.45153931e-05,1.80957966e-06,-2.72515764e-07,0.000823223883,0.00188465056,0.00187536863,-0.000836786292,-3.81408551e-05,1.55493503e-06,1.35537057e-07
0.107,0.00057661764,-0.00109073934,0.00219586594,-0.0011133384,4.77529138e-05,1.91576048e-06,-2.86087914e-07,0.000845642035,0.00195516544,0.00197942314,-0.000887932026,-4.08923574e-05,1.63115869e-06,1.46294846e-07
0.108,0.000590474209,-0.00113570312,0.00230744036,-0.00118100345,5.11747488e-05,2.02627984e-06,-2.99506405e-07,0.000868245489,0.0020271229,0.00208806734,-0.00094152492,-4.38210937e-05,1.71019239e-06,1.57546871e-07
0.109,0.000604362113,-0.0011819206,0.00242319903,-0.00125198599,5.47873e-05,2.14130127e-06,-3.1265671e-07,0.000891021685,0.00210050395,0.00220145146,-0.00099764368,-4.69375225e-05,1.79220438e-06,1.69302337e-07
0.11,0.000618271531,-0.00122940652,0.00254322801,-0.00132640605,5.85968902e-05,2.26101517e-06,-3.25411012e-07,0.000913957717,0.00217528729,0.00231972913,-0.0010563677,-5.02526473e-05,1.87738753e-06,1.81574334e-07
0.111,0.000632192592,-0.0012781755,0.00266761197,-0.00140438592,6.26097012e-05,2.38564779e-06,-3.37625023e-07,0.000937040365,0.00225144928,0.00244305759,-0.00111777696,-5.37780528e-05,1.96596513e-06,1.9438024e-07
0.112,0.000646115432,-0.00132824226,0.00279643399,-0.00148605013,6.68317024e-05,2.51547138e-06,-3.49133261e-07,0.000960256147,0.00232896394,0.00257159804,-0.001181952,-5.75259601e-05,2.05819614e-06,2.07742266e-07
0.113,0.000660030199,-0.00137962149,0.00292977528,-0.00157152534,7.12686486e-05,2.65080068e-06,-3.59752882e-07,0.000983591312,0.00240780285,0.00270551557,-0.00124897375,-6.15092183e-05,2.15437439e-06,2.21686714e-07
0.114,0.000673927081,-0.00143232785,0.00306771505,-0.00166094032,7.59260791e-05,2.79198993e-06,-3.6928576e-07,0.00100703185,0.00248793505,0.00284497912,-0.00131892347,-6.57413063e-05,2.25482803e-06,2.36243285e-07
0.115,0.000687796332,-0.00148637601,0.00321033017,-0.0017544258,8.08092998e-05,2.93943515e-06,-3.77518872e-07,0.0010305635,0.00256932693,0.0029901615,-0.00139188265,-7.02363491e-05,2.35991977e-06,2.51444905e-07
0.116,0.000701628301,-0.00154178064,0.00335769499,-0.00185211442,8.59233585e-05,3.09357907e-06,-3.84223839e-07,0.00105417181,0.0026519422,0.00314123948,-0.00146793293,-7.5009135e-05,2.47004638e-06,2.67327328e-07
0.117,0.000715413472,-0.00159855649,0.00350988103,-0.00195414059,9.12730247e-05,3.25491787e-06,-3.89156871e-07,0.00107784212,0.00273574178,0.00329839384,-0.00154715591,-8.00751347e-05,2.58563565e-06,2.83928761e-07
0.118,0.000729142486,-0.00165671841,0.00366695675,-0.00206064033,9.68627909e-05,3.42400727e-06,-3.92059451e-07,0.0011015596,0.0028206838,0.00346180932,-0.00162963309,-8.54505223e-05,2.70713626e-06,3.01288533e-07
0.119,0.000742806156,-0.00171628143,0.00382898726,-0.00217175105,0.000102696941,3.6014609e-06,-3.92662309e-07,0.0011253093,0.00290672348,0.00363167439,-0.00171544568,-9.11521979e-05,2.83499472e-06,3.19444299e-07
0.12,0.000756395432,-0.00177726064,0.00399603425,-0.00228761122,0.000108779791,3.78791607e-06,-3.90698518e-07,0.00114907609,0.00299381297,0.00380818028,-0.00180467445,-9.71977677e-05,2.96961366e-06,3.3842704e-07
0.121,0.0007699012,-0.00183967021,0.00416815602,-0.00240836008,0.000115116291,3.98392125e-06,-3.8594639e-07,0.00117284454,0.00308190055,0.00399151797,-0.00189739965,-0.000103605259,3.11129426e-06,3.582516e-07
0.122,0.000783313965,-0.00190352083,0.00434540762,-0.00253413749,0.000121712743,4.18980698e-06,-3.78292655e-07,0.00119659854,0.00317092941,0.00418187361,-0.00199370104,-0.000110392519,3.26019516e-06,3.78901633e-07
0.123,0.000796624076,-0.00196882151,0.00452784055,-0.00266508339,0.000128576279,4.40580825e-06,-3.6766436e-07,0.00122032166,0.00326083854,0.00437943092,-0.00209365793,-0.000117577668,3.41637895e-06,4.00342157e-07
0.124,0.000809821893,-0.0020355804,0.00471550223,-0.0028013375,0.000135714317,4.63218009e-06,-3.53984868e-07,0.00124399733,0.00335156341,0.00458437322,-0.00219734912,-0.000125179343,3.57986428e-06,4.22526294e-07
0.125,0.000822897861,-0.00210380483,0.0049084357,-0.00294303925,0.000143134337,4.86922846e-06,-3.37159651e-07,0.0012676089,0.00344303607,0.00479688392,-0.00230485275,-0.000133216722,3.75065162e-06,4.45400186e-07
0.126,0.000835842555,-0.00217350125,0.00510667934,-0.00309032756,0.000150843815,5.11730901e-06,-3.17071713e-07,0.00129113961,0.00353518509,0.00501714655,-0.00241624623,-0.000141709535,3.92873109e-06,4.68904973e-07
0.127,0.00084864669,-0.00224467517,0.00531026655,-0.0032433406,0.000158850186,5.37682159e-06,-2.9358357e-07,0.00131457268,0.00362793558,0.00524534467,-0.00253160611,-0.00015067804,4.11408569e-06,4.92973927e-07
0.128,0.000861301144,-0.00231733108,0.00551922549,-0.00340221545,0.000167160855,5.64820453e-06,-2.66542217e-07,0.00133789127,0.00372120911,0.00548166159,-0.00265100805,-0.000160143005,4.30668657e-06,5.17528212e-07
0.129,0.000873796967,-0.00239147244,0.00573357885,-0.0035670878,0.000175783227,5.9319272e-06,-2.35784982e-07,0.00136107857,0.00381492377,0.00572628008,-0.00277452672,-0.000170125681,4.50648025e-06,5.42473655e-07
0.13,0.000886125369,-0.0024671015,0.00595334362,-0.00373809148,0.000184724808,6.228473e-06,-2.01148612e-07,0.00138411781,0.00390899409,0.00597938182,-0.0029022357,-0.000180647766,4.71336906e-06,5.67697476e-07
0.131,0.000898277681,-0.00254421896,0.00617853099,-0.00391535808,0.000193993413,6.53829787e-06,-1.62486793e-07,0.00140699222,0.00400333088,0.00624114621,-0.00303420744,-0.000191731291,4.9271866e-06,5.93063852e-07
0.132,0.000910245264,-0.00262282317,0.00640914629,-0.0040990166,0.000203597416,6.86178474e-06,-1.19694091e-07,0.001429685,0.00409784102,0.00651174883,-0.00317051329,-0.000203398403,5.14768084e-06,6.1840924e-07
0.133,0.00092201957,-0.00270291055,0.00664518873,-0.00428919292,0.000213545614,7.19927607e-06,-7.26896313e-08,0.00145217941,0.00419242769,0.00679136187,-0.00331122344,-0.000215671476,5.37451419e-06,6.43547705e-07
0.134,0.000933592187,-0.00278447572,0.00688665101,-0.00448600937,0.00022384709,7.55110443e-06,-2.14078052e-08,0.00147445884,0.00428699065,0.00708015466,-0.00345640688,-0.000228573149,5.6072673e-06,6.68276159e-07
0.135,0.000944954847,-0.00286751147,0.00713351909,-0.00468958441,0.000234511176,7.91759865e-06,3.42015552e-08,0.00149650685,0.00438142624,0.00737829353,-0.00360613134,-0.000242126275,5.84543878e-06,6.92378024e-07
0.136,0.000956099425,-0.00295200867,0.00738577186,-0.00490003215,0.000245547457,8.29907922e-06,9.41692399e-08,0.00151830719,0.00447562754,0.00768594172,-0.00376046331,-0.000256353863,6.08844319e-06,7.15628766e-07
0.137,0.00096701793,-0.0030379561,0.00764338091,-0.00511746197,0.000256965794,8.69585058e-06,1.58503242e-07,0.00153984383,0.00456948438,0.00800325908,-0.003919468,-0.000271279004,6.33560729e-06,7.37800461e-07
0.138,0.0009777025,-0.0031253404,0.00790631019,-0.00534197811,0.000268776333,9.10819485e-06,2.2718533e-07,0.00156110093,0.00466288348,0.00833040202,-0.00408320941,-0.000286924799,6.58617421e-06,7.58670056e-07
0.139,0.000988145398,-0.00321414597,0.00817451558,-0.00557367935,0.000280989462,9.5363752e-06,3.00172591e-07,0.00158206295,0.0047557085,0.00866752344,-0.00425175032,-0.000303314275,6.83931687e-06,7.78027916e-07
0.14,0.000998339048,-0.00330435497,0.00844794427,-0.00581265872,0.000293615625,9.98066923e-06,3.77405822e-07,0.0016027146,0.00484784023,0.00901477331,-0.00442515228,-0.000320470321,7.09417391e-06,7.95694487e-07
0.141,0.00100827617,-0.00339594807,0.00872653381,-0.00605900327,0.000306664821,1.04414685e-05,4.58837348e-07,0.00162304097,0.00493915701,0.00937230074,-0.00460347539,-0.000338415833,7.34988897e-06,8.11546134e-07
0.142,0.00101794999,-0.00348890608,0.00901021089,-0.00631279366,0.000320145956,1.09193891e-05,5.44464247e-07,0.00164302771,0.00502953526,0.00974025703,-0.00478677777,-0.000357174078,7.60563424e-06,8.25515676e-07
0.143,0.00102735403,-0.00358320855,0.00929889151,-0.00657410418,0.000334067333,1.14151613e-05,6.34291059e-07,0.0016626609,0.00511884897,0.0101187931,-0.00497511554,-0.000376768295,7.86063805e-06,8.37564045e-07
0.144,0.00103648207,-0.0036788329,0.00959248158,-0.00684300256,0.000348437231,1.19295202e-05,7.283407e-07,0.00168192685,0.00520696969,0.0105080572,-0.00516854287,-0.000397221552,8.11415143e-06,8.4768059e-07
0.145,0.00104532802,-0.00377575428,0.0098908771,-0.00711954956,0.000363264148,1.24631582e-05,8.26646869e-07,0.00170081205,0.00529376668,0.0109081942,-0.00536711192,-0.000418556745,8.36537493e-06,8.55879679e-07
0.146,0.00105388592,-0.00387394537,0.010193964,-0.0074037986,0.000378556819,1.30166906e-05,9.29236217e-07,0.00171930315,0.00537910711,0.0113193447,-0.00557087285,-0.00044079657,8.61342382e-06,8.6217866e-07
0.147,0.0010621499,-0.00397337634,0.0105016176,-0.00769579533,0.000394324211,1.35906347e-05,1.03612441e-06,0.00173738705,0.00546285622,0.0117416448,-0.00577987381,-0.000463963484,8.85731969e-06,8.66579642e-07
0.148,0.00107011419,-0.00407401473,0.0108137025,-0.00799557738,0.00041057546,1.41853989e-05,1.1473128e-06,0.00175505087,0.00554487746,0.0121752264,-0.00599416098,-0.000488079676,9.09600447e-06,8.69064951e-07
0.149,0.0010777732,-0.00417582539,0.0111300718,-0.0083031743,0.000427319694,1.48012958e-05,1.26279362e-06,0.001772282,0.00562503271,0.0126202168,-0.00621377856,-0.000513167041,9.32838365e-06,8.69602288e-07
0.15,0.00108512158,-0.00427877074,0.011450566,-0.00861860764,0.000444565555,1.54386276e-05,1.38257503e-06,0.00178906821,0.0057031826,0.0130767412,-0.00643876866,-0.000539247239,9.5534023e-06,8.68159477e-07
0.151,0.00109215459,-0.00438281258,0.011775011,-0.00894189108,0.000462320025,1.60979214e-05,1.50676418e-06,0.00180539785,0.00577918734,0.0135449265,-0.00666917035,-0.000566342242,9.77011644e-06,8.64734219e-07
0.152,0.00109886857,-0.00448791575,0.0121032159,-0.00927303008,0.000480587004,1.67801787e-05,1.6356844e-06,0.00182126017,0.00585290743,0.0140249098,-0.00690501813,-0.000594475383,9.97767302e-06,8.59388618e-07
0.153,0.00110526068,-0.00459404539,0.0124349728,-0.0096120221,0.00049936841,1.74866282e-05,1.76973973e-06,0.00183664512,0.00592420309,0.0145168318,-0.00714634231,-0.000623670376,1.01752865e-05,8.52218822e-07
0.154,0.00111132866,-0.00470116536,0.012770058,-0.00995885621,0.000518665256,1.82184891e-05,1.90932089e-06,0.00185154319,0.00599293373,0.0150208332,-0.0073931694,-0.000653950765,1.03621661e-05,8.43331205e-07
0.155,0.00111707075,-0.00480923801,0.0131082319,-0.0103135125,0.000538478082,1.89768818e-05,2.05477627e-06,0.00186594541,0.00605895796,0.015537052,-0.00764552204,-0.000685339828,1.05374445e-05,8.32831907e-07
0.156,0.00112248567,-0.0049182242,0.0134492385,-0.0106759617,0.000558807116,1.97628099e-05,2.20640539e-06,0.00187984333,0.00612213371,0.0160656233,-0.00790341873,-0.000717860552,1.0700132e-05,8.20821905e-07
0.157,0.00112757261,-0.00502808332,0.0137928055,-0.0110461647,0.000579652317,2.05771574e-05,2.36445786e-06,0.00189322902,0.00618231839,0.0166066782,-0.00816687364,-0.000751535605,1.08490946e-05,8.07400043e-07
0.158,0.00113233125,-0.00513877332,0.014138644,-0.011424072,0.000601013378,2.14206892e-05,2.52912856e-06,0.00190609511,0.00623936907,0.0171603432,-0.0084358963,-0.000786387301,1.09830332e-05,7.92664097e-07
0.159,0.0011367617,-0.00525025071,0.0144864481,-0.0118096236,0.000622889796,2.22940353e-05,2.70055228e-06,0.00191843474,0.0062931425,0.0177267394,-0.00871049137,-0.00082243762,1.11004594e-05,7.76690665e-07
0.16,0.00114086451,-0.00536247022,0.0148358959,-0.0122027486,0.000645281204,2.31976334e-05,2.87882468e-06,0.00193024158,0.00634349519,0.018305981,-0.00899065866,-0.000859708184,1.11996743e-05,7.59521242e-07
0.161,0.00114464037,-0.00547538375,0.0151866507,-0.0126033646,0.000668188142,2.41315962e-05,3.06398109e-06,0.00194150958,0.00639028341,0.0188981714,-0.00927639386,-0.000898219901,1.12787353e-05,7.41149815e-07
0.162,0.00114808991,-0.00558893827,0.0155383623,-0.0130113774,0.000691612919,2.50955649e-05,3.25591619e-06,0.00195223293,0.00643336342,0.0195033984,-0.00956768966,-0.000937992255,1.13354769e-05,7.2149784e-07
0.163,0.00115121383,-0.00570307736,0.0158906664,-0.0134266809,0.000715558842,2.60888632e-05,3.45446812e-06,0.00196240613,0.00647259198,0.020121737,-0.00986453515,-0.000979043883,1.13675075e-05,7.00426685e-07
0.164,0.00115401306,-0.0058177422,0.0162431838,-0.0138491565,0.00074002952,2.71106498e-05,3.6594807e-06,0.00197202411,0.00650782686,0.0207532509,-0.0101669152,-0.00102139289,1.13722518e-05,6.77749434e-07
0.165,0.00115648881,-0.00593287166,0.0165955196,-0.0142786736,0.000765028557,2.81599804e-05,3.8708244e-06,0.00198108226,0.00653892711,0.0213979937,-0.0104748105,-0.00106505687,1.13470035e-05,6.53238229e-07
0.166,0.00115864265,-0.00604840237,0.0169472635,-0.0147150892,0.000790559437,2.9235829e-05,4.08840403e-06,0.00198957646,0.00656575331,0.0220560075,-0.0107881973,-0.00111005292,1.12889599e-05,6.26624534e-07
0.167,0.00116047646,-0.00616426864,0.0172979894,-0.0151582478,0.000816625483,3.03370967e-05,4.31216112e-06,0.0019975031,0.00658816784,0.0227273234,-0.0111070474,-0.00115639753,1.11952409e-05,5.97596613e-07
0.168,0.00116199248,-0.00628040251,0.0176472564,-0.0156079815,0.000843229873,3.14626146e-05,4.54207382e-06,0.00200485909,0.00660603505,0.0234119602,-0.0114313283,-0.00120410666,1.10628891e-05,5.65789981e-07
0.169,0.00116319327,-0.00639673361,0.0179946084,-0.0160641094,0.000870375732,3.26111304e-05,4.77815045e-06,0.00201164183,0.00661922155,0.0241099236,-0.0117610032,-0.00125319557,1.0888852e-05,5.30774878e-07
0.17,0.00116408165,-0.00651318891,0.018339576,-0.016526437,0.000898066428,3.37812497e-05,5.02041089e-06,0.00201784918,0.00662759642,0.0248212046,-0.0120960311,-0.00130367881,1.06699401e-05,4.92031778e-07
0.171,0.00116466047,-0.00662969153,0.0186816783,-0.0169947563,0.000926306349,3.4971283e-05,5.26882763e-06,0.00202347931,0.00663103134,0.0255457758,-0.012436368,-0.00135556972,1.04028048e-05,4.48920611e-07
0.172,0.00116493231,-0.00674615848,0.0190204249,-0.0174688452,0.000955101905,3.61791038e-05,5.52325233e-06,0.0020285307,0.00662940105,0.0262835865,-0.0127819687,-0.00140887982,1.00839882e-05,4.00641877e-07
0.173,0.00116489968,-0.00686250224,0.0193553162,-0.0179484674,0.000984460826,3.74023298e-05,5.78352467e-06,0.00203300213,0.00662258382,0.0270345661,-0.0131327858,-0.00146361943,9.70989978e-06,3.46249629e-07
0.174,0.00116456512,-0.00697863179,0.0196858424,-0.0184333723,0.00101439156,3.86384952e-05,6.04954995e-06,0.0020368928,0.0066104622,0.0277986257,-0.0134887694,-0.00151979787,9.27684182e-06,2.84715593e-07
0.175,0.00116393128,-0.00709445305,0.0200114829,-0.0189232944,0.00104490291,3.98851198e-05,6.32122745e-06,0.00204020237,0.00659292365,0.0285756594,-0.0138498672,-0.00157742319,8.78101994e-06,2.14957538e-07
0.176,0.00116300092,-0.00720986883,0.0203317064,-0.0194179535,0.00107600385,4.11397111e-05,6.59837024e-06,0.0020429311,0.0065698605,0.0293655432,-0.0142160241,-0.00163650205,8.21858504e-06,1.35822287e-07
0.177,0.00116177696,-0.00732477878,0.02064597,-0.0199170547,0.0011077035,4.2399776e-05,6.88073413e-06,0.00204507988,0.0065411699,0.0301681352,-0.0145871825,-0.00169703986,7.58569212e-06,4.60965827e-08
0.178,0.00116026247,-0.00743907942,0.0209537207,-0.0204202886,0.00114001118,4.36628419e-05,7.16803366e-06,0.00204665023,0.00650675406,0.0309832755,-0.0149632822,-0.00175904068,6.8785374e-06,-5.54630395e-08
0.179,0.00115846066,-0.0075526642,0.0212543953,-0.0209273313,0.00117293639,4.49264774e-05,7.45994659e-06,0.00204764424,0.00646652053,0.0318107861,-0.0153442606,-0.00182250724,6.09339674e-06,-1.70107048e-07
0.18,0.00115637492,-0.00766542376,0.02154742,-0.0214378451,0.00120648861,4.61883524e-05,7.7561328e-06,0.00204806467,0.0064203825,0.032650471,-0.0157300524,-0.00188744085,5.22666658e-06,-2.99075414e-07
0.181,0.00115400892,-0.00777724672,0.0218322105,-0.0219514783,0.0012406768,4.74463581e-05,8.05628038e-06,0.00204791494,0.00636825903,0.0335021183,-0.0161205887,-0.0019538417,4.2748808e-06,-4.43574974e-07
0.182,0.00115136682,-0.0078880212,0.0221081704,-0.0224678657,0.00127550871,4.86987192e-05,8.36016383e-06,0.00204719925,0.00631007499,0.0343655027,-0.0165157956,-0.0020217092,3.23465496e-06,-6.04763097e-07
0.183,0.00114845307,-0.00799763363,0.0223746928,-0.0229866291,0.00131099157,4.99438774e-05,8.66757799e-06,0.00204592249,0.0062457614,0.0352403826,-0.0169155952,-0.0020910415,2.10271484e-06,-7.83769595e-07
0.184,0.00114527234,-0.0081059681,0.0226311625,-0.0235073769,0.00134713264,5.11803756e-05,8.9782911e-06,0.00204409018,0.00617525563,0.0361264978,-0.0173199063,-0.00216183509,8.75878724e-07,-9.8172016e-07
0.185,0.00114182936,-0.00821290619,0.0228769564,-0.0240297048,0.00138393948,5.24068109e-05,9.29202967e-06,0.00204170841,0.00609850164,0.0370235687,-0.0177286446,-0.00223408463,-4.4897594e-07,-1.19975237e-06
0.186,0.00113812894,-0.00831832697,0.0231114454,-0.0245531958,0.00142141999,5.36218266e-05,9.6084741e-06,0.00203878379,0.00601545016,0.037931296,-0.0181417232,-0.00230778294,-1.87492632e-06,-1.43902337e-06
0.187,0.00113417595,-0.00842210702,0.0233339942,-0.0250774204,0.0014595825,5.48241178e-05,9.92725777e-06,0.00203532347,0.00592605898,0.0388493599,-0.0185590519,-0.00238292084,-3.40499299e-06,-1.70071069e-06
0.188,0.00112997526,-0.00852412063,0.0235439624,-0.0256019375,0.00149843562,5.6012437e-05,1.02479636e-05,0.00203133509,0.00583029329,0.0397774206,-0.018980538,-0.00245948704,-5.04209081e-06,-1.98601776e-06
0.189,0.00112553183,-0.00862424032,0.0237407029,-0.0261262953,0.00153798802,5.7185625e-05,1.05701418e-05,0.00202682682,0.00572812555,0.0407151185,-0.0194060853,-0.00253746832,-6.78903216e-06,-2.29617608e-06
0.19,0.00112085081,-0.00872233725,0.023923562,-0.0266500327,0.00157824815,5.83426989e-05,1.08933381e-05,0.00202180753,0.00561953597,0.0416620751,-0.0198355934,-0.00261684953,-8.64843144e-06,-2.63241103e-06
0.191,0.00111593789,-0.00881828305,0.0240918776,-0.0271726799,0.00161922304,5.94831103e-05,1.12171901e-05,0.00201628692,0.00550451231,0.0426178967,-0.0202689558,-0.00269761431,-1.06226835e-05,-2.9958823e-06
0.192,0.00111079971,-0.00891195294,0.0242449752,-0.027693759,0.00166091674,6.06069697e-05,1.15415537e-05,0.00201027575,0.00538304865,0.0435821803,-0.020706055,-0.00277974619,-1.27141229e-05,-3.38765208e-06
0.193,0.00110544359,-0.00900322339,0.0243821722,-0.0282127851,0.00170333177,6.17147711e-05,1.18663571e-05,0.00200378576,0.00525514613,0.0445545071,-0.0211467657,-0.00286322742,-1.49249247e-05,-3.80873906e-06
0.194,0.00109987719,-0.00909197063,0.0245027803,-0.0287292664,0.00174647048,6.28071218e-05,1.21914989e-05,0.00199682956,0.00512081325,0.0455344381,-0.0215909565,-0.00294803827,-1.72571308e-05,-4.26017498e-06
0.195,0.00109410839,-0.00917807038,0.0246061093,-0.0292427051,0.00179033551,6.38846267e-05,1.2516818e-05,0.00198942055,0.00498006588,0.0465215121,-0.02203849,-0.00303415683,-1.97127275e-05,-4.74304031e-06
0.196,0.00108814527,-0.00926139787,0.0246914677,-0.0297525969,0.00183492999,6.49478542e-05,1.28420897e-05,0.00198157284,0.00483292739,0.0475152448,-0.0224892235,-0.00312155891,-2.22936957e-05,-5.25848452e-06
0.197,0.00108199603,-0.00934182798,0.0247581652,-0.0302584322,0.00188025759,6.59973296e-05,1.316703e-05,0.00197330126,0.0046794287,0.0485151283,-0.0229430086,-0.00321021794,-2.5002044e-05,-5.80773774e-06
0.198,0.00107566902,-0.00941923532,0.0248055138,-0.0307596958,0.00192632261,6.70335267e-05,1.34913002e-05,0.0019646213,0.00451960838,0.0495206301,-0.0233996908,-0.00330010486,-2.78398376e-05,-6.39212228e-06
0.199,0.00106917262,-0.00949349431,0.0248328306,-0.0312558678,0.00197313004,6.80568199e-05,1.38145029e-05,0.00195554904,0.00435351281,0.0505311932,-0.0238591104,-0.0033911879,-3.08092404e-05,-7.01307292e-06
0.2,0.00106251516,-0.00956447903,0.0248394409,-0.0317464234,0.00202068588,6.9067342e-05,1.41361586e-05,0.00194610092,0.0041811962,0.0515462339,-0.0243211027,-0.00348343232,-3.39125889e-05,-7.67217602e-06
0.201,0.00105570456,-0.00963206128,0.024824684,-0.0322308338,0.0020689983,7.00647746e-05,1.44556447e-05,0.00193629351,0.0040027206,0.052565139,-0.0247855014,-0.00357680011,-3.71524486e-05,-8.37120672e-06
0.202,0.00104874785,-0.00969610751,0.0247879189,-0.0327085675,0.00211807945,7.10482129e-05,1.47720961e-05,0.00192614327,0.00381815721,0.0535872602,-0.0252521429,-0.00367124943,-4.0531455e-05,-9.11214795e-06
0.203,0.0010416515,-0.00975648167,0.0247285229,-0.0331790902,0.00216794357,7.2016416e-05,1.50845378e-05,0.00191566659,0.00362758565,0.0546119196,-0.0257208631,-0.00376673526,-4.40524054e-05,-9.89715436e-06
0.204,0.00103442157,-0.00981304724,0.0246458898,-0.0336418649,0.00221860576,7.29680364e-05,1.53919721e-05,0.00190487994,0.00343109416,0.0556384135,-0.0261914951,-0.00386320959,-4.77181925e-05,-1.07285022e-05
0.205,0.00102706385,-0.00986566772,0.02453943,-0.0340963539,0.00227008156,7.39017656e-05,1.56934166e-05,0.00189379998,0.00322877957,0.0566660134,-0.0266638686,-0.00396062165,-5.15317217e-05,-1.16085422e-05
0.206,0.0010195839,-0.00991420684,0.0244085711,-0.0345420196,0.00232238685,7.48163895e-05,1.59879179e-05,0.00188244357,0.00302074728,0.0576939669,-0.0271378094,-0.004058918,-5.54958658e-05,-1.25396746e-05
0.207,0.00101198704,-0.00995852884,0.024252759,-0.0349783257,0.00237553776,7.57108027e-05,1.62745542e-05,0.00187082779,0.0028071112,0.0587214983,-0.0276131392,-0.00415804261,-5.96134424e-05,-1.35243374e-05
0.208,0.00100427829,-0.00999849859,0.02407146,-0.0354047384,0.00242955057,7.65840094e-05,1.65524355e-05,0.00185896986,0.00258799368,0.0597478086,-0.028089676,-0.00425793689,-6.38872069e-05,-1.45650011e-05
0.209,0.000996462425,-0.0100339818,0.0238641618,-0.0358207269,0.00248444174,7.74351125e-05,1.68207e-05,0.00184688711,0.00236352551,0.0607720763,-0.0285672342,-0.0043585396,-6.83198556e-05,-1.56641686e-05
0.21,0.000988543861,-0.0100648452,0.0236303769,-0.0362257645,0.00254022793,7.82632776e-05,1.70785044e-05,0.00183459686,0.00213384579,0.0617934579,-0.0290456244,-0.0044597868,-7.29140362e-05,-1.68243826e-05
