s,bet0_f,variable_eigen,m,n,gam,om_r
5.e6,0.0019000000000000002,phi,2,1,0.00470728,0.00427224
5.e6,0.0019000000000000002,pr,2,1,0.00468581,0.00617327
5.e6,0.0019000000000000002,nfast,2,1,0.00427021,0.00430832
5.e6,0.0019000000000000002,vfast,2,1,0.00403287,0.00310405
5.e6,0.0019000000000000002,vth,2,1,0.00464501,0.00626781
5.e6,0.0019000000000000002,psi,3,1,0.00409029,0.00473077
5.e6,0.0019000000000000002,phi,3,1,0.004922,0.0052837
5.e6,0.0019000000000000002,pr,3,1,0.00467288,0.00619235
5.e6,0.0019000000000000002,nfast,3,1,0.00466421,0.0057956
5.e6,0.0019000000000000002,vfast,3,1,0.00387312,0.00291389
5.e6,0.0019000000000000002,vth,3,1,0.00412627,0.00345704
5.e6,0.0019000000000000002,psi,4,1,0.00434153,0.00530842
5.e6,0.0019000000000000002,phi,4,1,0.00452032,0.00340377
5.e6,0.0019000000000000002,pr,4,1,0.00403892,0.00293267
5.e6,0.0019000000000000002,nfast,4,1,0.00399599,0.00308108
5.e6,0.0019000000000000002,vfast,4,1,0.00385971,0.00291197
5.e6,0.0019000000000000002,vth,4,1,0.00454807,0.00582959
5.e6,0.002,psi,1,1,0.0052092,0.00741329
5.e6,0.002,phi,1,1,0.00509186,0.00613893
5.e6,0.002,pr,1,1,0.0046636,0.00632396
5.e6,0.002,nfast,1,1,0.00440105,0.00523337
5.e6,0.002,vfast,1,1,0.00452433,0.00553098
5.e6,0.002,vth,1,1,0.00425166,0.00671585
5.e6,0.002,psi,2,1,0.00440766,0.00614656
5.e6,0.002,phi,2,1,0.00509162,0.0061334
5.e6,0.002,pr,2,1,0.00466568,0.00629108
5.e6,0.002,nfast,2,1,0.00447108,0.00602838
5.e6,0.002,vfast,2,1,0.00436422,0.00563666
5.e6,0.002,vth,2,1,0.00464017,0.00641974
5.e6,0.002,psi,3,1,0.00429252,0.00636081
5.e6,0.002,phi,3,1,0.0051034,0.00619877
5.e6,0.002,pr,3,1,0.00464154,0.00623472
5.e6,0.002,nfast,3,1,0.00471592,0.0061505
5.e6,0.002,vfast,3,1,0.00416972,0.00463248
5.e6,0.002,vth,3,1,0.00447001,0.00659992
5.e6,0.002,psi,4,1,0.0043982,0.00617081
5.e6,0.002,phi,4,1,0.00505515,0.005971
5.e6,0.002,pr,4,1,0.00440294,0.00490658
5.e6,0.002,nfast,4,1,0.00450854,0.00561414
5.e6,0.002,vfast,4,1,0.00414631,0.00456449
5.e6,0.002,vth,4,1,0.00464755,0.00643486
5.e6,0.0021,psi,1,1,0.00437232,0.00638586
5.e6,0.0021,phi,1,1,0.0051073,0.00619719
5.e6,0.0021,pr,1,1,0.00463943,0.00637775
5.e6,0.0021,nfast,1,1,0.00447338,0.00596035
5.e6,0.0021,vfast,1,1,0.00460458,0.00600918
5.e6,0.0021,vth,1,1,0.0042991,0.00676106
5.e6,0.0021,psi,2,1,0.00440379,0.00615836
5.e6,0.0021,phi,2,1,0.00510696,0.00619135
5.e6,0.0021,pr,2,1,0.00467615,0.00629122
5.e6,0.0021,nfast,2,1,0.00449014,0.00607829
5.e6,0.0021,vfast,2,1,0.00442663,0.00600461
5.e6,0.0021,vth,2,1,0.0046525,0.00641748
5.e6,0.0021,psi,3,1,0.00431208,0.0063887
5.e6,0.0021,phi,3,1,0.00510978,0.00621557
5.e6,0.0021,pr,3,1,0.00465039,0.00623454
5.e6,0.0021,nfast,3,1,0.00472401,0.00615803
5.e6,0.0021,vfast,3,1,0.00438501,0.00567625
5.e6,0.0021,vth,3,1,0.00450896,0.00684545
5.e6,0.0021,psi,4,1,0.00440634,0.00617581
5.e6,0.0021,phi,4,1,0.00509944,0.00616708
5.e6,0.0021,pr,4,1,0.00461155,0.00598157
5.e6,0.0021,nfast,4,1,0.00460152,0.0060437
5.e6,0.0021,vfast,4,1,0.00433773,0.00566943
5.e6,0.0021,vth,4,1,0.00466065,0.0064384
5.e6,0.0022,psi,1,1,0.00312397,0.00413243
5.e6,0.0022,phi,1,1,0.00493564,0.00537954
5.e6,0.0022,pr,1,1,0.00457207,0.00622135
5.e6,0.0022,nfast,1,1,0.00421728,0.00328549
5.e6,0.0022,vfast,1,1,0.00422174,0.00353933
5.e6,0.0022,vth,1,1,0.00402678,0.00601062
5.e6,0.0022,psi,2,1,0.00441927,0.00599125
5.e6,0.0022,phi,2,1,0.00493589,0.00537838
5.e6,0.0022,pr,2,1,0.0046906,0.00623585
5.e6,0.0022,nfast,2,1,0.00442088,0.0053218
5.e6,0.0022,vfast,2,1,0.00411718,0.00370448
5.e6,0.0022,vth,2,1,0.00464663,0.00634593
5.e6,0.0022,psi,3,1,0.00424003,0.00573648
5.e6,0.0022,phi,3,1,0.00505113,0.00592752
5.e6,0.0022,pr,3,1,0.00466774,0.00619688
5.e6,0.0022,nfast,3,1,0.00472017,0.00604312
5.e6,0.0022,vfast,3,1,0.00390627,0.00308775
5.e6,0.0022,vth,3,1,0.00423704,0.00456026
5.e6,0.0022,psi,4,1,0.0044594,0.00590062
5.e6,0.0022,phi,4,1,0.00472219,0.00437784
5.e6,0.0022,pr,4,1,0.00407588,0.00314067
5.e6,0.0022,nfast,4,1,0.00410896,0.00364054
5.e6,0.0022,vfast,4,1,0.00388252,0.00307008
5.e6,0.0022,vth,4,1,0.00462455,0.0062422
5.e6,0.0023,psi,1,1,0.00508226,0.00608045
5.e6,0.0023,phi,1,1,0.00507664,0.0061574
5.e6,0.0023,pr,1,1,0.00461206,0.00642266
5.e6,0.0023,nfast,1,1,0.00430833,0.00595112
5.e6,0.0023,vfast,1,1,0.00453247,0.00596374
5.e6,0.0023,vth,1,1,0.00396025,0.00667993
5.e6,0.0023,psi,2,1,0.00443468,0.00609155
5.e6,0.0023,phi,2,1,0.0050743,0.00614729
5.e6,0.0023,pr,2,1,0.00465136,0.00628252
5.e6,0.0023,nfast,2,1,0.0044488,0.00599948
5.e6,0.0023,vfast,2,1,0.00436501,0.00593807
5.e6,0.0023,vth,2,1,0.00461242,0.00638246
5.e6,0.0023,psi,3,1,0.00427771,0.00636981
5.e6,0.0023,phi,3,1,0.0050881,0.00619458
5.e6,0.0023,pr,3,1,0.00462498,0.00622698
5.e6,0.0023,nfast,3,1,0.00469488,0.00613364
5.e6,0.0023,vfast,3,1,0.00407825,0.00564458
5.e6,0.0023,vth,3,1,0.00447671,0.00683237
5.e6,0.0023,psi,4,1,0.00445351,0.00612321
5.e6,0.0023,phi,4,1,0.00507029,0.00613697
5.e6,0.0023,pr,4,1,0.00462059,0.00613819
5.e6,0.0023,nfast,4,1,0.00458778,0.00605023
5.e6,0.0023,vfast,4,1,0.00432313,0.0057574
5.e6,0.0023,vth,4,1,0.00462565,0.00640915
5.e6,0.0024,psi,1,1,0.0096654,0.00410734
5.e6,0.0024,phi,1,1,0.0049604,0.00555471
5.e6,0.0024,pr,1,1,0.00454813,0.00592469
5.e6,0.0024,nfast,1,1,0.00422249,0.00337568
5.e6,0.0024,vfast,1,1,0.00423428,0.0036681
5.e6,0.0024,vth,1,1,0.00409217,0.00633263
5.e6,0.0024,psi,2,1,0.00442425,0.00604192
5.e6,0.0024,phi,2,1,0.00496084,0.00555244
5.e6,0.0024,pr,2,1,0.00466876,0.00624542
5.e6,0.0024,nfast,2,1,0.00442837,0.005422
5.e6,0.0024,vfast,2,1,0.00413678,0.00387522
5.e6,0.0024,vth,2,1,0.0046084,0.00636995
5.e6,0.0024,psi,3,1,0.00423397,0.00585468
5.e6,0.0024,phi,3,1,0.00505353,0.00600427
5.e6,0.0024,pr,3,1,0.00464914,0.00619611
5.e6,0.0024,nfast,3,1,0.00471487,0.00606631
5.e6,0.0024,vfast,3,1,0.00390277,0.00316612
5.e6,0.0024,vth,3,1,0.00424204,0.00495061
5.e6,0.0024,psi,4,1,0.00435598,0.00595193
5.e6,0.0024,phi,4,1,0.00476628,0.00463003
5.e6,0.0024,pr,4,1,0.00408535,0.00323292
5.e6,0.0024,nfast,4,1,0.00413535,0.00382413
5.e6,0.0024,vfast,4,1,0.00388792,0.00313225
5.e6,0.0024,vth,4,1,0.00459305,0.00630088
5.e6,0.0025,psi,1,1,0.0041087,0.00260781
5.e6,0.0025,phi,1,1,0.00505249,0.00599043
5.e6,0.0025,pr,1,1,0.0045328,0.00628416
5.e6,0.0025,nfast,1,1,0.00431091,0.00427562
5.e6,0.0025,vfast,1,1,0.0043936,0.00467618
5.e6,0.0025,vth,1,1,0.00412701,0.00662174
5.e6,0.0025,psi,2,1,0.00443809,0.00610745
5.e6,0.0025,phi,2,1,0.00505154,0.0059843
5.e6,0.0025,pr,2,1,0.00468324,0.00625297
5.e6,0.0025,nfast,2,1,0.00448978,0.00585355
5.e6,0.0025,vfast,2,1,0.00427247,0.00491048
5.e6,0.0025,vth,2,1,0.00462507,0.00636261
5.e6,0.0025,psi,3,1,0.00429197,0.00616732
5.e6,0.0025,phi,3,1,0.00508623,0.00614722
5.e6,0.0025,pr,3,1,0.00465694,0.00619607
5.e6,0.0025,nfast,3,1,0.00472551,0.00611187
5.e6,0.0025,vfast,3,1,0.00403186,0.00380458
5.e6,0.0025,vth,3,1,0.00436443,0.00603894
5.e6,0.0025,psi,4,1,0.00444484,0.00603355
5.e6,0.0025,phi,4,1,0.00496115,0.00556202
5.e6,0.0025,pr,4,1,0.00421959,0.00391012
5.e6,0.0025,nfast,4,1,0.0043426,0.00486505
5.e6,0.0025,vfast,4,1,0.00397857,0.00367226
5.e6,0.0025,vth,4,1,0.00462623,0.00636222
5.e6,0.0026,psi,1,1,0.0084175,0.00732159
5.e6,0.0026,phi,1,1,0.00496321,0.00574826
5.e6,0.0026,pr,1,1,0.00467427,0.00612985
5.e6,0.0026,nfast,1,1,0.0042266,0.00369759
5.e6,0.0026,vfast,1,1,0.0042593,0.00411756
5.e6,0.0026,vth,1,1,0.00395197,0.00650341
5.e6,0.0026,psi,2,1,0.0043953,0.00604419
5.e6,0.0026,phi,2,1,0.0049613,0.00574146
5.e6,0.0026,pr,2,1,0.00459069,0.00630745
5.e6,0.0026,nfast,2,1,0.00435774,0.00569017
5.e6,0.0026,vfast,2,1,0.00415454,0.00441801
5.e6,0.0026,vth,2,1,0.00454328,0.00642451
5.e6,0.0026,psi,3,1,0.00415796,0.00615876
5.e6,0.0026,phi,3,1,0.00503339,0.0060837
5.e6,0.0026,pr,3,1,0.00457443,0.00625375
5.e6,0.0026,nfast,3,1,0.00464375,0.00611844
5.e6,0.0026,vfast,3,1,0.0039682,0.00346353
5.e6,0.0026,vth,3,1,0.00428169,0.0055232
5.e6,0.0026,psi,4,1,0.00439451,0.00615241
5.e6,0.0026,phi,4,1,0.00481345,0.00499736
5.e6,0.0026,pr,4,1,0.00411294,0.00347848
5.e6,0.0026,nfast,4,1,0.00421479,0.00424194
5.e6,0.0026,vfast,4,1,0.0039087,0.0033309
5.e6,0.0026,vth,4,1,0.00454636,0.00639982
5.e6,0.0027,psi,1,1,0.0116922,-0.00494563
5.e6,0.0027,phi,1,1,0.00441224,0.00303611
5.e6,0.0027,pr,1,1,0.00141432,0.000438338
5.e6,0.0027,nfast,1,1,0.00417011,0.00289054
5.e6,0.0027,vfast,1,1,0.00410889,0.00293901
5.e6,0.0027,vth,1,1,0.0033765,0.00361281
5.e6,0.0027,psi,2,1,0.00415444,0.0023816
5.e6,0.0027,phi,2,1,0.00441143,0.00304211
5.e6,0.0027,pr,2,1,0.00418233,0.00484634
5.e6,0.0027,nfast,2,1,0.00404826,0.00318639
5.e6,0.0027,vfast,2,1,0.0039889,0.00293337
5.e6,0.0027,vth,2,1,0.00407183,0.00480321
5.e6,0.0027,psi,3,1,0.00378016,0.00315178
5.e6,0.0027,phi,3,1,0.00444448,0.00329069
5.e6,0.0027,pr,3,1,0.00423884,0.00540157
5.e6,0.0027,nfast,3,1,0.0040703,0.00392242
5.e6,0.0027,vfast,3,1,0.00385992,0.00294538
5.e6,0.0027,vth,3,1,0.00405885,0.00297725
5.e6,0.0027,psi,4,1,0.00538064,0.00366929
5.e6,0.0027,phi,4,1,0.00440259,0.00292586
5.e6,0.0027,pr,4,1,0.00402383,0.00291094
5.e6,0.0027,nfast,4,1,0.00395476,0.00291881
5.e6,0.0027,vfast,4,1,0.0038458,0.00292323
5.e6,0.0027,vth,4,1,0.00399124,0.00382687
5.e6,0.0028,psi,1,1,0.000924542,0.00604835
5.e6,0.0028,phi,1,1,0.00472578,0.00460083
5.e6,0.0028,pr,1,1,0.00448598,0.00639509
5.e6,0.0028,nfast,1,1,0.00418117,0.00305423
5.e6,0.0028,vfast,1,1,0.00414794,0.00319306
5.e6,0.0028,vth,1,1,0.00373805,0.00589076
5.e6,0.0028,psi,2,1,0.0041988,0.00596269
5.e6,0.0028,phi,2,1,0.00472637,0.00459999
5.e6,0.0028,pr,2,1,0.00452893,0.00631715
5.e6,0.0028,nfast,2,1,0.00423883,0.00473258
5.e6,0.0028,vfast,2,1,0.00403177,0.00326986
5.e6,0.0028,vth,2,1,0.00446139,0.00647853
5.e6,0.0028,psi,3,1,0.00399012,0.00537683
5.e6,0.0028,phi,3,1,0.0049074,0.00556698
5.e6,0.0028,pr,3,1,0.00452876,0.00628423
5.e6,0.0028,nfast,3,1,0.0045721,0.00598562
5.e6,0.0028,vfast,3,1,0.0039,0.00301467
5.e6,0.0028,vth,3,1,0.00412629,0.00400296
5.e6,0.0028,psi,4,1,0.00423662,0.00577786
5.e6,0.0028,phi,4,1,0.00453798,0.0036161
5.e6,0.0028,pr,4,1,0.00403888,0.00302307
5.e6,0.0028,nfast,4,1,0.00399952,0.00321429
5.e6,0.0028,vfast,4,1,0.00385876,0.00299568
5.e6,0.0028,vth,4,1,0.00442785,0.00620927
5.e6,0.0029,psi,1,1,0.00572166,0.00572575
5.e6,0.0029,phi,1,1,0.0050314,0.00623763
5.e6,0.0029,pr,1,1,0.00432476,0.00633168
5.e6,0.0029,nfast,1,1,0.00431609,0.00583646
5.e6,0.0029,vfast,1,1,0.00448364,0.00592701
5.e6,0.0029,vth,1,1,0.0039833,0.00702559
5.e6,0.0029,psi,2,1,0.00430422,0.00616844
5.e6,0.0029,phi,2,1,0.00503148,0.00622932
5.e6,0.0029,pr,2,1,0.00453648,0.00636573
5.e6,0.0029,nfast,2,1,0.00435011,0.00609978
5.e6,0.0029,vfast,2,1,0.00424915,0.00595055
5.e6,0.0029,vth,2,1,0.00447833,0.00653039
5.e6,0.0029,psi,3,1,0.00410829,0.00640711
5.e6,0.0029,phi,3,1,0.00503982,0.00627644
5.e6,0.0029,pr,3,1,0.00452873,0.00629028
5.e6,0.0029,nfast,3,1,0.00461689,0.00621003
5.e6,0.0029,vfast,3,1,0.0043826,0.00657456
5.e6,0.0029,vth,3,1,0.00432373,0.00698631
5.e6,0.0029,psi,4,1,0.00430399,0.00618998
5.e6,0.0029,phi,4,1,0.00502112,0.00618935
5.e6,0.0029,pr,4,1,0.00445918,0.0059451
5.e6,0.0029,nfast,4,1,0.00451048,0.0059921
5.e6,0.0029,vfast,4,1,0.00414997,0.00547797
5.e6,0.0029,vth,4,1,0.00449111,0.00655843
5.e6,0.003,psi,1,1,0.00683269,0.00950004
5.e6,0.003,phi,1,1,0.00505974,0.00614418
5.e6,0.003,pr,1,1,0.00477941,0.00631816
5.e6,0.003,nfast,1,1,0.00432883,0.0049872
5.e6,0.003,vfast,1,1,0.00447506,0.00530579
5.e6,0.003,vth,1,1,0.00398503,0.00675118
5.e6,0.003,psi,2,1,0.00440906,0.00609867
5.e6,0.003,phi,2,1,0.00505924,0.00613758
5.e6,0.003,pr,2,1,0.00463318,0.0062945
5.e6,0.003,nfast,2,1,0.0044475,0.00599123
5.e6,0.003,vfast,2,1,0.00430643,0.00545349
5.e6,0.003,vth,2,1,0.00456584,0.00643816
5.e6,0.003,psi,3,1,0.00424697,0.00626775
5.e6,0.003,phi,3,1,0.00507371,0.00622113
5.e6,0.003,pr,3,1,0.00461607,0.00622738
5.e6,0.003,nfast,3,1,0.00467926,0.0061662
5.e6,0.003,vfast,3,1,0.0041973,0.00516155
5.e6,0.003,vth,3,1,0.00434128,0.00658116
5.e6,0.003,psi,4,1,0.00438302,0.00613267
5.e6,0.003,phi,4,1,0.00501404,0.00592759
5.e6,0.003,pr,4,1,0.00432618,0.00465218
5.e6,0.003,nfast,4,1,0.00445864,0.00545578
5.e6,0.003,vfast,4,1,0.00404431,0.00425903
5.e6,0.003,vth,4,1,0.00456925,0.00645439
5.e6,0.0031,psi,1,1,0.00319193,0.00118673
5.e6,0.0031,phi,1,1,0.00460787,0.00389749
5.e6,0.0031,pr,1,1,0.00408897,0.00567436
5.e6,0.0031,nfast,1,1,0.00417643,0.00297952
5.e6,0.0031,vfast,1,1,0.00413078,0.00305651
5.e6,0.0031,vth,1,1,0.00397632,0.00479453
5.e6,0.0031,psi,2,1,0.00425344,0.00579894
5.e6,0.0031,phi,2,1,0.00460829,0.00390021
5.e6,0.0031,pr,2,1,0.00463521,0.00621744
5.e6,0.0031,nfast,2,1,0.00419396,0.00406962
5.e6,0.0031,vfast,2,1,0.0040131,0.00307695
5.e6,0.0031,vth,2,1,0.00460776,0.00631034
5.e6,0.0031,psi,3,1,0.004014,0.00451262
5.e6,0.0031,phi,3,1,0.00482135,0.00493184
5.e6,0.0031,pr,3,1,0.00462868,0.00627976
5.e6,0.0031,nfast,3,1,0.0045906,0.0057257
5.e6,0.0031,vfast,3,1,0.00386059,0.00296753
5.e6,0.0031,vth,3,1,0.0041021,0.0033143
5.e6,0.0031,psi,4,1,0.00423388,0.00542607
5.e6,0.0031,phi,4,1,0.00447009,0.00324004
5.e6,0.0031,pr,4,1,0.00402972,0.002968
5.e6,0.0031,nfast,4,1,0.0039712,0.00306396
5.e6,0.0031,vfast,4,1,0.00385026,0.00297165
5.e6,0.0031,vth,4,1,0.00447201,0.0056599
5.e6,0.0032,psi,1,1,0.00516764,0.00564995
5.e6,0.0032,phi,1,1,0.00504589,0.00601588
5.e6,0.0032,pr,1,1,0.00461425,0.00629551
5.e6,0.0032,nfast,1,1,0.00431547,0.00440863
5.e6,0.0032,vfast,1,1,0.00439563,0.00482273
5.e6,0.0032,vth,1,1,0.00414451,0.00648337
5.e6,0.0032,psi,2,1,0.00445695,0.0061089
5.e6,0.0032,phi,2,1,0.00504484,0.00600963
5.e6,0.0032,pr,2,1,0.00467537,0.00629378
5.e6,0.0032,nfast,2,1,0.00443564,0.0059403
5.e6,0.0032,vfast,2,1,0.00424924,0.0050405
5.e6,0.0032,vth,2,1,0.0046381,0.0063944
5.e6,0.0032,psi,3,1,0.00432111,0.00624609
5.e6,0.0032,phi,3,1,0.0050806,0.00617
5.e6,0.0032,pr,3,1,0.00464658,0.00624291
5.e6,0.0032,nfast,3,1,0.00470218,0.00615959
5.e6,0.0032,vfast,3,1,0.00403942,0.0040196
5.e6,0.0032,vth,3,1,0.00440539,0.0060612
5.e6,0.0032,psi,4,1,0.00448991,0.00616761
5.e6,0.0032,phi,4,1,0.00495898,0.00560497
5.e6,0.0032,pr,4,1,0.00422718,0.00399918
5.e6,0.0032,nfast,4,1,0.00437607,0.00498709
5.e6,0.0032,vfast,4,1,0.00398392,0.00379551
5.e6,0.0032,vth,4,1,0.00464168,0.00639416
5.e6,0.0033,psi,1,1,0.00466025,0.00550733
5.e6,0.0033,phi,1,1,0.00505353,0.00603499
5.e6,0.0033,pr,1,1,0.0045999,0.00636887
5.e6,0.0033,nfast,1,1,0.00430878,0.00436686
5.e6,0.0033,vfast,1,1,0.00440079,0.00478529
5.e6,0.0033,vth,1,1,0.00428172,0.00664043
5.e6,0.0033,psi,2,1,0.00440088,0.00620226
5.e6,0.0033,phi,2,1,0.00505341,0.00603071
5.e6,0.0033,pr,2,1,0.00467183,0.00633111
5.e6,0.0033,nfast,2,1,0.00443338,0.00600525
5.e6,0.0033,vfast,2,1,0.00425362,0.00503607
5.e6,0.0033,vth,2,1,0.0046506,0.00645274
5.e6,0.0033,psi,3,1,0.00432538,0.00630248
5.e6,0.0033,phi,3,1,0.00508576,0.00619418
5.e6,0.0033,pr,3,1,0.00464415,0.00627894
5.e6,0.0033,nfast,3,1,0.0047003,0.00620264
5.e6,0.0033,vfast,3,1,0.00405284,0.00406154
5.e6,0.0033,vth,3,1,0.00441751,0.00603866
5.e6,0.0033,psi,4,1,0.0044055,0.0062172
5.e6,0.0033,phi,4,1,0.00495662,0.0055775
5.e6,0.0033,pr,4,1,0.00421363,0.00394754
5.e6,0.0033,nfast,4,1,0.00436412,0.00493946
5.e6,0.0033,vfast,4,1,0.00398035,0.00374745
5.e6,0.0033,vth,4,1,0.00465259,0.00644698
5.e6,0.0034,psi,1,1,0.00434703,0.00464701
5.e6,0.0034,phi,1,1,0.00506293,0.00608911
5.e6,0.0034,pr,1,1,0.00456372,0.00637671
5.e6,0.0034,nfast,1,1,0.00431824,0.00457908
5.e6,0.0034,vfast,1,1,0.00442781,0.00499583
5.e6,0.0034,vth,1,1,0.00430042,0.00667272
5.e6,0.0034,psi,2,1,0.00439646,0.00621196
5.e6,0.0034,phi,2,1,0.00506282,0.0060844
5.e6,0.0034,pr,2,1,0.00467335,0.00633299
5.e6,0.0034,nfast,2,1,0.00442453,0.00603555
5.e6,0.0034,vfast,2,1,0.00426761,0.0052603
5.e6,0.0034,vth,2,1,0.00465037,0.00645101
5.e6,0.0034,psi,3,1,0.00434026,0.00634018
5.e6,0.0034,phi,3,1,0.00508789,0.0062109
5.e6,0.0034,pr,3,1,0.00464486,0.00627951
5.e6,0.0034,nfast,3,1,0.00469462,0.00620341
5.e6,0.0034,vfast,3,1,0.00395105,0.00455282
5.e6,0.0034,vth,3,1,0.00443971,0.00623574
5.e6,0.0034,psi,4,1,0.00441157,0.00623101
5.e6,0.0034,phi,4,1,0.00498705,0.00573297
5.e6,0.0034,pr,4,1,0.00425795,0.00419128
5.e6,0.0034,nfast,4,1,0.00439693,0.00517774
5.e6,0.0034,vfast,4,1,0.00397942,0.0039444
5.e6,0.0034,vth,4,1,0.0046544,0.00645275
5.e6,0.0035,psi,1,1,0.00205948,0.0035235
5.e6,0.0035,phi,1,1,0.0049828,0.00602582
5.e6,0.0035,pr,1,1,0.00434694,0.00659283
5.e6,0.0035,nfast,1,1,0.00419247,0.00428202
5.e6,0.0035,vfast,1,1,0.0043176,0.00460647
5.e6,0.0035,vth,1,1,0.00385362,0.00691312
5.e6,0.0035,psi,2,1,0.00425951,0.00634713
5.e6,0.0035,phi,2,1,0.00498254,0.00601937
5.e6,0.0035,pr,2,1,0.00453825,0.00639998
5.e6,0.0035,nfast,2,1,0.00410834,0.0063333
5.e6,0.0035,vfast,2,1,0.00395817,0.00530077
5.e6,0.0035,vth,2,1,0.00447792,0.00656882
5.e6,0.0035,psi,3,1,0.00427062,0.00634549
5.e6,0.0035,phi,3,1,0.00501989,0.00623502
5.e6,0.0035,pr,3,1,0.00452488,0.00632355
5.e6,0.0035,nfast,3,1,0.00441631,0.00666555
5.e6,0.0035,vfast,3,1,0.00371708,0.00867516
5.e6,0.0035,vth,3,1,0.00426688,0.00622898
5.e6,0.0035,psi,4,1,0.00421915,0.00627425
5.e6,0.0035,phi,4,1,0.00487504,0.00546334
5.e6,0.0035,pr,4,1,0.0041504,0.00388335
5.e6,0.0035,nfast,4,1,0.00424556,0.0048926
5.e6,0.0035,vfast,4,1,0.00393358,0.00372163
5.e6,0.0035,vth,4,1,0.00448343,0.00656649
5.e6,0.0036,psi,1,1,0.00924007,-0.00176038
5.e6,0.0036,phi,1,1,0.00478319,0.00475532
5.e6,0.0036,pr,1,1,0.00416908,0.0055456
5.e6,0.0036,nfast,1,1,0.00418775,0.00311984
5.e6,0.0036,vfast,1,1,0.00415409,0.00325348
5.e6,0.0036,vth,1,1,0.00420312,0.0056504
5.e6,0.0036,psi,2,1,0.00428176,0.00598177
5.e6,0.0036,phi,2,1,0.00478402,0.00475742
5.e6,0.0036,pr,2,1,0.00467039,0.00627633
5.e6,0.0036,nfast,2,1,0.00424752,0.00476428
5.e6,0.0036,vfast,2,1,0.00403886,0.00333933
5.e6,0.0036,vth,2,1,0.00463397,0.00638092
5.e6,0.0036,psi,3,1,0.00419819,0.00536664
5.e6,0.0036,phi,3,1,0.00496782,0.00564155
5.e6,0.0036,pr,3,1,0.00465321,0.00625971
5.e6,0.0036,nfast,3,1,0.00465649,0.00609268
5.e6,0.0036,vfast,3,1,0.00374064,0.00321947
5.e6,0.0036,vth,3,1,0.0041546,0.00385571
5.e6,0.0036,psi,4,1,0.00440715,0.00590675
5.e6,0.0036,phi,4,1,0.00457062,0.00374593
5.e6,0.0036,pr,4,1,0.00404136,0.00306059
5.e6,0.0036,nfast,4,1,0.00402773,0.00331976
5.e6,0.0036,vfast,4,1,0.00384936,0.00304046
5.e6,0.0036,vth,4,1,0.00457575,0.00610853
5.e6,0.0037,psi,1,1,0.0039935,0.00731962
5.e6,0.0037,phi,1,1,0.00509118,0.00622974
5.e6,0.0037,pr,1,1,0.00469973,0.00645383
5.e6,0.0037,nfast,1,1,0.00443067,0.00591651
5.e6,0.0037,vfast,1,1,0.00457918,0.00597129
5.e6,0.0037,vth,1,1,0.004295,0.00675524
5.e6,0.0037,psi,2,1,0.00439442,0.006228
5.e6,0.0037,phi,2,1,0.00509064,0.00622427
5.e6,0.0037,pr,2,1,0.00468005,0.00633741
5.e6,0.0037,nfast,2,1,0.00441626,0.00612036
5.e6,0.0037,vfast,2,1,0.0043428,0.00600231
5.e6,0.0037,vth,2,1,0.00465515,0.00645316
5.e6,0.0037,psi,3,1,0.00436919,0.00649145
5.e6,0.0037,phi,3,1,0.0050954,0.0062553
5.e6,0.0037,pr,3,1,0.00465104,0.00628073
5.e6,0.0037,nfast,3,1,0.00468597,0.00623903
5.e6,0.0037,vfast,3,1,0.00291671,0.00806438
5.e6,0.0037,vth,3,1,0.00450306,0.0068156
5.e6,0.0037,psi,4,1,0.0043977,0.00624405
5.e6,0.0037,phi,4,1,0.00507782,0.00617439
5.e6,0.0037,pr,4,1,0.00456162,0.00574796
5.e6,0.0037,nfast,4,1,0.00456234,0.00607135
5.e6,0.0037,vfast,4,1,0.00425484,0.00544247
5.e6,0.0037,vth,4,1,0.00466157,0.00647151
5.e6,0.0038,psi,1,1,0.0089544,0.00246131
5.e6,0.0038,phi,1,1,0.00473192,0.00453432
5.e6,0.0038,pr,1,1,0.00441225,0.00553725
5.e6,0.0038,nfast,1,1,0.00417834,0.00309853
5.e6,0.0038,vfast,1,1,0.00413753,0.00320161
5.e6,0.0038,vth,1,1,0.0038551,0.00521915
5.e6,0.0038,psi,2,1,0.00434507,0.00599233
5.e6,0.0038,phi,2,1,0.00473248,0.00453643
5.e6,0.0038,pr,2,1,0.00466029,0.00626492
5.e6,0.0038,nfast,2,1,0.00417298,0.00463225
5.e6,0.0038,vfast,2,1,0.00402369,0.00331241
5.e6,0.0038,vth,2,1,0.00461732,0.00635137
5.e6,0.0038,psi,3,1,0.00415204,0.00526716
5.e6,0.0038,phi,3,1,0.00493187,0.00549477
5.e6,0.0038,pr,3,1,0.00464612,0.00626321
5.e6,0.0038,nfast,3,1,0.00454297,0.00632025
5.e6,0.0038,vfast,3,1,0.00373711,0.00356502
5.e6,0.0038,vth,3,1,0.00413444,0.00369246
5.e6,0.0038,psi,4,1,0.00425221,0.00590391
5.e6,0.0038,phi,4,1,0.00453514,0.00359543
5.e6,0.0038,pr,4,1,0.00403428,0.00304699
5.e6,0.0038,nfast,4,1,0.00398067,0.00328711
5.e6,0.0038,vfast,4,1,0.00384254,0.00308637
5.e6,0.0038,vth,4,1,0.00455011,0.00601255
5.e6,0.0039,psi,1,1,0.00278755,0.0101955
5.e6,0.0039,phi,1,1,0.00490927,0.00561884
