       r	   dnnbi(m^-3)	    dne(m^-3)	    dni(m^-3)	     tbn(keV)	     ti(keV)	     te(keV)	   vzt_eq(m/s)	   vth_eq(m/s)	  vthermalep(m/s)	       etann(MKS)
  0.5420000E+00	  0.1259320E+19	  0.2917841E+20	  0.2383193E+20	  0.1181166E+06	  0.8609642E+03	  0.7450598E+03	  0.3871011E-02	  0.0000000E+00	  0.3364098E+07	  0.3670902E+01
  0.5430000E+00	  0.1256531E+19	  0.2916396E+20	  0.2381860E+20	  0.1181024E+06	  0.8591692E+03	  0.7431446E+03	  0.3863960E-02	  0.0000000E+00	  0.3363896E+07	  0.3684866E+01
  0.5440000E+00	  0.1253752E+19	  0.2914948E+20	  0.2380525E+20	  0.1180883E+06	  0.8573778E+03	  0.7412311E+03	  0.3856926E-02	  0.0000000E+00	  0.3363695E+07	  0.3698905E+01
  0.5450000E+00	  0.1250982E+19	  0.2913497E+20	  0.2379187E+20	  0.1180742E+06	  0.8555899E+03	  0.7393196E+03	  0.3849910E-02	  0.0000000E+00	  0.3363494E+07	  0.3713022E+01
  0.5460000E+00	  0.1248219E+19	  0.2912043E+20	  0.2377846E+20	  0.1180602E+06	  0.8538056E+03	  0.7374099E+03	  0.3842912E-02	  0.0000000E+00	  0.3363295E+07	  0.3727215E+01
  0.5470000E+00	  0.1245464E+19	  0.2910585E+20	  0.2376503E+20	  0.1180463E+06	  0.8520248E+03	  0.7355021E+03	  0.3835932E-02	  0.0000000E+00	  0.3363096E+07	  0.3741486E+01
  0.5480000E+00	  0.1242714E+19	  0.2909123E+20	  0.2375158E+20	  0.1180324E+06	  0.8502474E+03	  0.7335962E+03	  0.3828970E-02	  0.0000000E+00	  0.3362899E+07	  0.3755835E+01
  0.5490000E+00	  0.1239970E+19	  0.2907658E+20	  0.2373810E+20	  0.1180187E+06	  0.8484735E+03	  0.7316922E+03	  0.3822025E-02	  0.0000000E+00	  0.3362703E+07	  0.3770264E+01
  0.5500000E+00	  0.1237230E+19	  0.2906190E+20	  0.2372460E+20	  0.1180050E+06	  0.8467030E+03	  0.7297900E+03	  0.3815098E-02	  0.0000000E+00	  0.3362508E+07	  0.3784773E+01
  0.5510000E+00	  0.1234494E+19	  0.2904718E+20	  0.2371108E+20	  0.1179915E+06	  0.8449359E+03	  0.7278897E+03	  0.3808188E-02	  0.0000000E+00	  0.3362315E+07	  0.3799363E+01
  0.5520000E+00	  0.1231763E+19	  0.2903243E+20	  0.2369754E+20	  0.1179780E+06	  0.8431721E+03	  0.7259914E+03	  0.3801296E-02	  0.0000000E+00	  0.3362124E+07	  0.3814034E+01
  0.5530000E+00	  0.1229039E+19	  0.2901764E+20	  0.2368397E+20	  0.1179646E+06	  0.8414115E+03	  0.7240949E+03	  0.3794421E-02	  0.0000000E+00	  0.3361933E+07	  0.3828787E+01
  0.5540000E+00	  0.1226324E+19	  0.2900282E+20	  0.2367038E+20	  0.1179513E+06	  0.8396543E+03	  0.7222002E+03	  0.3787564E-02	  0.0000000E+00	  0.3361743E+07	  0.3843620E+01
  0.5550000E+00	  0.1223619E+19	  0.2898796E+20	  0.2365676E+20	  0.1179380E+06	  0.8379003E+03	  0.7203075E+03	  0.3780724E-02	  0.0000000E+00	  0.3361554E+07	  0.3858536E+01
  0.5560000E+00	  0.1220926E+19	  0.2897307E+20	  0.2364312E+20	  0.1179247E+06	  0.8361494E+03	  0.7184167E+03	  0.3773902E-02	  0.0000000E+00	  0.3361364E+07	  0.3873534E+01
  0.5570000E+00	  0.1218247E+19	  0.2895815E+20	  0.2362944E+20	  0.1179114E+06	  0.8344017E+03	  0.7165277E+03	  0.3767097E-02	  0.0000000E+00	  0.3361174E+07	  0.3888615E+01
  0.5580000E+00	  0.1215584E+19	  0.2894320E+20	  0.2361573E+20	  0.1178980E+06	  0.8326571E+03	  0.7146406E+03	  0.3760310E-02	  0.0000000E+00	  0.3360983E+07	  0.3903778E+01
  0.5590000E+00	  0.1212937E+19	  0.2892822E+20	  0.2360198E+20	  0.1178846E+06	  0.8309155E+03	  0.7127554E+03	  0.3753540E-02	  0.0000000E+00	  0.3360792E+07	  0.3919024E+01
  0.5600000E+00	  0.1210310E+19	  0.2891320E+20	  0.2358820E+20	  0.1178710E+06	  0.8291770E+03	  0.7108720E+03	  0.3746787E-02	  0.0000000E+00	  0.3360598E+07	  0.3934354E+01
  0.5610000E+00	  0.1207703E+19	  0.2889816E+20	  0.2357438E+20	  0.1178573E+06	  0.8274415E+03	  0.7089905E+03	  0.3740051E-02	  0.0000000E+00	  0.3360404E+07	  0.3949767E+01
  0.5620000E+00	  0.1205112E+19	  0.2888308E+20	  0.2356053E+20	  0.1178436E+06	  0.8257089E+03	  0.7071109E+03	  0.3733333E-02	  0.0000000E+00	  0.3360208E+07	  0.3965264E+01
  0.5630000E+00	  0.1202535E+19	  0.2886797E+20	  0.2354665E+20	  0.1178298E+06	  0.8239792E+03	  0.7052332E+03	  0.3726632E-02	  0.0000000E+00	  0.3360012E+07	  0.3980849E+01
  0.5640000E+00	  0.1199968E+19	  0.2885283E+20	  0.2353275E+20	  0.1178161E+06	  0.8222524E+03	  0.7033573E+03	  0.3719948E-02	  0.0000000E+00	  0.3359816E+07	  0.3996520E+01
  0.5650000E+00	  0.1197408E+19	  0.2883766E+20	  0.2351882E+20	  0.1178024E+06	  0.8205284E+03	  0.7014833E+03	  0.3713282E-02	  0.0000000E+00	  0.3359621E+07	  0.4012281E+01
  0.5660000E+00	  0.1194849E+19	  0.2882246E+20	  0.2350487E+20	  0.1177889E+06	  0.8188072E+03	  0.6996111E+03	  0.3706632E-02	  0.0000000E+00	  0.3359428E+07	  0.4028133E+01
  0.5670000E+00	  0.1192290E+19	  0.2880722E+20	  0.2349092E+20	  0.1177755E+06	  0.8170888E+03	  0.6977408E+03	  0.3699999E-02	  0.0000000E+00	  0.3359237E+07	  0.4044076E+01
  0.5680000E+00	  0.1189726E+19	  0.2879195E+20	  0.2347695E+20	  0.1177624E+06	  0.8153732E+03	  0.6958724E+03	  0.3693384E-02	  0.0000000E+00	  0.3359050E+07	  0.4060113E+01
  0.5690000E+00	  0.1187154E+19	  0.2877664E+20	  0.2346298E+20	  0.1177495E+06	  0.8136603E+03	  0.6940058E+03	  0.3686785E-02	  0.0000000E+00	  0.3358867E+07	  0.4076244E+01
  0.5700000E+00	  0.1184570E+19	  0.2876130E+20	  0.2344900E+20	  0.1177370E+06	  0.8119500E+03	  0.6921410E+03	  0.3680203E-02	  0.0000000E+00	  0.3358688E+07	  0.4092473E+01
  0.5710000E+00	  0.1181972E+19	  0.2874592E+20	  0.2343503E+20	  0.1177248E+06	  0.8102424E+03	  0.6902781E+03	  0.3673638E-02	  0.0000000E+00	  0.3358514E+07	  0.4108799E+01
  0.5720000E+00	  0.1179362E+19	  0.2873051E+20	  0.2342105E+20	  0.1177129E+06	  0.8085373E+03	  0.6884170E+03	  0.3667090E-02	  0.0000000E+00	  0.3358344E+07	  0.4125223E+01
  0.5730000E+00	  0.1176745E+19	  0.2871507E+20	  0.2340707E+20	  0.1177013E+06	  0.8068349E+03	  0.6865578E+03	  0.3660558E-02	  0.0000000E+00	  0.3358179E+07	  0.4141745E+01
  0.5740000E+00	  0.1174124E+19	  0.2869959E+20	  0.2339308E+20	  0.1176899E+06	  0.8051350E+03	  0.6847004E+03	  0.3654043E-02	  0.0000000E+00	  0.3358016E+07	  0.4158366E+01
  0.5750000E+00	  0.1171505E+19	  0.2868407E+20	  0.2337907E+20	  0.1176786E+06	  0.8034376E+03	  0.6828449E+03	  0.3647545E-02	  0.0000000E+00	  0.3357855E+07	  0.4175084E+01
  0.5760000E+00	  0.1168890E+19	  0.2866852E+20	  0.2336505E+20	  0.1176674E+06	  0.8017426E+03	  0.6809912E+03	  0.3641063E-02	  0.0000000E+00	  0.3357694E+07	  0.4191901E+01
  0.5770000E+00	  0.1166284E+19	  0.2865294E+20	  0.2335101E+20	  0.1176562E+06	  0.8000502E+03	  0.6791394E+03	  0.3634597E-02	  0.0000000E+00	  0.3357534E+07	  0.4208815E+01
  0.5780000E+00	  0.1163691E+19	  0.2863733E+20	  0.2333694E+20	  0.1176449E+06	  0.7983601E+03	  0.6772894E+03	  0.3628148E-02	  0.0000000E+00	  0.3357374E+07	  0.4225827E+01
  0.5790000E+00	  0.1161115E+19	  0.2862168E+20	  0.2332284E+20	  0.1176335E+06	  0.7966724E+03	  0.6754413E+03	  0.3621716E-02	  0.0000000E+00	  0.3357212E+07	  0.4242938E+01
  0.5800000E+00	  0.1158560E+19	  0.2860600E+20	  0.2330870E+20	  0.1176220E+06	  0.7949870E+03	  0.6735950E+03	  0.3615299E-02	  0.0000000E+00	  0.3357047E+07	  0.4260146E+01
  0.5810000E+00	  0.1156029E+19	  0.2859029E+20	  0.2329453E+20	  0.1176103E+06	  0.7933040E+03	  0.6717506E+03	  0.3608899E-02	  0.0000000E+00	  0.3356879E+07	  0.4277452E+01
  0.5820000E+00	  0.1153517E+19	  0.2857454E+20	  0.2328032E+20	  0.1175984E+06	  0.7916232E+03	  0.6699080E+03	  0.3602514E-02	  0.0000000E+00	  0.3356710E+07	  0.4294858E+01
  0.5830000E+00	  0.1151021E+19	  0.2855877E+20	  0.2326609E+20	  0.1175864E+06	  0.7899446E+03	  0.6680673E+03	  0.3596146E-02	  0.0000000E+00	  0.3356539E+07	  0.4312366E+01
  0.5840000E+00	  0.1148534E+19	  0.2854296E+20	  0.2325184E+20	  0.1175744E+06	  0.7882683E+03	  0.6662284E+03	  0.3589795E-02	  0.0000000E+00	  0.3356368E+07	  0.4329977E+01
  0.5850000E+00	  0.1146051E+19	  0.2852711E+20	  0.2323757E+20	  0.1175625E+06	  0.7865941E+03	  0.6643914E+03	  0.3583459E-02	  0.0000000E+00	  0.3356198E+07	  0.4347693E+01
  0.5860000E+00	  0.1143568E+19	  0.2851124E+20	  0.2322330E+20	  0.1175508E+06	  0.7849220E+03	  0.6625562E+03	  0.3577140E-02	  0.0000000E+00	  0.3356031E+07	  0.4365516E+01
  0.5870000E+00	  0.1141078E+19	  0.2849533E+20	  0.2320901E+20	  0.1175393E+06	  0.7832520E+03	  0.6607229E+03	  0.3570837E-02	  0.0000000E+00	  0.3355867E+07	  0.4383448E+01
  0.5880000E+00	  0.1138577E+19	  0.2847939E+20	  0.2319473E+20	  0.1175281E+06	  0.7815840E+03	  0.6588914E+03	  0.3564550E-02	  0.0000000E+00	  0.3355707E+07	  0.4401492E+01
  0.5890000E+00	  0.1136059E+19	  0.2846341E+20	  0.2318046E+20	  0.1175173E+06	  0.7799180E+03	  0.6570618E+03	  0.3558280E-02	  0.0000000E+00	  0.3355553E+07	  0.4419648E+01
  0.5900000E+00	  0.1133520E+19	  0.2844740E+20	  0.2316620E+20	  0.1175070E+06	  0.7782540E+03	  0.6552340E+03	  0.3552025E-02	  0.0000000E+00	  0.3355405E+07	  0.4437920E+01
  0.5910000E+00	  0.1130956E+19	  0.2843136E+20	  0.2315196E+20	  0.1174972E+06	  0.7765919E+03	  0.6534081E+03	  0.3545787E-02	  0.0000000E+00	  0.3355265E+07	  0.4456308E+01
  0.5920000E+00	  0.1128369E+19	  0.2841528E+20	  0.2313773E+20	  0.1174878E+06	  0.7749317E+03	  0.6515840E+03	  0.3539566E-02	  0.0000000E+00	  0.3355132E+07	  0.4474814E+01
  0.5930000E+00	  0.1125767E+19	  0.2839917E+20	  0.2312350E+20	  0.1174788E+06	  0.7732733E+03	  0.6497618E+03	  0.3533360E-02	  0.0000000E+00	  0.3355003E+07	  0.4493437E+01
  0.5940000E+00	  0.1123153E+19	  0.2838302E+20	  0.2310928E+20	  0.1174701E+06	  0.7716168E+03	  0.6479414E+03	  0.3527170E-02	  0.0000000E+00	  0.3354879E+07	  0.4512176E+01
  0.5950000E+00	  0.1120533E+19	  0.2836684E+20	  0.2309506E+20	  0.1174616E+06	  0.7699620E+03	  0.6461229E+03	  0.3520997E-02	  0.0000000E+00	  0.3354757E+07	  0.4531033E+01
  0.5960000E+00	  0.1117913E+19	  0.2835062E+20	  0.2308082E+20	  0.1174532E+06	  0.7683090E+03	  0.6443063E+03	  0.3514839E-02	  0.0000000E+00	  0.3354637E+07	  0.4550007E+01
  0.5970000E+00	  0.1115297E+19	  0.2833437E+20	  0.2306658E+20	  0.1174448E+06	  0.7666578E+03	  0.6424914E+03	  0.3508697E-02	  0.0000000E+00	  0.3354518E+07	  0.4569098E+01
  0.5980000E+00	  0.1112691E+19	  0.2831808E+20	  0.2305231E+20	  0.1174364E+06	  0.7650082E+03	  0.6406784E+03	  0.3502571E-02	  0.0000000E+00	  0.3354397E+07	  0.4588306E+01
  0.5990000E+00	  0.1110100E+19	  0.2830176E+20	  0.2303802E+20	  0.1174278E+06	  0.7633603E+03	  0.6388673E+03	  0.3496461E-02	  0.0000000E+00	  0.3354275E+07	  0.4607630E+01
  0.6000000E+00	  0.1107530E+19	  0.2828540E+20	  0.2302370E+20	  0.1174190E+06	  0.7617140E+03	  0.6370580E+03	  0.3490366E-02	  0.0000000E+00	  0.3354149E+07	  0.4627071E+01
  0.6010000E+00	  0.1104983E+19	  0.2826901E+20	  0.2300935E+20	  0.1174099E+06	  0.7600693E+03	  0.6352505E+03	  0.3484287E-02	  0.0000000E+00	  0.3354019E+07	  0.4646629E+01
  0.6020000E+00	  0.1102456E+19	  0.2825258E+20	  0.2299496E+20	  0.1174006E+06	  0.7584262E+03	  0.6334449E+03	  0.3478223E-02	  0.0000000E+00	  0.3353886E+07	  0.4666306E+01
  0.6030000E+00	  0.1099940E+19	  0.2823611E+20	  0.2298056E+20	  0.1173912E+06	  0.7567846E+03	  0.6316411E+03	  0.3472175E-02	  0.0000000E+00	  0.3353751E+07	  0.4686104E+01
  0.6040000E+00	  0.1097431E+19	  0.2821961E+20	  0.2296614E+20	  0.1173817E+06	  0.7551445E+03	  0.6298392E+03	  0.3466143E-02	  0.0000000E+00	  0.3353616E+07	  0.4706026E+01
  0.6050000E+00	  0.1094921E+19	  0.2820308E+20	  0.2295171E+20	  0.1173723E+06	  0.7535059E+03	  0.6280391E+03	  0.3460126E-02	  0.0000000E+00	  0.3353482E+07	  0.4726073E+01
  0.6060000E+00	  0.1092404E+19	  0.2818651E+20	  0.2293728E+20	  0.1173631E+06	  0.7518686E+03	  0.6262408E+03	  0.3454124E-02	  0.0000000E+00	  0.3353350E+07	  0.4746249E+01
  0.6070000E+00	  0.1089873E+19	  0.2816991E+20	  0.2292286E+20	  0.1173542E+06	  0.7502328E+03	  0.6244443E+03	  0.3448138E-02	  0.0000000E+00	  0.3353223E+07	  0.4766556E+01
  0.6080000E+00	  0.1087321E+19	  0.2815327E+20	  0.2290845E+20	  0.1173456E+06	  0.7485982E+03	  0.6226497E+03	  0.3442168E-02	  0.0000000E+00	  0.3353100E+07	  0.4786996E+01
  0.6090000E+00	  0.1084742E+19	  0.2813660E+20	  0.2289406E+20	  0.1173375E+06	  0.7469650E+03	  0.6208569E+03	  0.3436213E-02	  0.0000000E+00	  0.3352985E+07	  0.4807571E+01
  0.6100000E+00	  0.1082130E+19	  0.2811990E+20	  0.2287970E+20	  0.1173300E+06	  0.7453330E+03	  0.6190660E+03	  0.3430273E-02	  0.0000000E+00	  0.3352877E+07	  0.4828286E+01
  0.6110000E+00	  0.1079480E+19	  0.2810316E+20	  0.2286537E+20	  0.1173231E+06	  0.7437022E+03	  0.6172769E+03	  0.3424349E-02	  0.0000000E+00	  0.3352779E+07	  0.4849141E+01
  0.6120000E+00	  0.1076795E+19	  0.2808639E+20	  0.2285106E+20	  0.1173168E+06	  0.7420727E+03	  0.6154896E+03	  0.3418441E-02	  0.0000000E+00	  0.3352689E+07	  0.4870137E+01
  0.6130000E+00	  0.1074083E+19	  0.2806959E+20	  0.2283678E+20	  0.1173110E+06	  0.7404442E+03	  0.6137041E+03	  0.3412548E-02	  0.0000000E+00	  0.3352605E+07	  0.4891275E+01
  0.6140000E+00	  0.1071349E+19	  0.2805275E+20	  0.2282251E+20	  0.1173055E+06	  0.7388169E+03	  0.6119205E+03	  0.3406670E-02	  0.0000000E+00	  0.3352527E+07	  0.4912554E+01
  0.6150000E+00	  0.1068600E+19	  0.2803588E+20	  0.2280826E+20	  0.1173003E+06	  0.7371907E+03	  0.6101387E+03	  0.3400807E-02	  0.0000000E+00	  0.3352453E+07	  0.4933974E+01
  0.6160000E+00	  0.1065842E+19	  0.2801898E+20	  0.2279400E+20	  0.1172953E+06	  0.7355656E+03	  0.6083587E+03	  0.3394959E-02	  0.0000000E+00	  0.3352381E+07	  0.4955535E+01
  0.6170000E+00	  0.1063080E+19	  0.2800204E+20	  0.2277975E+20	  0.1172903E+06	  0.7339415E+03	  0.6065806E+03	  0.3389126E-02	  0.0000000E+00	  0.3352310E+07	  0.4977238E+01
  0.6180000E+00	  0.1060322E+19	  0.2798506E+20	  0.2276548E+20	  0.1172854E+06	  0.7323184E+03	  0.6048042E+03	  0.3383307E-02	  0.0000000E+00	  0.3352240E+07	  0.4999081E+01
  0.6190000E+00	  0.1057573E+19	  0.2796805E+20	  0.2275120E+20	  0.1172803E+06	  0.7306962E+03	  0.6030297E+03	  0.3377503E-02	  0.0000000E+00	  0.3352167E+07	  0.5021066E+01
  0.6200000E+00	  0.1054840E+19	  0.2795100E+20	  0.2273690E+20	  0.1172750E+06	  0.7290750E+03	  0.6012570E+03	  0.3371714E-02	  0.0000000E+00	  0.3352091E+07	  0.5043192E+01
  0.6210000E+00	  0.1052126E+19	  0.2793392E+20	  0.2272258E+20	  0.1172694E+06	  0.7274547E+03	  0.5994861E+03	  0.3365939E-02	  0.0000000E+00	  0.3352012E+07	  0.5065460E+01
  0.6220000E+00	  0.1049428E+19	  0.2791680E+20	  0.2270823E+20	  0.1172636E+06	  0.7258353E+03	  0.5977170E+03	  0.3360179E-02	  0.0000000E+00	  0.3351929E+07	  0.5087871E+01
  0.6230000E+00	  0.1046737E+19	  0.2789964E+20	  0.2269388E+20	  0.1172577E+06	  0.7242166E+03	  0.5959498E+03	  0.3354433E-02	  0.0000000E+00	  0.3351845E+07	  0.5110429E+01
  0.6240000E+00	  0.1044049E+19	  0.2788245E+20	  0.2267951E+20	  0.1172518E+06	  0.7225988E+03	  0.5941844E+03	  0.3348702E-02	  0.0000000E+00	  0.3351760E+07	  0.5133136E+01
  0.6250000E+00	  0.1041355E+19	  0.2786523E+20	  0.2266515E+20	  0.1172459E+06	  0.7209817E+03	  0.5924207E+03	  0.3342985E-02	  0.0000000E+00	  0.3351676E+07	  0.5155995E+01
  0.6260000E+00	  0.1038650E+19	  0.2784797E+20	  0.2265080E+20	  0.1172402E+06	  0.7193653E+03	  0.5906590E+03	  0.3337283E-02	  0.0000000E+00	  0.3351595E+07	  0.5179009E+01
  0.6270000E+00	  0.1035927E+19	  0.2783068E+20	  0.2263646E+20	  0.1172348E+06	  0.7177496E+03	  0.5888990E+03	  0.3331596E-02	  0.0000000E+00	  0.3351517E+07	  0.5202180E+01
  0.6280000E+00	  0.1033178E+19	  0.2781335E+20	  0.2262214E+20	  0.1172297E+06	  0.7161345E+03	  0.5871408E+03	  0.3325924E-02	  0.0000000E+00	  0.3351444E+07	  0.5225512E+01
  0.6290000E+00	  0.1030398E+19	  0.2779599E+20	  0.2260785E+20	  0.1172251E+06	  0.7145200E+03	  0.5853845E+03	  0.3320266E-02	  0.0000000E+00	  0.3351378E+07	  0.5249007E+01
  0.6300000E+00	  0.1027580E+19	  0.2777860E+20	  0.2259360E+20	  0.1172210E+06	  0.7129060E+03	  0.5836300E+03	  0.3314624E-02	  0.0000000E+00	  0.3351320E+07	  0.5272669E+01
  0.6310000E+00	  0.1024719E+19	  0.2776118E+20	  0.2257939E+20	  0.1172175E+06	  0.7112925E+03	  0.5818773E+03	  0.3308997E-02	  0.0000000E+00	  0.3351270E+07	  0.5296500E+01
  0.6320000E+00	  0.1021818E+19	  0.2774372E+20	  0.2256521E+20	  0.1172146E+06	  0.7096795E+03	  0.5801265E+03	  0.3303385E-02	  0.0000000E+00	  0.3351228E+07	  0.5320501E+01
  0.6330000E+00	  0.1018882E+19	  0.2772623E+20	  0.2255107E+20	  0.1172122E+06	  0.7080670E+03	  0.5783774E+03	  0.3297787E-02	  0.0000000E+00	  0.3351193E+07	  0.5344673E+01
  0.6340000E+00	  0.1015918E+19	  0.2770870E+20	  0.2253695E+20	  0.1172101E+06	  0.7064548E+03	  0.5766302E+03	  0.3292204E-02	  0.0000000E+00	  0.3351164E+07	  0.5369016E+01
  0.6350000E+00	  0.1012930E+19	  0.2769114E+20	  0.2252285E+20	  0.1172083E+06	  0.7048430E+03	  0.5748848E+03	  0.3286635E-02	  0.0000000E+00	  0.3351139E+07	  0.5393530E+01
  0.6360000E+00	  0.1009925E+19	  0.2767355E+20	  0.2250877E+20	  0.1172068E+06	  0.7032316E+03	  0.5731412E+03	  0.3281081E-02	  0.0000000E+00	  0.3351117E+07	  0.5418216E+01
  0.6370000E+00	  0.1006906E+19	  0.2765591E+20	  0.2249470E+20	  0.1172054E+06	  0.7016206E+03	  0.5713995E+03	  0.3275541E-02	  0.0000000E+00	  0.3351096E+07	  0.5443074E+01
  0.6380000E+00	  0.1003880E+19	  0.2763825E+20	  0.2248063E+20	  0.1172040E+06	  0.7000098E+03	  0.5696595E+03	  0.3270015E-02	  0.0000000E+00	  0.3351076E+07	  0.5468106E+01
  0.6390000E+00	  0.1000852E+19	  0.2762054E+20	  0.2246657E+20	  0.1172026E+06	  0.6983993E+03	  0.5679214E+03	  0.3264502E-02	  0.0000000E+00	  0.3351056E+07	  0.5493310E+01
  0.6400000E+00	  0.9978270E+18	  0.2760280E+20	  0.2245250E+20	  0.1172010E+06	  0.6967890E+03	  0.5661850E+03	  0.3259003E-02	  0.0000000E+00	  0.3351034E+07	  0.5518688E+01
  0.6410000E+00	  0.9948095E+18	  0.2758502E+20	  0.2243842E+20	  0.1171992E+06	  0.6951789E+03	  0.5644505E+03	  0.3253518E-02	  0.0000000E+00	  0.3351009E+07	  0.5544241E+01
  0.6420000E+00	  0.9917970E+18	  0.2756720E+20	  0.2242434E+20	  0.1171973E+06	  0.6935691E+03	  0.5627177E+03	  0.3248046E-02	  0.0000000E+00	  0.3350981E+07	  0.5569971E+01
  0.6430000E+00	  0.9887859E+18	  0.2754935E+20	  0.2241025E+20	  0.1171953E+06	  0.6919593E+03	  0.5609868E+03	  0.3242588E-02	  0.0000000E+00	  0.3350952E+07	  0.5595879E+01
  0.6440000E+00	  0.9857725E+18	  0.2753146E+20	  0.2239617E+20	  0.1171932E+06	  0.6903496E+03	  0.5592577E+03	  0.3237144E-02	  0.0000000E+00	  0.3350922E+07	  0.5621969E+01
  0.6450000E+00	  0.9827531E+18	  0.2751354E+20	  0.2238209E+20	  0.1171911E+06	  0.6887400E+03	  0.5575304E+03	  0.3231714E-02	  0.0000000E+00	  0.3350891E+07	  0.5648242E+01
  0.6460000E+00	  0.9797240E+18	  0.2749558E+20	  0.2236802E+20	  0.1171890E+06	  0.6871304E+03	  0.5558049E+03	  0.3226297E-02	  0.0000000E+00	  0.3350862E+07	  0.5674702E+01
  0.6470000E+00	  0.9766817E+18	  0.2747758E+20	  0.2235396E+20	  0.1171870E+06	  0.6855207E+03	  0.5540812E+03	  0.3220894E-02	  0.0000000E+00	  0.3350833E+07	  0.5701351E+01
  0.6480000E+00	  0.9736223E+18	  0.2745955E+20	  0.2233992E+20	  0.1171851E+06	  0.6839109E+03	  0.5523593E+03	  0.3215506E-02	  0.0000000E+00	  0.3350806E+07	  0.5728191E+01
  0.6490000E+00	  0.9705423E+18	  0.2744149E+20	  0.2232590E+20	  0.1171834E+06	  0.6823011E+03	  0.5506392E+03	  0.3210131E-02	  0.0000000E+00	  0.3350783E+07	  0.5755225E+01
  0.6500000E+00	  0.9674380E+18	  0.2742340E+20	  0.2231190E+20	  0.1171820E+06	  0.6806910E+03	  0.5489210E+03	  0.3204771E-02	  0.0000000E+00	  0.3350762E+07	  0.5782456E+01
  0.6510000E+00	  0.9643066E+18	  0.2740528E+20	  0.2229793E+20	  0.1171808E+06	  0.6790807E+03	  0.5472046E+03	  0.3199425E-02	  0.0000000E+00	  0.3350745E+07	  0.5809886E+01
  0.6520000E+00	  0.9611491E+18	  0.2738712E+20	  0.2228398E+20	  0.1171799E+06	  0.6774702E+03	  0.5454900E+03	  0.3194093E-02	  0.0000000E+00	  0.3350733E+07	  0.5837518E+01
  0.6530000E+00	  0.9579672E+18	  0.2736893E+20	  0.2227006E+20	  0.1171793E+06	  0.6758595E+03	  0.5437772E+03	  0.3188776E-02	  0.0000000E+00	  0.3350723E+07	  0.5865352E+01
  0.6540000E+00	  0.9547629E+18	  0.2735070E+20	  0.2225617E+20	  0.1171788E+06	  0.6742484E+03	  0.5420662E+03	  0.3183472E-02	  0.0000000E+00	  0.3350716E+07	  0.5893391E+01
  0.6550000E+00	  0.9515380E+18	  0.2733244E+20	  0.2224229E+20	  0.1171784E+06	  0.6726370E+03	  0.5403570E+03	  0.3178181E-02	  0.0000000E+00	  0.3350711E+07	  0.5921637E+01
  0.6560000E+00	  0.9482943E+18	  0.2731415E+20	  0.2222844E+20	  0.1171782E+06	  0.6710253E+03	  0.5386496E+03	  0.3172904E-02	  0.0000000E+00	  0.3350708E+07	  0.5950091E+01
  0.6570000E+00	  0.9450337E+18	  0.2729582E+20	  0.2221460E+20	  0.1171781E+06	  0.6694131E+03	  0.5369440E+03	  0.3167640E-02	  0.0000000E+00	  0.3350707E+07	  0.5978755E+01
  0.6580000E+00	  0.9417581E+18	  0.2727745E+20	  0.2220079E+20	  0.1171781E+06	  0.6678005E+03	  0.5352402E+03	  0.3162390E-02	  0.0000000E+00	  0.3350706E+07	  0.6007632E+01
  0.6590000E+00	  0.9384692E+18	  0.2725904E+20	  0.2218699E+20	  0.1171780E+06	  0.6661875E+03	  0.5335382E+03	  0.3157152E-02	  0.0000000E+00	  0.3350705E+07	  0.6036723E+01
  0.6600000E+00	  0.9351690E+18	  0.2724060E+20	  0.2217320E+20	  0.1171780E+06	  0.6645740E+03	  0.5318380E+03	  0.3151927E-02	  0.0000000E+00	  0.3350705E+07	  0.6066029E+01
  0.6610000E+00	  0.9318590E+18	  0.2722212E+20	  0.2215943E+20	  0.1171779E+06	  0.6629600E+03	  0.5301395E+03	  0.3146715E-02	  0.0000000E+00	  0.3350704E+07	  0.6095554E+01
  0.6620000E+00	  0.9285399E+18	  0.2720360E+20	  0.2214567E+20	  0.1171778E+06	  0.6613454E+03	  0.5284429E+03	  0.3141516E-02	  0.0000000E+00	  0.3350702E+07	  0.6125299E+01
  0.6630000E+00	  0.9252119E+18	  0.2718504E+20	  0.2213192E+20	  0.1171776E+06	  0.6597303E+03	  0.5267480E+03	  0.3136329E-02	  0.0000000E+00	  0.3350700E+07	  0.6155265E+01
  0.6640000E+00	  0.9218753E+18	  0.2716644E+20	  0.2211819E+20	  0.1171774E+06	  0.6581145E+03	  0.5250549E+03	  0.3131156E-02	  0.0000000E+00	  0.3350696E+07	  0.6185454E+01
  0.6650000E+00	  0.9185306E+18	  0.2714781E+20	  0.2210446E+20	  0.1171771E+06	  0.6564981E+03	  0.5233636E+03	  0.3125995E-02	  0.0000000E+00	  0.3350692E+07	  0.6215869E+01
  0.6660000E+00	  0.9151779E+18	  0.2712913E+20	  0.2209075E+20	  0.1171767E+06	  0.6548810E+03	  0.5216741E+03	  0.3120847E-02	  0.0000000E+00	  0.3350686E+07	  0.6246511E+01
  0.6670000E+00	  0.9118177E+18	  0.2711043E+20	  0.2207705E+20	  0.1171762E+06	  0.6532632E+03	  0.5199863E+03	  0.3115713E-02	  0.0000000E+00	  0.3350679E+07	  0.6277383E+01
