r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.48,-0.00161931492,-0.00224431035,-0.0032269338,0.00800638098,0.00241848218,0.000915794558,0.000312904299,8.00866707e-05,3.99966909e-05,3.4992366e-05,0.00106274613,0.00130544859,0.000726957582,-0.00383077862,-0.00138442666,-0.000444562789,-0.000133116191,-3.86670893e-05,-1.93311855e-05,-1.53112322e-05
0.481,-0.00162734679,-0.00226223342,-0.00326033107,0.00808900355,0.00245349603,0.000932058025,0.000319214807,8.05464168e-05,3.89805968e-05,3.35518254e-05,0.00106567166,0.00131380479,0.000751151485,-0.00385820586,-0.00139871584,-0.000450226072,-0.000134808843,-3.86064222e-05,-1.87905033e-05,-1.48353452e-05
0.482,-0.00163532832,-0.00228026765,-0.00329399338,0.00817227632,0.00248893035,0.00094859177,0.000325678045,8.10732872e-05,3.8002386e-05,3.2136259e-05,0.00106853294,0.00132216049,0.000775633462,-0.00388614819,-0.00141313296,-0.000455963079,-0.000136544755,-3.85703147e-05,-1.82638593e-05,-1.43678443e-05
0.483,-0.00164326012,-0.0022984174,-0.00332793187,0.0082562327,0.00252479842,0.00096540171,0.00033229717,8.16676561e-05,3.70614998e-05,3.07445882e-05,0.0010713305,0.00133051825,0.000800414861,-0.00391454661,-0.00142768999,-0.000461776947,-0.00013832463,-3.85586615e-05,-1.77509201e-05,-1.39084901e-05
0.484,-0.00165114162,-0.00231668621,-0.00336215423,0.00834087634,0.00256110624,0.000982491074,0.000339074478,8.23296931e-05,3.61573423e-05,2.9375717e-05,0.00107406398,0.00133887887,0.000825496239,-0.00394334163,-0.00144238892,-0.000467668444,-0.000140148627,-3.85712492e-05,-1.7251329e-05,-1.34570318e-05
0.485,-0.00165897819,-0.00233508631,-0.0033966788,0.00842622539,0.00259785969,0.00099986457,0.000346012948,8.30598313e-05,3.52894669e-05,2.80286665e-05,0.00107673664,0.00134724751,0.000850877598,-0.00397249394,-0.0014572323,-0.000473639037,-0.000142017172,-3.86080073e-05,-1.67648e-05,-1.30132702e-05
0.486,-0.00166678587,-0.00235364422,-0.00343154428,0.0085123778,0.00263507937,0.00101753383,0.000353118003,8.38592437e-05,3.44577158e-05,2.67026517e-05,0.00107935866,0.00135563802,0.000876568551,-0.00400198063,-0.00147223287,-0.000479693778,-0.000143931727,-3.86692441e-05,-1.62911851e-05,-1.25770933e-05
0.487,-0.00167457534,-0.00237237757,-0.0034667753,0.00859946255,0.00267279396,0.00103551212,0.000360395478,8.47291411e-05,3.36618799e-05,2.53968071e-05,0.00108193747,0.00136406133,0.00090258416,-0.004031746,-0.00148740684,-0.000485838166,-0.000145893798,-3.8755224e-05,-1.5830282e-05,-1.21483383e-05
0.488,-0.00168234773,-0.00239129222,-0.00350238093,0.00868759159,0.00271101526,0.00105380598,0.00036784906,8.56701702e-05,3.29015289e-05,2.41100921e-05,0.00108447392,0.00137252079,0.000928933366,-0.00406168592,-0.00150276184,-0.000492074762,-0.000147904081,-3.88659039e-05,-1.53817656e-05,-1.17267586e-05
0.489,-0.00169010294,-0.002410393,-0.0035383726,0.00877689651,0.00274975531,0.00107242165,0.00037548234,8.66829707e-05,3.21762274e-05,2.28414588e-05,0.00108696798,0.00138101906,0.000955625277,-0.0040916777,-0.00151830522,-0.000498405914,-0.000149963206,-3.90012097e-05,-1.49452958e-05,-1.13120976e-05
0.49,-0.00169782584,-0.00242966364,-0.003574744,0.00886744769,0.00278901449,0.00109135936,0.000383296663,8.77677328e-05,3.1485349e-05,2.15897015e-05,0.00108940991,0.00138954677,0.000982665289,-0.00412155319,-0.00153403685,-0.000504831736,-0.000152071112,-3.91608558e-05,-1.45204291e-05,-1.09040058e-05
0.491,-0.00170545822,-0.00244902727,-0.0036114048,0.00895903703,0.00282872387,0.00111059029,0.000391283071,8.89222295e-05,3.08274899e-05,2.03531431e-05,0.00109176218,0.00139805786,0.00101001959,-0.00415111027,-0.00154990795,-0.000511337808,-0.000154223622,-3.93434787e-05,-1.41063639e-05,-1.05018778e-05
0.492,-0.00171294693,-0.00246841378,-0.00364825828,0.00905136852,0.00286881006,0.00113008297,0.000399431478,9.01439002e-05,3.02013488e-05,1.91303248e-05,0.00109399095,0.00140650861,0.00103763207,-0.00418032506,-0.00156585618,-0.000517905817,-0.000156415602,-3.95475809e-05,-1.37023628e-05,-1.01051922e-05
0.493,-0.00172028099,-0.00248781213,-0.00368528759,0.00914428416,0.00290926035,0.00114983085,0.000407740578,9.14323486e-05,2.96065123e-05,1.79204137e-05,0.00109608961,0.00141488968,0.0010654715,-0.00420940473,-0.00158185923,-0.000524529358,-0.000158645372,-3.97726595e-05,-1.33081036e-05,-9.71373084e-06
0.494,-0.00172745672,-0.00250722008,-0.0037224927,0.00923762264,0.00295008168,0.00116983447,0.000416211569,9.27879229e-05,2.90428764e-05,1.67227365e-05,0.00109805635,0.00142319835,0.00109352415,-0.00423863123,-0.00159791478,-0.000531206948,-0.000160912527,-4.00185611e-05,-1.29233961e-05,-9.32734498e-06
0.495,-0.0017344676,-0.00252663006,-0.00375986885,0.00933114106,0.00299128814,0.00119009471,0.000424845595,9.42110724e-05,2.8510439e-05,1.55366557e-05,0.00109988784,0.00143142961,0.00112177961,-0.00426831943,-0.00161402502,-0.000537937796,-0.000163216773,-4.02851888e-05,-1.25480876e-05,-8.94589329e-06
0.496,-0.00174129782,-0.00254602027,-0.00379739017,0.00942441659,0.00303288828,0.00121060769,0.000433641831,9.57018875e-05,2.80091546e-05,1.43615087e-05,0.00110157513,0.00143957064,0.00115021942,-0.0042988152,-0.00163018624,-0.000544718887,-0.000165557062,-4.05723056e-05,-1.21819995e-05,-8.56920791e-06
0.497,-0.00174793403,-0.002565375,-0.00383504578,0.00951684143,0.00307487526,0.00123136489,0.00044259824,9.72603045e-05,2.75389891e-05,1.31966825e-05,0.00110310985,0.00144760982,0.00117882051,-0.00433053532,-0.00164638923,-0.000551546387,-0.000167932205,-4.08796326e-05,-1.18249545e-05,-8.19713906e-06
0.498,-0.00175437035,-0.00258468952,-0.00387284274,0.00960763368,0.00311725773,0.00125236385,0.000451715099,9.88867167e-05,2.7099956e-05,1.20416072e-05,0.00110448871,0.00145554327,0.00120756887,-0.00436398953,-0.00166263189,-0.000558419205,-0.000170341838,-4.12070092e-05,-1.14767661e-05,-7.8295584e-06
0.499,-0.0017606022,-0.00260396125,-0.00391078853,0.00969577322,0.00316004358,0.00127360308,0.000460993328,0.000100581637,2.66919879e-05,1.08956699e-05,0.00110570946,0.00146336954,0.00123645367,-0.00439974877,-0.00167891217,-0.000565337259,-0.000172785931,-4.1554282e-05,-1.11371892e-05,-7.46631793e-06
0.5,-0.00176664264,-0.00262321474,-0.00394891358,0.00978007253,0.003203246,0.00129508714,0.000470436842,0.000102346104,2.63150493e-05,9.75825833e-06,0.00110678092,0.00147110317,0.00126547253,-0.00443846664,-0.00169523392,-0.000572303062,-0.00017526537,-4.19214363e-05,-1.08059591e-05,-7.10729931e-06
0.501,-0.00177257284,-0.00264257562,-0.00398739456,0.00985954197,0.0032469907,0.00131687002,0.000480068523,0.000104185327,2.59700301e-05,8.62899079e-06,0.00110775473,0.00147881918,0.00129469637,-0.00448086672,-0.00171167948,-0.000579343118,-0.000177788196,-4.23100118e-05,-1.04831187e-05,-6.75259423e-06
0.502,-0.00177847447,-0.00266216877,-0.0040264311,0.00993309002,0.00329143989,0.00133901932,0.00048991666,0.000106106143,2.56580908e-05,7.50732804e-06,0.00110868295,0.00148659649,0.00132424118,-0.00452738137,-0.00172837081,-0.000586494528,-0.000180365296,-4.27221626e-05,-1.01687483e-05,-6.40223134e-06
0.503,-0.00178436356,-0.00268202062,-0.00406608581,0.00999904324,0.0033366547,0.00136155734,0.000499993154,0.00010811217,2.53796552e-05,6.39236105e-06,0.00110957617,0.00149445795,0.00135417649,-0.00457798562,-0.00174537126,-0.000593775661,-0.000183001981,-4.31588328e-05,-9.86260793e-06,-6.05596597e-06
0.504,-0.00179024124,-0.00270213444,-0.00410637785,0.0100553028,0.00338266111,0.00138448893,0.000510303751,0.000110205777,2.51350187e-05,5.28314789e-06,0.00111043552,0.00150241144,0.00138453957,-0.00463241746,-0.00176271147,-0.000601195354,-0.000185701088,-4.36205033e-05,-9.56438512e-06,-5.71349575e-06
0.505,-0.00179610692,-0.00272250839,-0.00414731356,0.0100994006,0.00342947563,0.00140781358,0.000520852545,0.00011238922,2.4924652e-05,4.17883094e-06,0.00111126097,0.00151046183,0.00141535767,-0.00469021603,-0.00178041582,-0.000608760063,-0.000188464993,-4.41076914e-05,-9.27381974e-06,-5.37452158e-06
0.506,-0.00180195046,-0.00274312338,-0.00418886489,0.0101284719,0.00347708726,0.00143151848,0.00053163946,0.000114664211,2.47491212e-05,3.07864949e-06,0.00111204656,0.00151860411,0.00144664072,-0.00475068265,-0.00179849547,-0.000616471667,-0.000191294941,-4.46208915e-05,-8.99070675e-06,-5.03873895e-06
0.507,-0.00180775989,-0.00276395246,-0.00423097012,0.0101393455,0.00352548724,0.00145558969,0.000542664155,0.00011703248,2.46091105e-05,1.98190376e-06,0.00111278646,0.00152683171,0.00147838771,-0.00481289937,-0.00181695466,-0.000624329662,-0.000194191852,-4.51606894e-05,-8.71488829e-06,-4.70585114e-06
0.508,-0.00181353389,-0.00278498324,-0.00427358061,0.0101287017,0.00357466704,0.00148001651,0.00055392864,0.000119496435,2.45055496e-05,8.8796281e-07,0.00111348149,0.00153514665,0.0015106011,-0.00487571625,-0.00183580073,-0.000632335174,-0.000197157771,-4.57280075e-05,-8.44628721e-06,-4.37558252e-06
0.509,-0.00181927273,-0.00280620359,-0.00431664985,0.0100931265,0.00362461791,0.00150478943,0.000565436271,0.000122059149,2.4439599e-05,-2.03752025e-07,0.00111413363,0.00154355211,0.00154328585,-0.00493767882,-0.00185504485,-0.000640490594,-0.000200195675,-4.6324153e-05,-8.18491691e-06,-4.04765456e-06
0.51,-0.00182494633,-0.00282755151,-0.00436007232,0.0100289992,0.00367529111,0.00152988091,0.000577184023,0.000124722834,2.44123662e-05,-1.29372714e-06,0.00111472658,0.00155202396,0.00157641958,-0.00499695276,-0.00187466987,-0.000648791273,-0.000203307015,-4.69503231e-05,-7.93082417e-06,-3.72173485e-06
0.511,-0.00183043932,-0.00284883018,-0.00440353191,0.00993215692,0.00372645128,0.00155518603,0.00058914009,0.000127483552,2.44238663e-05,-2.38226613e-06,0.0011151921,0.0015604602,0.00160986423,-0.0050513866,-0.00189452597,-0.000657195353,-0.000206483044,-4.76056379e-05,-7.68377849e-06,-3.39733972e-06
0.512,-0.00183564871,-0.00286985895,-0.00444669311,0.00979847028,0.00377781608,0.0015805849,0.000601267782,0.000130335863,2.44739176e-05,-3.46949192e-06,0.00111546972,0.00156876338,0.00164342457,-0.00509902996,-0.00191440464,-0.000665647269,-0.000209712211,-4.82888115e-05,-7.44356451e-06,-3.07404831e-06
0.513,-0.0018405533,-0.00289057883,-0.0044893765,0.00962449282,0.00382923355,0.00160601843,0.000613554016,0.000133279366,2.45633604e-05,-4.55550563e-06,0.00111554978,0.00157690457,0.00167695802,-0.00513831646,-0.0019341681,-0.000674115095,-0.000212990819,-4.90005589e-05,-7.21036431e-06,-2.75162694e-06
0.514,-0.00184514603,-0.00291094788,-0.00453141677,0.00940739065,0.00388056421,0.00163143992,0.000625991061,0.000136314952,2.46933205e-05,-5.64038492e-06,0.00111543175,0.00158486594,0.00171033479,-0.00516779803,-0.00195369625,-0.000682572908,-0.000216317325,-4.97422651e-05,-6.98454054e-06,-2.42989269e-06
0.515,-0.00184944358,-0.00293095876,-0.00457267695,0.00914519707,0.0039316936,0.0016568184,0.000638577762,0.000139444665,2.48650773e-05,-6.72430923e-06,0.0011151299,0.0015926487,0.00174343191,-0.00518619215,-0.0019728792,-0.000690998885,-0.000219691923,-5.05158105e-05,-6.76656779e-06,-2.10870981e-06
0.516,-0.00185351314,-0.00295068303,-0.00461313746,0.00883716472,0.00398260844,0.00168217103,0.00065133189,0.000142674624,2.50806032e-05,-7.80770854e-06,0.00111468903,0.00160029796,0.00177617819,-0.00519240947,-0.0019916706,-0.00069939131,-0.000223121153,-5.13245556e-05,-6.55714749e-06,-1.78800427e-06
0.517,-0.00185740656,-0.00297016963,-0.00465277534,0.00848358329,0.00403326092,0.00170750751,0.000664268916,0.000146010863,2.53419346e-05,-8.89097132e-06,0.0011141435,0.00160784393,0.00180850267,-0.00518535084,-0.00201001738,-0.000707748039,-0.00022661148,-5.21719574e-05,-6.35708252e-06,-1.4677045e-06
0.518,-0.00186112538,-0.00298938768,-0.00469145692,0.00808558933,0.00408350626,0.00173279664,0.000677387849,0.000149455661,2.56504447e-05,-9.97430819e-06,0.00111349725,0.00161527075,0.00184027637,-0.00516398794,-0.00202778963,-0.000716045628,-0.000230162991,-5.30601593e-05,-6.16708084e-06,-1.14773002e-06
0.519,-0.00186466759,-0.00300830316,-0.00472904063,0.00764533821,0.00413317471,0.0017579975,0.000690683206,0.000153009714,2.60071653e-05,-1.105793e-05,0.00111275179,0.00162255747,0.00187134713,-0.00512768251,-0.00204481915,-0.000724250728,-0.000233772842,-5.39906294e-05,-5.98778458e-06,-8.28043941e-07
0.52,-0.00186807539,-0.0030269564,-0.00476550433,0.00716621422,0.00418217006,0.00178310427,0.000704162778,0.000156676168,2.64134743e-05,-1.21422943e-05,0.00111193451,0.00162972202,0.00190161454,-0.00507632575,-0.00206097774,-0.000732341974,-0.000237441541,-5.49655375e-05,-5.81992054e-06,-5.08672202e-07
0.521,-0.00187144661,-0.0030454795,-0.00480099378,0.00665285538,0.0042305497,0.0018081784,0.000717859975,0.000160463868,2.68717117e-05,-1.32282939e-05,0.00111110596,0.00163683428,0.00193107965,-0.00501017574,-0.0020762402,-0.000740327868,-0.000241177927,-5.59888789e-05,-5.66445814e-06,-1.89693687e-07
0.522,-0.00187484035,-0.00306394497,-0.00483559316,0.0061106357,0.00427835385,0.00183326971,0.000731801907,0.00016438025,2.738393e-05,-1.43167335e-05,0.00111030354,0.00164393366,0.00195974258,-0.00492947678,-0.00209058768,-0.000748214694,-0.000244988765,-5.70639331e-05,-5.5223087e-06,1.28799373e-07
0.523,-0.00187826139,-0.00308234442,-0.00486928476,0.00554537124,0.00432553054,0.00185838109,0.000745995145,0.000168427562,2.79511462e-05,-1.54081301e-05,0.00110953137,0.00165101261,0.00198755135,-0.00483452289,-0.00210394561,-0.000755988553,-0.000248873407,-5.81919203e-05,-5.39410135e-06,4.46709025e-07
0.524,-0.00188170782,-0.00310066392,-0.00490206888,0.00496322578,0.00437204775,0.0018835167,0.000760444356,0.00017260704,2.85740487e-05,-1.65030068e-05,0.00110878914,0.00165805885,0.00201445723,-0.00472585843,-0.00211624087,-0.000763634741,-0.000252829794,-5.93733796e-05,-5.28033246e-06,7.63907031e-07
0.525,-0.00188512679,-0.00311881079,-0.00493385292,0.00437032443,0.0044177909,0.00190863833,0.000775134608,0.000176915025,2.92523759e-05,-1.76014301e-05,0.00110804587,0.00166501623,0.00204036918,-0.00460420482,-0.00212735847,-0.000771122138,-0.000256849164,-6.06068539e-05,-5.18124894e-06,1.0802194e-06
0.526,-0.00188842828,-0.00313663455,-0.00496445727,0.003772525,0.0044625907,0.00193367022,0.000790032241,0.000181342447,2.99846815e-05,-1.87031263e-05,0.00110724922,0.00167179739,0.00206515413,-0.00447060868,-0.00213713855,-0.000778400761,-0.000260915203,-6.18886654e-05,-5.09676793e-06,1.39540172e-06
0.527,-0.00189157207,-0.00315406888,-0.00499383398,0.00317545939,0.00450640594,0.00195858466,0.000805120417,0.000185883226,3.07698353e-05,-1.98082246e-05,0.00110637658,0.0016783615,0.0020887486,-0.00432657533,-0.00214549117,-0.000785439309,-0.000265016087,-6.32158639e-05,-5.0267833e-06,1.70916905e-06
0.528,-0.00189455707,-0.00317111357,-0.00502205187,0.00258441196,0.00454930213,0.00198340166,0.000820400445,0.000190535499,3.16074541e-05,-2.09171464e-05,0.00110542821,0.00168470541,0.00211116885,-0.00417377095,-0.00215241695,-0.000792231472,-0.000269146383,-6.45867348e-05,-4.97130132e-06,2.02120767e-06
0.529,-0.00189736698,-0.00318774256,-0.00504915557,0.00200410108,0.00459135281,0.00200814409,0.000835873416,0.000195297788,3.24973679e-05,-2.20300697e-05,0.0011043957,0.00169081431,0.00213244092,-0.00401373792,-0.00215793993,-0.000798777439,-0.000273301373,-6.59995399e-05,-4.93039799e-06,2.33113377e-06
0.53,-0.00189989928,-0.00320378544,-0.00507496794,0.00143842143,0.00463246501,0.00203275206,0.000851504051,0.000200160018,3.34380251e-05,-2.31460949e-05,0.00110322054,0.00169659574,0.00215248794,-0.00384788609,-0.00216197976,-0.000805043106,-0.000277464105,-6.74495103e-05,-4.90395847e-06,2.63839271e-06
0.531,-0.00190203524,-0.00321905007,-0.00509927757,0.000890435919,0.00467248025,0.00205712358,0.000867237654,0.000205106486,3.44267096e-05,-2.42639333e-05,0.00110183396,0.00170194124,0.00217119326,-0.00367786882,-0.00216440895,-0.000810975361,-0.000281610569,-6.89298077e-05,-4.89155099e-06,2.94236719e-06
0.532,-0.00190374005,-0.00323348616,-0.00512208647,0.000362431495,0.00471143603,0.00208123901,0.000883052382,0.000210128435,3.54615536e-05,-2.53833057e-05,0.00110021651,0.00170682013,0.00218854506,-0.00350565792,-0.00216521954,-0.000816555762,-0.000285727099,-7.04356147e-05,-4.89268608e-06,3.24256244e-06
0.533,-0.0019050107,-0.00324709541,-0.00514346562,-0.000144042439,0.00474944211,0.00210511623,0.00089894204,0.000215220711,3.65411221e-05,-2.65044267e-05,0.00109836766,0.00171123315,0.00220458842,-0.00333318425,-0.00216447892,-0.000821786107,-0.000289805669,-7.19632004e-05,-4.9068546e-06,3.53855228e-06
0.534,-0.00190589769,-0.00325997246,-0.00516361166,-0.000628061327,0.00478672089,0.00212882228,0.000914921599,0.000220382614,3.76644032e-05,-2.76284838e-05,0.00109631782,0.00171523203,0.00221944294,-0.00316221317,-0.00216234237,-0.000826690656,-0.000293845128,-7.35102745e-05,-4.9334296e-06,3.83007284e-06
0.535,-0.0019065849,-0.00327243877,-0.00518306543,-0.00108916856,0.00482381377,0.00215258394,0.000931076444,0.000225631006,3.88333193e-05,-2.87588986e-05,0.00109417409,0.00171899198,0.00223341176,-0.00299411836,-0.00215916588,-0.000831363174,-0.000297867974,-7.50802976e-05,-4.9720633e-06,4.11723561e-06
0.536,-0.00190722537,-0.00328476111,-0.00520228734,-0.00152720108,0.00486118552,0.00217662311,0.000947494081,0.00023098554,4.00507801e-05,-2.9898876e-05,0.00109202474,0.00172265969,0.0022467783,-0.00282941793,-0.00215528814,-0.000835902497,-0.000301899426,-7.66777464e-05,-5.02268321e-06,4.40019128e-06
0.537,-0.0019078404,-0.0032969825,-0.00522138673,-0.00194226267,0.00489899927,0.00220101924,0.000964201852,0.000236451936,4.13175302e-05,-3.10498244e-05,0.00108988165,0.00172625997,0.00225964488,-0.0026680168,-0.0021508492,-0.000840346083,-0.000305944976,-7.83025402e-05,-5.08497312e-06,4.67886255e-06
0.538,-0.00190843427,-0.0033091211,-0.00524043158,-0.00233483155,0.00493738462,0.00222581947,0.000981212888,0.000242031994,4.26335616e-05,-3.22130031e-05,0.0010877464,0.00172980048,0.00227206591,-0.00250976222,-0.00214592219,-0.000844710645,-0.000310004167,-7.99532328e-05,-5.15837119e-06,4.95319397e-06
0.539,-0.00190903235,-0.00332123276,-0.00525954473,-0.00270572351,0.00497650419,0.00225108607,0.000998548423,0.00024772968,4.39993828e-05,-3.33900219e-05,0.00108563209,0.00173330719,0.00228411535,-0.00235452358,-0.00214059094,-0.000849017449,-0.000314078948,-8.1629114e-05,-5.24233122e-06,5.22322619e-06
0.54,-0.00190967784,-0.00333340166,-0.00527887953,-0.0030559869,0.00501656714,0.002276908,0.00101624321,0.000253552828,4.54164068e-05,-3.45829021e-05,0.0010835625,0.00173682297,0.00229589089,-0.00220210316,-0.00213496142,-0.000853297646,-0.000318175498,-8.33307489e-05,-5.33644292e-06,5.48908208e-06
0.541,-0.00191039417,-0.00334567531,-0.00529852006,-0.00338674686,0.00505773662,0.00230335996,0.00103432687,0.000259508551,4.68859955e-05,-3.57934986e-05,0.00108155061,0.00174037353,0.00230746575,-0.00205217282,-0.00212911391,-0.000857576134,-0.000322298323,-8.5058361e-05,-5.44024054e-06,5.75089929e-06
0.542,-0.0019111854,-0.0033580682,-0.00531849896,-0.00369911352,0.00510010594,0.00233049098,0.00105281889,0.000265601893,4.84091718e-05,-3.7023382e-05,0.00107959807,0.00174396639,0.00231888436,-0.00190432911,-0.00212309191,-0.000861868592,-0.000326449178,-8.68114647e-05,-5.55312716e-06,6.00884173e-06
0.543,-0.00191202914,-0.00337054524,-0.00533877274,-0.00399413676,0.00514369299,0.00235832884,0.00107173055,0.000271836902,4.99870028e-05,-3.82735815e-05,0.00107769161,0.00174758327,0.00233015051,-0.00175813413,-0.002116886,-0.000866182738,-0.000330627781,-8.85891394e-05,-5.67454528e-06,6.26303702e-06
0.544,-0.00191276346,-0.00338282537,-0.0053589197,-0.00427261862,0.00518814545,0.00238672629,0.00109099325,0.000278197728,5.16168572e-05,-3.95422213e-05,0.00107573928,0.00175107614,0.00234107709,-0.00161329099,-0.00211029163,-0.000870458312,-0.000334809184,-9.03839103e-05,-5.8034468e-06,6.51319168e-06
0.545,-0.00191319921,-0.00339458225,-0.00537844936,-0.00453540132,0.00523304375,0.00241546601,0.001110503,0.000284657486,5.32934722e-05,-4.08267071e-05,0.00107363446,0.00175427202,0.00235142647,-0.00147003525,-0.00210306423,-0.000874605167,-0.000338956489,-9.21848666e-05,-5.93821033e-06,6.75890003e-06
0.546,-0.00191328533,-0.00340573159,-0.00539724462,-0.00478364982,0.00527830268,0.00244448141,0.00113022435,0.000291205989,5.50145693e-05,-4.21270366e-05,0.00107134891,0.00175712569,0.00236114017,-0.00132900292,-0.00209515151,-0.000878594226,-0.000343054557,-9.39867531e-05,-6.07751205e-06,7.00017564e-06
0.547,-0.00191301946,-0.00341626972,-0.00541530356,-0.00501851558,0.00532392856,0.0024737734,0.00115015519,0.000297842662,5.67800021e-05,-4.34440332e-05,0.0010688823,0.00175963741,0.00237023476,-0.00119077185,-0.0020865908,-0.000882429685,-0.00034710022,-9.57875715e-05,-6.22043999e-06,7.2371674e-06
0.548,-0.00191239802,-0.00342618806,-0.00543260893,-0.00524098021,0.00536992145,0.00250334573,0.00117029615,0.000304568198,5.85901309e-05,-4.47784139e-05,0.00106623411,0.00176180658,0.00237872606,-0.00105576696,-0.00207742389,-0.00088611896,-0.000351091793,-9.75858682e-05,-6.3662738e-06,7.46998362e-06
0.549,-0.0019114189,-0.00343548071,-0.00544914754,-0.00545188989,0.00541628381,0.00253320105,0.00119064845,0.000311383629,6.0445617e-05,-4.61308319e-05,0.00106340452,0.00176363316,0.00238662604,-0.000924318379,-0.00206768665,-0.000889669006,-0.00035502802,-9.93804238e-05,-6.51442343e-06,7.69870853e-06
0.55,-0.00191008115,-0.00344414583,-0.00546492224,-0.00565198513,0.00546300279,0.00256333588,0.00121121128,0.00031828975,6.23471277e-05,-4.75018556e-05,0.00106039356,0.00176511688,0.00239394317,-0.000796720312,-0.00205740771,-0.000893085821,-0.000358907729,-0.000101170043,-6.66428431e-06,7.92346401e-06
0.551,-0.00190838252,-0.00345217898,-0.00547993407,-0.00584195738,0.00551007929,0.00259374667,0.00123198301,0.000325287032,6.42950606e-05,-4.8892156e-05,0.00105720076,0.00176625652,0.0024006816,-0.00067328626,-0.00204661642,-0.000896373632,-0.000362729215,-0.000102953424,-6.81514042e-06,8.14440937e-06
0.552,-0.00190634015,-0.00345961436,-0.00549424743,-0.00602253012,0.00555757892,0.00262443967,0.00125296582,0.000332375803,6.62894134e-05,-5.03031232e-05,0.00105383621,0.00176706995,0.00240687316,-0.000554384258,-0.00203539048,-0.000899540158,-0.000366491664,-0.000104729481,-6.96606706e-06,8.36183557e-06
0.553,-0.00190411956,-0.00346675627,-0.00550835038,-0.0061948103,0.00560598798,0.002655624,0.00127425869,0.000339581761,6.83349443e-05,-5.17404213e-05,0.00105039198,0.00176771502,0.00241275581,-0.000440216859,-0.00202401249,-0.000902667581,-0.000370223003,-0.000106505242,-7.11646881e-06,8.57678519e-06
0.554,-0.00190194584,-0.00347401258,-0.00552288316,-0.00635994744,0.00565595309,0.00268763802,0.00129602675,0.000346951093,7.04411955e-05,-5.32116797e-05,0.00104699281,0.0017684052,0.00241865671,-0.000330461578,-0.00201281554,-0.000905884626,-0.000373971219,-0.000108293834,-7.26649e-06,8.79066211e-06
0.555,-0.00189989737,-0.00348152427,-0.0055380604,-0.00651850802,0.00570771992,0.00272064521,0.00131835479,0.000354510491,7.26145626e-05,-5.47207962e-05,0.00104368197,0.00176921623,0.00242470606,-0.000224446218,-0.00200190806,-0.000909252168,-0.000377760033,-0.000110101986,-7.41619817e-06,9.00423227e-06
0.556,-0.00189797666,-0.00348929905,-0.00555389498,-0.00667080926,0.00576135419,0.00275469414,0.00134127189,0.000362271184,7.48584105e-05,-5.62697279e-05,0.00104046037,0.00177015222,0.00243092247,-0.000121560036,-0.00199127409,-0.000912782644,-0.000381595308,-0.000111931556,-7.56525912e-06,9.21792907e-06
0.557,-0.00189616936,-0.00349731555,-0.00557035816,-0.00681715931,0.00581688099,0.00278980426,0.00136479299,0.000370240449,7.71754709e-05,-5.78599061e-05,0.00103731936,0.00177120088,0.00243729723,-2.1341677e-05,-0.00198086655,-0.000916475669,-0.000385478306,-0.00011378315,-7.7132651e-06,9.43209771e-06
0.558,-0.00189442519,-0.00350548655,-0.0055873156,-0.00695777317,0.00587421459,0.00282593515,0.00138890458,0.000378417612,7.95670721e-05,-5.94915597e-05,0.00103423069,0.00177231621,0.00244377275,7.65165352e-05,-0.0019706022,-0.00092031041,-0.00038940212,-0.000115655011,-7.85974241e-06,9.64685379e-06
0.559,-0.00189270669,-0.00351374821,-0.00560466795,-0.00709291798,0.00593331463,0.00286305722,0.00141359729,0.000386802436,8.20344481e-05,-6.11653666e-05,0.00103117372,0.00177346555,0.00245031201,0.000172211073,-0.00196043483,-0.000924270433,-0.000393360749,-0.000117545581,-8.00409191e-06,9.86237027e-06
0.56,-0.00189101168,-0.00352210031,-0.00562241563,-0.00722294459,0.00599422848,0.00290119543,0.00143888818,0.000395402283,8.45803458e-05,-6.2883102e-05,0.00102814726,0.00177464987,0.0024569314,0.000265992946,-0.0019503669,-0.000928361528,-0.000397356303,-0.000119455551,-8.14576449e-06,1.00790523e-05
0.561,-0.00188931671,-0.00353049719,-0.00564047942,-0.00734805605,0.00605691845,0.00294037031,0.00146479333,0.000404226314,8.72083448e-05,-6.46456222e-05,0.00102513906,0.00177584916,0.00246361617,0.000358246002,-0.00194032878,-0.000932587766,-0.000401391082,-0.000121385727,-8.28448344e-06,1.02971933e-05
0.562,-0.00188742204,-0.00353856233,-0.00565826011,-0.00746775479,0.00612079077,0.0029803303,0.00149119238,0.000413246957,8.99140837e-05,-6.64474193e-05,0.00102204132,0.00177687527,0.00247010289,0.000449157733,-0.00193000698,-0.000936860299,-0.000405429476,-0.000123325668,-8.41922899e-06,1.05161167e-05
0.563,-0.0018850644,-0.00354580532,-0.00567499648,-0.00758134004,0.00618506432,0.00302065845,0.00151787707,0.000422408687,9.26860932e-05,-6.82803314e-05,0.00101871177,0.00177747908,0.00247603057,0.00053838192,-0.00191907085,-0.00094103829,-0.000409411787,-0.000125257374,-8.5479181e-06,1.0734731e-05
