r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.826,0.0564156054,0.0568273017,-0.00503908356,-0.0258994433,0.036855989,-0.0478057769,-0.00347461211,0.339976202,0.36185501,-0.108072471,0.0628950726,-0.0189532313,-0.0655500083,0.0541065489,-0.0255760896,0.0129412036,0.0494767063,-0.00926293944,-1.2658987,0.115471306
0.827,0.0797925102,0.0425396191,0.00580847572,-0.0395724236,0.0357588042,-0.0478525904,-0.034642393,0.274753295,0.608565614,-0.104870632,0.0312207786,-0.0338801,-0.05736223,0.0305140605,-0.00861347613,0.0281763201,0.088050183,0.378031059,-1.58409217,-0.0561673168
0.828,0.0891770984,0.0197541052,0.0115152872,-0.0497498224,0.0246406963,-0.0519159099,-0.0589529641,0.117625269,0.81435405,-0.0674747831,-0.0212431181,-0.0528672451,-0.0406956049,-0.013860022,0.0113953274,0.0305540613,0.102785574,0.806874996,-1.51218067,-0.336569509
0.829,0.0762096957,-0.00749093732,0.00642074425,-0.0540266509,0.00255621883,-0.0598422041,-0.064680846,-0.101954127,0.885816047,0.00328528422,-0.0826600548,-0.0703395693,-0.019711882,-0.0671718047,0.0311719831,0.0173370397,0.0886912212,1.15013325,-0.94375144,-0.667012145
0.83,0.0387884592,-0.034803186,-0.0112201554,-0.0514145916,-0.0289575196,-0.0688056805,-0.0455288076,-0.326063932,0.757416665,0.0906262413,-0.135401063,-0.079181475,-5.97107671e-05,-0.112057608,0.047078512,-0.00889370578,0.0505764437,1.29378049,0.0778499596,-0.949605771
0.831,-0.0168551343,-0.0587686893,-0.0375875068,-0.0431434908,-0.0655117462,-0.0738504447,-0.00422365741,-0.487031552,0.427139817,0.164095859,-0.161521012,-0.0735906644,0.0134101435,-0.131335638,0.0561142775,-0.0399561178,0.00224524163,1.18040307,1.34753278,-1.07558406
0.832,-0.0770728605,-0.0772439766,-0.0643741847,-0.0320401696,-0.100337906,-0.0700862424,0.0483075517,-0.53392893,-0.030353727,0.189325148,-0.149442591,-0.0516756512,0.0183113689,-0.11508981,0.056700847,-0.0656078216,-0.0395857076,0.832835629,2.55147529,-0.966680425
0.833,-0.125244497,-0.0890507778,-0.0819856651,-0.0216554345,-0.126034504,-0.0548074474,0.0966270316,-0.452162584,-0.48373343,0.142564891,-0.0988470598,-0.0166538408,0.015637118,-0.0646129244,0.0492512422,-0.0767766747,-0.0610861156,0.346301649,3.37028315,-0.609387284
0.834,-0.147624358,-0.0931449196,-0.083377476,-0.0149559583,-0.135980036,-0.029506463,0.127498088,-0.269599949,-0.791485674,0.0234625883,-0.0214820573,0.0236000862,0.00937183142,0.006858207,0.0361078531,-0.0696810055,-0.0573632372,-0.147136056,3.58906303,-0.0685310906
0.835,-0.138083733,-0.0881843441,-0.0674800716,-0.0127822898,-0.127392544,0.00092995626,0.13396181,-0.0440025282,-0.855979354,-0.140854492,0.0620763666,0.0594515176,0.00462837844,0.0789346603,0.0212890117,-0.0469337523,-0.0322364058,-0.526435057,3.16950731,0.530611205
0.836,-0.100043725,-0.0728658122,-0.0392582268,-0.0136682668,-0.101697844,0.0298447656,0.117714155,0.159183765,-0.659305879,-0.30254016,0.129525028,0.082948299,0.00515731053,0.13188874,0.00834356373,-0.0155806367,0.00304727024,-0.718672376,2.25317141,1.04267514
0.837,-0.0444619673,-0.047536746,-0.00724409448,-0.0153616948,-0.0642623626,0.050758853,0.0870388625,0.289647678,-0.267734841,-0.409716412,0.164086504,0.0900674538,0.0120939904,0.153022265,-0.000103161265,0.0154786547,0.0363359362,-0.714782271,1.10297064,1.3490307
0.838,0.0141779145,-0.0149942279,0.0199806266,-0.0155966683,-0.0228002366,0.0601420259,0.0529045212,0.326314103,0.196195131,-0.424393346,0.159382062,0.0815178851,0.0238183936,0.140158896,-0.0032853464,0.0387931594,0.057971315,-0.559883717,0.00976665145,1.39294523
0.839,0.0622598794,0.0197019407,0.0364868082,-0.013449138,0.0147005753,0.0576368257,0.0248245561,0.278892657,0.59934895,-0.336962958,0.120577663,0.0618130141,0.0366488904,0.101313055,-0.002197589,0.0504942955,0.0644950032,-0.329254992,-0.7963768,1.19202822
0.84,0.0906433172,0.0502655893,0.0406783781,-0.00933077473,0.0420604934,0.0464242423,0.00792467493,0.179084624,0.842902605,-0.168939517,0.0615206247,0.0373315782,0.0466162137,0.0506426186,0.00115757928,0.0507738538,0.0576605931,-0.0990799518,-1.20199687,0.825503717
0.841,0.0964781835,0.0710311762,0.0348291331,-0.0046998963,0.0561079079,0.0311650202,0.00250600135,0.0660949338,0.889316817,0.0342158036,-0.000353553752,0.0140291473,0.0507774483,0.00318873935,0.00454856818,0.0429955707,0.0433474324,0.0747420157,-1.21902081,0.403760162
0.842,0.0828660547,0.0785386345,0.0236595722,-0.00108434971,0.0571310781,0.0169338422,0.0050063787,-0.0267610779,0.764750953,0.21961367,-0.0496610576,-0.00397909341,0.0481987168,-0.0298432535,0.00654400855,0.0318071922,0.0280526546,0.167472316,-0.954428324,0.0328358555
0.843,0.0569447495,0.0725130989,0.0121375762,0.000634118639,0.048032041,0.00713386119,0.0105581508,-0.0810567707,0.53919033,0.343781715,-0.0771729165,-0.0150823723,0.0398465239,-0.0437541784,0.00666042254,0.0214483921,0.0171020309,0.18299001,-0.557164971,-0.214762226
0.844,0.027104025,0.0557975145,0.00381830144,0.000613994135,0.0333515755,0.00330874542,0.0149043194,-0.0944782786,0.295502115,0.386094258,-0.0812485138,-0.0197066527,0.0280040237,-0.0401942395,0.00552253648,0.0143692503,0.0128121173,0.144380519,-0.165754295,-0.313463969
0.845,0.000563758633,0.0333012597,5.07683759e-05,-0.000136373057,0.0176295033,0.004773524,0.0160181687,-0.0770972146,0.100681785,0.351397666,-0.0666681106,-0.0194982327,0.0153073002,-0.0252612489,0.00415834435,0.0112190623,0.0147967441,0.0806144741,0.127333452,-0.281286657
0.846,-0.018119491,0.0104795519,0.000209785348,-0.000317073787,0.00465490683,0.00971037608,0.0139503917,-0.0439398542,-0.0106105956,0.265028356,-0.0417539306,-0.016396976,0.00398642376,-0.00637257479,0.00365942378,0.0111158229,0.0206253376,0.0167563796,0.286385918,-0.163733914
0.847,-0.027444334,-0.00816977365,0.00260475581,0.0010499,-0.00342213085,0.0157725125,0.0103204982,-0.00917034979,-0.0374809513,0.160631824,-0.0151832749,-0.0120257829,-0.00459840252,0.0100669594,0.00455722594,0.0127311574,0.0272769981,-0.0319006553,0.32311492,-0.0139939264
0.848,-0.0283960194,-0.0200217385,0.00539484236,0.00424203536,-0.00587664744,0.0211056802,0.00698082505,0.0182837267,-0.002788539,0.0691891146,0.00647152448,-0.00750321538,-0.00998181778,0.0203668314,0.00681944037,0.0147893809,0.0321867566,-0.0599369696,0.276014154,0.123749143
0.849,-0.0234604246,-0.0245533985,0.00736106303,0.00879651775,-0.00338863263,0.0246007781,0.00531386115,0.034936429,0.0613969569,0.0101677177,0.0198573498,-0.00346567987,-0.0124300715,0.02353066,0.00982470164,0.0166227236,0.0338841403,-0.069512362,0.189688197,0.222889224
0.85,-0.0155516131,-0.022945316,0.00804545051,0.0137838744,0.00265632819,0.0260521822,0.00568271797,0.0419966681,0.126359319,-0.0102087668,0.0246734338,-0.000279304285,-0.0125974734,0.0207927387,0.0127363439,0.0179942712,0.0321409946,-0.0663554477,0.100155273,0.275327964
0.851,-0.00725303522,-0.0173200174,0.00767794303,0.0181781169,0.010474335,0.0258578876,0.00766578793,0.0425655866,0.173838309,0.00248649532,0.0227323858,0.00187312788,-0.0113172607,0.0143627091,0.0147340653,0.018983906,0.0275779619,-0.0569358194,0.028899885,0.286640612
0.852,-0.000359840343,-0.0100048947,0.00676660622,0.0212154487,0.0184285098,0.0247134716,0.0103559564,0.0403216556,0.197267332,0.0365769468,0.0167550955,0.00291067704,-0.00934039165,0.00663690809,0.0153075822,0.0196788755,0.021371294,-0.0463097288,-0.0166352189,0.269572627
0.853,0.0042284797,-0.00292541365,0.00584895519,0.0225548459,0.0252059864,0.0233154714,0.0128536792,0.0377023745,0.199043159,0.0786726787,0.00939908792,0.00287728684,-0.00730462182,-0.000569922264,0.014306236,0.020052697,0.0146453337,-0.0376766256,-0.0386006293,0.237918235
0.854,0.00638868082,0.00264430097,0.00524485194,0.0222886077,0.0299992345,0.0221303695,0.0145423126,0.0361923225,0.186196515,0.118254345,0.00264446033,0.00195432484,-0.00561407169,-0.00615567471,0.0119499428,0.0199800426,0.00840935892,-0.032303577,-0.0438507871,0.202906611
0.855,0.00653052118,0.00615695224,0.00504998781,0.0208037014,0.032496991,0.0213844731,0.0151937733,0.0358626229,0.166546108,0.148667809,-0.00238869521,0.000427498615,-0.00451121908,-0.00976291248,0.00867682823,0.0192448048,0.00317325313,-0.0302355738,-0.0398869124,0.17155005
0.856,0.00532196964,0.0076244452,0.00515509135,0.0186070907,0.0327881395,0.0210165358,0.0149537862,0.0364886339,0.146241855,0.167893225,-0.00534956441,-0.00133274889,-0.00403163815,-0.011527082,0.00503132446,0.0177462314,-0.000778805991,-0.0307088054,-0.0327424541,0.147042764
0.857,0.00347420506,0.00744800456,0.00537589481,0.0161806353,0.0312813065,0.0208711438,0.0141351953,0.0373237848,0.128906113,0.176671819,-0.00643091991,-0.00299024142,-0.00409928543,-0.0118633949,0.00149772934,0.0154260275,-0.00361023435,-0.0327617912,-0.0261692526,0.129682837
0.858,0.00158268442,0.0061869835,0.00551825892,0.013871132,0.0284955103,0.0206857528,0.0131596548,0.038059868,0.11584597,0.177803851,-0.00610504915,-0.00425880883,-0.00453516553,-0.0112795197,-0.00155368817,0.0124485441,-0.00550695566,-0.0354284956,-0.0219469202,0.118269637
0.859,5.41991422e-05,0.00442350068,0.00546359876,0.0118821259,0.0250250049,0.020298593,0.0123187603,0.0382897767,0.106816698,0.174145087,-0.0049449545,-0.00500413979,-0.0051364346,-0.0102243466,-0.0039394847,0.00897249349,-0.00689751708,-0.0379971059,-0.0204310435,0.110960789
0.86,-0.000914646094,0.00262949611,0.00515954397,0.010255652,0.0213335938,0.0195574569,0.0118504985,0.0381481342,0.100822676,0.16850061,-0.00345641031,-0.00519610366,-0.00571562244,-0.00906718097,-0.00562129866,0.0053094977,-0.00803030556,-0.0399929063,-0.0212395763,0.106027347
0.861,-0.00129853534,0.00113984728,0.00463932227,0.00895787139,0.0178226914,0.01846633,0.0117703608,0.0375980955,0.0967137273,0.162566704,-0.00203951688,-0.00493353929,-0.00612358955,-0.00802139372,-0.00669876383,0.00164065577,-0.00926095945,-0.0412132168,-0.0236864995,0.10204607
0.862,-0.00120238332,0.000114323203,0.00396816924,0.00787460208,0.0146746582,0.0170374202,0.0120635784,0.0369651356,0.0935404875,0.15756124,-0.000930964552,-0.00436952024,-0.00629303727,-0.0072220737,-0.00733145004,-0.00178147518,-0.0106789892,-0.0416495188,-0.0270912076,0.0980623971
0.863,-0.000781983984,-0.000412485389,0.00323760182,0.00691711295,0.0120103674,0.0153843104,0.0125588987,0.0362513202,0.0906479603,0.153740155,-0.000250385286,-0.00367727052,-0.00619654931,-0.00668255327,-0.00770198924,-0.00490800055,-0.0124450301,-0.0414349782,-0.03089236,0.0934798876
0.864,-0.000232113592,-0.000524644654,0.00252226797,0.00597087886,0.00976623979,0.0135859658,0.0131404568,0.035696245,0.0876938162,0.151216734,-4.12934456e-06,-0.00302373319,-0.0058890062,-0.00639671538,-0.00797133937,-0.00763424274,-0.0144643233,-0.0407883135,-0.0346827388,0.0880185404
0.865,0.000298721853,-0.000355387503,0.00187277234,0.00499790205,0.00788608566,0.0117488088,0.0136208356,0.0351782545,0.0845245324,0.149588058,-0.000125549966,-0.00249909165,-0.00542496821,-0.00628980416,-0.00824609884,-0.0100451954,-0.0167412437,-0.0399332558,-0.0382046571,0.0816147599
0.866,0.000670051909,-6.68963314e-05,0.00131532677,0.00393479702,0.00621662217,0.00992173267,0.0139213809,0.0347961432,0.0811488271,0.148621126,-0.000500481174,-0.0021767184,-0.00489933155,-0.00630059883,-0.00859214038,-0.0121126579,-0.0190895686,-0.0390703105,-0.0413149176,0.0743727891
0.867,0.000828202209,0.000209748607,0.000831464909,0.00281707066,0.00467318068,0.00815053281,0.0139345448,0.0343419343,0.0776023734,0.1478537,-0.000987882631,-0.00201935533,-0.00437715958,-0.00633224793,-0.00901830549,-0.0139476131,-0.0214673078,-0.0383364865,-0.0439624567,0.0664938193
0.868,0.000727928683,0.000397045109,0.000377931479,0.00165172028,0.00313361038,0.00643428243,0.01367144,0.0338366199,0.0739914084,0.147083354,-0.00146382658,-0.0019998759,-0.00392798235,-0.00631568004,-0.00950745801,-0.0155064654,-0.0236954548,-0.0377927435,-0.0461611489,0.0582610096
0.869,0.0004137209,0.000420679198,-5.18569591e-05,0.000462658535,0.0016167614,0.00473874625,0.0131285627,0.0330713864,0.0703643667,0.146008999,-0.00174513589,-0.00206798553,-0.0035264113,-0.00619504443,-0.010014005,-0.0168437496,-0.0257759016,-0.0374322162,-0.0479701398,0.0499676455
0.87,3.87431455e-05,0.000251555257,-0.000460339119,-0.000706222256,7.71871145e-05,0.00307430645,0.0123603234,0.0321078441,0.0667963065,0.144594285,-0.00183809984,-0.00216360594,-0.00318841541,-0.00600651412,-0.0104246168,-0.0179869599,-0.0275228607,-0.0372818884,-0.049436856,0.0418384409
0.871,-0.000360351876,-8.14685517e-05,-0.000885504857,-0.00178947109,-0.00147092154,0.0014578541,0.0113464255,0.0308353506,0.0632788898,0.142719287,-0.00176979324,-0.00218923495,-0.00290970146,-0.00573623074,-0.0107101552,-0.0189622446,-0.0289824012,-0.0372834555,-0.0506279578,0.0340883784
0.872,-0.000715309339,-0.000502338155,-0.0013439246,-0.00277006883,-0.00299267411,-0.000136306632,0.0101854568,0.0293218935,0.0598679132,0.140434732,-0.00154926546,-0.00211159493,-0.0026769816,-0.00538584975,-0.0108272275,-0.0197091503,-0.0300683731,-0.0373755231,-0.0516112852,0.0268681374
0.873,-0.000993897595,-0.000971704832,-0.00181901621,-0.00363127337,-0.00443544678,-0.0016835055,0.00885744272,0.0275293961,0.0565153074,0.137730387,-0.0012343314,-0.00191339777,-0.00244332338,-0.00498739635,-0.0107638349,-0.0202433664,-0.0308503252,-0.0374839006,-0.0524357817,0.020301513
0.874,-0.00117040903,-0.0014123603,-0.00229494806,-0.00437292713,-0.00575060431,-0.0031811883,0.00745495513,0.0255521852,0.0532663559,0.134691977,-0.000859871541,-0.00160818486,-0.00219020269,-0.00455054975,-0.0105237937,-0.0205086088,-0.0312943676,-0.0375568794,-0.0531440701,0.0144001884
0.875,-0.00124958115,-0.00178732437,-0.00274928393,-0.0049970539,-0.00689906407,-0.00460340479,0.00595717078,0.0233803743,0.0500605683,0.131340116,-0.000483987193,-0.0012262507,-0.00189773719,-0.0040993517,-0.0101369891,-0.0205309366,-0.0314679318,-0.0375569074,-0.0537453487,0.009195496
0.876,-0.00124742071,-0.00206302989,-0.00315553385,-0.00551208783,-0.00786312723,-0.00592799389,0.00443000243,0.0210983607,0.0469464445,0.127737368,-0.000136752767,-0.000799204344,-0.00155863724,-0.00364100304,-0.00962395699,-0.0202822472,-0.0313572707,-0.0374580256,-0.0542593145,0.00460317939
0.877,-0.0011841505,-0.00223058375,-0.00349640153,-0.00592944676,-0.00863289298,-0.0071429201,0.00285067509,0.0186984308,0.0438565121,0.123915152,0.00015618082,-0.000368971425,-0.00118333951,-0.00318151018,-0.00902594687,-0.019806261,-0.0310037725,-0.0372664959,-0.0546608936,0.000606784045
0.878,-0.00108625412,-0.00229855925,-0.00375050589,-0.0062539041,-0.00921984479,-0.00821768591,0.00126265634,0.0162474037,0.0408458249,0.119901873,0.000389836586,4.53917713e-05,-0.000775058262,-0.00271653373,-0.00835507683,-0.019097135,-0.0304003872,-0.0369596727,-0.0549664257,-0.00290485683
0.879,-0.000963835414,-0.00227560138,-0.00391261927,-0.00648897733,-0.00963589792,-0.00915224971,-0.000341962002,0.013735023,0.0378517741,0.115731112,0.000564511133,0.000413030853,-0.000359586821,-0.00224762564,-0.0076458329,-0.018204748,-0.0295731229,-0.0365584893,-0.0551375188,-0.00594007361
0.88,-0.000836510118,-0.00218556154,-0.00397781503,-0.00663159583,-0.009898612,-0.0099218907,-0.00192191022,0.0112099948,0.0349428298,0.111394041,0.000685676321,0.00072926026,5.58649785e-05,-0.00177215703,-0.00689893563,-0.0171430329,-0.0285257947,-0.0360336782,-0.0552028905,-0.0086043776
0.881,-0.000708896696,-0.00204206068,-0.00395419355,-0.00668387181,-0.01002928,-0.0105441939,-0.00346820198,0.00865601635,0.0320634355,0.106928681,0.000761503639,0.000979192184,0.000445480225,-0.00129980389,-0.0061381637,-0.0159574785,-0.0272817814,-0.0354097039,-0.0551187496,-0.0108867936
0.882,-0.000592617567,-0.00186877725,-0.00385072506,-0.0066445201,-0.010037357,-0.0110085638,-0.00494767004,0.00611380733,0.0292810365,0.102313073,0.00080196415,0.00117002,0.000804464076,-0.000827212353,-0.00535808547,-0.0146702236,-0.0258533471,-0.0346566299,-0.0549184734,-0.0128933301
0.883,-0.000486710846,-0.00167718199,-0.0036789916,-0.00651977653,-0.00994579385,-0.0113399043,-0.00634920988,0.00357493208,0.0265353221,0.0976101806,0.000817073376,0.00130352892,0.00111514517,-0.000367414509,-0.00457349656,-0.0133108498,-0.0242642866,-0.0337990374,-0.0545482593,-0.0145950164
0.884,-0.000391763541,-0.00148103656,-0.00345268447,-0.00630961805,-0.00975197579,-0.0115313047,-0.00765074269,0.00108720069,0.0238847762,0.0927979326,0.000814393033,0.00139090063,0.00137800371,8.28576456e-05,-0.00378086489,-0.0119029424,-0.0225348405,-0.0328083199,-0.0540485289,-0.016092776
0.885,-0.000304936269,-0.00128473872,-0.00318286157,-0.00602451041,-0.00947781024,-0.0116051613,-0.00883997416,-0.00134691772,0.0212714924,0.0879527613,0.00079780641,0.0014378996,0.00158497442,0.000504408715,-0.00299334455,-0.0104640655,-0.0206951944,-0.0317089917,-0.0533643129,-0.0173347901
0.886,-0.000225264309,-0.00109352217,-0.00288421443,-0.00566833286,-0.00911462009,-0.0115577317,-0.00990373934,-0.00367793522,0.0187521411,0.0830393262,0.000769453847,0.00145031153,0.00174195381,0.000897379306,-0.00221506293,-0.00901929773,-0.0187740247,-0.0304794145,-0.0525482705,-0.0184151067
0.887,-0.000154104342,-0.00090945478,-0.0025667356,-0.00525870935,-0.00868561289,-0.0114117,-0.0108333908,-0.00590436777,0.0162739943,0.0781388183,0.000730774747,0.00143265794,0.00184729828,0.00124417016,-0.00145955504,-0.0075774362,-0.016803465,-0.0291479573,-0.0515416062,-0.0192756586
0.888,-9.13638819e-05,-0.000735267425,-0.00224162369,-0.00480293808,-0.00818280969,-0.0111666164,-0.0116277614,-0.00798186855,0.0138867855,0.0732071557,0.000684157191,0.001389757,0.00190917889,0.0015490339,-0.000734504001,-0.00616116351,-0.0148088531,-0.0277027235,-0.0504037932,-0.0200129903
0.889,-3.82433333e-05,-0.00057274258,-0.00191667862,-0.00432068509,-0.00763095997,-0.0108420744,-0.0122844375,-0.00991189157,0.0115441333,0.0683283094,0.000631492708,0.00132669731,0.001928062,0.00180203831,-5.03248909e-05,-0.00477426675,-0.0128164593,-0.0261748137,-0.0490720881,-0.0205658994
0.89,6.18124065e-06,-0.000422923212,-0.00159838747,-0.00381787319,-0.00702572286,-0.0104376554,-0.0128084409,-0.0116548632,0.0092914903,0.0634501868,0.000575056407,0.00124862058,0.00191276795,0.00200920582,0.000585555702,-0.0034381658,-0.0108460074,-0.0245596227,-0.047613159,-0.0210261103
0.891,4.10369696e-05,-0.000287803849,-0.0012938681,-0.00331356753,-0.00639242713,-0.00997060299,-0.0131993375,-0.0132178544,0.00709285855,0.0586535072,0.000516354129,0.00115827857,0.00186550683,0.00216503563,0.00116665061,-0.00215672895,-0.00892140847,-0.0228851234,-0.0459628551,-0.0213279465
0.892,6.75686669e-05,-0.000167945568,-0.00100556764,-0.00281139956,-0.00573098178,-0.00944304977,-0.0134634585,-0.0145701854,0.00499229254,0.053877858,0.000458358465,0.00106075521,0.00179595851,0.00227584226,0.00168814742,-0.000948003186,-0.00705735908,-0.0211526364,-0.0441979566,-0.0215525002
0.893,8.61106737e-05,-6.52908336e-05,-0.00074014776,-0.0023271941,-0.00506516514,-0.00887115545,-0.013603686,-0.015727524,0.00296603563,0.0492007945,0.000402166236,0.000958239069,0.00170670351,0.00234177496,0.00214858817,0.000185978335,-0.00527302336,-0.019383915,-0.0422577944,-0.0216318827
0.894,9.81283933e-05,2.19597264e-05,-0.00049687823,-0.001860707,-0.00439594749,-0.00825970989,-0.013625078,-0.0166699638,0.00104595929,0.0445705536,0.000351155049,0.000857306449,0.0016060385,0.00237102533,0.00254624233,0.0012342898,-0.00357515263,-0.0175818029,-0.0402144826,-0.0216568695
0.895,0.000104654506,9.32562055e-05,-0.000281009637,-0.00142426796,-0.00374140293,-0.00762311624,-0.0135321575,-0.0174173762,-0.000788414541,0.0400652087,0.000306226654,0.000759693643,0.00149612997,0.00236786754,0.00288351962,0.00219506901,-0.00197780944,-0.0157599449,-0.0379999681,-0.0215636568
0.896,0.000108950951,0.000152287694,-8.80701175e-05,-0.00101463865,-0.00310206612,-0.006966045,-0.0133277417,-0.0179532347,-0.00250875886,0.03563181,0.000270115948,0.000671138056,0.00138422876,0.00233938752,0.0031619618,0.00306228725,-0.000482497203,-0.0139295027,-0.0356936787,-0.0214226201
0.897,0.00011295079,0.000199430589,7.86233333e-05,-0.000640310479,-0.00249111883,-0.00629966758,-0.0130197969,-0.0182973463,-0.00412178588,0.0313384908,0.000241123022,0.000591197064,0.00127217238,0.0022898723,0.00338584864,0.00383276209,0.000898549063,-0.0120996291,-0.0332409017,-0.0211540222
0.898,0.000118952267,0.000239584064,0.000225231162,-0.000296343843,-0.00190856491,-0.00562857371,-0.0126096344,-0.0184395307,-0.00560775924,0.0271408629,0.000220282436,0.000523295433,0.00116550017,0.00222467312,0.00355837226,0.00450658402,0.00216656991,-0.0102850899,-0.0307234338,-0.0208256865
0.899,0.000127969846,0.000273368654,0.000350004704,1.21691359e-05,-0.00136215985,-0.00496128559,-0.0121082565,-0.0184006152,-0.00696817206,0.023101593,0.000204812713,0.000465371278,0.00106481967,0.00214778193,0.00368362904,0.00508047497,0.00331254974,-0.00848901865,-0.0280895454,-0.0203605023
0.9,0.000141969235,0.000305581881,0.000459966272,0.000291499662,-0.000851210651,-0.00430000703,-0.0115171087,-0.0181746664,-0.00818725229,0.0191814027,0.000194209754,0.000419045355,0.000973113648,0.00206309479,0.00376635368,0.00556005233,0.0043413532,-0.00673311069,-0.025427223,-0.0198173271
0.901,0.000160604215,0.000336512901,0.000554239095,0.0005394288,-0.000379682901,-0.00365063012,-0.0108499696,-0.017782184,-0.00926088964,0.0154373649,0.000184610709,0.00038076704,0.000889245845,0.00197289369,0.00380820403,0.00594142459,0.00524611477,-0.00501538406,-0.0226914228,-0.0191270208
0.902,0.000183452779,0.000369596719,0.000638901116,0.000760763718,5.33877806e-05,-0.00301520481,-0.01010829,-0.0172237183,-0.0101844349,0.0118431767,0.000175605213,0.000350042722,0.000814530355,0.0018800616,0.00381444455,0.00623443915,0.00603228059,-0.0033590567,-0.0199648214,-0.0183589722
0.903,0.000208829513,0.000403732329,0.000713638606,0.000954477187,0.000447087598,-0.0023992217,-0.0093070275,-0.0165201672,-0.0109545909,0.00844957047,0.000164892951,0.000322772113,0.000747104159,0.00178511189,0.00378457567,0.00643457458,0.00669520409,-0.00175665479,-0.0172005532,-0.017458486
0.904,0.000236207753,0.000440495689,0.000782918784,0.00112456358,0.000802549867,-0.00180359491,-0.00844881039,-0.0156773911,-0.0115721742,0.00523455414,0.000152540546,0.000298236969,0.000687034437,0.00169034963,0.00372591068,0.0065546407,0.00724243572,-0.000235591796,-0.0144795737,-0.0164893937
0.905,0.000264074166,0.000478262737,0.000846229046,0.0012722783,0.00112084509,-0.00123182395,-0.00754907969,-0.0147148195,-0.0120312078,0.00223690494,0.00013690471,0.000273364499,0.000631293163,0.00159410087,0.00363595228,0.00658986783,0.00767307783,0.00121446088,-0.011760151,-0.0154003298
0.906,0.000291770931,0.000517369933,0.000905665426,0.00140046011,0.00140309889,-0.000683870505,-0.00661172104,-0.0136431071,-0.0123375696,-0.000559755533,0.000118423162,0.000247771826,0.000579247811,0.0014986902,0.00352297709,0.0065551764,0.00799537703,0.00256451594,-0.00912032593,-0.0142516179
0.907,0.000318028348,0.000556001834,0.000960813233,0.00151098739,0.00165178277,-0.00016256176,-0.00565142156,-0.0124797314,-0.0124860931,-0.0031264576,9.660546e-05,0.000219380662,0.000527756463,0.00140087412,0.00338247767,0.00644615651,0.00821079411,0.00382871445,-0.0065216283,-0.0129997848
0.908,0.000342462237,0.000593583572,0.00101206399,0.00160493763,0.00186805001,0.00033181226,-0.00467375689,-0.0112398247,-0.0124876432,-0.00547397719,7.20069496e-05,0.000188144799,0.000476648216,0.00130324474,0.00322376996,0.00627870407,0.00832693545,0.00497800422,-0.00403687631,-0.0117032483
0.909,0.000364066863,0.000628704152,0.00105909521,0.0016845818,0.00205532091,0.000797247667,-0.00369184464,-0.00993858527,-0.0123392475,-0.00758372578,4.42966601e-05,0.000152874228,0.000422955845,0.00120089778,0.00304130104,0.00604882128,0.00834820775,0.00602936303,-0.0016303778,-0.0103262672
0.91,0.000382218715,0.000660355097,0.00110061735,0.00174967646,0.00221438506,0.00123359143,-0.00271292014,-0.00859441139,-0.0120552738,-0.00946262212,1.37510592e-05,0.000113861039,0.000367048523,0.00109655824,0.00284471949,0.00577206596,0.00828167016,0.00695451925,0.000631984805,-0.00892486198
0.911,0.000395902997,0.000687429989,0.00113635281,0.0018023721,0.00234872658,0.00164012586,-0.00174766286,-0.00721942629,-0.0116359425,-0.0111025326,-1.92387792e-05,7.06028777e-05,0.000306277342,0.000984826852,0.00262744852,0.00544540113,0.00813443492,0.00777307218,0.00278357913,-0.00747052914
0.912,0.000404783616,0.000708536306,0.00116433325,0.00184117242,0.00245834728,0.00201616406,-0.000804888564,-0.00583386842,-0.0110977499,-0.0125074691,-5.38104026e-05,2.38667629e-05,0.000241915484,0.000869609839,0.00239888509,0.00508362291,0.00791190507,0.00845906537,0.00476649134,-0.00601545788
0.913,0.0004085681,0.000723087854,0.00118484176,0.00186814148,0.00254667921,0.00236172898,0.000107600119,-0.00444713317,-0.0104448923,-0.0136787837,-8.92253658e-05,-2.62848375e-05,0.000171890517,0.000745938722,0.00215272337,0.00468522113,0.00762345392,0.00903448121,0.00661147012,-0.0045371465
0.914,0.000407191145,0.000730001901,0.00119569593,0.00188130617,0.00261317506,0.00267510477,0.000979941447,-0.00308042026,-0.00969451245,-0.0146186343,-0.000125032099,-7.87660458e-05,9.82380982e-05,0.000618184296,0.00189830511,0.00426305561,0.00727293083,0.0094763099,0.00826976038,-0.00308303271
0.915,0.00040028758,0.000729246736,0.00119731049,0.00188259411,0.00266102559,0.00295724303,0.00180765055,-0.00174074921,-0.00885511119,-0.015337164,-0.000160751616,-0.000133381485,1.93536745e-05,0.000481674489,0.00163031202,0.00381679101,0.0068720824,0.00980785369,0.00976983652,-0.00163695793
0.916,0.000387659444,0.000719813416,0.00118752672,0.00186957868,0.00268869521,0.00320553225,0.00258045849,-0.000448228362,-0.00794292653,-0.0158361338,-0.000195610291,-0.000188765733,-6.2110178e-05,0.000341288108,0.00135721832,0.00335662409,0.006422863,0.0100096034,0.0110735391,-0.00024084461
