bet0_f,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0283,0.7,0.5,0,5,0.0223877,9.71055907662,4.74676e-08,3.7406e-05,Estable/Ruido,24,0.847,0
0.0283,0.7,0.5,20,5,0.0240763,40.39149433734,1.63226e-08,3.01944e-05,BAE,17,0.104,0
0.0283,0.7,2.0,0,5,0.0279737,78.3398287338,9.44586e-07,4.6848e-06,RSAE,15,0.434,0
0.0283,0.7,2.0,20,5,0.0366018,237.2136036186,3.93898e-23,2.43201e-22,NAE,22,0.802,4
0.0283,0.7,4.0,0,5,0.0542772,79.5208613184,2.65562e-27,2.16812e-27,TAE,16,0.596,1
0.0283,0.7,4.0,20,5,0.116957,221.4894953376,4.69325e-14,1.72156e-13,EAE,22,0.803,5
0.0283,0.7,6.0,0,5,0.108826,143.703294372,2.9132400000000003e-26,4.48218e-26,EAE,20,0.735,4
0.0283,0.7,6.0,20,5,0.186185,198.940110378,1.06532e-25,9.45627e-26,EAE,19,0.72,4
0.0283,0.7,8.0,0,5,0.185613,122.706826305,1.19145e-26,1.36243e-26,TAE,19,0.713,3
0.0283,0.7,8.0,20,5,0.243526,183.7954218414,4.88292e-26,1.52513e-25,EAE,19,0.716,3
0.0283,0.7,10.0,0,5,0.248977,108.5524296918,7.44514e-27,5.72324e-27,TAE,19,0.713,3
0.0283,0.7,10.0,20,5,0.293274,170.8616454972,7.41725e-26,5.389899999999999e-26,EAE,19,0.714,3
0.0283,0.8,0.5,0,5,0.0221682,14.16363373956,1.60249e-07,0.000238763,Estable/Ruido,24,0.847,1
0.0283,0.8,0.5,20,5,0.0242175,40.17346216644,2.29941e-08,3.45166e-05,BAE,17,0.104,0
0.0283,0.8,2.0,0,5,0.022519,37.30707389052,2.71025e-10,0.000267265,Estable/Ruido,17,0.102,0
0.0283,0.8,2.0,20,5,0.0255836,84.9131837844,1.69206e-06,0.015147,Estable/Ruido,17,0.104,0
0.0283,0.8,4.0,0,5,0.051869,152.9698115886,5.94933e-25,2.78959e-24,EAE,23,0.83,3
0.0283,0.8,4.0,20,5,0.132465,224.039302101,6.31149e-25,8.76667e-25,NAE,23,0.825,3
0.0283,0.8,6.0,0,5,0.14131,144.8471385258,1.12351e-25,2.23486e-25,EAE,23,0.825,3
0.0283,0.8,6.0,20,5,0.205794,211.7359296402,7.74019e-25,1.01928e-24,EAE,23,0.825,3
0.0283,0.8,8.0,0,5,0.210271,132.39801140880002,1.6500699999999999e-25,6.627560000000001e-26,EAE,23,0.823,3
0.0283,0.8,8.0,20,5,0.265502,199.6724825394,8.93816e-24,2.21714e-23,EAE,23,0.823,3
0.0283,0.8,10.0,0,5,0.270352,119.3226791022,3.79865e-24,9.04015e-24,EAE,22,0.804,3
0.0283,0.8,10.0,20,5,0.317504,187.9611259044,9.58056e-25,2.2946e-24,EAE,22,0.804,3
0.0322,0.1,0.5,0,5,0.0224536,9.2647177764,2.88865e-09,3.0793e-09,Estable/Ruido,23,0.827,0
0.0322,0.1,0.5,20,5,0.0224073,32.09817436224,6.20066e-08,0.000575514,Estable/Ruido,17,0.103,0
0.0322,0.1,2.0,0,5,0.111777,142.0969940868,5.5988000000000005e-27,1.55203e-26,BAE,17,0.186,0
0.0322,0.1,2.0,20,5,0.0944001,155.9130959424,1.28067e-26,8.571539999999999e-27,TAE,16,0.298,1
0.0322,0.1,4.0,0,5,0.180986,149.97314384220002,2.81449e-27,8.080929999999999e-27,BAE,17,0.177,0
0.0322,0.1,4.0,20,5,0.1416,301.5303948738,3.68459e-17,1.5474800000000004e-18,EAE,18,0.166,2
0.0322,0.1,6.0,0,5,0.222302,163.77544998960002,2.71298e-27,8.57386e-27,BAE,17,0.16,0
0.0322,0.1,6.0,20,5,0.181444,300.1778156568,3.88804e-27,3.57386e-26,EAE,18,0.163,2
0.0322,0.1,8.0,0,5,0.256902,183.9855626892,7.0873800000000005e-28,1.84671e-27,EAE,17,0.145,0
0.0322,0.1,8.0,20,5,0.212919,303.0389255748,1.87903e-26,8.718219999999999e-27,NAE,16,0.143,3
0.0322,0.1,10.0,0,5,0.320453,218.880906861,1.6134e-27,2.76503e-26,EAE,17,0.118,2
0.0322,0.1,10.0,20,5,0.242345,311.8207935642,1.18551e-26,1.4110000000000002e-26,NAE,16,0.136,3
0.0322,0.2,0.5,0,5,0.0224469,9.27335508936,4.86308e-10,2.44497e-09,Estable/Ruido,23,0.827,0
0.0322,0.2,0.5,20,5,0.0225947,30.76268982714,2.21417e-08,0.000589846,Estable/Ruido,17,0.103,6
0.0322,0.2,2.0,0,5,0.0989652,140.6934307308,3.88755e-14,2.34035e-14,BAE,17,0.188,0
0.0322,0.2,2.0,20,5,0.0907425,155.4164504472,6.55906e-27,1.39424e-26,TAE,16,0.299,1
0.0322,0.2,4.0,0,5,0.162047,124.8343644348,5.27244e-06,8.55891e-05,BAE,16,0.245,0
0.0322,0.2,4.0,20,5,0.140483,159.0087328998,2.54499e-27,1.10888e-27,TAE,16,0.289,1
0.0322,0.2,6.0,0,5,0.219114,139.1783020824,2.00153e-26,9.4458e-27,BAE,16,0.2,0
0.0322,0.2,6.0,20,5,0.169321,166.0709358714,3.4414399999999995e-27,8.24619e-27,TAE,16,0.272,1
0.0322,0.2,8.0,0,5,0.279412,134.5819319982,7.00171e-27,5.0457899999999996e-27,TAE,16,0.204,1
0.0322,0.2,8.0,20,5,0.229267,205.7863805256,1.40497e-26,7.48886e-27,TAE,16,0.215,1
0.0322,0.2,10.0,0,5,0.335124,132.8460720186,1.79328e-26,3.8464e-26,TAE,16,0.202,1
0.0322,0.2,10.0,20,5,0.291911,207.601415874,1.88601e-26,2.01059e-26,TAE,16,0.211,1
0.0322,0.3,0.5,0,5,0.0224272,9.33825489924,2.77973e-09,3.42657e-09,Estable/Ruido,23,0.827,0
0.0322,0.3,0.5,20,5,0.0227414,36.68236823442,2.26544e-09,0.000346099,Estable/Ruido,17,0.103,0
0.0322,0.3,2.0,0,5,0.0878211,122.5484755674,1.29019e-26,1.95582e-26,TAE,16,0.294,1
0.0322,0.3,2.0,20,5,0.0832554,154.736861865,1.22199e-26,2.29275e-26,TAE,16,0.3,1
0.0322,0.3,4.0,0,5,0.151562,115.125184929,3.43706e-27,5.69789e-27,TAE,16,0.277,1
0.0322,0.3,4.0,20,5,0.141062,156.36895412639998,2.86432e-27,3.72975e-27,TAE,16,0.297,1
0.0322,0.3,6.0,0,5,0.206896,109.507932438,5.01752e-27,3.4276e-27,BAE,16,0.284,0
0.0322,0.3,6.0,20,5,0.195126,155.9652797082,7.08876e-27,4.92737e-27,TAE,15,0.299,1
0.0322,0.3,8.0,0,5,0.262471,103.1013255126,4.98532e-27,5.42216e-27,TAE,15,0.298,1
0.0322,0.3,8.0,20,5,0.249704,154.5221286678,7.933969999999999e-27,9.05772e-27,TAE,15,0.306,1
0.0322,0.3,10.0,0,5,0.315708,98.8660430952,6.38341e-27,7.087179999999999e-27,TAE,15,0.301,1
0.0322,0.3,10.0,20,5,0.301587,153.18574441259997,1.15332e-26,6.898019999999999e-27,TAE,15,0.305,1
0.0322,0.4,0.5,0,5,0.0223624,9.38006189322,1.11355e-08,1.52894e-08,Estable/Ruido,23,0.828,1
0.0322,0.4,0.5,20,5,0.0229339,36.756745096020005,1.34065e-09,0.000333878,Estable/Ruido,17,0.103,0
0.0322,0.4,2.0,0,5,0.0756982,123.7960874394,9.6708e-25,3.1270100000000003e-24,TAE,16,0.296,1
0.0322,0.4,2.0,20,5,0.071979,153.834142698,1.72141e-26,1.6429e-26,TAE,16,0.301,1
0.0322,0.4,4.0,0,5,0.136257,83.4142500978,2.53443e-27,1.97136e-26,RSAE,15,0.409,0
0.0322,0.4,4.0,20,5,0.132304,118.4859394092,4.81616e-27,5.3181e-27,RSAE,15,0.425,0
0.0322,0.4,6.0,0,5,0.200682,80.057094498,6.55073e-27,5.65313e-27,RSAE,15,0.409,0
0.0322,0.4,6.0,20,5,0.19664,120.6578637306,9.729649999999999e-27,5.13831e-27,RSAE,15,0.416,0
0.0322,0.4,8.0,0,5,0.260179,76.71793330019999,8.889200000000001e-27,5.81357e-27,RSAE,15,0.407,1
0.0322,0.4,8.0,20,5,0.253884,120.3957452748,1.00878e-26,6.43268e-27,RSAE,15,0.41,1
0.0322,0.4,10.0,0,5,0.313383,74.18072261820001,2.58184e-27,7.58732e-27,RSAE,15,0.405,1
0.0322,0.4,10.0,20,5,0.304898,119.3832602556,1.12526e-26,4.16677e-27,RSAE,15,0.407,1
0.0322,0.6,0.5,0,5,0.0223856,9.385940064540002,2.46322e-09,2.40619e-09,Estable/Ruido,23,0.827,0
0.0322,0.6,0.5,20,5,0.0233318,39.09127883016,2.1176e-08,0.000165398,Estable/Ruido,17,0.104,0
0.0322,0.6,2.0,0,5,0.0464149,73.645089252,4.92248e-11,2.01556e-11,BAE,15,0.505,0
0.0322,0.6,2.0,20,5,0.0435049,99.6398023812,8.26652e-11,2.29324e-10,RSAE,15,0.451,0
0.0322,0.6,4.0,0,5,0.101155,78.5101757394,1.67681e-27,1.00484e-27,BAE,15,0.517,0
0.0322,0.6,4.0,20,5,0.116891,195.8258792052,1.4502e-26,2.77207e-26,EAE,18,0.665,3
0.0322,0.6,6.0,0,5,0.16384,88.4118953466,1.55711e-27,1.08486e-27,TAE,16,0.591,1
0.0322,0.6,6.0,20,5,0.187823,164.8599126168,1.55833e-26,3.79779e-26,EAE,17,0.628,3
0.0322,0.6,8.0,0,5,0.242385,84.7452360324,8.11171e-27,9.297619999999999e-27,TAE,16,0.595,2
0.0322,0.6,8.0,20,5,0.262078,144.7565667024,1.73556e-26,2.9142900000000004e-26,TAE,16,0.598,2
0.0322,0.6,10.0,0,5,0.30915,76.64955457260001,1.12435e-26,1.24191e-26,TAE,16,0.597,2
0.0322,0.6,10.0,20,5,0.322178,132.6853220274,1.2098e-26,3.4119e-26,TAE,16,0.598,2
0.0322,0.7,0.5,0,5,0.0223872,9.40645368282,1.50834e-09,3.3698e-09,Estable/Ruido,23,0.827,0
0.0322,0.7,0.5,20,5,0.0235081,38.51299873122,3.6926e-08,0.000191678,Estable/Ruido,17,0.104,0
0.0322,0.7,2.0,0,5,0.0333472,72.0537843018,1.1188e-13,4.65613e-14,BAE,15,0.506,0
0.0322,0.7,2.0,20,5,0.0475207,235.5425234862,1.55672e-23,3.5484300000000004e-23,NAE,23,0.824,4
0.0322,0.7,4.0,0,5,0.0624096,81.4522604664,2.55444e-27,2.69155e-27,TAE,16,0.596,1
0.0322,0.7,4.0,20,5,0.13367,218.0267725794,6.67473e-13,6.25186e-13,EAE,22,0.802,5
0.0322,0.7,6.0,0,5,0.140427,135.251923566,1.10918e-26,1.7271200000000002e-26,EAE,19,0.711,4
0.0322,0.7,6.0,20,5,0.209947,193.6095686922,9.09206e-26,8.22566e-26,EAE,19,0.719,4
0.0322,0.7,8.0,0,5,0.222842,115.0700020962,6.772e-27,1.70791e-26,TAE,19,0.714,3
0.0322,0.7,8.0,20,5,0.272994,177.0265276224,3.76107e-26,1.32051e-25,EAE,19,0.716,3
0.0322,0.7,10.0,0,5,0.290886,100.2702062646,1.02117e-26,2.26898e-26,TAE,19,0.714,3
0.0322,0.7,10.0,20,5,0.32812,163.0280824932,1.9153399999999999e-25,4.18814e-26,EAE,19,0.714,3
0.0322,0.8,0.5,0,5,0.0222574,9.70803986034,4.9242e-08,1.26604e-05,Estable/Ruido,23,0.828,1
0.0322,0.8,0.5,20,5,0.0237338,40.37745870377999,1.67132e-08,5.22419e-05,BAE,17,0.104,0
0.0322,0.8,2.0,0,5,0.0220394,27.3038058747,8.99755e-08,0.000595271,Estable/Ruido,17,0.102,6
0.0322,0.8,2.0,20,5,0.0388586,236.1927212118,7.02443e-24,4.72223e-22,NAE,23,0.824,4
0.0322,0.8,4.0,0,5,0.074511,151.7839804968,2.42829e-25,3.28056e-25,EAE,23,0.829,3
0.0322,0.8,4.0,20,5,0.150741,221.2075830396,6.32109e-25,7.113900000000001e-25,NAE,23,0.825,3
0.0322,0.8,6.0,0,5,0.169017,140.4025212318,1.73486e-25,7.64788e-26,EAE,23,0.825,3
0.0322,0.8,6.0,20,5,0.230041,207.2541239154,2.6624e-24,1.1987300000000002e-24,EAE,23,0.824,3
0.0322,0.8,8.0,0,5,0.244167,125.591928759,7.79245e-24,2.06222e-23,EAE,23,0.823,3
0.0322,0.8,8.0,20,5,0.295441,193.568781381,9.09264e-23,3.14339e-23,EAE,23,0.823,3
0.0322,0.8,10.0,0,5,0.311191,111.013464072,1.61316e-24,3.28885e-24,TAE,22,0.804,3
0.0322,0.8,10.0,20,5,0.353069,180.4910498208,4.34068e-24,9.25404e-24,EAE,22,0.804,3
0.0361,0.1,0.5,0,5,0.0221668,9.4059738321,3.72527e-08,3.4227e-08,Estable/Ruido,24,0.847,0
0.0361,0.1,0.5,20,5,0.0224964,13.64419533516,1.63216e-07,0.000239203,Estable/Ruido,23,0.827,1
0.0361,0.1,2.0,0,5,0.122988,142.641624654,5.01276e-27,3.05584e-27,BAE,17,0.185,0
0.0361,0.1,2.0,20,5,0.104126,156.1218310056,1.115e-26,1.70769e-26,TAE,16,0.296,1
0.0361,0.1,4.0,0,5,0.19926,151.4810747298,1.86283e-27,5.8881499999999996e-27,BAE,17,0.175,0
0.0361,0.1,4.0,20,5,0.155917,300.2060068866,8.65027e-15,1.71792e-14,EAE,18,0.166,2
0.0361,0.1,6.0,0,5,0.248052,167.40612049979998,7.07589e-27,2.93461e-27,BAE,17,0.157,0
0.0361,0.1,6.0,20,5,0.199096,297.9794995458,1.77446e-26,4.79354e-27,EAE,18,0.163,2
0.0361,0.1,8.0,0,5,0.290597,187.8369645306,2.05026e-27,6.9568200000000005e-28,EAE,17,0.142,0
0.0361,0.1,8.0,20,5,0.235875,300.7380413724,2.07813e-27,7.92826e-27,NAE,16,0.144,3
0.0361,0.1,10.0,0,5,0.363162,217.6344946158,3.35609e-26,1.2296e-26,EAE,17,0.116,2
0.0361,0.1,10.0,20,5,0.271381,311.3727329544,8.34162e-27,5.83282e-27,NAE,16,0.136,3
0.0361,0.2,0.5,0,5,0.022284,9.473872708979998,9.82537e-10,8.93653e-10,Estable/Ruido,23,0.827,0
0.0361,0.2,0.5,20,5,0.0221894,24.81841907046,2.15692e-07,0.000618053,Estable/Ruido,24,0.847,0
0.0361,0.2,2.0,0,5,0.108882,141.05871709139998,4.40968e-12,6.37189e-12,BAE,17,0.187,0
0.0361,0.2,2.0,20,5,0.100006,155.5568067828,7.829439999999999e-27,1.50142e-26,TAE,16,0.298,1
0.0361,0.2,4.0,0,5,0.178303,117.0913732542,2.919e-09,1.44654e-09,BAE,16,0.251,0
0.0361,0.2,4.0,20,5,0.15567,159.90125523900002,1.51923e-27,6.56513e-27,TAE,16,0.286,1
0.0361,0.2,6.0,0,5,0.24177,136.95479380860002,8.4583e-27,6.41837e-27,BAE,16,0.203,0
0.0361,0.2,6.0,20,5,0.188098,169.4730774762,2.2056700000000002e-23,4.57229e-24,TAE,16,0.267,1
0.0361,0.2,8.0,0,5,0.30925,133.0841979384,4.41416e-27,4.62045e-27,TAE,16,0.204,1
0.0361,0.2,8.0,20,5,0.262248,205.0648050054,8.98865e-27,2.74014e-27,TAE,16,0.215,1
0.0361,0.2,10.0,0,5,0.368763,131.3189471022,2.91597e-26,1.3316800000000002e-26,TAE,16,0.202,1
0.0361,0.2,10.0,20,5,0.328079,206.6345166732,1.63985e-26,9.87838e-27,EAE,16,0.21,2
0.0361,0.3,0.5,0,5,0.0222727,9.4887480813,5.78449e-09,6.93054e-09,Estable/Ruido,23,0.827,0
0.0361,0.3,0.5,20,5,0.0222894,29.061439080720003,1.45599e-07,0.00063272,Estable/Ruido,23,0.827,7
0.0361,0.3,2.0,0,5,0.0964189,121.0639374024,7.952089999999999e-27,9.23055e-27,TAE,16,0.292,1
0.0361,0.3,2.0,20,5,0.0917021,154.82983294200002,7.35718e-27,2.55258e-26,TAE,16,0.299,1
0.0361,0.3,4.0,0,5,0.167316,113.7840021666,1.3402e-26,2.7996e-27,TAE,16,0.276,1
0.0361,0.3,4.0,20,5,0.155631,156.24719200619998,7.886149999999999e-27,2.60391e-27,EAE,16,0.296,0
0.0361,0.3,6.0,0,5,0.227996,106.9371322056,7.86111e-27,3.76164e-27,BAE,16,0.285,0
0.0361,0.3,6.0,20,5,0.215663,155.1639290058,5.1519e-27,6.74596e-27,TAE,15,0.299,1
0.0361,0.3,8.0,0,5,0.290335,100.3709749158,2.6878299999999998e-27,4.65491e-27,TAE,15,0.299,1
0.0361,0.3,8.0,20,5,0.276437,153.2181343362,3.5479e-27,5.4639699999999996e-27,TAE,15,0.307,1
0.0361,0.3,10.0,0,5,0.348304,96.4571924808,7.19762e-27,4.64327e-27,TAE,15,0.3,1
0.0361,0.3,10.0,20,5,0.333115,151.61783218500003,6.46769e-27,2.8231100000000003e-26,TAE,15,0.304,1
0.0361,0.4,0.5,0,5,0.0223081,9.57116244246,1.11123e-08,1.43616e-08,Estable/Ruido,23,0.828,1
0.0361,0.4,0.5,20,5,0.0224365,30.17163370278,5.80839e-08,0.000600049,Estable/Ruido,17,0.103,1
0.0361,0.4,2.0,0,5,0.0830577,122.6132554146,7.55697e-18,1.5472e-17,TAE,16,0.295,1
0.0361,0.4,2.0,20,5,0.0793145,153.9163171338,6.60908e-27,2.10322e-26,TAE,16,0.301,1
0.0361,0.4,4.0,0,5,0.153027,82.17923430719999,5.4148499999999996e-27,4.61616e-27,RSAE,15,0.415,0
0.0361,0.4,4.0,20,5,0.150227,118.9927817322,4.78702e-27,3.1355299999999998e-27,RSAE,15,0.427,0
0.0361,0.4,6.0,0,5,0.224436,78.12569535,1.3015700000000002e-26,1.11665e-26,RSAE,15,0.411,0
0.0361,0.4,6.0,20,5,0.219971,119.9968693638,1.0017e-26,1.62473e-26,RSAE,15,0.417,1
0.0361,0.4,8.0,0,5,0.28951,74.6983615824,4.79484e-27,6.12536e-27,RSAE,15,0.407,1
0.0361,0.4,8.0,20,5,0.282133,119.0941501968,6.51467e-27,2.67833e-27,RSAE,15,0.41,1
0.0361,0.4,10.0,0,5,0.346994,72.2799139536,1.7378300000000002e-26,1.20663e-26,RSAE,15,0.405,1
0.0361,0.4,10.0,20,5,0.337336,117.71337975,8.165e-27,8.4006e-27,RSAE,15,0.407,1
0.0361,0.6,0.5,0,5,0.0222793,9.62832465948,1.63614e-09,1.70148e-09,Estable/Ruido,23,0.826,1
0.0361,0.6,0.5,20,5,0.0227761,35.74749906918,3.86022e-10,0.000376369,Estable/Ruido,17,0.103,0
0.0361,0.6,2.0,0,5,0.0533487,74.8771059756,1.18154e-17,1.95907e-16,BAE,15,0.505,0
0.0361,0.6,2.0,20,5,0.050828,132.453794055,0.000153417,0.00693986,Estable/Ruido,15,0.457,0
0.0361,0.6,4.0,0,5,0.115144,79.3649098344,1.2674199999999999e-27,9.59844e-28,BAE,15,0.519,0
0.0361,0.6,4.0,20,5,0.132794,190.7262656784,1.57526e-26,2.22701e-26,EAE,18,0.666,3
0.0361,0.6,6.0,0,5,0.192777,87.8642657124,2.41883e-27,3.16633e-27,TAE,16,0.592,1
0.0361,0.6,8.0,0,5,0.278393,80.52614857680001,4.20831e-27,6.41346e-27,TAE,16,0.595,2
0.0361,0.6,6.0,20,5,0.214866,156.839207832,1.89254e-26,1.24443e-26,EAE,16,0.6,3
0.0361,0.6,8.0,20,5,0.29464,138.4813189116,3.00346e-26,1.769e-25,TAE,16,0.598,2
0.0361,0.6,10.0,0,5,0.349762,72.00040090920001,5.47985e-27,5.35768e-27,TAE,16,0.597,2
0.0361,0.6,10.0,20,5,0.358754,126.554629266,4.08136e-26,1.63561e-26,TAE,16,0.598,2
0.0361,0.7,0.5,0,5,0.0222628,9.65381672898,1.48103e-09,1.79181e-09,Estable/Ruido,23,0.827,1
0.0361,0.7,0.5,20,5,0.0229817,38.25094025676,6.60235e-09,0.000247863,Estable/Ruido,17,0.103,0
0.0361,0.7,2.0,0,5,0.0390955,73.0770659622,3.3840500000000006e-24,2.17565e-23,BAE,15,0.509,0
0.0361,0.7,2.0,20,5,0.057986,234.0117996894,5.6745100000000014e-24,4.33704e-24,NAE,23,0.824,4
0.0361,0.7,4.0,0,5,0.0706779,83.4448405812,2.0008e-09,2.82116e-09,TAE,16,0.597,1
0.0361,0.7,4.0,20,5,0.149455,214.4824751988,1.67089e-11,1.86177e-11,EAE,22,0.802,5
0.0361,0.7,6.0,0,5,0.170926,127.9467961674,1.2961e-26,2.86358e-26,TAE,19,0.714,3
0.0361,0.7,8.0,0,5,0.258041,107.9040314064,1.30703e-26,2.59893e-26,TAE,19,0.714,3
0.0361,0.7,6.0,20,5,0.232974,188.3522042412,9.81253e-26,1.47157e-25,EAE,19,0.718,3
0.0361,0.7,8.0,20,5,0.30179,170.4543721986,6.55028e-26,1.0355e-25,EAE,19,0.716,3
0.0361,0.7,10.0,0,5,0.331624,92.7017607834,3.3385200000000004e-26,1.98681e-26,TAE,19,0.714,3
0.0361,0.8,0.5,0,5,0.0222979,9.65003790456,3.56399e-09,3.30325e-08,Estable/Ruido,23,0.828,1
0.0361,0.7,10.0,20,5,0.362355,155.6047918548,1.80085e-25,3.33144e-25,EAE,19,0.714,3
0.0361,0.8,0.5,20,5,0.0231988,39.09019916604,1.42772e-08,0.000165607,Estable/Ruido,17,0.103,0
0.0361,0.8,2.0,0,5,0.0229548,61.4154938394,4.44211e-07,0.00137696,Estable/Ruido,15,0.543,1
0.0361,0.8,4.0,0,5,0.0954249,150.1254964458,1.88084e-25,1.87537e-25,EAE,23,0.828,3
0.0361,0.8,2.0,20,5,0.0490178,234.6763929366,1.38115e-23,1.76482e-23,NAE,23,0.824,4
0.0361,0.8,4.0,20,5,0.16814,218.4112529688,3.46248e-25,2.16494e-25,EAE,23,0.825,3
0.0361,0.8,6.0,0,5,0.195497,135.69878454899998,9.44113e-26,3.73543e-26,EAE,23,0.824,3
0.0361,0.8,8.0,0,5,0.277383,118.7894449896,1.6422900000000002e-23,8.69882e-24,EAE,23,0.823,3
0.0361,0.8,6.0,20,5,0.253391,202.7705187504,1.11292e-24,1.0926e-24,EAE,23,0.824,3
0.0361,0.8,8.0,20,5,0.324606,187.5148647348,1.08766e-23,1.5209e-23,EAE,23,0.823,3
0.0361,0.8,10.0,0,5,0.351661,103.239882408,2.41122e-24,1.95594e-24,TAE,22,0.804,3
0.0361,0.8,10.0,20,5,0.388011,173.2447041354,1.71967e-24,1.52963e-24,EAE,22,0.804,3
0.04,0.1,0.5,0,5,0.0222221,9.65531626248,1.31152e-09,1.0876e-08,Estable/Ruido,23,0.827,0
0.04,0.1,0.5,20,5,0.0226827,8.40284590194,5.12471e-09,3.04228e-08,Estable/Ruido,24,0.847,1
0.04,0.1,2.0,0,5,0.133926,143.15806399139998,2.72131e-27,1.6152e-27,BAE,17,0.185,0
0.04,0.1,2.0,20,5,0.113759,156.3197694276,1.43785e-26,6.21125e-27,TAE,16,0.295,1
0.04,0.1,4.0,0,5,0.217257,152.8900364064,2.64359e-27,1.92461e-27,BAE,17,0.173,0
0.04,0.1,4.0,20,5,0.169234,298.665086262,9.17425e-09,4.01818e-09,EAE,18,0.166,2
0.04,0.1,6.0,0,5,0.274139,170.1508666182,1.70227e-27,2.5373e-27,EAE,17,0.155,0
0.04,0.1,6.0,20,5,0.216197,295.1387832834,3.48489e-27,7.67982e-27,NAE,16,0.149,3
0.04,0.1,8.0,0,5,0.3222,190.3021976046,1.3614699999999998e-27,1.42375e-27,EAE,17,0.139,0
0.04,0.1,8.0,20,5,0.259523,297.8331450762,1.30524e-26,7.761989999999999e-27,NAE,16,0.145,3
0.04,0.1,10.0,0,5,0.402549,216.9021224544,9.26044e-26,9.7322e-27,EAE,17,0.114,2
0.04,0.1,10.0,20,5,0.30108,310.919274024,2.8769499999999998e-27,6.15046e-27,NAE,16,0.135,3
0.04,0.2,0.5,0,5,0.0222233,9.72735385182,4.10367e-09,3.59856e-09,Estable/Ruido,23,0.827,1
0.04,0.2,0.5,20,5,0.0227226,8.89355324448,2.92432e-08,2.13439e-05,Estable/Ruido,23,0.827,0
0.04,0.2,2.0,0,5,0.118975,118.0474758138,7.69164e-06,5.39515e-06,TAE,16,0.26,1
0.04,0.2,2.0,20,5,0.109145,155.66597282159998,5.87327e-27,7.37564e-27,TAE,16,0.297,1
0.04,0.2,4.0,0,5,0.194809,117.5052445002,9.55066e-14,5.87888e-13,BAE,16,0.25,0
0.04,0.2,4.0,20,5,0.170661,160.93413391380005,2.87177e-27,1.21191e-26,TAE,16,0.283,1
0.04,0.2,6.0,0,5,0.265309,134.3138154084,8.8426e-27,4.13822e-27,BAE,16,0.207,0
0.04,0.2,6.0,20,5,0.215504,203.6060588166,3.00537e-15,7.64498e-16,TAE,16,0.217,1
0.04,0.2,8.0,0,5,0.337994,131.7238211472,1.09487e-26,1.62868e-26,TAE,16,0.204,1
0.04,0.2,8.0,20,5,0.29343,204.1992742692,4.11869e-26,3.4943800000000003e-26,EAE,16,0.215,2
0.04,0.2,10.0,0,5,0.401021,129.8901915834,1.79581e-26,6.85217e-26,TAE,16,0.201,1
0.04,0.2,10.0,20,5,0.362111,205.5632499408,1.3381700000000002e-26,1.57582e-26,EAE,16,0.209,2
0.04,0.3,0.5,0,5,0.0222118,9.75050664906,9.67844e-09,5.39669e-09,Estable/Ruido,23,0.829,1
0.04,0.3,0.5,20,5,0.0225279,11.15898847494,1.09887e-07,0.000118805,Estable/Ruido,23,0.827,0
0.04,0.3,2.0,0,5,0.105098,119.4510391698,2.80236e-27,6.66525e-27,TAE,16,0.289,1
0.04,0.3,2.0,20,5,0.0999927,154.8742191336,7.045369999999999e-27,2.12907e-26,TAE,16,0.299,1
0.04,0.3,4.0,20,5,0.169976,156.0570511584,3.78754e-27,8.370859999999999e-27,EAE,16,0.295,0
0.04,0.3,4.0,0,5,0.182433,112.512997572,5.35439e-27,1.27516e-26,TAE,16,0.275,1
0.04,0.3,6.0,0,5,0.24912,104.2883562312,2.99571e-27,9.38234e-27,BAE,16,0.288,0
0.04,0.3,8.0,0,5,0.31767,98.0281037754,1.5159300000000002e-26,5.52487e-27,TAE,15,0.299,1
0.04,0.3,6.0,20,5,0.235998,154.1382480918,1.9104e-27,2.62486e-27,TAE,15,0.308,1
0.04,0.3,8.0,20,5,0.30271,151.857757545,2.99217e-27,1.6860200000000002e-26,TAE,15,0.307,1
0.04,0.3,10.0,0,5,0.379813,94.4412196434,1.78711e-26,8.65553e-27,TAE,15,0.3,1
0.04,0.3,10.0,20,5,0.363724,150.06191622539998,1.20469e-26,1.89598e-26,TAE,15,0.304,1
0.04,0.4,0.5,0,5,0.0221,9.74312894424,1.68531e-08,9.71774e-09,Estable/Ruido,24,0.847,0
0.04,0.4,0.5,20,5,0.0223981,17.48983896792,2.14805e-07,0.000418925,Estable/Ruido,23,0.827,1
0.04,0.4,2.0,0,5,0.0903055,121.4178273084,1.71067e-12,9.89721e-13,TAE,16,0.293,1
0.04,0.4,2.0,20,5,0.0864678,153.9427089234,2.03336e-18,1.7913900000000002e-18,TAE,16,0.3,1
0.04,0.4,4.0,0,5,0.169854,80.7576765492,8.451349999999999e-27,3.25722e-27,RSAE,15,0.42,0
0.04,0.4,4.0,20,5,0.167613,119.0611604598,7.16801e-27,5.10313e-27,RSAE,15,0.43,0
0.04,0.4,6.0,0,5,0.247852,76.2746711976,1.17678e-26,1.06526e-26,RSAE,15,0.412,1
0.04,0.4,6.0,20,5,0.242649,119.086952436,6.05722e-27,1.77508e-26,RSAE,15,0.418,1
0.04,0.4,8.0,20,5,0.309517,117.6947855346,4.87018e-27,8.29451e-27,RSAE,15,0.41,1
