r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.91,1.79973198e-06,-1.71440462e-06,-5.60131225e-06,-6.62412005e-06,-9.88296293e-07,-3.93177154e-06,2.18407136e-06,5.45017069e-06
0.911,1.78828528e-06,-1.67302134e-06,-5.52416386e-06,-6.57122787e-06,-1.00602471e-06,-3.92123795e-06,2.20206039e-06,5.61198283e-06
0.912,1.77541519e-06,-1.63391919e-06,-5.44596542e-06,-6.50820674e-06,-1.02324254e-06,-3.91021476e-06,2.21934557e-06,5.76850445e-06
0.913,1.7611569e-06,-1.59703085e-06,-5.36671699e-06,-6.4354126e-06,-1.03987499e-06,-3.89858951e-06,2.23584068e-06,5.91921235e-06
0.914,1.74555127e-06,-1.56228105e-06,-5.28642627e-06,-6.35323958e-06,-1.05584961e-06,-3.8862558e-06,2.25145762e-06,6.06360999e-06
0.915,1.72864456e-06,-1.52958749e-06,-5.20510884e-06,-6.26211727e-06,-1.07109673e-06,-3.87311394e-06,2.26610713e-06,6.20123069e-06
0.916,1.71048787e-06,-1.49886185e-06,-5.12278872e-06,-6.16250736e-06,-1.08555056e-06,-3.85907128e-06,2.27970067e-06,6.3316404e-06
0.917,1.69113676e-06,-1.470011e-06,-5.0394987e-06,-6.05489994e-06,-1.09914975e-06,-3.84404264e-06,2.29215187e-06,6.45444004e-06
0.918,1.67065086e-06,-1.44293728e-06,-4.95527993e-06,-5.93981064e-06,-1.11183772e-06,-3.82795078e-06,2.30337699e-06,6.56926805e-06
0.919,1.64909379e-06,-1.4175389e-06,-4.87018118e-06,-5.81777773e-06,-1.12356245e-06,-3.81072689e-06,2.31329461e-06,6.67580258e-06
0.92,1.62653267e-06,-1.39371035e-06,-4.78425829e-06,-5.68935872e-06,-1.13427669e-06,-3.79231089e-06,2.32182587e-06,6.77376334e-06
0.921,1.60303755e-06,-1.37134389e-06,-4.69757431e-06,-5.55512591e-06,-1.14393845e-06,-3.77265131e-06,2.32889603e-06,6.8629124e-06
0.922,1.57868039e-06,-1.35033083e-06,-4.61019943e-06,-5.41566176e-06,-1.15251157e-06,-3.75170513e-06,2.3344364e-06,6.9430546e-06
0.923,1.55353468e-06,-1.33056246e-06,-4.52221058e-06,-5.27155499e-06,-1.15996585e-06,-3.72943765e-06,2.3383851e-06,7.01403784e-06
0.924,1.52767514e-06,-1.31193004e-06,-4.43369022e-06,-5.12339758e-06,-1.16627683e-06,-3.70582274e-06,2.34068644e-06,7.07575352e-06
0.925,1.5011777e-06,-1.29432505e-06,-4.34472532e-06,-4.97178163e-06,-1.17142552e-06,-3.68084282e-06,2.34129027e-06,7.12813651e-06
0.926,1.47411869e-06,-1.27764011e-06,-4.25540686e-06,-4.81729543e-06,-1.17539846e-06,-3.65448863e-06,2.34015273e-06,7.17116432e-06
0.927,1.44657403e-06,-1.26177041e-06,-4.16582974e-06,-4.66051896e-06,-1.17818808e-06,-3.62675838e-06,2.3372382e-06,7.20485539e-06
0.928,1.41861838e-06,-1.24661476e-06,-4.07609219e-06,-4.50202006e-06,-1.1797926e-06,-3.59765727e-06,2.3325204e-06,7.22926742e-06
0.929,1.39032499e-06,-1.23207559e-06,-3.98629466e-06,-4.34235203e-06,-1.18021567e-06,-3.56719706e-06,2.32598156e-06,7.24449597e-06
0.93,1.36176552e-06,-1.21805882e-06,-3.89653832e-06,-4.18205157e-06,-1.17946559e-06,-3.53539597e-06,2.31761056e-06,7.25067322e-06
0.931,1.33300989e-06,-1.20447402e-06,-3.80692445e-06,-4.02163635e-06,-1.17755519e-06,-3.5022782e-06,2.30740275e-06,7.24796585e-06
0.932,1.30412595e-06,-1.19123531e-06,-3.71755434e-06,-3.86160175e-06,-1.17450242e-06,-3.46787396e-06,2.29536207e-06,7.23657201e-06
0.933,1.27517927e-06,-1.17826196e-06,-3.6285293e-06,-3.7024182e-06,-1.17033116e-06,-3.43221923e-06,2.28150346e-06,7.216718e-06
0.934,1.24623247e-06,-1.16547889e-06,-3.53994939e-06,-3.54452947e-06,-1.16507e-06,-3.39535468e-06,2.26585149e-06,7.18865589e-06
0.935,1.21734385e-06,-1.15281661e-06,-3.45191147e-06,-3.38835219e-06,-1.15874965e-06,-3.3573231e-06,2.24843608e-06,7.15266173e-06
0.936,1.18856669e-06,-1.14021142e-06,-3.36450807e-06,-3.23427494e-06,-1.15140085e-06,-3.31816755e-06,2.22928915e-06,7.10903338e-06
0.937,1.1599501e-06,-1.1276049e-06,-3.27782771e-06,-3.08265708e-06,-1.14305608e-06,-3.27793243e-06,2.20844744e-06,7.05808691e-06
0.938,1.13154051e-06,-1.11494413e-06,-3.19195589e-06,-2.93382732e-06,-1.13375199e-06,-3.23666567e-06,2.18595667e-06,7.00015265e-06
0.939,1.10338173e-06,-1.10218143e-06,-3.10697453e-06,-2.78808349e-06,-1.12353041e-06,-3.19441932e-06,2.161873e-06,6.93557214e-06
0.94,1.07551418e-06,-1.08927459e-06,-3.02296089e-06,-2.64569281e-06,-1.11243573e-06,-3.15124742e-06,2.13625885e-06,6.8646962e-06
0.941,1.04797374e-06,-1.07618625e-06,-2.93998618e-06,-2.50689286e-06,-1.10051293e-06,-3.1072042e-06,2.10917923e-06,6.7878831e-06
0.942,1.02079204e-06,-1.06288416e-06,-2.85811575e-06,-2.37189153e-06,-1.08780665e-06,-3.06234298e-06,2.08070088e-06,6.70549582e-06
0.943,9.93996283e-07,-1.04934106e-06,-2.77740891e-06,-2.24086732e-06,-1.07436189e-06,-3.0167162e-06,2.05089418e-06,6.61789905e-06
0.944,9.67609839e-07,-1.03553513e-06,-2.69791938e-06,-2.11396947e-06,-1.06022391e-06,-2.97037479e-06,2.01983358e-06,6.52545631e-06
0.945,9.4165205e-07,-1.02144891e-06,-2.61969455e-06,-1.99131961e-06,-1.04543824e-06,-2.92336873e-06,1.9875967e-06,6.4285284e-06
0.946,9.16139229e-07,-1.00706891e-06,-2.54277592e-06,-1.87301318e-06,-1.03005019e-06,-2.87574699e-06,1.95426228e-06,6.32747159e-06
0.947,8.91084164e-07,-9.92384824e-07,-2.4671985e-06,-1.75912098e-06,-1.01410469e-06,-2.82755791e-06,1.91990952e-06,6.22263625e-06
0.948,8.66496688e-07,-9.77390109e-07,-2.39299159e-06,-1.64968982e-06,-9.97645792e-07,-2.77884764e-06,1.88461815e-06,6.11436449e-06
0.949,8.42382852e-07,-9.6208181e-07,-2.32017817e-06,-1.54474381e-06,-9.80716355e-07,-2.72965993e-06,1.84846876e-06,6.00298869e-06
0.95,8.18746005e-07,-9.46460311e-07,-2.24877578e-06,-1.44428578e-06,-9.63357927e-07,-2.68003549e-06,1.81154203e-06,5.88882995e-06
0.951,7.95586484e-07,-9.30528402e-07,-2.17879595e-06,-1.34829946e-06,-9.45610663e-07,-2.63001337e-06,1.77391762e-06,5.77219767e-06
0.952,7.72902782e-07,-9.14290894e-07,-2.11024522e-06,-1.2567511e-06,-9.27513373e-07,-2.57963051e-06,1.73567331e-06,5.6533884e-06
0.953,7.50690752e-07,-8.97754569e-07,-2.0431246e-06,-1.16959089e-06,-9.09103108e-07,-2.52892205e-06,1.69688501e-06,5.5326853e-06
0.954,7.28944409e-07,-8.80928231e-07,-1.97743063e-06,-1.08675413e-06,-8.90415219e-07,-2.47791977e-06,1.6576271e-06,5.41035678e-06
0.955,7.07655338e-07,-8.63822534e-07,-1.91315489e-06,-1.00816274e-06,-8.71482941e-07,-2.42665293e-06,1.61797193e-06,5.28665654e-06
0.956,6.86813847e-07,-8.46449271e-07,-1.85028506e-06,-9.33727158e-07,-8.52337816e-07,-2.37514798e-06,1.57798938e-06,5.16182294e-06
0.957,6.6640859e-07,-8.28821165e-07,-1.78880459e-06,-8.63347877e-07,-8.33009219e-07,-2.32342981e-06,1.5377458e-06,5.0360795e-06
0.958,6.46427358e-07,-8.10951461e-07,-1.72869368e-06,-7.96916928e-07,-8.13524863e-07,-2.27152089e-06,1.49730448e-06,4.90963426e-06
0.959,6.26856535e-07,-7.92854326e-07,-1.66992897e-06,-7.34318837e-07,-7.93910161e-07,-2.21944152e-06,1.45672537e-06,4.78268013e-06
0.96,6.07681742e-07,-7.7454429e-07,-1.61248442e-06,-6.7543207e-07,-7.74188888e-07,-2.16720917e-06,1.41606568e-06,4.65539453e-06
0.961,5.88887688e-07,-7.56036393e-07,-1.55633122e-06,-6.20130161e-07,-7.54382509e-07,-2.11483939e-06,1.37537885e-06,4.52794017e-06
0.962,5.70458734e-07,-7.37345328e-07,-1.50143843e-06,-5.68283309e-07,-7.34510911e-07,-2.06234584e-06,1.33471479e-06,4.40046515e-06
0.963,5.52378852e-07,-7.18485942e-07,-1.44777316e-06,-5.19759041e-07,-7.14591752e-07,-2.00974069e-06,1.29411921e-06,4.27310363e-06
0.964,5.34631741e-07,-6.99472657e-07,-1.39530093e-06,-4.74423379e-07,-6.94641292e-07,-1.95703421e-06,1.25363466e-06,4.14597598e-06
0.965,5.17200986e-07,-6.80320078e-07,-1.34398597e-06,-4.32141234e-07,-6.74673816e-07,-1.90423483e-06,1.21330002e-06,4.0191894e-06
0.966,5.00069977e-07,-6.61042195e-07,-1.29379133e-06,-3.92777675e-07,-6.54702304e-07,-1.85134942e-06,1.17315101e-06,3.89283844e-06
0.967,4.83222415e-07,-6.41652835e-07,-1.24467949e-06,-3.56198327e-07,-6.34737838e-07,-1.79838346e-06,1.13321944e-06,3.76700565e-06
0.968,4.66641913e-07,-6.22165008e-07,-1.19661214e-06,-3.22270402e-07,-6.14790195e-07,-1.74534153e-06,1.09353372e-06,3.64176233e-06
0.969,4.50312672e-07,-6.02591496e-07,-1.14955099e-06,-2.90862764e-07,-5.94867629e-07,-1.69222679e-06,1.05411883e-06,3.51716886e-06
0.97,4.34218758e-07,-5.82944415e-07,-1.10345723e-06,-2.61846666e-07,-5.74977352e-07,-1.63904158e-06,1.01499682e-06,3.39327573e-06
0.971,4.1834505e-07,-5.63235552e-07,-1.05829258e-06,-2.35095859e-07,-5.55125407e-07,-1.58578683e-06,9.76186759e-07,3.27012366e-06
0.972,4.02676277e-07,-5.43476024e-07,-1.01401849e-06,-2.10487216e-07,-5.3531664e-07,-1.53246319e-06,9.37704645e-07,3.14774492e-06
0.973,3.87198194e-07,-5.23676396e-07,-9.7059736e-07,-1.879009e-07,-5.15554925e-07,-1.47907007e-06,8.99563727e-07,3.0261632e-06
0.974,3.71896396e-07,-5.03846723e-07,-9.2799151e-07,-1.67220622e-07,-4.95843022e-07,-1.42560689e-06,8.6177444e-07,2.90539509e-06
0.975,3.56757646e-07,-4.83996435e-07,-8.86164487e-07,-1.48333798e-07,-4.76183381e-07,-1.37207183e-06,8.24345292e-07,2.78544973e-06
0.976,3.41768512e-07,-4.64134686e-07,-8.45079852e-07,-1.31131492e-07,-4.56577366e-07,-1.31846332e-06,7.87282196e-07,2.66633046e-06
0.977,3.26916761e-07,-4.44269792e-07,-8.04702583e-07,-1.15508794e-07,-4.37026263e-07,-1.26477861e-06,7.50589525e-07,2.54803426e-06
0.978,3.12189929e-07,-4.24409998e-07,-7.64997753e-07,-1.01364398e-07,-4.17529978e-07,-1.21101545e-06,7.14268964e-07,2.43055354e-06
0.979,2.97576718e-07,-4.045625e-07,-7.259319e-07,-8.86011309e-08,-3.98088803e-07,-1.15717043e-06,6.7832116e-07,2.31387547e-06
0.98,2.83065641e-07,-3.84734697e-07,-6.87471711e-07,-7.71251088e-08,-3.78701782e-07,-1.1032408e-06,6.42744152e-07,2.19798382e-06
0.981,2.68646253e-07,-3.64932727e-07,-6.49585263e-07,-6.68465335e-08,-3.59368809e-07,-1.04922272e-06,6.07535476e-07,2.08285815e-06
0.982,2.54307912e-07,-3.45163189e-07,-6.12240832e-07,-5.76784938e-08,-3.40088229e-07,-9.95112939e-07,5.72690053e-07,1.96847558e-06
0.983,2.40040776e-07,-3.25431211e-07,-5.75407895e-07,-4.95380596e-08,-3.20859313e-07,-9.40907127e-07,5.38202793e-07,1.85480985e-06
0.984,2.25834899e-07,-3.05742726e-07,-5.39056156e-07,-4.23446301e-08,-3.0167977e-07,-8.86601596e-07,5.04066514e-07,1.74183291e-06
0.985,2.11681002e-07,-2.86102228e-07,-5.03156183e-07,-3.60212776e-08,-2.82548811e-07,-8.32192e-07,4.70275299e-07,1.62951398e-06
0.986,1.97569882e-07,-2.66515337e-07,-4.67678807e-07,-3.04928211e-08,-2.6346419e-07,-7.7767469e-07,4.36821815e-07,1.51782101e-06
0.987,1.83492802e-07,-2.46986176e-07,-4.3259537e-07,-2.56875533e-08,-2.44425292e-07,-7.2304545e-07,4.03700588e-07,1.40671983e-06
0.988,1.69441263e-07,-2.27520147e-07,-3.97877562e-07,-2.15351035e-08,-2.25429831e-07,-6.68300422e-07,3.70904923e-07,1.2961754e-06
0.989,1.55406989e-07,-2.08120842e-07,-3.63497333e-07,-1.79685145e-08,-2.06477083e-07,-6.13434927e-07,3.3842944e-07,1.18615154e-06
0.99,1.41382198e-07,-1.88792875e-07,-3.29427266e-07,-1.49220156e-08,-1.87564258e-07,-5.5844386e-07,3.06266172e-07,1.07661202e-06
0.991,1.2735897e-07,-1.69538634e-07,-2.95640037e-07,-1.23331748e-08,-1.68689887e-07,-5.03321058e-07,2.74407485e-07,9.67520525e-07
0.992,1.13330232e-07,-1.5036139e-07,-2.62109278e-07,-1.0140647e-08,-1.49849915e-07,-4.48059503e-07,2.42842313e-07,8.58841289e-07
0.993,9.92882218e-08,-1.31262037e-07,-2.28808521e-07,-8.28615977e-09,-1.31041216e-07,-3.92651435e-07,2.11559811e-07,7.50539143e-07
0.994,8.52262687e-08,-1.1224342e-07,-1.95712229e-07,-6.71152585e-09,-1.12259681e-07,-3.37088321e-07,1.80549573e-07,6.42578594e-07
0.995,7.11362853e-08,-9.33076513e-08,-1.62794019e-07,-5.36004178e-09,-9.3504015e-08,-2.81362187e-07,1.49807324e-07,5.34923496e-07
0.996,5.70114598e-08,-7.44590647e-08,-1.3002878e-07,-4.17458801e-09,-7.47725062e-08,-2.25464419e-07,1.19330639e-07,4.27537265e-07
0.997,4.2843388e-08,-5.57004212e-08,-9.73908641e-08,-3.10006618e-09,-5.60626868e-08,-1.69387589e-07,8.91174201e-08,3.20384792e-07
0.998,2.86248049e-08,-3.70353218e-08,-6.48565162e-08,-2.08165409e-09,-3.73693064e-08,-1.13123093e-07,5.91622858e-08,2.13432183e-07
0.999,1.43467082e-08,-1.84670028e-08,-3.24008964e-08,-1.06606394e-09,-1.86849127e-08,-5.66634809e-08,2.94589018e-08,1.06647628e-07
1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
