r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.245,0.00616434537,0.0945455893,-0.0865101902,-0.0530042561,0.000940534922,0.014138986,0.149435915,0.0345190456
0.246,0.00570421533,0.0931848858,-0.083486816,-0.0514359572,0.000992963703,0.0128632189,0.145932107,0.0338515081
0.247,0.00527011772,0.0918498703,-0.0805930583,-0.0499241383,0.00102445873,0.0116789184,0.142529114,0.0331988022
0.248,0.00486153866,0.0905379408,-0.0778229573,-0.0484664399,0.00103715503,0.0105803244,0.139222146,0.0325602137
0.249,0.00447789242,0.0892468011,-0.075170774,-0.0470605971,0.00103305815,0.00956193441,0.136006742,0.0319351021
0.25,0.00411852472,0.0879744404,-0.0726309981,-0.0457044421,0.00101405529,0.00861849995,0.132878752,0.031322891
0.251,0.00378272535,0.0867191149,-0.0701983501,-0.0443958941,0.000981908361,0.00774502197,0.129834307,0.0307230606
0.252,0.00346973063,0.0854793314,-0.0678677948,-0.0431329693,0.000938275889,0.00693674774,0.126869811,0.030135141
0.253,0.00317872609,0.0842538224,-0.0656345292,-0.0419137768,0.000884711572,0.00618916431,0.123981927,0.0295587037
0.254,0.00290885875,0.0830415212,-0.0634939653,-0.0407365126,0.000822668337,0.00549799621,0.121167559,0.0289933646
0.255,0.00265924183,0.0818415435,-0.0614417262,-0.0395994532,0.000753495205,0.00485919776,0.118423834,0.0284387718
0.256,0.00242897288,0.0806531685,-0.059473633,-0.0385009495,0.000678452743,0.00426894824,0.115748084,0.0278946064
0.257,0.0022171431,0.0794758213,-0.0575856955,-0.037439422,0.000598745449,0.003723632,0.113137828,0.0273605522
0.258,0.00202284695,0.0783090555,-0.0557741045,-0.0364133598,0.00051548822,0.00321983185,0.110590762,0.0268363061
0.259,0.00184517773,0.0771525382,-0.0540352309,-0.0354213211,0.000429701966,0.00275432825,0.108104738,0.0263215772
0.26,0.00168324456,0.0760060322,-0.0523656052,-0.0344619252,0.000342311166,0.00232409245,0.10567775,0.0258160872
0.261,0.00153616788,0.0748693815,-0.0507619138,-0.0335338572,0.000254155517,0.00192628155,0.103307925,0.0253195699
0.262,0.00140309547,0.0737424954,-0.0492209755,-0.0326358522,0.00016597612,0.00155823086,0.100993501,0.0248317709
0.263,0.00128320562,0.0726253396,-0.0477397447,-0.031766696,7.84252378e-05,0.00121744807,0.0987328193,0.0243524483
0.264,0.0011757112,0.0715179313,-0.0463153107,-0.0309252237,-7.92921754e-06,0.00090160291,0.0965243114,0.0238813677
0.265,0.00107985964,0.0704203279,-0.0449448955,-0.0301103247,-9.25924566e-05,0.00060851985,0.0943664991,0.0234183064
0.266,0.000994914211,0.0693326262,-0.0436258612,-0.0293209369,-0.000175185854,0.000336171599,0.092257968,0.0229630676
0.267,0.00092014957,0.0682549558,-0.0423557098,-0.0285560485,-0.000255450252,8.26942486e-05,0.0901973503,0.0225155074
0.268,0.000854864253,0.0671874753,-0.0411320727,-0.0278146923,-0.000333181776,-0.000153624638,0.0881833465,0.0220755099
0.269,0.000798386686,0.0661303588,-0.0399527026,-0.0270959499,-0.000408222329,-0.000374354378,0.0862147229,0.0216429861
0.27,0.000750064934,0.0650837988,-0.0388154755,-0.0263989467,-0.000480450125,-0.000580930373,0.0842903101,0.0212178701
0.271,0.000709273958,0.0640479953,-0.0377183819,-0.0257228504,-0.000549778281,-0.000774660517,0.0824089937,0.0208001184
0.272,0.000675402662,0.06302316,-0.0366595302,-0.0250668709,-0.000616137824,-0.000956735574,0.0805697232,0.020389708
0.273,0.000647855567,0.0620095082,-0.0356371441,-0.0244302629,-0.000679478029,-0.00112823271,0.078771503,0.0199866353
0.274,0.000626048363,0.0610072615,-0.0346495563,-0.0238123162,-0.000739768108,-0.00129012245,0.0770133803,0.0195909099
0.275,0.00060942738,0.0600166393,-0.0336951967,-0.0232123558,-0.000796959256,-0.00144327428,0.075294461,0.0192025419
0.276,0.00059749467,0.0590378511,-0.0327725686,-0.0226297419,-0.000850923386,-0.00158848848,0.0736139444,0.0188215008
0.277,0.000589782994,0.0580710935,-0.0318802583,-0.0220638676,-0.000901533526,-0.00172651141,0.0719710782,0.0184477235
0.278,0.00058584669,0.0571165561,-0.0310169322,-0.0215141503,-0.00094868992,-0.00185802551,0.0703651328,0.0180811318
0.279,0.00058526717,0.0561744191,-0.0301813352,-0.020980033,-0.00099231118,-0.00198366524,0.0687954106,0.0177216232
0.28,0.000587650552,0.0552448548,-0.0293722855,-0.0204609802,-0.00103234724,-0.0021040135,0.0672612319,0.0173690796
0.281,0.000592632494,0.0543280313,-0.0285886839,-0.0199564813,-0.00106876624,-0.00221961281,0.0657619401,0.0170233618
0.282,0.000599878922,0.0534241123,-0.0278295136,-0.0194660498,-0.00110157257,-0.00233096233,0.0642968733,0.0166843055
0.283,0.000609092684,0.0525332503,-0.0270938194,-0.0189892238,-0.00113078581,-0.00243852748,0.06286539,0.0163517268
0.284,0.000619986456,0.051655578,-0.026380701,-0.0185255637,-0.00115649698,-0.00254274038,0.0614668383,0.0160254418
0.285,0.000632254936,0.0507912179,-0.0256893246,-0.0180746436,-0.00117892657,-0.0026439717,0.0601005166,0.0157053132
0.286,0.00064560616,0.0499402766,-0.0250189044,-0.0176360536,-0.00119832822,-0.00274252326,0.0587657151,0.0153912405
0.287,0.000659777019,0.049102843,-0.024368691,-0.017209402,-0.00121495168,-0.00283864846,0.0574617399,0.0150831405
0.288,0.000674522353,0.048278984,-0.0237379751,-0.0167943155,-0.0012290493,-0.0029325458,0.056187901,0.0147809567
0.289,0.000689622231,0.047468747,-0.0231260788,-0.0163904378,-0.00124086474,-0.00302436954,0.054943518,0.0144846482
0.29,0.000704872016,0.0466721522,-0.0225323535,-0.015997431,-0.00125063518,-0.00311422497,0.0537279145,0.0141941955
0.291,0.000720087802,0.0458891898,-0.0219561552,-0.0156149672,-0.00125858512,-0.00320217621,0.052540427,0.0139095943
0.292,0.000735096449,0.0451198125,-0.0213968291,-0.0152427256,-0.00126492089,-0.0032882502,0.0513804242,0.0136308717
0.293,0.000749779222,0.0443639477,-0.0208537175,-0.0148803883,-0.00126974632,-0.00337244554,0.0502473279,0.0133580432
0.294,0.000764081297,0.0436214937,-0.0203261657,-0.0145276586,-0.00127305077,-0.00345476827,0.0491406247,0.0130910689
0.295,0.000777962429,0.0428923314,-0.0198135548,-0.0141842498,-0.0012748159,-0.00353523737,0.048059815,0.0128298768
0.296,0.000791395586,0.0421763262,-0.0193152968,-0.01384989,-0.00127502362,-0.00361387637,0.0470044101,0.0125743714
0.297,0.000804362461,0.0414733317,-0.0188308366,-0.0135243151,-0.00127365896,-0.00369072351,0.045973931,0.012324428
0.298,0.000816857906,0.0407831886,-0.0183596438,-0.0132072721,-0.00127071073,-0.00376582369,0.0449679106,0.0120799018
0.299,0.000828884509,0.0401057274,-0.0179012164,-0.0128985162,-0.00126617344,-0.00383924,0.0439858934,0.0118406212
0.3,0.000840456616,0.0394407703,-0.0174550795,-0.012597812,-0.00126004842,-0.00391104685,0.0430274399,0.0116063991
0.301,0.000851577039,0.0387881385,-0.0170208125,-0.012304935,-0.00125237957,-0.00398133938,0.0420920983,0.011377035
0.302,0.000862185823,0.0381476702,-0.0165980958,-0.0120196673,-0.00124336313,-0.00405019825,0.0411793281,0.0111523659
0.303,0.000872204258,0.0375192194,-0.0161866614,-0.0117417953,-0.00123323642,-0.00411766868,0.0402885616,0.0109322687
0.304,0.000881559697,0.0369026386,-0.0157862581,-0.0114711105,-0.00122223461,-0.00418378159,0.0394192433,0.0107166389
0.305,0.000890180262,0.0362977808,-0.0153966475,-0.0112074084,-0.00121058911,-0.00424853644,0.0385708187,0.0105054067
0.306,0.000897999795,0.0357044952,-0.0150175998,-0.0109504878,-0.00119852121,-0.00431191733,0.037742742,0.0102985227
0.307,0.000904952413,0.035122632,-0.0146488959,-0.0107001509,-0.00118624378,-0.00437387782,0.036934467,0.0100959707
0.308,0.00091097537,0.0345520421,-0.0142903261,-0.0104562015,-0.0011739549,-0.00443435618,0.0361454515,0.00989775443
0.309,0.000916014097,0.0339925815,-0.0139416863,-0.0102184463,-0.00116182677,-0.00449326012,0.0353751604,0.00970390168
0.31,0.000920092215,0.0334441027,-0.0136027378,-0.00998670151,-0.00114988588,-0.00455049257,0.0346231396,0.00951440627
0.311,0.000923278313,0.0329064394,-0.013273209,-0.00976080224,-0.00113808084,-0.00460598325,0.033888991,0.00932921521
0.312,0.00092564692,0.032379411,-0.0129528116,-0.00954058942,-0.00112634305,-0.00465968191,0.0331723387,0.00914826541
0.313,0.000927279783,0.0318628254,-0.0126412499,-0.00932591494,-0.00111459271,-0.00471156291,0.0324728232,0.00897146744
0.314,0.000928264096,0.0313564846,-0.0123382324,-0.00911663882,-0.00110274368,-0.00476161804,0.0317900964,0.00879871269
0.315,0.000928692927,0.0308601829,-0.012043471,-0.00891263398,-0.00109070448,-0.00480986548,0.0311238256,0.00862986271
0.316,0.000928663231,0.0303737089,-0.0117566834,-0.00871378243,-0.00107838364,-0.00485634319,0.0304736913,0.00846475906
0.317,0.000928267632,0.0298968403,-0.011477595,-0.00851997943,-0.00106570251,-0.00490111808,0.029839384,0.00830322057
0.318,0.000927523138,0.0294293509,-0.0112059786,-0.00833112154,-0.00105271311,-0.00494426678,0.0292205284,0.00814509457
0.319,0.000926403101,0.0289710232,-0.0109416427,-0.00814709909,-0.00103953322,-0.00498584065,0.0286167118,0.00799027477
0.32,0.000924877102,0.0285216433,-0.0106844085,-0.00796780091,-0.00102628572,-0.0050258794,0.0280275222,0.0078386683
0.321,0.000922909533,0.0280810011,-0.0104341066,-0.00779311136,-0.00101309577,-0.00506440095,0.0274525479,0.00769021191
0.322,0.000920460534,0.0276488897,-0.0101905746,-0.00762291046,-0.00100008992,-0.00510141181,0.0268913783,0.00754485895
0.323,0.000917486319,0.0272251084,-0.00995365866,-0.00745707003,-0.000987396845,-0.0051368958,0.0263436003,0.00740259428
0.324,0.000913938704,0.0268094654,-0.00972321649,-0.00729545718,-0.000975143196,-0.00517082334,0.0258087996,0.0072634188
0.325,0.000909784848,0.0264017834,-0.0094991082,-0.00713792995,-0.000963427384,-0.00520314077,0.0252865747,0.00712735514
0.326,0.000905074251,0.0260018929,-0.00928115707,-0.00698434984,-0.000952210848,-0.00523379495,0.0247766029,0.00699439012
0.327,0.000899889605,0.0256096185,-0.00906916855,-0.00683458784,-0.000941411704,-0.00526276244,0.0242786,0.00686447554
0.328,0.000894314469,0.0252247864,-0.00886295053,-0.00668852204,-0.000930940789,-0.00529003315,0.0237922939,0.00673755251
0.329,0.000888440335,0.024847221,-0.00866230618,-0.00654603801,-0.000920704519,-0.00531562363,0.0233174299,0.00661353647
0.33,0.000882359181,0.0244767475,-0.00846704184,-0.00640703094,-0.000910603984,-0.00533956523,0.022853769,0.00649233136
0.331,0.000876168841,0.0241131923,-0.00827696697,-0.00627140451,-0.000900538399,-0.00536191535,0.0224010881,0.00637381337
0.332,0.000869969249,0.0237563829,-0.0080919027,-0.0061390777,-0.000890405841,-0.00538274513,0.021959176,0.00625784316
0.333,0.000863819136,0.0234061429,-0.00791169581,-0.00600998041,-0.000880167258,-0.00540215264,0.0215278002,0.00614427342
0.334,0.000857704833,0.0230622999,-0.00773623655,-0.00588404406,-0.000869885315,-0.00542022527,0.0211066765,0.00603300382
0.335,0.00085159845,0.0227246939,-0.00756542794,-0.00576119508,-0.000859634816,-0.00543703525,0.0206955169,0.00592395146
0.336,0.000845472067,0.0223931691,-0.00739917532,-0.00564136157,-0.000849492067,-0.00545264052,0.0202940399,0.00581705349
0.337,0.000839288463,0.0220675796,-0.00723739397,-0.00552446758,-0.000839535822,-0.00546708488,0.0199019625,0.00571226262
0.338,0.000833012566,0.0217477851,-0.00708000046,-0.00541043641,-0.00082984499,-0.00548039662,0.0195190057,0.00560955307
0.339,0.000826598268,0.0214336555,-0.00692692233,-0.00529918841,-0.000820499199,-0.00549259006,0.0191448854,0.00550891503
0.34,0.00082001161,0.0211250705,-0.00677808162,-0.00519064108,-0.000811563855,-0.0055036609,0.018779328,0.00541035644
0.341,0.000813264322,0.0208219176,-0.00663337358,-0.00508471495,-0.000803029226,-0.00551359428,0.0184221073,0.00531386835
0.342,0.000806399919,0.0205240772,-0.0064926634,-0.00498133618,-0.000794851661,-0.00552238937,0.0180730317,0.00521942597
0.343,0.000799453081,0.0202314283,-0.00635582052,-0.00488043594,-0.000786987015,-0.00553004917,0.0177319097,0.00512700144
0.344,0.000792468992,0.0199438493,-0.00622270696,-0.00478194829,-0.000779386113,-0.00553658714,0.0173985599,0.00503655783
0.345,0.000785482938,0.0196612179,-0.00609319466,-0.00468581613,-0.0007720014,-0.00554202111,0.0170728029,0.00494805142
0.346,0.000778538507,0.0193834138,-0.00596715073,-0.00459198307,-0.000764783621,-0.00554637795,0.0167544699,0.00486142983
0.347,0.000771669233,0.0191103139,-0.00584445261,-0.00450040321,-0.000757687268,-0.00554969026,0.0164433948,0.00477663341
0.348,0.000764897434,0.0188417959,-0.00572498557,-0.00441102571,-0.000750691137,-0.00555200039,0.016139401,0.00469360725
0.349,0.000758219584,0.0185777384,-0.0056086567,-0.00432380558,-0.000743795866,-0.00555334813,0.0158422978,0.00461230829
0.35,0.000751633408,0.0183180296,-0.00549537331,-0.00423869145,-0.000737006498,-0.00555377184,0.0155518986,0.00453269615
0.351,0.00074512789,0.01806256,-0.00538505356,-0.00415563961,-0.000730329295,-0.00555330548,0.0152680206,0.00445473495
0.352,0.000738692073,0.0178112305,-0.00527761678,-0.00407459893,-0.000723775481,-0.00555198063,0.0149904822,0.00437839163
0.353,0.000732309743,0.0175639442,-0.0051729914,-0.0039955239,-0.000717354813,-0.00554982388,0.0147191069,0.00430363989
0.354,0.00072596317,0.0173206145,-0.00507110703,-0.00391836191,-0.000711081376,-0.00554685962,0.0144537198,0.00423045579
0.355,0.000719641607,0.01708116,-0.00497189512,-0.0038430634,-0.000704953553,-0.00554310435,0.01419416,0.00415881903
0.356,0.000713343068,0.0168455069,-0.00487528067,-0.00376957652,-0.000698958779,-0.00553857529,0.0139402801,0.00408869937
0.357,0.0007070707,0.0166135812,-0.004781193,-0.00369784824,-0.000693078439,-0.0055332886,0.0136919407,0.00402007026
0.358,0.000700824314,0.0163853111,-0.00468956196,-0.00362782695,-0.000687295492,-0.00552726459,0.0134490061,0.00395289888
0.359,0.000694611397,0.0161606281,-0.00460032007,-0.00355945378,-0.00068158807,-0.00552052223,0.0132113485,0.00388715646
0.36,0.000688434281,0.0159394615,-0.00451340088,-0.00349267886,-0.000675933982,-0.00551308551,0.0129788442,0.00382280654
0.361,0.000682306753,0.0157217506,-0.0044287399,-0.0034274378,-0.000670308522,-0.0055049775,0.0127513763,0.00375981542
0.362,0.00067623275,0.0155074248,-0.00434627992,-0.0033636869,-0.000664691485,-0.00549622647,0.0125288257,0.0036981404
0.363,0.000670229405,0.0152964302,-0.00426596223,-0.00330135906,-0.000659067376,-0.00548686371,0.0123110747,0.00363774196
0.364,0.000664300147,0.015088696,-0.00418773509,-0.00324042135,-0.000653424774,-0.00547691818,0.0120980046,0.00357857425
0.365,0.000658444237,0.0148841464,-0.00411154832,-0.00318084888,-0.000647750782,-0.00546642339,0.0118895048,0.00352059683
0.366,0.000652669468,0.0146827143,-0.00403734624,-0.0031226093,-0.000642029714,-0.0054554148,0.011685472,0.00346376096
0.367,0.000646984389,0.0144843281,-0.00396507092,-0.00306568175,-0.000636251969,-0.00544393019,0.0114858038,0.00340801992
0.368,0.000641398057,0.0142889217,-0.00389466484,-0.00301003866,-0.000630403706,-0.00543200956,0.0112904065,0.00335332282
0.369,0.000635903905,0.014096426,-0.0038260744,-0.00295566528,-0.00062450298,-0.00541969048,0.0110991751,0.00329962528
0.37,0.000630470921,0.0139067819,-0.00375926275,-0.00290253806,-0.000618583472,-0.00540699982,0.0109119992,0.00324689736
0.371,0.000625073233,0.0137199302,-0.00369418712,-0.00285063741,-0.000612685185,-0.0053939571,0.0107287649,0.00319511678
0.372,0.000619674482,0.0135358165,-0.00363081161,-0.00279993508,-0.000606845011,-0.00538057562,0.0105493616,0.00314427401
0.373,0.000614244654,0.0133543881,-0.00356909571,-0.00275040187,-0.000601102634,-0.0053668612,0.0103736766,0.00309436732
0.374,0.00060874264,0.013175599,-0.00350901089,-0.00270200318,-0.000595497692,-0.00535281142,0.0102015954,0.00304540614
0.375,0.000603139378,0.0129994094,-0.00345052571,-0.00265469973,-0.000590061649,-0.00533841566,0.0100330069,0.00299740569
0.376,0.000597442932,0.012825785,-0.00339359528,-0.00260844629,-0.000584775624,-0.00532366192,0.00986782461,0.00295037459
0.377,0.000591692444,0.0126546857,-0.00333815665,-0.00256320114,-0.000579594361,-0.00530855244,0.00970598315,0.00290430184
0.378,0.000585923044,0.0124860695,-0.00328414969,-0.00251892839,-0.000574474046,-0.00529309441,0.00954741907,0.00285917136
0.379,0.000580179217,0.0123198905,-0.00323150791,-0.00247559606,-0.000569365858,-0.0052773064,0.0093920796,0.00281495337
0.38,0.000574503054,0.0121560991,-0.00318016525,-0.00243318035,-0.000564223719,-0.005261213,0.00923991502,0.0027716107
0.381,0.000568943108,0.0119946429,-0.00313005303,-0.00239166113,-0.000558998269,-0.00524484913,0.00909088574,0.00272909329
0.382,0.000563525654,0.0118354628,-0.0030811146,-0.00235103069,-0.000553668289,-0.0052282551,0.00894494049,0.00268734822
0.383,0.000558227663,0.0116785018,-0.00303332323,-0.00231128492,-0.000548263573,-0.00521146757,0.00880200209,0.00264633638
0.384,0.000553012097,0.0115237098,-0.00298666361,-0.00227241692,-0.000542827895,-0.00519450831,0.00866198379,0.0026060355
0.385,0.000547839462,0.0113710421,-0.0029411255,-0.0022344155,-0.000537404279,-0.00517739451,0.00852480066,0.00256642879
0.386,0.00054266503,0.0112204595,-0.00289670455,-0.00219726461,-0.00053204125,-0.00516012991,0.00839036209,0.00252751473
0.387,0.00053744105,0.0110719295,-0.00285340221,-0.00216094277,-0.000526785324,-0.00514271258,0.00825857629,0.0024892998
0.388,0.000532120003,0.0109254271,-0.00281122289,-0.00212542197,-0.000521681498,-0.00512512752,0.00812934938,0.00245180424
0.389,0.000526698323,0.010780937,-0.0027701506,-0.00209066407,-0.000516723906,-0.00510735603,0.00800261587,0.00241504088
0.39,0.000521206793,0.0106384393,-0.00273014722,-0.00205663292,-0.000511876603,-0.0050893889,0.00787833291,0.00237900601
0.391,0.000515679143,0.0104979119,-0.00269117252,-0.00202329668,-0.000507098548,-0.00507122472,0.00775646233,0.00234368833
0.392,0.0005101557,0.0103593275,-0.00265318046,-0.00199062911,-0.000502346778,-0.00505287084,0.00763697188,0.00230906611
0.393,0.000504679395,0.0102226562,-0.00261612239,-0.0019586105,-0.000497575476,-0.00503434245,0.00751983461,0.00227510826
0.394,0.000499298555,0.0100878614,-0.00257994397,-0.0019272273,-0.000492738448,-0.00501566404,0.00740503056,0.0022417721
0.395,0.000494037575,0.00995489863,-0.00254460149,-0.00189647751,-0.000487816467,-0.00499686825,0.00729252769,0.0022090133
0.396,0.000488873009,0.0098237211,-0.00251007918,-0.00186636529,-0.000482839258,-0.00497798465,0.00718226766,0.00217680267
0.397,0.000483770141,0.00969428989,-0.00247637128,-0.00183689068,-0.000477845412,-0.00495902977,0.00707418372,0.00214512508
0.398,0.000478691345,0.00956656942,-0.00244347626,-0.00180805106,-0.000472875157,-0.00494001515,0.00696820922,0.00211397089
0.399,0.000473593263,0.00944053153,-0.00241139941,-0.00177983808,-0.000467972806,-0.00492093977,0.00686427126,0.00208334408
0.4,0.000468430088,0.0093161524,-0.00238015035,-0.00175223926,-0.000463182547,-0.00490179719,0.00676229581,0.00205325626
0.401,0.00046316357,0.00919341769,-0.0023497372,-0.00172523324,-0.000458537698,-0.0048825688,0.00666221163,0.00202372917
0.402,0.000457806776,0.00907231919,-0.00232013847,-0.00169878785,-0.000454017239,-0.004863237,0.00656398088,0.00199477309
0.403,0.000452392857,0.00895284245,-0.00229131713,-0.00167287487,-0.000449583703,-0.00484379546,0.0064675793,0.00196638346
0.404,0.000446957915,0.00883497046,-0.00226323412,-0.00164746872,-0.000445197174,-0.00482424362,0.00637298633,0.00193855063
0.405,0.000441544571,0.00871868002,-0.00223584352,-0.00162255071,-0.000440814549,-0.0048045916,0.00628018779,0.00191125209
0.406,0.000436197425,0.00860394474,-0.00220909754,-0.00159810672,-0.000436392239,-0.00478485562,0.00618917383,0.00188445828
0.407,0.0004309609,0.00849072992,-0.00218294535,-0.00157413101,-0.000431891152,-0.00476506308,0.00609993696,0.00185812825
0.408,0.000425834136,0.00837899132,-0.00215736158,-0.00155063008,-0.000427319786,-0.00474524518,0.00601244261,0.00183222974
0.409,0.000420788991,0.00826868852,-0.00213234003,-0.00152760919,-0.000422710871,-0.00472542341,0.00592663974,0.00180674597
0.41,0.000415793006,0.00815978537,-0.00210787994,-0.00150507099,-0.000418100791,-0.0047056132,0.00584247541,0.00178166672
0.411,0.000410807184,0.00805225266,-0.00208398937,-0.00148301239,-0.000413529517,-0.00468581961,0.00575989224,0.00175699263
0.412,0.000405789487,0.00794606737,-0.0020606838,-0.00146142632,-0.000409039369,-0.00466603966,0.00567882794,0.00173273186
0.413,0.000400695726,0.00784121528,-0.00203798438,-0.00144029895,-0.000404670533,-0.00464625945,0.00559921848,0.0017089031
0.414,0.000395520368,0.00773769385,-0.00201589164,-0.00141960381,-0.000400423139,-0.00462645889,0.00552102485,0.00168552005
0.415,0.00039028831,0.00763549946,-0.00199438517,-0.00139931385,-0.000396269275,-0.0046066253,0.00544422894,0.00166258141
0.416,0.000385029464,0.00753462505,-0.00197343989,-0.00137940494,-0.00039217762,-0.00458675207,0.00536881621,0.00164008004
0.417,0.000379779608,0.00743505891,-0.00195302451,-0.00135985845,-0.000388112791,-0.00456684065,0.00529477742,0.00161799979
0.418,0.000374578192,0.00733678578,-0.00193310377,-0.00134066091,-0.000384037753,-0.00454689901,0.00522210796,0.00159631646
0.419,0.000369466921,0.00723978377,-0.00191363813,-0.00132180603,-0.000379916711,-0.00452694381,0.00515080602,0.00157499668
0.42,0.000364452584,0.00714401999,-0.00189460759,-0.0013033013,-0.000375750267,-0.00450699878,0.00508084903,0.00155401174
0.421,0.000359512476,0.00704946207,-0.00187601163,-0.00128515609,-0.000371565539,-0.00448708088,0.00501219605,0.00153334839
0.422,0.000354619275,0.0069560807,-0.00185785294,-0.00126737757,-0.000367391672,-0.00446720254,0.00494480541,0.00151299967
0.423,0.00034973974,0.00686385132,-0.00184013979,-0.00124996825,-0.000363261366,-0.0044473684,0.00487863186,0.00149296776
0.424,0.000344837186,0.00677275354,-0.00182288488,-0.00123292668,-0.000359208324,-0.00442757738,0.00481362757,0.00147326257
0.425,0.000339873254,0.00668277436,-0.00180610531,-0.00121624488,-0.000355264309,-0.00440781977,0.004749744,0.00145390244
0.426,0.000334844442,0.00659391267,-0.00178979871,-0.0011999018,-0.000351424663,-0.00438807949,0.00468695464,0.00143490019
0.427,0.00032977254,0.00650616651,-0.0017739453,-0.00118387561,-0.000347662226,-0.0043683475,0.00462525012,0.00141625401
0.428,0.000324683551,0.00641953125,-0.00175852179,-0.0011681463,-0.000343947855,-0.00434861938,0.0045646235,0.00139795768
0.429,0.000319609091,0.00633399748,-0.00174349925,-0.00115269872,-0.000340248784,-0.00432889879,0.00450507303,0.00137999581
0.43,0.000314583999,0.00624955278,-0.00172884533,-0.00113752135,-0.000336532123,-0.00430919436,0.00444659965,0.00136234642
0.431,0.000309642061,0.00616617731,-0.00171452601,-0.00112261019,-0.000332769318,-0.00428952346,0.00438920447,0.00134498019
0.432,0.000304781548,0.00608384052,-0.00170052925,-0.00110797353,-0.000328969841,-0.00426990737,0.00433286442,0.00132787555
0.433,0.000299981915,0.00600251432,-0.00168685739,-0.00109361905,-0.000325159124,-0.00425035979,0.00427754423,0.00131102422
0.434,0.000295219362,0.00592217354,-0.00167351627,-0.00107955301,-0.000321364919,-0.00423089072,0.00422320744,0.00129442121
0.435,0.000290464703,0.00584279794,-0.00166051758,-0.00106577685,-0.000317618511,-0.00421150192,0.0041698132,0.00127807164
0.436,0.000285686082,0.00576437059,-0.00164787641,-0.00105228888,-0.000313951066,-0.00419219081,0.00411731927,0.00126198613
0.437,0.000280858297,0.00568688351,-0.00163560569,-0.0010390786,-0.000310384636,-0.00417294558,0.00406568774,0.00124618133
0.438,0.000275990584,0.00561033819,-0.00162369605,-0.00102612566,-0.000306905171,-0.00415375344,0.00401490622,0.00123066306
0.439,0.000271104242,0.00553473268,-0.00161212823,-0.00101341151,-0.000303490747,-0.00413460789,0.00396496956,0.00121542727
0.44,0.000266223539,0.00546006297,-0.00160088029,-0.00100091959,-0.000300116097,-0.00411550606,0.00391587538,0.00120046695
0.441,0.000261377779,0.00538632116,-0.00158992579,-0.000988637931,-0.000296753913,-0.00409645172,0.00386762541,0.00118576565
0.442,0.000256598243,0.00531349677,-0.00157923647,-0.000976558693,-0.000293376327,-0.00407745254,0.00382022314,0.00117130242
0.443,0.000251900422,0.00524156926,-0.0015687937,-0.000964685179,-0.000289973467,-0.00405852448,0.00377366213,0.00115705418
0.444,0.000247271359,0.00517051351,-0.00155859891,-0.000953026921,-0.000286563137,-0.00403968088,0.00372791624,0.00114301163
0.445,0.000242691441,0.00510030789,-0.00154865966,-0.000941591947,-0.000283165631,-0.00402093081,0.00368295749,0.00112917057
0.446,0.000238137265,0.00503093405,-0.00153898715,-0.00093038553,-0.000279805001,-0.00400227816,0.00363875479,0.00111553259
0.447,0.000233581033,0.00496237723,-0.0015295974,-0.000919409853,-0.000276505412,-0.00398372222,0.00359527565,0.0011021059
0.448,0.000228995221,0.00489462827,-0.0015205079,-0.000908661727,-0.000273289885,-0.00396525628,0.00355248743,0.00108890365
0.449,0.000224376115,0.00482768924,-0.00151172045,-0.000898127202,-0.000270154126,-0.00394686759,0.00351037522,0.00107593432
0.45,0.000219738255,0.00476156238,-0.0015032228,-0.00088779074,-0.000267079505,-0.00392854843,0.00346893565,0.00106319414
0.451,0.000215099172,0.00469624756,-0.00149499936,-0.000877638562,-0.000264045567,-0.0039102939,0.00342816693,0.00105067799
0.452,0.00021048159,0.00463174061,-0.00148702852,-0.000867659479,-0.000261029295,-0.00389210591,0.00338807154,0.00103837283
0.453,0.000205911362,0.00456803424,-0.00147928486,-0.000857845222,-0.00025800806,-0.00387398962,0.00334865308,0.00102626242
0.454,0.000201406925,0.00450511311,-0.00147174739,-0.000848195137,-0.000254968822,-0.00385595779,0.00330990985,0.00101432696
0.455,0.000196963027,0.00444295414,-0.00146441275,-0.000838716529,-0.000251924917,-0.00383802354,0.00327182122,0.00100255796
0.456,0.000192565955,0.00438153704,-0.0014572851,-0.000829415646,-0.00024889349,-0.00382019591,0.00323436329,0.000990953049
0.457,0.000188200337,0.00432084345,-0.00145037054,-0.00082029699,-0.000245894763,-0.00380248027,0.00319751029,0.000979513424
0.458,0.000183845493,0.00426085818,-0.00144368022,-0.000811362701,-0.00024294941,-0.00378487743,0.00316123455,0.000968246708
0.459,0.000179481525,0.00420156976,-0.00143722566,-0.000802610412,-0.000240077095,-0.00376738356,0.00312550873,0.000957163874
0.46,0.000175104715,0.00414297743,-0.00143100657,-0.000794029274,-0.000237276278,-0.00374998909,0.00309032071,0.000946272735
0.461,0.000170727388,0.00408508198,-0.00142501061,-0.000785605815,-0.000234532304,-0.00373268796,0.00305566949,0.000935570181
0.462,0.00016636335,0.00402788294,-0.00141922441,-0.000777328948,-0.000231829045,-0.00371547532,0.00302155437,0.000925051615
0.463,0.00016203069,0.00397137792,-0.00141363171,-0.000769189395,-0.000229147735,-0.00369835099,0.00298797774,0.000914705657
