        r	      dnnbi	       dne	       dni	      tbn	        ti	        te	      vfova	      cureq	       feq	     pressure	       iota	        q	       1/D	    curvature	      shear	        eta
  0.8000000E-01	  0.9806591E+00	  0.9979472E+00	  0.9727333E+00	  0.9149605E+00	  0.9734439E+00	  0.9763475E+00	  0.4249627E+00	 -0.4339086E-03	  0.1000004E+01	  0.9838392E+00	  0.2925071E+00	  0.3418720E+01	  0.9979477E+00	 -0.5402891E-01	  0.1372114E-01	  0.1068342E+01
  0.8100000E-01	  0.9804779E+00	  0.9978950E+00	  0.9731908E+00	  0.9149264E+00	  0.9728077E+00	  0.9757787E+00	  0.4249548E+00	 -0.4449290E-03	  0.1000004E+01	  0.9834331E+00	  0.2925574E+00	  0.3418133E+01	  0.9978934E+00	 -0.5470478E-01	  0.1394825E-01	  0.1069835E+01
  0.8200000E-01	  0.9802901E+00	  0.9978422E+00	  0.9736467E+00	  0.9148944E+00	  0.9721648E+00	  0.9752038E+00	  0.4249473E+00	 -0.4560916E-03	  0.1000004E+01	  0.9830221E+00	  0.2926079E+00	  0.3417543E+01	  0.9978383E+00	 -0.5538069E-01	  0.1417695E-01	  0.1071339E+01
  0.8300000E-01	  0.9800997E+00	  0.9977888E+00	  0.9741005E+00	  0.9148635E+00	  0.9715151E+00	  0.9746227E+00	  0.4249402E+00	 -0.4673966E-03	  0.1000004E+01	  0.9826060E+00	  0.2926586E+00	  0.3416951E+01	  0.9977826E+00	 -0.5605664E-01	  0.1440799E-01	  0.1072855E+01
  0.8400000E-01	  0.9799109E+00	  0.9977347E+00	  0.9745516E+00	  0.9148327E+00	  0.9708588E+00	  0.9740356E+00	  0.4249330E+00	 -0.4788440E-03	  0.1000004E+01	  0.9821849E+00	  0.2927095E+00	  0.3416356E+01	  0.9977262E+00	 -0.5673262E-01	  0.1464140E-01	  0.1074380E+01
  0.8500000E-01	  0.9797277E+00	  0.9976799E+00	  0.9749997E+00	  0.9148011E+00	  0.9701958E+00	  0.9734424E+00	  0.4249257E+00	 -0.4904342E-03	  0.1000004E+01	  0.9817588E+00	  0.2927606E+00	  0.3415760E+01	  0.9976691E+00	 -0.5740864E-01	  0.1487722E-01	  0.1075916E+01
  0.8600000E-01	  0.9795542E+00	  0.9976244E+00	  0.9754441E+00	  0.9147676E+00	  0.9695262E+00	  0.9728432E+00	  0.4249179E+00	 -0.5021674E-03	  0.1000004E+01	  0.9813277E+00	  0.2928120E+00	  0.3415161E+01	  0.9976114E+00	 -0.5808470E-01	  0.1511549E-01	  0.1077461E+01
  0.8700000E-01	  0.9793945E+00	  0.9975682E+00	  0.9758844E+00	  0.9147314E+00	  0.9688500E+00	  0.9722380E+00	  0.4249095E+00	 -0.5140436E-03	  0.1000004E+01	  0.9808916E+00	  0.2928636E+00	  0.3414559E+01	  0.9975530E+00	 -0.5876080E-01	  0.1535623E-01	  0.1079015E+01
  0.8800000E-01	  0.9792527E+00	  0.9975113E+00	  0.9763201E+00	  0.9146913E+00	  0.9681673E+00	  0.9716269E+00	  0.4249002E+00	 -0.5260633E-03	  0.1000003E+01	  0.9804505E+00	  0.2929154E+00	  0.3413955E+01	  0.9974939E+00	 -0.5943694E-01	  0.1559949E-01	  0.1080577E+01
  0.8900000E-01	  0.9791330E+00	  0.9974536E+00	  0.9767507E+00	  0.9146466E+00	  0.9674781E+00	  0.9710099E+00	  0.4248898E+00	 -0.5382264E-03	  0.1000003E+01	  0.9800044E+00	  0.2929674E+00	  0.3413349E+01	  0.9974341E+00	 -0.6011312E-01	  0.1584530E-01	  0.1082147E+01
  0.9000000E-01	  0.9790394E+00	  0.9973952E+00	  0.9771757E+00	  0.9145961E+00	  0.9667824E+00	  0.9703870E+00	  0.4248781E+00	 -0.5505333E-03	  0.1000003E+01	  0.9795534E+00	  0.2930197E+00	  0.3412740E+01	  0.9973737E+00	 -0.6078935E-01	  0.1609478E-01	  0.1083723E+01
  0.9100000E-01	  0.9789747E+00	  0.9973359E+00	  0.9775947E+00	  0.9145393E+00	  0.9660802E+00	  0.9697583E+00	  0.4248649E+00	 -0.5629842E-03	  0.1000003E+01	  0.9790974E+00	  0.2930722E+00	  0.3412128E+01	  0.9973125E+00	 -0.6146562E-01	  0.1635348E-01	  0.1085307E+01
  0.9200000E-01	  0.9789360E+00	  0.9972759E+00	  0.9780079E+00	  0.9144768E+00	  0.9653716E+00	  0.9691237E+00	  0.4248503E+00	 -0.5755793E-03	  0.1000003E+01	  0.9786364E+00	  0.2931250E+00	  0.3411514E+01	  0.9972507E+00	 -0.6214194E-01	  0.1662719E-01	  0.1086898E+01
  0.9300000E-01	  0.9789193E+00	  0.9972152E+00	  0.9784156E+00	  0.9144095E+00	  0.9646566E+00	  0.9684834E+00	  0.4248347E+00	 -0.5883188E-03	  0.1000003E+01	  0.9781704E+00	  0.2931782E+00	  0.3410895E+01	  0.9971882E+00	 -0.6281831E-01	  0.1691748E-01	  0.1088496E+01
  0.9400000E-01	  0.9789204E+00	  0.9971536E+00	  0.9788182E+00	  0.9143386E+00	  0.9639353E+00	  0.9678373E+00	  0.4248182E+00	 -0.6012029E-03	  0.1000003E+01	  0.9776994E+00	  0.2932317E+00	  0.3410273E+01	  0.9971251E+00	 -0.6349474E-01	  0.1722483E-01	  0.1090102E+01
  0.9500000E-01	  0.9789352E+00	  0.9970914E+00	  0.9792160E+00	  0.9142649E+00	  0.9632077E+00	  0.9671854E+00	  0.4248011E+00	 -0.6142319E-03	  0.1000003E+01	  0.9772235E+00	  0.2932856E+00	  0.3409645E+01	  0.9970613E+00	 -0.6417121E-01	  0.1754971E-01	  0.1091715E+01
  0.9600000E-01	  0.9789596E+00	  0.9970285E+00	  0.9796092E+00	  0.9141895E+00	  0.9624737E+00	  0.9665278E+00	  0.4247836E+00	 -0.6274059E-03	  0.1000003E+01	  0.9767426E+00	  0.2933400E+00	  0.3409013E+01	  0.9969967E+00	 -0.6484774E-01	  0.1789261E-01	  0.1093338E+01
  0.9700000E-01	  0.9789894E+00	  0.9969648E+00	  0.9799983E+00	  0.9141134E+00	  0.9617335E+00	  0.9658645E+00	  0.4247659E+00	 -0.6407253E-03	  0.1000003E+01	  0.9762568E+00	  0.2933950E+00	  0.3408375E+01	  0.9969316E+00	 -0.6552433E-01	  0.1825401E-01	  0.1094969E+01
  0.9800000E-01	  0.9790205E+00	  0.9969005E+00	  0.9803835E+00	  0.9140375E+00	  0.9609871E+00	  0.9651955E+00	  0.4247483E+00	 -0.6541901E-03	  0.1000003E+01	  0.9757660E+00	  0.2934505E+00	  0.3407730E+01	  0.9968657E+00	 -0.6620098E-01	  0.1863438E-01	  0.1096609E+01
  0.9900000E-01	  0.9790488E+00	  0.9968355E+00	  0.9807651E+00	  0.9139628E+00	  0.9602345E+00	  0.9645208E+00	  0.4247309E+00	 -0.6678008E-03	  0.1000002E+01	  0.9752703E+00	  0.2935066E+00	  0.3407079E+01	  0.9967992E+00	 -0.6687768E-01	  0.1903423E-01	  0.1098259E+01
  0.1000000E+00	  0.9790702E+00	  0.9967699E+00	  0.9811435E+00	  0.9138903E+00	  0.9594757E+00	  0.9638405E+00	  0.4247141E+00	 -0.6815574E-03	  0.1000002E+01	  0.9747696E+00	  0.2935633E+00	  0.3406420E+01	  0.9967319E+00	 -0.6755445E-01	  0.1945507E-01	  0.1099918E+01
  0.1010000E+00	  0.9790817E+00	  0.9967036E+00	  0.9815188E+00	  0.9138207E+00	  0.9587107E+00	  0.9631546E+00	  0.4246979E+00	 -0.6954602E-03	  0.1000002E+01	  0.9742640E+00	  0.2936208E+00	  0.3405753E+01	  0.9966640E+00	 -0.6823127E-01	  0.1990268E-01	  0.1101588E+01
  0.1020000E+00	  0.9790860E+00	  0.9966367E+00	  0.9818910E+00	  0.9137533E+00	  0.9579397E+00	  0.9624630E+00	  0.4246823E+00	 -0.7095095E-03	  0.1000002E+01	  0.9737534E+00	  0.2936791E+00	  0.3405078E+01	  0.9965955E+00	 -0.6890815E-01	  0.2038308E-01	  0.1103268E+01
  0.1030000E+00	  0.9790868E+00	  0.9965692E+00	  0.9822597E+00	  0.9136873E+00	  0.9571626E+00	  0.9617659E+00	  0.4246669E+00	 -0.7237056E-03	  0.1000002E+01	  0.9732379E+00	  0.2937382E+00	  0.3404392E+01	  0.9965262E+00	 -0.6958507E-01	  0.2089818E-01	  0.1104957E+01
  0.1040000E+00	  0.9790880E+00	  0.9965010E+00	  0.9826246E+00	  0.9136217E+00	  0.9563793E+00	  0.9610632E+00	  0.4246517E+00	 -0.7380485E-03	  0.1000002E+01	  0.9727175E+00	  0.2937982E+00	  0.3403696E+01	  0.9964563E+00	 -0.7026206E-01	  0.2144885E-01	  0.1106656E+01
  0.1050000E+00	  0.9790934E+00	  0.9964321E+00	  0.9829856E+00	  0.9135555E+00	  0.9555901E+00	  0.9603550E+00	  0.4246363E+00	 -0.7525387E-03	  0.1000001E+01	  0.9721922E+00	  0.2938594E+00	  0.3402988E+01	  0.9963857E+00	 -0.7093909E-01	  0.2203597E-01	  0.1108364E+01
  0.1060000E+00	  0.9791067E+00	  0.9963626E+00	  0.9833422E+00	  0.9134878E+00	  0.9547948E+00	  0.9596412E+00	  0.4246205E+00	 -0.7671763E-03	  0.1000001E+01	  0.9716619E+00	  0.2939216E+00	  0.3402268E+01	  0.9963144E+00	 -0.7161618E-01	  0.2266042E-01	  0.1110080E+01
  0.1070000E+00	  0.9791318E+00	  0.9962924E+00	  0.9836942E+00	  0.9134177E+00	  0.9539935E+00	  0.9589220E+00	  0.4246042E+00	 -0.7819616E-03	  0.1000001E+01	  0.9711267E+00	  0.2939850E+00	  0.3401534E+01	  0.9962425E+00	 -0.7229333E-01	  0.2332308E-01	  0.1111806E+01
  0.1080000E+00	  0.9791726E+00	  0.9962214E+00	  0.9840414E+00	  0.9133442E+00	  0.9531862E+00	  0.9581974E+00	  0.4245872E+00	 -0.7968949E-03	  0.1000001E+01	  0.9705866E+00	  0.2940497E+00	  0.3400785E+01	  0.9961698E+00	 -0.7297054E-01	  0.2402484E-01	  0.1113539E+01
  0.1090000E+00	  0.9792328E+00	  0.9961498E+00	  0.9843835E+00	  0.9132664E+00	  0.9523730E+00	  0.9574673E+00	  0.4245691E+00	 -0.8119764E-03	  0.1000001E+01	  0.9700415E+00	  0.2941158E+00	  0.3400021E+01	  0.9960965E+00	 -0.7364781E-01	  0.2476658E-01	  0.1115281E+01
  0.1100000E+00	  0.9793162E+00	  0.9960775E+00	  0.9847202E+00	  0.9131834E+00	  0.9515539E+00	  0.9567317E+00	  0.4245498E+00	 -0.8272063E-03	  0.1000000E+01	  0.9694915E+00	  0.2941834E+00	  0.3399240E+01	  0.9960225E+00	 -0.7432513E-01	  0.2554974E-01	  0.1117030E+01
  0.1110000E+00	  0.9794254E+00	  0.9960045E+00	  0.9850512E+00	  0.9130945E+00	  0.9507288E+00	  0.9559908E+00	  0.4245291E+00	 -0.8425850E-03	  0.1000000E+01	  0.9689366E+00	  0.2942525E+00	  0.3398442E+01	  0.9959479E+00	 -0.7500252E-01	  0.2637796E-01	  0.1118787E+01
  0.1120000E+00	  0.9795579E+00	  0.9959307E+00	  0.9853769E+00	  0.9130003E+00	  0.9498978E+00	  0.9552446E+00	  0.4245072E+00	 -0.8581126E-03	  0.1000000E+01	  0.9683768E+00	  0.2943233E+00	  0.3397625E+01	  0.9958725E+00	 -0.7567997E-01	  0.2725501E-01	  0.1120552E+01
  0.1130000E+00	  0.9797099E+00	  0.9958562E+00	  0.9856975E+00	  0.9129017E+00	  0.9490610E+00	  0.9544930E+00	  0.4244843E+00	 -0.8737896E-03	  0.9999997E+00	  0.9678121E+00	  0.2943958E+00	  0.3396788E+01	  0.9957965E+00	 -0.7635749E-01	  0.2818251E-01	  0.1122324E+01
  0.1140000E+00	  0.9798776E+00	  0.9957810E+00	  0.9860132E+00	  0.9127996E+00	  0.9482184E+00	  0.9537361E+00	  0.4244606E+00	 -0.8896160E-03	  0.9999995E+00	  0.9672425E+00	  0.2944701E+00	  0.3395930E+01	  0.9957198E+00	 -0.7703507E-01	  0.2916155E-01	  0.1124106E+01
  0.1150000E+00	  0.9800573E+00	  0.9957051E+00	  0.9863244E+00	  0.9126950E+00	  0.9473700E+00	  0.9529739E+00	  0.4244362E+00	 -0.9055922E-03	  0.9999992E+00	  0.9666679E+00	  0.2945464E+00	  0.3395051E+01	  0.9956425E+00	 -0.7771273E-01	  0.3019322E-01	  0.1125896E+01
  0.1160000E+00	  0.9802451E+00	  0.9956285E+00	  0.9866313E+00	  0.9125887E+00	  0.9465158E+00	  0.9522064E+00	  0.4244115E+00	 -0.9217185E-03	  0.9999990E+00	  0.9660885E+00	  0.2946248E+00	  0.3394148E+01	  0.9955644E+00	 -0.7839045E-01	  0.3127862E-01	  0.1127695E+01
  0.1170000E+00	  0.9804373E+00	  0.9955512E+00	  0.9869343E+00	  0.9124815E+00	  0.9456558E+00	  0.9514337E+00	  0.4243866E+00	 -0.9379951E-03	  0.9999988E+00	  0.9655041E+00	  0.2947053E+00	  0.3393220E+01	  0.9954857E+00	 -0.7906824E-01	  0.3241885E-01	  0.1129503E+01
  0.1180000E+00	  0.9806301E+00	  0.9954731E+00	  0.9872336E+00	  0.9123745E+00	  0.9447902E+00	  0.9506558E+00	  0.4243617E+00	 -0.9544223E-03	  0.9999985E+00	  0.9649148E+00	  0.2947881E+00	  0.3392267E+01	  0.9954063E+00	 -0.7974610E-01	  0.3361501E-01	  0.1131321E+01
  0.1190000E+00	  0.9808198E+00	  0.9953944E+00	  0.9875295E+00	  0.9122685E+00	  0.9439189E+00	  0.9498726E+00	  0.4243371E+00	 -0.9710004E-03	  0.9999983E+00	  0.9643207E+00	  0.2948732E+00	  0.3391288E+01	  0.9953262E+00	 -0.8042403E-01	  0.3486822E-01	  0.1133150E+01
  0.1200000E+00	  0.9810025E+00	  0.9953150E+00	  0.9878222E+00	  0.9121644E+00	  0.9430419E+00	  0.9490843E+00	  0.4243129E+00	 -0.9877297E-03	  0.9999980E+00	  0.9637216E+00	  0.2949609E+00	  0.3390280E+01	  0.9952454E+00	 -0.8110204E-01	  0.3617330E-01	  0.1134989E+01
  0.1210000E+00	  0.9811756E+00	  0.9952348E+00	  0.9881121E+00	  0.9120629E+00	  0.9421593E+00	  0.9482909E+00	  0.4242892E+00	 -0.1004611E-02	  0.9999978E+00	  0.9631176E+00	  0.2950511E+00	  0.3389244E+01	  0.9951640E+00	 -0.8178013E-01	  0.3749946E-01	  0.1136839E+01
  0.1220000E+00	  0.9813412E+00	  0.9951540E+00	  0.9883989E+00	  0.9119634E+00	  0.9412711E+00	  0.9474923E+00	  0.4242661E+00	 -0.1021643E-02	  0.9999976E+00	  0.9625088E+00	  0.2951438E+00	  0.3388179E+01	  0.9950819E+00	 -0.8245829E-01	  0.3881485E-01	  0.1138699E+01
  0.1230000E+00	  0.9815024E+00	  0.9950725E+00	  0.9886825E+00	  0.9118651E+00	  0.9403774E+00	  0.9466886E+00	  0.4242432E+00	 -0.1038828E-02	  0.9999973E+00	  0.9618950E+00	  0.2952389E+00	  0.3387088E+01	  0.9949991E+00	 -0.8313652E-01	  0.4011231E-01	  0.1140570E+01
  0.1240000E+00	  0.9816624E+00	  0.9949902E+00	  0.9889625E+00	  0.9117672E+00	  0.9394782E+00	  0.9458799E+00	  0.4242205E+00	 -0.1056164E-02	  0.9999971E+00	  0.9612763E+00	  0.2953363E+00	  0.3385970E+01	  0.9949156E+00	 -0.8381481E-01	  0.4139099E-01	  0.1142451E+01
  0.1250000E+00	  0.9818244E+00	  0.9949073E+00	  0.9892387E+00	  0.9116690E+00	  0.9385736E+00	  0.9450660E+00	  0.4241976E+00	 -0.1073654E-02	  0.9999969E+00	  0.9606528E+00	  0.2954360E+00	  0.3384827E+01	  0.9948314E+00	 -0.8449313E-01	  0.4265002E-01	  0.1144342E+01
  0.1260000E+00	  0.9819916E+00	  0.9948237E+00	  0.9895111E+00	  0.9115697E+00	  0.9376635E+00	  0.9442472E+00	  0.4241745E+00	 -0.1091296E-02	  0.9999967E+00	  0.9600243E+00	  0.2955379E+00	  0.3383660E+01	  0.9947466E+00	 -0.8517150E-01	  0.4388853E-01	  0.1146243E+01
  0.1270000E+00	  0.9821672E+00	  0.9947394E+00	  0.9897792E+00	  0.9114685E+00	  0.9367480E+00	  0.9434233E+00	  0.4241510E+00	 -0.1109092E-02	  0.9999965E+00	  0.9593910E+00	  0.2956419E+00	  0.3382470E+01	  0.9946611E+00	 -0.8584990E-01	  0.4510566E-01	  0.1148153E+01
  0.1280000E+00	  0.9823543E+00	  0.9946544E+00	  0.9900428E+00	  0.9113646E+00	  0.9358272E+00	  0.9425945E+00	  0.4241268E+00	 -0.1127041E-02	  0.9999963E+00	  0.9587528E+00	  0.2957479E+00	  0.3381258E+01	  0.9945749E+00	 -0.8652835E-01	  0.4630053E-01	  0.1150072E+01
  0.1290000E+00	  0.9825561E+00	  0.9945687E+00	  0.9903019E+00	  0.9112572E+00	  0.9349012E+00	  0.9417607E+00	  0.4241018E+00	 -0.1145144E-02	  0.9999961E+00	  0.9581097E+00	  0.2958559E+00	  0.3380024E+01	  0.9944880E+00	 -0.8720683E-01	  0.4747226E-01	  0.1152000E+01
  0.1300000E+00	  0.9827759E+00	  0.9944823E+00	  0.9905560E+00	  0.9111455E+00	  0.9339698E+00	  0.9409220E+00	  0.4240758E+00	 -0.1163401E-02	  0.9999959E+00	  0.9574618E+00	  0.2959657E+00	  0.3378770E+01	  0.9944005E+00	 -0.8788536E-01	  0.4861858E-01	  0.1153937E+01
  0.1310000E+00	  0.9830158E+00	  0.9943952E+00	  0.9908051E+00	  0.9110291E+00	  0.9330333E+00	  0.9400783E+00	  0.4240487E+00	 -0.1181813E-02	  0.9999957E+00	  0.9568090E+00	  0.2960773E+00	  0.3377497E+01	  0.9943123E+00	 -0.8856392E-01	  0.4973163E-01	  0.1155883E+01
  0.1320000E+00	  0.9832739E+00	  0.9943074E+00	  0.9910494E+00	  0.9109082E+00	  0.9320915E+00	  0.9392297E+00	  0.4240206E+00	 -0.1200379E-02	  0.9999955E+00	  0.9561513E+00	  0.2961905E+00	  0.3376206E+01	  0.9942234E+00	 -0.8924252E-01	  0.5080331E-01	  0.1157837E+01
  0.1330000E+00	  0.9835473E+00	  0.9942189E+00	  0.9912889E+00	  0.9107836E+00	  0.9311446E+00	  0.9383763E+00	  0.4239916E+00	 -0.1219100E-02	  0.9999953E+00	  0.9554888E+00	  0.2963053E+00	  0.3374898E+01	  0.9941338E+00	 -0.8992117E-01	  0.5183093E-01	  0.1159800E+01
  0.1340000E+00	  0.9838333E+00	  0.9941297E+00	  0.9915240E+00	  0.9106560E+00	  0.9301925E+00	  0.9375181E+00	  0.4239619E+00	 -0.1237977E-02	  0.9999951E+00	  0.9548214E+00	  0.2964214E+00	  0.3373575E+01	  0.9940435E+00	 -0.9059984E-01	  0.5281320E-01	  0.1161773E+01
  0.1350000E+00	  0.9841289E+00	  0.9940398E+00	  0.9917549E+00	  0.9105261E+00	  0.9292352E+00	  0.9366550E+00	  0.4239316E+00	 -0.1257009E-02	  0.9999948E+00	  0.9541492E+00	  0.2965389E+00	  0.3372239E+01	  0.9939526E+00	 -0.9127856E-01	  0.5374880E-01	  0.1163755E+01
  0.1360000E+00	  0.9844313E+00	  0.9939492E+00	  0.9919817E+00	  0.9103945E+00	  0.9282729E+00	  0.9357871E+00	  0.4239010E+00	 -0.1276198E-02	  0.9999946E+00	  0.9534721E+00	  0.2966576E+00	  0.3370890E+01	  0.9938610E+00	 -0.9195731E-01	  0.5463641E-01	  0.1165747E+01
  0.1370000E+00	  0.9847376E+00	  0.9938578E+00	  0.9922047E+00	  0.9102618E+00	  0.9273054E+00	  0.9349145E+00	  0.4238701E+00	 -0.1295543E-02	  0.9999944E+00	  0.9527902E+00	  0.2967773E+00	  0.3369530E+01	  0.9937687E+00	 -0.9263610E-01	  0.5547471E-01	  0.1167750E+01
  0.1380000E+00	  0.9850449E+00	  0.9937658E+00	  0.9924242E+00	  0.9101289E+00	  0.9263329E+00	  0.9340372E+00	  0.4238392E+00	 -0.1315044E-02	  0.9999941E+00	  0.9521035E+00	  0.2968979E+00	  0.3368161E+01	  0.9936757E+00	 -0.9331492E-01	  0.5626238E-01	  0.1169762E+01
  0.1390000E+00	  0.9853505E+00	  0.9936730E+00	  0.9926402E+00	  0.9099963E+00	  0.9253553E+00	  0.9331551E+00	  0.4238083E+00	 -0.1334702E-02	  0.9999938E+00	  0.9514120E+00	  0.2970194E+00	  0.3366784E+01	  0.9935820E+00	 -0.9399378E-01	  0.5699809E-01	  0.1171786E+01
  0.1400000E+00	  0.9856513E+00	  0.9935794E+00	  0.9928532E+00	  0.9098648E+00	  0.9243726E+00	  0.9322683E+00	  0.4237777E+00	 -0.1354518E-02	  0.9999935E+00	  0.9507156E+00	  0.2971415E+00	  0.3365400E+01	  0.9934877E+00	 -0.9467267E-01	  0.5768326E-01	  0.1173820E+01
  0.1410000E+00	  0.9859453E+00	  0.9934851E+00	  0.9930631E+00	  0.9097348E+00	  0.9233849E+00	  0.9313769E+00	  0.4237474E+00	 -0.1374491E-02	  0.9999932E+00	  0.9500144E+00	  0.2972642E+00	  0.3364011E+01	  0.9933927E+00	 -0.9535159E-01	  0.5833046E-01	  0.1175866E+01
  0.1420000E+00	  0.9862332E+00	  0.9933901E+00	  0.9932700E+00	  0.9096062E+00	  0.9223922E+00	  0.9304808E+00	  0.4237174E+00	 -0.1394622E-02	  0.9999928E+00	  0.9493084E+00	  0.2973874E+00	  0.3362617E+01	  0.9932970E+00	 -0.9603053E-01	  0.5895270E-01	  0.1177923E+01
  0.1430000E+00	  0.9865162E+00	  0.9932944E+00	  0.9934738E+00	  0.9094786E+00	  0.9213946E+00	  0.9295801E+00	  0.4236877E+00	 -0.1414912E-02	  0.9999925E+00	  0.9485976E+00	  0.2975111E+00	  0.3361219E+01	  0.9932006E+00	 -0.9670946E-01	  0.5955214E-01	  0.1179991E+01
  0.1440000E+00	  0.9867959E+00	  0.9931979E+00	  0.9936744E+00	  0.9093516E+00	  0.9203920E+00	  0.9286747E+00	  0.4236581E+00	 -0.1435360E-02	  0.9999921E+00	  0.9478820E+00	  0.2976352E+00	  0.3359817E+01	  0.9931036E+00	 -0.9738835E-01	  0.6012819E-01	  0.1182071E+01
  0.1450000E+00	  0.9870736E+00	  0.9931006E+00	  0.9938716E+00	  0.9092250E+00	  0.9193846E+00	  0.9277648E+00	  0.4236286E+00	 -0.1455967E-02	  0.9999916E+00	  0.9471616E+00	  0.2977597E+00	  0.3358413E+01	  0.9930058E+00	 -0.9806722E-01	  0.6068028E-01	  0.1184161E+01
  0.1460000E+00	  0.9873507E+00	  0.9930026E+00	  0.9940655E+00	  0.9090983E+00	  0.9183723E+00	  0.9268503E+00	  0.4235991E+00	 -0.1476733E-02	  0.9999912E+00	  0.9464364E+00	  0.2978845E+00	  0.3357006E+01	  0.9929074E+00	 -0.9874604E-01	  0.6120781E-01	  0.1186262E+01
  0.1470000E+00	  0.9876285E+00	  0.9929039E+00	  0.9942558E+00	  0.9089712E+00	  0.9173552E+00	  0.9259313E+00	  0.4235695E+00	 -0.1497659E-02	  0.9999907E+00	  0.9457064E+00	  0.2980095E+00	  0.3355598E+01	  0.9928084E+00	 -0.9942482E-01	  0.6171020E-01	  0.1188374E+01
  0.1480000E+00	  0.9879085E+00	  0.9928045E+00	  0.9944425E+00	  0.9088434E+00	  0.9163333E+00	  0.9250077E+00	  0.4235397E+00	 -0.1518745E-02	  0.9999902E+00	  0.9449717E+00	  0.2981347E+00	  0.3354189E+01	  0.9927086E+00	 -0.1001036E+00	  0.6218686E-01	  0.1190497E+01
  0.1490000E+00	  0.9881921E+00	  0.9927043E+00	  0.9946255E+00	  0.9087144E+00	  0.9153066E+00	  0.9240796E+00	  0.4235097E+00	 -0.1539992E-02	  0.9999897E+00	  0.9442321E+00	  0.2982600E+00	  0.3352779E+01	  0.9926081E+00	 -0.1007822E+00	  0.6263720E-01	  0.1192631E+01
  0.1500000E+00	  0.9884806E+00	  0.9926034E+00	  0.9948048E+00	  0.9085841E+00	  0.9142753E+00	  0.9231470E+00	  0.4234793E+00	 -0.1561399E-02	  0.9999891E+00	  0.9434878E+00	  0.2983854E+00	  0.3351370E+01	  0.9925070E+00	 -0.1014609E+00	  0.6306562E-01	  0.1194776E+01
  0.1510000E+00	  0.9887751E+00	  0.9925017E+00	  0.9949802E+00	  0.9084520E+00	  0.9132393E+00	  0.9222100E+00	  0.4234485E+00	 -0.1582967E-02	  0.9999886E+00	  0.9427387E+00	  0.2985109E+00	  0.3349961E+01	  0.9924052E+00	 -0.1021395E+00	  0.6349678E-01	  0.1196931E+01
  0.1520000E+00	  0.9890750E+00	  0.9923993E+00	  0.9951517E+00	  0.9083183E+00	  0.9121986E+00	  0.9212685E+00	  0.4234174E+00	 -0.1604696E-02	  0.9999880E+00	  0.9419848E+00	  0.2986365E+00	  0.3348553E+01	  0.9923027E+00	 -0.1028180E+00	  0.6395604E-01	  0.1199096E+01
  0.1530000E+00	  0.9893796E+00	  0.9922962E+00	  0.9953196E+00	  0.9081832E+00	  0.9111533E+00	  0.9203226E+00	  0.4233859E+00	 -0.1626588E-02	  0.9999873E+00	  0.9412262E+00	  0.2987622E+00	  0.3347143E+01	  0.9921996E+00	 -0.1034965E+00	  0.6444907E-01	  0.1201273E+01
  0.1540000E+00	  0.9896880E+00	  0.9921924E+00	  0.9954837E+00	  0.9080468E+00	  0.9101034E+00	  0.9193724E+00	  0.4233541E+00	 -0.1648641E-02	  0.9999867E+00	  0.9404628E+00	  0.2988882E+00	  0.3345733E+01	  0.9920958E+00	 -0.1041749E+00	  0.6497660E-01	  0.1203460E+01
  0.1550000E+00	  0.9899993E+00	  0.9920878E+00	  0.9956443E+00	  0.9079094E+00	  0.9090488E+00	  0.9184178E+00	  0.4233220E+00	 -0.1670857E-02	  0.9999860E+00	  0.9396947E+00	  0.2990144E+00	  0.3344320E+01	  0.9919912E+00	 -0.1048532E+00	  0.6553934E-01	  0.1205658E+01
  0.1560000E+00	  0.9903128E+00	  0.9919825E+00	  0.9958013E+00	  0.9077711E+00	  0.9079897E+00	  0.9174590E+00	  0.4232898E+00	 -0.1693235E-02	  0.9999853E+00	  0.9389218E+00	  0.2991411E+00	  0.3342905E+01	  0.9918860E+00	 -0.1055314E+00	  0.6613798E-01	  0.1207867E+01
  0.1570000E+00	  0.9906276E+00	  0.9918765E+00	  0.9959549E+00	  0.9076321E+00	  0.9069261E+00	  0.9164960E+00	  0.4232574E+00	 -0.1715777E-02	  0.9999846E+00	  0.9381442E+00	  0.2992681E+00	  0.3341486E+01	  0.9917802E+00	 -0.1062096E+00	  0.6677326E-01	  0.1210087E+01
  0.1580000E+00	  0.9909428E+00	  0.9917698E+00	  0.9961051E+00	  0.9074926E+00	  0.9058579E+00	  0.9155287E+00	  0.4232249E+00	 -0.1738482E-02	  0.9999838E+00	  0.9373618E+00	  0.2993956E+00	  0.3340062E+01	  0.9916736E+00	 -0.1068877E+00	  0.6744589E-01	  0.1212319E+01
  0.1590000E+00	  0.9912577E+00	  0.9916623E+00	  0.9962520E+00	  0.9073528E+00	  0.9047851E+00	  0.9145573E+00	  0.4231923E+00	 -0.1761352E-02	  0.9999830E+00	  0.9365747E+00	  0.2995237E+00	  0.3338634E+01	  0.9915664E+00	 -0.1075656E+00	  0.6815658E-01	  0.1214562E+01
