bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0049,2500,1,0.1,8.0,40,4,0.0194718,5.987919177798,3.6709e-09,2.73549e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.1,10.0,0,4,0.058984,137.033369364,7.8797e-27,2.89621e-27,TAE,14,0.143,1
0.0049,2500,1,0.1,10.0,20,4,0.0437555,312.7565024682,2.63744e-24,2.20392e-24,NAE,12,0.114,3
0.0049,2500,1,0.1,10.0,40,4,0.0196144,5.811717993414,1.12657e-09,5.25884e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.2,0.5,0,4,0.019532,6.133092015,1.94625e-09,1.38234e-08,Estable/Ruido,19,0.842,1
0.0049,2500,1,0.2,0.5,20,4,0.0195915,5.947647706122,9.80397e-10,6.78783e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.2,0.5,40,4,0.0195888,5.8895677746,1.1489e-09,3.72583e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.2,2.0,0,4,0.0195975,5.936647128366,1.2536e-09,6.96992e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.2,2.0,20,4,0.0194624,6.040960676759999,1.70941e-09,1.44667e-08,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.2,2.0,40,4,0.0195672,5.8327234586820005,1.56869e-09,1.14343e-08,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.2,4.0,0,4,0.0280404,124.023416718,5.92853e-26,1.7249200000000002e-26,TAE,12,0.277,1
0.0049,2500,1,0.2,4.0,20,4,0.0293557,142.173770202,3.54462e-26,5.0464900000000004e-26,TAE,12,0.275,1
0.0049,2500,1,0.2,4.0,40,4,0.019576,5.8766717865,2.62776e-09,1.00841e-08,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.2,6.0,0,4,0.0349645,123.0091322586,5.24729e-17,8.98337e-16,TAE,12,0.277,1
0.0049,2500,1,0.2,6.0,20,4,0.0360266,142.80657333899998,1.9696e-26,1.83873e-26,TAE,12,0.276,1
0.0049,2500,1,0.2,6.0,40,4,0.0244989,247.737929535,2.27133e-06,0.0154936,Estable/Ruido,12,0.187,0
0.0049,2500,1,0.2,8.0,0,4,0.0402048,133.1147884218,1.14048e-13,2.80311e-13,TAE,14,0.153,1
0.0049,2500,1,0.2,8.0,20,4,0.0392316,143.208448317,1.77595e-23,1.3688800000000002e-24,TAE,13,0.285,1
0.0049,2500,1,0.2,8.0,40,4,0.0343626,276.3262358058,3.1229500000000003e-24,6.1898800000000005e-24,EAE,12,0.19,2
0.0049,2500,1,0.2,10.0,0,4,0.0472655,86.634048429,3.3835699999999995e-20,7.54063e-20,BAE,13,0.214,0
0.0049,2500,1,0.2,10.0,20,4,0.0458155,255.445531725,3.70492e-06,0.000142777,Estable/Ruido,12,0.191,2
0.0049,2500,1,0.2,10.0,40,4,0.0428589,277.1869680348,8.822869999999999e-25,2.2753900000000002e-24,EAE,12,0.192,2
0.0049,2500,1,0.3,0.5,0,4,0.0195844,6.07305069366,1.02116e-09,3.24459e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.3,0.5,20,4,0.0195919,5.955841157166,1.07974e-09,6.83099e-09,Estable/Ruido,19,0.842,0
