,0,1,2,3,4,5,6
1514,0.2115108507854857,273.645,0.0,0.0,0.0,0.0,0.0
1515,0.2115108507854857,176.089,0.0,0.0,0.0,0.0,0.0
1516,0.2115108507854857,0.0,376.4364,0.0,0.0,0.0,0.0
1517,0.2115108507854857,0.0,0.0,0.0,359.081,359.081,0.0
1518,0.2115108507854857,0.0,298.2574,0.0,0.0,0.0,0.0
1519,0.2115108507854857,0.0,0.0,345.4793,0.0,0.0,0.0
1520,0.2115108507854857,0.0,0.0,327.3833,0.0,0.0,0.0
1521,0.2115108507854857,0.0,0.0,0.0,314.2663,314.2663,0.0
1522,0.2115108507854857,49.58781,0.0,0.0,0.0,0.0,0.0
1523,0.2115108507854857,0.0,152.0813,0.0,0.0,0.0,0.0
1524,0.2115108507854857,0.0,0.0,0.0,138.6995,138.6995,0.0
1525,0.2115108507854857,0.0,0.0,130.4866,0.0,0.0,0.0
1526,0.2115108507854857,0.0,72.18303,0.0,0.0,0.0,0.0
1527,0.2115108507854857,0.0,0.0,93.44921,0.0,0.0,0.0
1528,0.2115108507854857,0.0,0.0,0.0,85.32475,85.32475,0.0
1529,0.2115108507854857,0.06607972,0.0,0.0,0.0,0.0,0.0
1607,0.21729714678292486,479.4621,0.0,0.0,0.0,0.0,0.0
1608,0.21729714678292486,409.812,0.0,0.0,0.0,0.0,0.0
1615,0.21729714678292486,273.4289,0.0,0.0,0.0,0.0,0.0
1616,0.21729714678292486,177.271,0.0,0.0,0.0,0.0,0.0
1617,0.21729714678292486,0.0,379.1777,0.0,0.0,0.0,0.0
1618,0.21729714678292486,0.0,297.0135,0.0,0.0,0.0,0.0
1619,0.21729714678292486,0.0,0.0,0.0,355.8103,355.8103,0.0
1620,0.21729714678292486,0.0,0.0,349.0019,0.0,0.0,0.0
1621,0.21729714678292486,0.0,0.0,325.2079,0.0,0.0,0.0
1622,0.21729714678292486,0.0,0.0,0.0,318.6314,318.6314,0.0
1623,0.21729714678292486,48.82479,0.0,0.0,0.0,0.0,0.0
1624,0.21729714678292486,0.0,154.1978,0.0,0.0,0.0,0.0
1625,0.21729714678292486,0.0,0.0,132.5137,0.0,0.0,0.0
1626,0.21729714678292486,0.0,0.0,0.0,136.5565,136.5565,0.0
1627,0.21729714678292486,0.0,70.49166,0.0,0.0,0.0,0.0
1628,0.21729714678292486,0.0,0.0,91.82971,0.0,0.0,0.0
1629,0.21729714678292486,0.0,0.0,0.0,87.82841,87.82841,0.0
1630,0.21729714678292486,0.06471195,0.0,0.0,0.0,0.0,0.0
1631,0.21729714678292486,0.0,0.0,0.0125743,0.0,0.0,0.0
1709,0.22293328598484347,479.5885,0.0,0.0,0.0,0.0,0.0
1710,0.22293328598484347,411.5056,0.0,0.0,0.0,0.0,0.0
1717,0.22293328598484347,273.252,0.0,0.0,0.0,0.0,0.0
1718,0.22293328598484347,0.0,381.7541,0.0,0.0,0.0,0.0
1719,0.22293328598484347,178.3838,0.0,0.0,0.0,0.0,0.0
1720,0.22293328598484347,0.0,295.884,0.0,0.0,0.0,0.0
1721,0.22293328598484347,0.0,0.0,0.0,352.8161,352.8161,0.0
1722,0.22293328598484347,0.0,0.0,352.3538,0.0,0.0,0.0
1723,0.22293328598484347,0.0,0.0,323.1683,0.0,0.0,0.0
1724,0.22293328598484347,0.0,0.0,0.0,322.7211,322.7211,0.0
1725,0.22293328598484347,48.11429,0.0,0.0,0.0,0.0,0.0
1726,0.22293328598484347,0.0,156.1822,0.0,0.0,0.0,0.0
1727,0.22293328598484347,0.0,0.0,134.622,0.0,0.0,0.0
1728,0.22293328598484347,0.0,0.0,0.0,134.8893,134.8893,0.0
1729,0.22293328598484347,0.0,68.91745,0.0,0.0,0.0,0.0
1730,0.22293328598484347,0.0,0.0,90.11772,0.0,0.0,0.0
1731,0.22293328598484347,0.0,0.0,0.0,89.85344,89.85344,0.0
1732,0.22293328598484347,0.06333738,0.0,0.0,0.0,0.0,0.0
1733,0.22293328598484347,0.0,0.0,0.01438127,0.0,0.0,0.0
1811,0.22843040515658156,479.7496,0.0,0.0,0.0,0.0,0.0
1812,0.22843040515658156,413.1005,0.0,0.0,0.0,0.0,0.0
1819,0.22843040515658156,273.1119,0.0,0.0,0.0,0.0,0.0
