bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.6,10.0,0,3,0.0157276,13.45777333044,1.85668e-07,0.000296151,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,10.0,20,3,0.0158138,11.07549444966,1.23532e-07,0.00022292,Estable/Ruido,14,0.834,0
0.001,2500,1,0.6,10.0,40,3,0.0157275,13.92574774512,1.6917e-07,0.000304507,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,0.5,0,3,0.0159898,6.18551570616,6.49498e-08,4.93265e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,0.5,20,3,0.0155074,15.820498294379998,2.61279e-07,0.000296047,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,0.5,40,3,0.0157996,10.8248324298,1.51582e-07,0.000185418,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,2.0,0,3,0.0159905,6.0608145003,6.80956e-08,4.89111e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,2.0,20,3,0.0155675,14.6513420151,2.85704e-07,0.00029315,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,2.0,40,3,0.0156162,14.58680209326,2.40204e-07,0.000287264,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,4.0,0,3,0.015654,14.06130557352,2.26955e-07,0.000294883,Estable/Ruido,14,0.834,4
0.001,2500,1,0.7,4.0,20,3,0.0157598,12.32040716136,1.8534e-07,0.000279062,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,4.0,40,3,0.0157499,12.83456720784,1.76669e-07,0.000287618,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,6.0,0,3,0.015672,14.63544696,1.83915e-07,0.000286669,Estable/Ruido,10,0.143,0
0.001,2500,1,0.7,6.0,20,3,0.0159162,8.74359989448,8.75041e-08,0.000147413,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,6.0,40,3,0.0156923,14.46845890944,1.57325e-07,0.000292643,Estable/Ruido,14,0.834,4
0.001,2500,1,0.7,8.0,0,3,0.0158493,10.33970335188,1.35638e-07,0.000217987,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,8.0,20,3,0.0157817,12.25976602662,1.6058e-07,0.000282553,Estable/Ruido,14,0.834,0
0.001,2500,1,0.7,8.0,40,3,0.0157815,12.44684782608,1.56782e-07,0.000285666,Estable/Ruido,14,0.835,0
0.001,2500,1,0.7,10.0,0,3,0.0157158,13.69949813064,1.81475e-07,0.00029559,Estable/Ruido,14,0.834,4
0.001,2500,1,0.7,10.0,20,3,0.0157224,13.88034187074,1.6836e-07,0.000296699,Estable/Ruido,14,0.834,4
0.001,2500,1,0.7,10.0,40,3,0.0156627,15.5075756436,1.55273e-07,0.000290988,Estable/Ruido,10,0.143,4
0.001,2500,1,0.8,0.5,0,3,0.015387,16.08477607842,3.3103e-07,0.000307341,Estable/Ruido,14,0.833,0
0.001,2500,1,0.8,0.5,20,3,0.0159139,8.06275170414,9.22042e-08,9.79128e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,0.5,40,3,0.0155908,15.13083284706,2.14065e-07,0.000281859,Estable/Ruido,14,0.835,0
0.001,2500,1,0.8,2.0,0,3,0.0155975,13.45345467396,3.11185e-07,0.000284447,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,2.0,20,3,0.0155447,15.86548429938,2.42872e-07,0.000289502,Estable/Ruido,14,0.833,4
0.001,2500,1,0.8,2.0,40,3,0.0157383,12.37996863198,1.87552e-07,0.000252938,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,4.0,0,3,0.0158047,11.139734464800002,1.69388e-07,0.000247153,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,4.0,20,3,0.0159731,7.22481238434,5.6207e-08,8.80545e-05,GAE,14,0.834,0
0.001,2500,1,0.8,4.0,40,3,0.0158515,10.49937367896,1.31298e-07,0.000225498,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,6.0,0,3,0.0158732,9.7085796924,1.19596e-07,0.000190795,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,6.0,20,3,0.0156758,14.9188587915,1.56319e-07,0.00027904,Estable/Ruido,10,0.143,4
0.001,2500,1,0.8,6.0,40,3,0.0158417,10.79136284208,1.3305e-07,0.000242467,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,8.0,0,3,0.015725,13.15348799262,1.67822e-07,0.000286008,Estable/Ruido,14,0.835,4
0.001,2500,1,0.8,8.0,20,3,0.0157439,13.26211419936,1.62165e-07,0.000287988,Estable/Ruido,14,0.835,4
0.001,2500,1,0.8,8.0,40,3,0.0157947,12.11215194888,1.57798e-07,0.000288685,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,10.0,0,3,0.0157722,12.15947722614,1.72876e-07,0.000286519,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,10.0,20,3,0.0158137,11.49386429616,1.53848e-07,0.000272136,Estable/Ruido,14,0.834,0
0.001,2500,1,0.8,10.0,40,3,0.0156779,14.96546429268,1.49953e-07,0.000279578,Estable/Ruido,10,0.143,0
0.0049,2500,1,0.1,0.5,0,3,0.0160814,4.655655640656,1.33484e-09,4.54995e-09,Estable/Ruido,14,0.832,0
0.0049,2500,1,0.1,0.5,20,3,0.0160977,4.506512038746,2.22235e-09,3.88243e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.1,0.5,40,3,0.0160701,4.673404119162,1.98616e-08,4.95232e-06,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.1,2.0,0,3,0.0160879,4.43514024228,2.57761e-09,2.27747e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.1,2.0,20,3,0.0210777,130.1007260868,1.38508e-19,1.6135199999999998e-20,TAE,9,0.249,1
0.0049,2500,1,0.1,2.0,40,3,0.0160865,4.390178229816001,2.89781e-09,1.9013e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.1,4.0,0,3,0.0227463,115.7663854536,2.06183e-12,3.83356e-12,TAE,9,0.252,1
0.0049,2500,1,0.1,4.0,20,3,0.0300631,130.6471560942,4.2719e-16,1.26346e-16,TAE,9,0.248,1
0.0049,2500,1,0.1,4.0,40,3,0.0211795,254.7071614296,5.99654e-09,3.69709e-05,EAE,11,0.184,2
0.0049,2500,1,0.1,6.0,0,3,0.0295713,70.1253842208,1.3546099999999998e-27,3.87828e-27,BAE,10,0.163,0
0.0049,2500,1,0.1,6.0,20,3,0.0376785,242.8992348372,1.2177200000000002e-24,1.34371e-24,EAE,9,0.135,2
0.0049,2500,1,0.1,6.0,40,3,0.0297902,256.97325645480004,2.67486e-24,4.10752e-24,EAE,9,0.143,2
0.0049,2500,1,0.1,8.0,0,3,0.0318673,73.0044885408,6.36455e-16,4.18807e-16,BAE,10,0.149,0
0.0049,2500,1,0.1,8.0,20,3,0.0428203,243.4936499166,1.22668e-24,4.04278e-25,EAE,9,0.134,2
0.0049,2500,1,0.1,8.0,40,3,0.0346097,258.0481220676,7.9277e-24,2.9760300000000004e-24,EAE,9,0.14,2
0.0049,2500,1,0.1,10.0,0,3,0.0363773,86.41631616480001,1.24969e-06,5.4562e-07,BAE,10,0.111,0
0.0049,2500,1,0.1,10.0,20,3,0.0463438,244.6212991086,1.5414300000000002e-24,3.1210500000000004e-24,EAE,9,0.132,0
0.0049,2500,1,0.1,10.0,40,3,0.0372024,259.134384135,3.5312900000000006e-24,5.51039e-24,EAE,9,0.136,2
0.0049,2500,1,0.2,0.5,0,3,0.0160613,4.635070044768,1.70277e-09,3.18254e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.2,0.5,20,3,0.0160884,4.502913158346,2.19602e-09,2.87344e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.2,0.5,40,3,0.0159961,5.12069696781,7.51471e-08,2.14255e-05,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.2,2.0,0,3,0.0160845,4.441780176618,2.61785e-09,2.45203e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.2,2.0,20,3,0.019416,129.913584306,3.43325e-11,1.29469e-07,TAE,9,0.249,1
0.0049,2500,1,0.2,2.0,40,3,0.0160897,4.411795504752,2.67041e-09,2.19098e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.2,4.0,0,3,0.0258161,114.8078836404,2.28636e-26,1.5657800000000002e-26,TAE,9,0.252,1
0.0049,2500,1,0.2,4.0,20,3,0.0332639,130.534391175,1.20104e-26,2.32869e-26,TAE,9,0.25,1
0.0049,2500,1,0.2,4.0,40,3,0.0215549,142.5852421944,3.60379e-21,9.48516e-22,TAE,9,0.238,1
0.0049,2500,1,0.2,6.0,0,3,0.034913,112.8530917698,1.28967e-26,2.11276e-26,TAE,9,0.25,1
0.0049,2500,1,0.2,6.0,20,3,0.0420379,130.645356654,1.51555e-26,1.44355e-26,TAE,9,0.25,1
0.0049,2500,1,0.2,6.0,40,3,0.0304722,144.0307924884,1.5977000000000002e-25,2.28355e-26,TAE,9,0.243,1
0.0049,2500,1,0.2,8.0,0,3,0.0413495,111.4321338252,1.31578e-17,1.6834e-17,TAE,9,0.249,1
0.0049,2500,1,0.2,8.0,20,3,0.0484897,130.6825450848,5.5378299999999996e-27,6.621809999999999e-27,TAE,10,0.258,1
0.0049,2500,1,0.2,8.0,40,3,0.0367416,145.00488945,6.37499e-26,2.90463e-26,TAE,9,0.242,1
0.0049,2500,1,0.2,10.0,0,3,0.0482213,79.337318418,5.81538e-21,2.49149e-21,BAE,10,0.19,0
0.0049,2500,1,0.2,10.0,20,3,0.0534047,130.71313556820002,3.60717e-27,8.48041e-27,TAE,10,0.255,1
0.0049,2500,1,0.2,10.0,40,3,0.0412757,145.8758185068,1.11361e-25,5.62978e-26,TAE,9,0.24,1
0.0049,2500,1,0.3,0.5,0,3,0.0160428,4.617843403919999,2.68531e-09,4.59959e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.3,0.5,20,3,0.0160818,4.488451657272,2.85318e-09,2.80973e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.3,0.5,40,3,0.0160514,4.838544744449999,4.04977e-08,1.18082e-05,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.3,2.0,0,3,0.0160842,4.462815632556,2.36538e-09,2.42907e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.3,2.0,20,3,0.0163199,48.1749129411,7.88087e-08,0.00801789,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.3,2.0,40,3,0.0160883,4.397280020472,2.77042e-09,2.21233e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.3,4.0,0,3,0.0224071,115.4244918156,1.13888e-24,5.6157400000000016e-24,TAE,9,0.253,1
0.0049,2500,1,0.3,4.0,20,3,0.0301285,130.3568464086,2.47179e-26,4.0756e-26,TAE,9,0.251,1
0.0049,2500,1,0.3,4.0,40,3,0.0180993,127.9156058706,3.51797e-07,0.00382953,Estable/Ruido,9,0.238,0
0.0049,2500,1,0.3,6.0,0,3,0.0329082,113.1020143308,5.15009e-27,9.851409999999999e-27,TAE,9,0.252,1
0.0049,2500,1,0.3,6.0,20,3,0.0402445,130.4576150598,1.60385e-26,1.89046e-26,TAE,9,0.252,1
0.0049,2500,1,0.3,6.0,40,3,0.0289084,143.8634445498,5.56058e-26,6.08635e-26,TAE,10,0.276,1
0.0049,2500,1,0.3,8.0,0,3,0.0416168,111.4327336386,6.35953e-27,1.44568e-26,TAE,9,0.253,1
0.0049,2500,1,0.3,8.0,20,3,0.0485964,130.4300236434,3.4674e-27,8.84752e-27,TAE,9,0.255,1
0.0049,2500,1,0.3,8.0,40,3,0.0376409,145.2676077192,2.43867e-26,3.33613e-26,TAE,10,0.276,1
0.0049,2500,1,0.3,10.0,0,3,0.0485965,110.1599296038,1.34741e-26,8.033779999999999e-27,TAE,9,0.254,1
0.0049,2500,1,0.3,10.0,20,3,0.0555077,130.3796393178,4.24307e-27,9.93076e-27,TAE,9,0.257,1
0.0049,2500,1,0.3,10.0,40,3,0.0450109,146.4708333996,2.95865e-26,1.3792e-26,TAE,10,0.277,1
0.0049,2500,1,0.4,0.5,0,3,0.0160712,4.625395054626,2.37252e-09,2.45711e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.4,0.5,20,3,0.0160936,4.510392831444,2.25941e-09,4.38722e-09,Estable/Ruido,14,0.834,0
