r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.776,-1.47050073e-05,-2.40756266e-06,6.85402503e-05,5.56537762e-05,1.64121982e-05,3.34617713e-05,8.17564514e-05,9.72598253e-06,-4.26986882e-06,-2.78447729e-05,5.05976951e-06,1.04466609e-05,-2.78505556e-05,-7.4993044e-05
0.777,-1.46840051e-05,-2.54859432e-06,6.77528269e-05,5.54215495e-05,1.71580214e-05,3.19499294e-05,8.04062201e-05,9.67786673e-06,-4.22710887e-06,-2.76617455e-05,4.81934047e-06,1.05295434e-05,-2.67937046e-05,-7.38462666e-05
0.778,-1.46630167e-05,-2.68799175e-06,6.6974593e-05,5.51948636e-05,1.78898283e-05,3.04546347e-05,7.90718792e-05,9.62991385e-06,-4.1832634e-06,-2.74758e-05,4.58501662e-06,1.05882142e-05,-2.57630741e-05,-7.27057263e-05
0.779,-1.46419489e-05,-2.82560775e-06,6.62055834e-05,5.49729868e-05,1.86054911e-05,2.89777527e-05,7.77538524e-05,9.5821597e-06,-4.13830506e-06,-2.72870675e-05,4.35628401e-06,1.06230214e-05,-2.47579027e-05,-7.15712011e-05
0.78,-1.46207081e-05,-2.96130356e-06,6.54458048e-05,5.47551587e-05,1.93030161e-05,2.75211951e-05,7.64525301e-05,9.53464068e-06,-4.0922167e-06,-2.7095701e-05,4.13263478e-06,1.06344119e-05,-2.37773822e-05,-7.04424832e-05
0.781,-1.45992036e-05,-3.09493622e-06,6.46952457e-05,5.45405897e-05,1.99805505e-05,2.60869204e-05,7.51682564e-05,9.48739191e-06,-4.04499742e-06,-2.69018688e-05,3.91358007e-06,1.06229231e-05,-2.28206833e-05,-6.93193718e-05
0.782,-1.45773492e-05,-3.22635783e-06,6.39538805e-05,5.43284732e-05,2.06363897e-05,2.46769129e-05,7.39013232e-05,9.44044583e-06,-3.99666328e-06,-2.67057517e-05,3.69865593e-06,1.05891819e-05,-2.18869579e-05,-6.82016766e-05
0.783,-1.45550566e-05,-3.355424e-06,6.32216672e-05,5.41180058e-05,2.12689889e-05,2.32931444e-05,7.26519658e-05,9.39383073e-06,-3.94724316e-06,-2.65075468e-05,3.48741939e-06,1.05339067e-05,-2.09753245e-05,-6.70892313e-05
0.784,-1.45322298e-05,-3.4820032e-06,6.24985441e-05,5.39084056e-05,2.18769759e-05,2.19375396e-05,7.14203565e-05,9.34756982e-06,-3.89677369e-06,-2.6307471e-05,3.27944302e-06,1.04579066e-05,-2.00848543e-05,-6.59819021e-05
0.785,-1.45087663e-05,-3.60598082e-06,6.17844266e-05,5.36989165e-05,2.24591589e-05,2.06119623e-05,7.0206598e-05,9.30168161e-06,-3.84529736e-06,-2.61057579e-05,3.07431723e-06,1.03620749e-05,-1.92145772e-05,-6.48795894e-05
0.786,-1.44845773e-05,-3.72727591e-06,6.10791906e-05,5.34887979e-05,2.30145239e-05,1.93182272e-05,6.90107365e-05,9.25618503e-06,-3.79285952e-06,-2.5902646e-05,2.87166194e-06,1.02473896e-05,-1.83634969e-05,-6.37822303e-05
0.787,-1.44596117e-05,-3.84586287e-06,6.03826509e-05,5.32773129e-05,2.35422318e-05,1.80581176e-05,6.78327865e-05,9.21110629e-06,-3.73950465e-06,-2.56983677e-05,2.67113791e-06,1.01149178e-05,-1.75306091e-05,-6.26898039e-05
0.788,-1.443386e-05,-3.96177502e-06,5.9694559e-05,5.30637324e-05,2.40416205e-05,1.68333837e-05,6.6672741e-05,9.16648001e-06,-3.68527618e-06,-2.54931478e-05,2.47244878e-06,9.96581103e-06,-1.67149166e-05,-6.16023314e-05
0.789,-1.44073186e-05,-4.07505346e-06,5.90146539e-05,5.28473624e-05,2.45122126e-05,1.5645709e-05,6.55305324e-05,9.12233654e-06,-3.63022883e-06,-2.5287214e-05,2.27533474e-06,9.80127367e-06,-1.59154567e-05,-6.05198581e-05
0.79,-1.43799352e-05,-4.18566514e-06,5.83427424e-05,5.26275782e-05,2.49537174e-05,1.44966568e-05,6.44059644e-05,9.07868223e-06,-3.5744479e-06,-2.5080811e-05,2.07956467e-06,9.6225158e-06,-1.51313334e-05,-5.94424253e-05
0.791,-1.43515876e-05,-4.29347282e-06,5.76787312e-05,5.24038352e-05,2.53660231e-05,1.33876389e-05,6.32986866e-05,9.03549247e-06,-3.51805481e-06,-2.48742038e-05,1.88493479e-06,9.43073206e-06,-1.43617308e-05,-5.8370061e-05
0.792,-1.43221215e-05,-4.39829549e-06,5.70225707e-05,5.2175649e-05,2.57491842e-05,1.23199251e-05,6.22082429e-05,8.99272617e-06,-3.46118949e-06,-2.4667665e-05,1.69127234e-06,9.22712024e-06,-1.36058918e-05,-5.73028033e-05
0.793,-1.4291424e-05,-4.50002584e-06,5.6374144e-05,5.19425596e-05,2.61034119e-05,1.12946843e-05,6.11341645e-05,8.9503531e-06,-3.40397828e-06,-2.4461452e-05,1.49844088e-06,9.01291994e-06,-1.28630773e-05,-5.62407388e-05
0.794,-1.42594628e-05,-4.59868982e-06,5.57332101e-05,5.17041178e-05,2.64290687e-05,1.03130084e-05,6.00760158e-05,8.90836775e-06,-3.3465171e-06,-2.42557921e-05,1.30634162e-06,8.7894191e-06,-1.21325499e-05,-5.51840196e-05
0.795,-1.4226268e-05,-4.69441388e-06,5.50994361e-05,5.14599001e-05,2.6726662e-05,9.37589851e-06,5.90333668e-05,8.86678169e-06,-3.28887843e-06,-2.40508841e-05,1.11490988e-06,8.55792149e-06,-1.14135907e-05,-5.41328473e-05
0.796,-1.41918793e-05,-4.78734417e-06,5.44724779e-05,5.12095411e-05,2.69968359e-05,8.48422544e-06,5.80057313e-05,8.82560478e-06,-3.23113026e-06,-2.38469106e-05,9.24107334e-07,8.31970027e-06,-1.0705531e-05,-5.30874417e-05
0.797,-1.41563106e-05,-4.87759374e-06,5.38520328e-05,5.09527517e-05,2.72403586e-05,7.63870343e-06,5.69925292e-05,8.78483303e-06,-3.17334841e-06,-2.36440476e-05,7.33917156e-07,8.07597179e-06,-1.00077712e-05,-5.20480211e-05
0.798,-1.41195526e-05,-4.96524347e-06,5.32378406e-05,5.06893152e-05,2.74581084e-05,6.83989525e-06,5.59930979e-05,8.74444962e-06,-3.11561631e-06,-2.34424638e-05,5.44345437e-07,7.82789529e-06,-9.31978538e-06,-5.1014799e-05
0.799,-1.40815928e-05,-5.05035854e-06,5.26296674e-05,5.04190698e-05,2.76510526e-05,6.08823388e-06,5.50067177e-05,8.70443082e-06,-3.05802235e-06,-2.32423141e-05,3.55427446e-07,7.57657818e-06,-8.6411261e-06,-4.99879864e-05
0.8,-1.40424303e-05,-5.13300216e-06,5.20272914e-05,5.01418945e-05,2.78202304e-05,5.38404012e-06,5.40326356e-05,8.66475141e-06,-3.00065699e-06,-2.3043735e-05,1.67229373e-07,7.32307801e-06,-7.9714261e-06,-4.89677946e-05
0.801,-1.40020765e-05,-5.213241e-06,5.14304977e-05,4.98577059e-05,2.7966745e-05,4.72752477e-06,5.3070074e-05,8.62538659e-06,-2.94360964e-06,-2.28468465e-05,-2.01588956e-08,7.06839824e-06,-7.31039221e-06,-4.79544372e-05
0.802,-1.39605508e-05,-5.29115677e-06,5.08390673e-05,4.95664623e-05,2.80917642e-05,4.11878423e-06,5.21182372e-05,8.58631326e-06,-2.88696183e-06,-2.26517542e-05,-2.06636855e-07,6.81348456e-06,-6.6577876e-06,-4.69481354e-05
0.803,-1.39178762e-05,-5.36685469e-06,5.02527682e-05,4.92681664e-05,2.81965198e-05,3.55779866e-06,5.11763154e-05,8.54751021e-06,-2.83078155e-06,-2.24585507e-05,-3.92102557e-07,6.55922133e-06,-6.01341813e-06,-4.59491213e-05
0.804,-1.38740785e-05,-5.44046006e-06,4.96713574e-05,4.89628629e-05,2.82822945e-05,3.04443725e-06,5.0243486e-05,8.50895746e-06,-2.77512346e-06,-2.22673135e-05,-5.76452615e-07,6.30642774e-06,-5.37713391e-06,-4.49576343e-05
0.805,-1.38291855e-05,-5.51210098e-06,4.90945988e-05,4.86506312e-05,2.83503969e-05,2.57846693e-06,4.93189132e-05,8.47063457e-06,-2.72003545e-06,-2.20781048e-05,-7.59574953e-07,6.0558541e-06,-4.74884445e-06,-4.39739132e-05
0.806,-1.37832269e-05,-5.58189011e-06,4.85222828e-05,4.83315798e-05,2.84021351e-05,2.15955918e-06,4.84017469e-05,8.43251895e-06,-2.66556615e-06,-2.18909704e-05,-9.41340864e-07,5.8081813e-06,-4.12853293e-06,-4.29981883e-05
0.807,-1.37362354e-05,-5.64992053e-06,4.79542321e-05,4.80058443e-05,2.84388006e-05,1.78729352e-06,4.74911269e-05,8.39458546e-06,-2.61176663e-06,-2.17059403e-05,-1.12160372e-06,5.56402367e-06,-3.51625603e-06,-4.20306818e-05
0.808,-1.36882478e-05,-5.71627771e-06,4.73902903e-05,4.76735902e-05,2.84616675e-05,1.46115958e-06,4.65861924e-05,8.35680778e-06,-2.55868548e-06,-2.15230292e-05,-1.30020537e-06,5.32393386e-06,-2.9121302e-06,-4.10716118e-05
0.809,-1.36393053e-05,-5.78105612e-06,4.68303039e-05,4.73350126e-05,2.84719975e-05,1.18056054e-06,4.56860911e-05,8.31916065e-06,-2.50636179e-06,-2.13422378e-05,-1.47698551e-06,5.08840681e-06,-2.31631617e-06,-4.01211989e-05
0.81,-1.35894523e-05,-5.84436374e-06,4.62741162e-05,4.69903329e-05,2.84710398e-05,9.44817654e-07,4.4789986e-05,8.28162071e-06,-2.45482309e-06,-2.11635543e-05,-1.65178594e-06,4.85788148e-06,-1.7290147e-06,-3.91796666e-05
0.811,-1.35387343e-05,-5.90631133e-06,4.57215762e-05,4.66397922e-05,2.84600196e-05,7.53173858e-07,4.38970562e-05,8.24416538e-06,-2.40408946e-06,-2.09869555e-05,-1.82444744e-06,4.63274136e-06,-1.15047376e-06,-3.82472394e-05
0.812,-1.34871967e-05,-5.96699729e-06,4.51725541e-05,4.62836453e-05,2.84401234e-05,6.04795231e-07,4.30064978e-05,8.20677117e-06,-2.3541797e-06,-2.08124075e-05,-1.99480423e-06,4.41331618e-06,-5.8099768e-07,-3.73241402e-05
0.813,-1.34348834e-05,-6.02650355e-06,4.46269447e-05,4.59221572e-05,2.84124928e-05,4.98771516e-07,4.21175286e-05,8.16941348e-06,-2.30511314e-06,-2.06398676e-05,-2.16268337e-06,4.19988513e-06,-2.09472774e-08,-3.64105906e-05
0.814,-1.33818378e-05,-6.08490467e-06,4.40846577e-05,4.55556028e-05,2.83782279e-05,4.34117364e-07,4.12293967e-05,8.13206809e-06,-2.25690605e-06,-2.04692852e-05,-2.32790963e-06,3.99268054e-06,5.29269239e-07,-3.55068146e-05
0.815,-1.33281033e-05,-6.14227981e-06,4.35456048e-05,4.51842678e-05,2.83383925e-05,4.09774588e-07,4.03413902e-05,8.09471269e-06,-2.20956675e-06,-2.03006017e-05,-2.49031097e-06,3.79189033e-06,1.06920689e-06,-3.46130397e-05
0.816,-1.3273725e-05,-6.1987154e-06,4.30096964e-05,4.48084499e-05,2.82940107e-05,4.24613571e-07,3.94528442e-05,8.05732695e-06,-2.16309438e-06,-2.01337491e-05,-2.64971926e-06,3.59765974e-06,1.5983878e-06,-3.3729495e-05
0.817,-1.32187487e-05,-6.25429721e-06,4.24768508e-05,4.44284574e-05,2.8246057e-05,4.77432215e-07,3.85631427e-05,8.01989118e-06,-2.11748223e-06,-1.99686505e-05,-2.80596651e-06,3.41009384e-06,2.11629827e-06,-3.28564065e-05
0.818,-1.31632194e-05,-6.30909937e-06,4.19470072e-05,4.40446086e-05,2.81954437e-05,5.66952888e-07,3.76717217e-05,7.98238503e-06,-2.07272234e-06,-1.98052216e-05,-2.95888059e-06,3.22926115e-06,2.62238467e-06,-3.19939925e-05
0.819,-1.31071804e-05,-6.36317957e-06,4.14201305e-05,4.36572306e-05,2.81430161e-05,6.91820076e-07,3.67780735e-05,7.94478696e-06,-2.02880768e-06,-1.96433722e-05,-3.108284e-06,3.05519722e-06,3.11605415e-06,-3.11424609e-05
0.82,-1.30506742e-05,-6.41658296e-06,4.08962077e-05,4.32666593e-05,2.80895524e-05,8.50600821e-07,3.58817554e-05,7.907075e-06,-1.98573086e-06,-1.94830065e-05,-3.2539963e-06,2.88790687e-06,3.59668074e-06,-3.03020073e-05
0.821,-1.29937447e-05,-6.46935032e-06,4.03752373e-05,4.28732389e-05,2.80357688e-05,1.04178752e-06,3.49824008e-05,7.86922806e-06,-1.943481e-06,-1.93240231e-05,-3.3958388e-06,2.72736427e-06,4.06361365e-06,-2.94728138e-05
0.822,-1.29364365e-05,-6.52152266e-06,3.98572226e-05,4.247732e-05,2.79823228e-05,1.26380022e-06,3.40797277e-05,7.83122708e-06,-1.90204168e-06,-1.91663155e-05,-3.53363856e-06,2.57351175e-06,4.516184e-06,-2.86550461e-05
0.823,-1.28787933e-05,-6.57313917e-06,3.93421734e-05,4.2079256e-05,2.79298126e-05,1.51498636e-06,3.31735431e-05,7.79305489e-06,-1.86139135e-06,-1.90097734e-05,-3.66722999e-06,2.42625825e-06,4.95370942e-06,-2.78488488e-05
0.824,-1.28208552e-05,-6.6242313e-06,3.88301113e-05,4.16794017e-05,2.78787739e-05,1.79361893e-06,3.2263746e-05,7.75469544e-06,-1.82150513e-06,-1.8854284e-05,-3.79645447e-06,2.28547853e-06,5.37549821e-06,-2.70543395e-05
0.825,-1.2762658e-05,-6.67481948e-06,3.83210737e-05,4.12781117e-05,2.78296769e-05,2.09789676e-06,3.13503294e-05,7.71613342e-06,-1.78235597e-06,-1.86997331e-05,-3.92116088e-06,2.1510131e-06,5.78085535e-06,-2.62716034e-05
0.826,-1.27042335e-05,-6.72491499e-06,3.7815111e-05,4.08757394e-05,2.77829263e-05,2.42594929e-06,3.04333865e-05,7.67735501e-06,-1.74391413e-06,-1.85460062e-05,-4.04120822e-06,2.02266841e-06,6.16909056e-06,-2.55006883e-05
0.827,-1.26456122e-05,-6.77452364e-06,3.7312282e-05,4.04726364e-05,2.77388611e-05,2.77584467e-06,2.95131164e-05,7.63834912e-06,-1.70614637e-06,-1.83929884e-05,-4.15646879e-06,1.90021765e-06,6.53952677e-06,-2.47415993e-05
0.828,-1.25868248e-05,-6.82364698e-06,3.68126526e-05,4.0069152e-05,2.76977537e-05,3.14559733e-06,2.85898283e-05,7.59910782e-06,-1.6690162e-06,-1.8240565e-05,-4.26683003e-06,1.78340251e-06,6.89150828e-06,-2.39942939e-05
0.829,-1.25279018e-05,-6.87228057e-06,3.63162977e-05,3.96656335e-05,2.76598072e-05,3.53317284e-06,2.76639406e-05,7.55962575e-06,-1.63248484e-06,-1.80886229e-05,-4.37219529e-06,1.67193559e-06,7.22440938e-06,-2.32586763e-05
0.83,-1.2468871e-05,-6.92041202e-06,3.5823303e-05,3.92624255e-05,2.76251566e-05,3.93649213e-06,2.67359771e-05,7.51989936e-06,-1.5965119e-06,-1.79370526e-05,-4.47248519e-06,1.56550228e-06,7.53764438e-06,-2.2534593e-05
0.831,-1.24097551e-05,-6.96802067e-06,3.53337653e-05,3.88598677e-05,2.75938702e-05,4.35343868e-06,2.58065645e-05,7.47992673e-06,-1.56105536e-06,-1.77857501e-05,-4.56763993e-06,1.46376194e-06,7.83067786e-06,-2.1821829e-05
0.832,-1.23505726e-05,-7.0150782e-06,3.48477898e-05,3.84582924e-05,2.75659519e-05,4.7818704e-06,2.48764308e-05,7.43970823e-06,-1.52607197e-06,-1.76346182e-05,-4.65762143e-06,1.36634943e-06,8.10303386e-06,-2.11201071e-05
0.833,-1.22913406e-05,-7.06154951e-06,3.43654881e-05,3.80580208e-05,2.7541341e-05,5.21963373e-06,2.39464048e-05,7.39924737e-06,-1.49151838e-06,-1.7483567e-05,-4.74241464e-06,1.27287781e-06,8.3543036e-06,-2.04290895e-05
0.834,-1.22320767e-05,-7.10739375e-06,3.38869758e-05,3.76593604e-05,2.75199148e-05,5.66457708e-06,2.30174128e-05,7.35855152e-06,-1.45735179e-06,-1.73325146e-05,-4.82202907e-06,1.18294087e-06,8.58415411e-06,-1.97483809e-05
0.835,-1.21727965e-05,-7.15256594e-06,3.34123691e-05,3.72626018e-05,2.75014941e-05,6.11456198e-06,2.20904716e-05,7.31763178e-06,-1.42352923e-06,-1.71813887e-05,-4.89650095e-06,1.09611469e-06,8.7923386e-06,-1.90775314e-05
0.836,-1.21135103e-05,-7.19701868e-06,3.29417825e-05,3.68680173e-05,2.74858492e-05,6.56747327e-06,2.11666785e-05,7.27650223e-06,-1.39000621e-06,-1.70301276e-05,-4.96589497e-06,1.01195938e-06,8.97870716e-06,-1.84160393e-05
0.837,-1.20542209e-05,-7.24070284e-06,3.24753266e-05,3.64758592e-05,2.7472704e-05,7.02123107e-06,2.02472025e-05,7.23517911e-06,-1.3567365e-06,-1.68786809e-05,-5.03030448e-06,9.30022852e-07,9.14321448e-06,-1.77633554e-05
0.838,-1.1994926e-05,-7.28356659e-06,3.20131093e-05,3.60863589e-05,2.74617367e-05,7.47380534e-06,1.93332756e-05,7.19368077e-06,-1.32367403e-06,-1.67270104e-05,-5.08984976e-06,8.49847625e-07,9.28592328e-06,-1.711889e-05
0.839,-1.19356218e-05,-7.32555346e-06,3.15552374e-05,3.56997254e-05,2.74525803e-05,7.92323091e-06,1.84261849e-05,7.15202811e-06,-1.29077625e-06,-1.65750905e-05,-5.14467514e-06,7.70979682e-07,9.40700462e-06,-1.64820225e-05
0.84,-1.18763057e-05,-7.36660159e-06,3.11018176e-05,3.53161451e-05,2.74448251e-05,8.36762053e-06,1.75272629e-05,7.11024462e-06,-1.25800658e-06,-1.64229088e-05,-5.19494648e-06,6.92976698e-07,9.50673849e-06,-1.58521115e-05
0.841,-1.18169751e-05,-7.40664597e-06,3.0652954e-05,3.49357809e-05,2.74380264e-05,8.80517594e-06,1.66378751e-05,7.06835565e-06,-1.22533383e-06,-1.62704666e-05,-5.24085011e-06,6.1541315e-07,9.58551623e-06,-1.52285039e-05
0.842,-1.17576232e-05,-7.44562288e-06,3.02087413e-05,3.45587724e-05,2.74317151e-05,9.23419873e-06,1.5759408e-05,7.02638729e-06,-1.19272946e-06,-1.61177785e-05,-5.28259313e-06,5.37882349e-07,9.64384321e-06,-1.46105423e-05
0.843,-1.1698237e-05,-7.48347279e-06,2.97692608e-05,3.41852331e-05,2.74254054e-05,9.6531026e-06,1.4893258e-05,6.98436575e-06,-1.1601658e-06,-1.5964872e-05,-5.32040271e-06,4.59998246e-07,9.68233768e-06,-1.39975732e-05
0.844,-1.16387982e-05,-7.5201389e-06,2.93345808e-05,3.38152497e-05,2.7418598e-05,1.00604249e-05,1.40408204e-05,6.94231733e-06,-1.12761783e-06,-1.58117867e-05,-5.35452252e-06,3.81400385e-07,9.70172405e-06,-1.33889566e-05
0.845,-1.15792884e-05,-7.55556321e-06,2.89047621e-05,3.3448882e-05,2.7410781e-05,1.04548354e-05,1.32034792e-05,6.90026867e-06,-1.09506722e-06,-1.56585739e-05,-5.38520721e-06,3.01761175e-07,9.70282263e-06,-1.27840789e-05
0.846,-1.1519692e-05,-7.58968511e-06,2.84798603e-05,3.30861633e-05,2.74014343e-05,1.08351426e-05,1.23825956e-05,6.85824689e-06,-1.06250465e-06,-1.55052965e-05,-5.41271811e-06,2.20791037e-07,9.68654021e-06,-1.21823628e-05
0.847,-1.14599937e-05,-7.62244507e-06,2.80599214e-05,3.27271012e-05,2.73900388e-05,1.12002993e-05,1.15794973e-05,6.81627898e-06,-1.02992745e-06,-1.53520271e-05,-5.43732197e-06,1.38238396e-07,9.65386315e-06,-1.15832745e-05
0.848,-1.14001742e-05,-7.65379081e-06,2.76449734e-05,3.23716766e-05,2.73760867e-05,1.15494091e-05,1.07954699e-05,6.77439088e-06,-9.97334911e-07,-1.51988465e-05,-5.45929101e-06,5.38867624e-08,9.60585045e-06,-1.0986328e-05
0.849,-1.13402081e-05,-7.68368015e-06,2.72350219e-05,3.20198445e-05,2.73590884e-05,1.188173e-05,1.00317489e-05,6.73260669e-06,-9.64725954e-07,-1.50458413e-05,-5.47890081e-06,-3.24459602e-08,9.54362286e-06,-1.03910893e-05
0.85,-1.12800664e-05,-7.7120778e-06,2.68300553e-05,3.16715356e-05,2.73385733e-05,1.21966741e-05,9.28951103e-06,6.69094856e-06,-9.32101754e-07,-1.48931028e-05,-5.49642481e-06,-1.20903297e-07,9.46834737e-06,-9.79718406e-06
0.851,-1.12197227e-05,-7.7389494e-06,2.64300538e-05,3.13266609e-05,2.73140892e-05,1.24938014e-05,8.56986553e-06,6.64943695e-06,-8.9947069e-07,-1.47407265e-05,-5.51212754e-06,-2.11584116e-07,9.38122059e-06,-9.20430585e-06
0.852,-1.11591556e-05,-7.76425928e-06,2.60349948e-05,3.09851152e-05,2.7285205e-05,1.27728131e-05,7.87384631e-06,6.60809079e-06,-8.66850434e-07,-1.45888113e-05,-5.52626036e-06,-3.04540403e-07,9.28345482e-06,-8.61222131e-06
0.853,-1.1098346e-05,-7.78797483e-06,2.56448472e-05,3.06467788e-05,2.72515188e-05,1.30335482e-05,7.20240737e-06,6.56692702e-06,-8.34264344e-07,-1.44374576e-05,-5.53906144e-06,-3.99782054e-07,9.17626785e-06,-8.02076944e-06
0.854,-1.10372724e-05,-7.81007325e-06,2.52595625e-05,3.03115172e-05,2.72126649e-05,1.32759824e-05,6.5564213e-06,6.52595987e-06,-8.01735423e-07,-1.42867645e-05,-5.55075736e-06,-4.97284979e-07,9.0608733e-06,-7.42985783e-06
0.855,-1.09759081e-05,-7.83054392e-06,2.48790705e-05,2.99791812e-05,2.7168317e-05,1.35002238e-05,5.93667813e-06,6.48520055e-06,-7.69283534e-07,-1.41368275e-05,-5.56156251e-06,-5.96996133e-07,8.93846881e-06,-6.83946032e-06
0.856,-1.09142253e-05,-7.84938391e-06,2.45032869e-05,2.96496102e-05,2.71181861e-05,1.37065018e-05,5.34388243e-06,6.4446576e-06,-7.36928531e-07,-1.39877379e-05,-5.57167498e-06,-6.98832454e-07,8.81022193e-06,-6.2496182e-06
0.857,-1.08522018e-05,-7.86659156e-06,2.41321247e-05,2.93226381e-05,2.70620171e-05,1.38951501e-05,4.77864978e-06,6.40433771e-06,-7.04695455e-07,-1.38395829e-05,-5.58127187e-06,-8.0267797e-07,8.67725743e-06,-5.66044233e-06
0.858,-1.07898227e-05,-7.88216432e-06,2.37654995e-05,2.89980968e-05,2.69995886e-05,1.40665931e-05,4.24150506e-06,6.36424606e-06,-6.72615956e-07,-1.36924455e-05,-5.59050765e-06,-9.08385345e-07,8.54064852e-06,-5.07211158e-06
0.859,-1.07270758e-05,-7.8961016e-06,2.34033247e-05,2.86758183e-05,2.69307163e-05,1.42213372e-05,3.73288321e-06,6.32438546e-06,-6.40723932e-07,-1.35464031e-05,-5.59951624e-06,-1.01578392e-06,8.40141166e-06,-4.48486586e-06
0.86,-1.06639431e-05,-7.908408e-06,2.30455046e-05,2.83556331e-05,2.68552539e-05,1.43599648e-05,3.2531316e-06,6.28475506e-06,-6.09049637e-07,-1.34015249e-05,-5.60841385e-06,-1.12468936e-06,8.26050179e-06,-3.89899722e-06
0.861,-1.06003991e-05,-7.9190945e-06,2.26919315e-05,2.80373706e-05,2.67730921e-05,1.44831278e-05,2.80251439e-06,6.24535037e-06,-5.77617485e-07,-1.32578711e-05,-5.61729994e-06,-1.23490938e-06,8.11880651e-06,-3.31484391e-06
0.862,-1.05364214e-05,-7.92818287e-06,2.23424843e-05,2.77208556e-05,2.66841562e-05,1.45915403e-05,2.38122456e-06,6.20616656e-06,-5.46448036e-07,-1.31154916e-05,-5.62625728e-06,-1.34624512e-06,7.97713933e-06,-2.73278938e-06
0.863,-1.04720053e-05,-7.93571192e-06,2.19970273e-05,2.74059071e-05,2.65884059e-05,1.46859722e-05,1.98939777e-06,6.16720249e-06,-5.15560862e-07,-1.29744266e-05,-5.63535231e-06,-1.45849153e-06,7.83623533e-06,-2.1532634e-06
0.864,-1.04071642e-05,-7.94173562e-06,2.16554145e-05,2.70923416e-05,2.64858344e-05,1.47672349e-05,1.62711446e-06,6.12846071e-06,-4.8497563e-07,-1.28347073e-05,-5.64463523e-06,-1.57143892e-06,7.69675088e-06,-1.57674025e-06
0.865,-1.03419086e-05,-7.94629957e-06,2.1317512e-05,2.67799893e-05,2.63764603e-05,1.48361486e-05,1.29437547e-06,6.08994005e-06,-4.54713446e-07,-1.26963584e-05,-5.65413669e-06,-1.6848716e-06,7.55926776e-06,-1.00373292e-06
0.866,-1.02762217e-05,-7.9494149e-06,2.09832241e-05,2.64687115e-05,2.62603164e-05,1.48935089e-05,9.91074741e-07,6.05162739e-06,-4.24798626e-07,-1.25593999e-05,-5.66386354e-06,-1.79856342e-06,7.42429806e-06,-4.34787068e-07
0.867,-1.02100605e-05,-7.95105918e-06,2.06524921e-05,2.61584009e-05,2.6137446e-05,1.49400794e-05,7.17003817e-07,6.01349783e-06,-3.95258299e-07,-1.24238463e-05,-5.67379964e-06,-1.91227731e-06,7.29228603e-06,1.29522332e-07
0.868,-1.0143384e-05,-7.95121258e-06,2.03252582e-05,2.58489605e-05,2.60079116e-05,1.49766187e-05,4.71896993e-07,5.97552523e-06,-3.66117363e-07,-1.22897035e-05,-5.68391458e-06,-2.02577458e-06,7.16360607e-06,6.88592221e-07
0.869,-1.00761799e-05,-7.94989309e-06,2.00014298e-05,2.55402809e-05,2.58718052e-05,1.50039088e-05,2.55474803e-07,5.93769252e-06,-3.37393033e-07,-1.21569661e-05,-5.69417298e-06,-2.1388279e-06,7.03856117e-06,1.24179331e-06
0.87,-1.00084629e-05,-7.94715559e-06,1.96808803e-05,2.52322397e-05,2.57292463e-05,1.50227499e-05,6.74460276e-08,5.89999195e-06,-3.09094344e-07,-1.20256185e-05,-5.70453625e-06,-2.25122575e-06,6.91738626e-06,1.78847369e-06
0.871,-9.94025389e-06,-7.94306439e-06,1.93634763e-05,2.49247166e-05,2.55803708e-05,1.50339315e-05,-9.25208833e-08,5.86241765e-06,-2.81225799e-07,-1.18956373e-05,-5.71495798e-06,-2.36276746e-06,6.800255e-06,2.3279631e-06
0.872,-9.87156165e-06,-7.93766978e-06,1.90491003e-05,2.46176072e-05,2.54253216e-05,1.50382077e-05,-2.24821521e-07,5.82495921e-06,-2.53790797e-07,-1.1766993e-05,-5.72537973e-06,-2.47325653e-06,6.68728626e-06,2.85957606e-06
0.873,-9.80238346e-06,-7.93100666e-06,1.87376533e-05,2.43108235e-05,2.52642465e-05,1.50362924e-05,-3.29914603e-07,5.78760159e-06,-2.26792508e-07,-1.16396514e-05,-5.73573131e-06,-2.58249929e-06,6.57854835e-06,3.3826139e-06
0.874,-9.73271346e-06,-7.92310065e-06,1.84290512e-05,2.40042921e-05,2.50972986e-05,1.502886e-05,-4.0831333e-07,5.75032747e-06,-2.00234809e-07,-1.15135733e-05,-5.74593231e-06,-2.69030469e-06,6.47406331e-06,3.89636544e-06
0.875,-9.66254962e-06,-7.91397293e-06,1.81232231e-05,2.36979533e-05,2.49246376e-05,1.50165431e-05,-4.60579347e-07,5.71311891e-06,-1.74123244e-07,-1.13887171e-05,-5.75589361e-06,-2.79648345e-06,6.37381189e-06,4.40010843e-06
0.876,-9.59189436e-06,-7.90364289e-06,1.78201075e-05,2.3391762e-05,2.474643e-05,1.49999334e-05,-4.87318859e-07,5.67595783e-06,-1.48464101e-07,-1.12650379e-05,-5.76551939e-06,-2.90084871e-06,6.27773751e-06,4.89311319e-06
