r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.792,7.31032921e-05,3.62590238e-05,-0.000764816421,-0.00132130837,-0.00192737194,0.00172594144,0.00265960001,-4.72254017e-05,2.77420844e-05,0.000342093572,-2.74955036e-05,-0.000685804454,-0.00206489828,-0.00251622065
0.793,7.26190855e-05,3.68765276e-05,-0.000750754576,-0.0013012298,-0.00190416841,0.00164778712,0.00264217285,-4.6792944e-05,2.71149307e-05,0.000336773962,-2.24673975e-05,-0.000651566928,-0.00204627177,-0.00249650679
0.794,7.21430842e-05,3.74675696e-05,-0.000737090175,-0.00128159571,-0.00188011003,0.00156988037,0.00262565805,-4.63728312e-05,2.64975563e-05,0.000331585602,-1.75566515e-05,-0.00061834815,-0.00202854711,-0.00247712204
0.795,7.1662919e-05,3.80276439e-05,-0.000723680523,-0.00126216092,-0.00185499297,0.00149201492,0.00260958356,-4.59567689e-05,2.58860556e-05,0.000326471521,-1.27512152e-05,-0.000586069901,-0.00201130033,-0.00245763348
0.796,7.11700084e-05,3.85536807e-05,-0.000710426678,-0.00124275513,-0.00182871592,0.00141410355,0.00259361003,-4.55389551e-05,2.52778627e-05,0.000321392975,-8.04483963e-06,-0.000554695007,-0.00199421687,-0.00243774154
0.797,7.06626899e-05,3.9045755e-05,-0.00069730536,-0.00122333907,-0.0018013613,0.00133622773,0.00257765417,-4.51182008e-05,2.46729497e-05,0.000316343717,-3.43691696e-06,-0.000524248031,-0.0019771852,-0.00241739074
0.798,7.01371301e-05,3.95024094e-05,-0.000684275517,-0.0012038424,-0.00177295748,0.00125843957,0.00256155609,-4.46920412e-05,2.40705598e-05,0.000311308263,1.07038433e-06,-0.000494737466,-0.00196003965,-0.00239645609
0.799,6.95901102e-05,3.99221828e-05,-0.000671304374,-0.00118420953,-0.00174354726,0.00118081553,0.00254517394,-4.42583864e-05,2.34702096e-05,0.000306273971,5.47257891e-06,-0.000466175731,-0.00194263405,-0.00237483453
0.8,6.90234446e-05,4.03063092e-05,-0.000658407887,-0.00116447188,-0.0017132956,0.00110352208,0.00252854235,-4.38182778e-05,2.28731369e-05,0.000301250109,9.76480516e-06,-0.00043860505,-0.00192496276,-0.00235259203
0.801,6.84476511e-05,4.06612972e-05,-0.000645682756,-0.00114480574,-0.00168257498,0.00102684651,0.00251201029,-4.3378216e-05,2.22834487e-05,0.000296283149,1.39448324e-05,-0.000412111853,-0.00190726298,-0.00233008781
0.802,6.7873144e-05,4.09942279e-05,-0.000633219973,-0.0011253803,-0.0016517416,0.000951029928,0.00249592323,-4.2944579e-05,2.17050745e-05,0.000291417578,1.80136684e-05,-0.000386762814,-0.0018897691,-0.00230767558
0.803,6.7302414e-05,4.13079225e-05,-0.000621032862,-0.0011062292,-0.0016209465,0.000876164642,0.00248033665,-4.25186832e-05,2.11390929e-05,0.00028666246,2.19725495e-05,-0.000362562662,-0.00187249589,-0.00228544023
0.804,6.67375959e-05,4.16051677e-05,-0.000609130366,-0.00108737936,-0.00159032457,0.000802324146,0.00246529223,-4.21015871e-05,2.05862267e-05,0.00028202465,2.58230423e-05,-0.000339505455,-0.00185544986,-0.00226345628
0.805,6.6181095e-05,4.18889892e-05,-0.0005975234,-0.00106886183,-0.00156000905,0.00072957332,0.00245084068,-4.16945191e-05,2.00471881e-05,0.000277511762,2.95672229e-05,-0.000317580373,-0.00183864756,-0.00224180763
0.806,6.56325413e-05,4.21605811e-05,-0.000586197992,-0.00105066309,-0.0015300594,0.000657938107,0.00243692831,-4.12969798e-05,1.95218998e-05,0.000273119642,3.32061522e-05,-0.000296759697,-0.00182203165,-0.00222048296
0.807,6.5082427e-05,4.24149257e-05,-0.000575060413,-0.00103262581,-0.00150031733,0.0005873621,0.00242315775,-4.09027385e-05,1.90076414e-05,0.000268806304,3.67350916e-05,-0.000276975534,-0.00180529458,-0.00219916105
0.808,6.45183796e-05,4.26445189e-05,-0.000563995875,-0.00101455336,-0.00147056107,0.000517801436,0.00240901645,-4.05037646e-05,1.85008998e-05,0.000264518657,4.01444728e-05,-0.000258155048,-0.00178805241,-0.00217742551
0.809,6.39367601e-05,4.28472325e-05,-0.000552969756,-0.000996392435,-0.00144077129,0.000449319715,0.00239431012,-4.00975264e-05,1.80007018e-05,0.000260240185,4.34274586e-05,-0.000240266374,-0.00177016569,-0.0021551578
0.81,6.33388474e-05,4.30242756e-05,-0.000541990826,-0.000978168104,-0.00141103604,0.000382021649,0.00237902549,-3.96846028e-05,1.7507437e-05,0.000255974542,4.65802695e-05,-0.000223294952,-0.00175163268,-0.00213240756
0.811,6.27263529e-05,4.31772304e-05,-0.00053107122,-0.000959911795,-0.0013814459,0.000316007226,0.00236316421,-3.92658473e-05,1.70215667e-05,0.000251726923,4.96000173e-05,-0.000207224171,-0.00173246511,-0.00210924025
0.812,6.21006934e-05,4.3307372e-05,-0.000520220394,-0.000941649885,-0.00135207754,0.000251368079,0.00234671532,-3.8841905e-05,1.65434243e-05,0.000247501069,5.24839507e-05,-0.000192033804,-0.00171266849,-0.00208571147
0.813,6.14702439e-05,4.34207698e-05,-0.000509505458,-0.000923512946,-0.00132315108,0.000188211822,0.00232993097,-3.84177485e-05,1.60751601e-05,0.000243328169,5.52360895e-05,-0.000177722262,-0.00169244222,-0.00206211026
0.814,6.08484992e-05,4.35274948e-05,-0.000499032963,-0.000905703579,-0.00129498394,0.000126623753,0.00231326215,-3.80015527e-05,1.56202135e-05,0.000239258975,5.78678413e-05,-0.000164295539,-0.00167212667,-0.00203889723
0.815,6.02413139e-05,4.36326983e-05,-0.000488842911,-0.000888304452,-0.00126771679,6.66271672e-05,0.00229687528,-3.75967258e-05,1.51799084e-05,0.000235313244,6.03864707e-05,-0.000151730319,-0.00165185056,-0.00201627779
0.816,5.9645269e-05,4.37349584e-05,-0.000478898851,-0.000871259406,-0.00124128781,8.22044455e-06,0.00228058388,-3.7200875e-05,1.47530624e-05,0.000231474066,6.27906876e-05,-0.000139976771,-0.00163148726,-0.00199414922
0.817,5.90537994e-05,4.38302831e-05,-0.000469140736,-0.000854468571,-0.00121556877,-4.85824313e-05,0.00226407757,-3.68096303e-05,1.43376676e-05,0.000227712491,6.50745451e-05,-0.000128980239,-0.00161082495,-0.00197230677
0.818,5.84636112e-05,4.39167637e-05,-0.000459537039,-0.000837882965,-0.00119049954,-0.00010374748,0.00224716813,-3.64206842e-05,1.39325905e-05,0.000224012706,6.7234237e-05,-0.00011869781,-0.00158974351,-0.00195065769
0.819,5.78706565e-05,4.39916797e-05,-0.0004500522,-0.000821445379,-0.00116600387,-0.000157225336,0.00222963744,-3.6031315e-05,1.35366179e-05,0.000220356487,6.92643938e-05,-0.000109088642,-0.00156810531,-0.0019290861
0.82,5.72668773e-05,4.40489336e-05,-0.000440621634,-0.00080504476,-0.00114192475,-0.000208936594,0.00221111135,-3.56363192e-05,1.31476525e-05,0.000216710757,7.1153721e-05,-0.000100107914,-0.00154566747,-0.00190734458
0.821,5.66481873e-05,4.40851113e-05,-0.0004312138,-0.000788629666,-0.00111818568,-0.000258790933,0.00219136718,-3.52329539e-05,1.27645397e-05,0.000213057947,7.28943811e-05,-9.17212458e-05,-0.00152229853,-0.00188532039
0.822,5.60176549e-05,4.41022785e-05,-0.000421852425,-0.000772249434,-0.00109484961,-0.000306723915,0.00217046073,-3.48229292e-05,1.23877442e-05,0.000209407617,7.44875915e-05,-8.39065472e-05,-0.00149806221,-0.00186314096
0.823,5.53818473e-05,4.41054421e-05,-0.00041258648,-0.00075599962,-0.00107204247,-0.000352706311,0.00214858869,-3.44101544e-05,1.20184776e-05,0.000205782275,7.59405151e-05,-7.66450728e-05,-0.00147311677,-0.0018410514
0.824,5.47447467e-05,4.40977386e-05,-0.000403444086,-0.000739937491,-0.00104983394,-0.000396715055,0.00212585368,-3.39969469e-05,1.16573208e-05,0.000202194506,7.72582751e-05,-6.99121802e-05,-0.00144755214,-0.00181921159
0.825,5.41102493e-05,4.4082283e-05,-0.000394451835,-0.000724117177,-0.00102828755,-0.000438741668,0.00210236052,-3.3585565e-05,1.13047672e-05,0.000198656347,7.84468224e-05,-6.36818813e-05,-0.00142145755,-0.00179777888
0.826,5.34864916e-05,4.40658013e-05,-0.000385666,-0.000708647092,-0.00100754308,-0.0004788305,0.00207838471,-3.31809153e-05,1.09621583e-05,0.00019519521,7.95195398e-05,-5.79318069e-05,-0.00139503446,-0.00177705172
0.827,5.28783426e-05,4.40526474e-05,-0.000377117227,-0.000693588598,-0.000987673439,-0.00051702272,0.00205408019,-3.27859095e-05,1.06301231e-05,0.000191826255,8.04866827e-05,-5.26339076e-05,-0.00136839754,-0.00175722015
0.828,5.2282131e-05,4.40401459e-05,-0.000368774529,-0.000678889519,-0.000968588988,-0.000553286254,0.00202927265,-3.2398178e-05,1.03075276e-05,0.000188533556,8.13461425e-05,-4.77510313e-05,-0.00134144142,-0.00173818985
0.829,5.16883419e-05,4.40203861e-05,-0.00036056747,-0.000664424355,-0.000950092552,-0.000587512225,0.00200356438,-3.2011724e-05,9.99208371e-06,0.000185280463,8.20857977e-05,-4.32426748e-05,-0.00131391856,-0.00171967049
0.83,5.10910033e-05,4.39880316e-05,-0.000352453317,-0.000650117705,-0.0009320548,-0.000619607679,0.00197670111,-3.16227615e-05,9.68225355e-06,0.000182043734,8.26979089e-05,-3.9074587e-05,-0.00128568417,-0.0017014867
0.831,5.04889218e-05,4.39416511e-05,-0.000344424197,-0.000635957728,-0.000914434999,-0.000649527268,0.00194862186,-3.12305197e-05,9.37748781e-06,0.000178817763,8.31822665e-05,-3.52185303e-05,-0.00125672512,-0.00168361908
0.832,4.98799844e-05,4.38789393e-05,-0.000336466702,-0.00062192184,-0.000897175511,-0.000677214816,0.00191923844,-3.08337031e-05,9.0771094e-06,0.000175594039,8.35375081e-05,-3.16468439e-05,-0.00122701412,-0.00166601373
0.833,4.92629506e-05,4.37982255e-05,-0.000328573942,-0.000607999007,-0.00088023384,-0.000702626161,0.00188850396,-3.04315575e-05,8.7806266e-06,0.000172367411,8.37638938e-05,-2.83333797e-05,-0.00119655456,-0.00164864044
0.834,4.86409896e-05,4.37017135e-05,-0.000320768417,-0.000594232205,-0.000863645082,-0.000725785576,0.00185654743,-3.00260426e-05,8.4883589e-06,0.000169148322,8.38696038e-05,-2.52549427e-05,-0.00116546415,-0.00163161063
0.835,4.80219011e-05,4.3595972e-05,-0.000313101856,-0.000580718497,-0.000847524551,-0.000746804142,0.00182367949,-2.96219938e-05,8.20143613e-06,0.000165963265,8.38719626e-05,-2.23903409e-05,-0.00113397359,-0.00161518667
0.836,4.74107178e-05,4.34853994e-05,-0.000305605939,-0.000567517856,-0.000831936452,-0.000765774229,0.0017901082,-2.92225718e-05,7.9204665e-06,0.000162828917,8.37848785e-05,-1.97163605e-05,-0.00110224601,-0.00159953551
0.837,4.68079134e-05,4.33703798e-05,-0.000298281955,-0.000554633684,-0.000816863921,-0.000782729934,0.00175587255,-2.88281393e-05,7.64524059e-06,0.000159746179,8.36149479e-05,-1.72080335e-05,-0.0010703394,-0.00158466743
0.838,4.6213771e-05,4.32511297e-05,-0.000291129963,-0.000542066741,-0.000802286781,-0.000797708607,0.00172100895,-2.843895e-05,7.37551126e-06,0.000156715422,8.33686775e-05,-1.48413973e-05,-0.00103831226,-0.00157058156
0.839,4.56283888e-05,4.31276988e-05,-0.000284148792,-0.000529815183,-0.000788181635,-0.000810749734,0.0016855504,-2.80551539e-05,7.1110415e-06,0.000153736538,8.30524636e-05,-1.2593819e-05,-0.0010062233,-0.00155726521
0.84,4.50497024e-05,4.2998063e-05,-0.000277323853,-0.000517851819,-0.000774487784,-0.000821857884,0.00164945321,-2.76755756e-05,6.85131989e-06,0.000150802321,8.26688431e-05,-1.04437985e-05,-0.000974088142,-0.00154462537
0.841,4.44729213e-05,4.28574654e-05,-0.000270624468,-0.000506118958,-0.000761098317,-0.000830987582,0.00161257997,-2.7297361e-05,6.59547906e-06,0.000147896747,8.22151083e-05,-8.37147387e-06,-0.000941871349,-0.00153246797
0.842,4.38950421e-05,4.27027189e-05,-0.000264032023,-0.000494580924,-0.000747938373,-0.000838125335,0.00157486781,-2.6918761e-05,6.34297016e-06,0.00014501019,8.16915325e-05,-6.35993835e-06,-0.000909585804,-0.0015206528
0.843,4.33159601e-05,4.25334458e-05,-0.000257545986,-0.00048323551,-0.00073498398,-0.000843316701,0.00153636608,-2.65398293e-05,6.09371011e-06,0.000142142927,8.11037502e-05,-4.39499959e-06,-0.000877311176,-0.00150913463
0.844,4.27359015e-05,4.23496607e-05,-0.000251167748,-0.000472083913,-0.000722217813,-0.00084662104,0.00149714048,-2.61608417e-05,5.84768733e-06,0.000139296476,8.0458127e-05,-2.46438235e-06,-0.000845135808,-0.00149787599
0.845,4.21550511e-05,4.21513531e-05,-0.00024489821,-0.000461126257,-0.000709622455,-0.000848103415,0.00145725794,-2.57820381e-05,5.60491977e-06,0.000136472286,7.97608908e-05,-5.57664514e-07,-0.000813147489,-0.00148683371
0.846,4.15750674e-05,4.1939995e-05,-0.000238746439,-0.00045037791,-0.000697205695,-0.00084786441,0.00141683722,-2.54045291e-05,5.36567742e-06,0.000133676563,7.90208833e-05,1.33376815e-06,-0.000781460841,-0.00147601251
0.847,4.0999451e-05,4.17190334e-05,-0.000232731305,-0.000439872824,-0.000685006827,-0.000846049723,0.00137605802,-2.50305415e-05,5.13048705e-06,0.000130921329,7.82504327e-05,3.21725624e-06,-0.000750219771,-0.00146548158
0.848,4.04301473e-05,4.14905366e-05,-0.000226861924,-0.000429626737,-0.000673040063,-0.00084278142,0.00133504405,-2.46613606e-05,4.89964493e-06,0.000128213445,7.74589383e-05,5.09907943e-06,-0.000719531487,-0.001455257
0.849,3.98668447e-05,4.12543939e-05,-0.000221134324,-0.000419630702,-0.000661283308,-0.00083814055,0.00129384335,-2.42968974e-05,4.67313423e-06,0.000125552503,7.66512726e-05,6.98402785e-06,-0.000689456908,-0.00144527587
0.85,3.93088152e-05,4.10100934e-05,-0.000215542239,-0.000409871375,-0.000649708955,-0.000832202538,0.00125249198,-2.39368022e-05,4.45088508e-06,0.000122936779,7.58311016e-05,8.87518634e-06,-0.000660046191,-0.00143546062
0.851,3.8755619e-05,4.07573992e-05,-0.000210080995,-0.000400338385,-0.000638295352,-0.000825050151,0.00121103598,-2.35808831e-05,4.23289844e-06,0.000120365446,7.50021619e-05,1.07739326e-05,-0.000631350582,-0.00142574336
0.852,3.82068912e-05,4.04961203e-05,-0.000204746246,-0.000391021974,-0.000627023141,-0.000816767989,0.00116952335,-2.32289688e-05,4.01923603e-06,0.000117837862,7.41678283e-05,1.26799983e-05,-0.000603417805,-0.00141605821
0.853,3.76620728e-05,4.02258562e-05,-0.000199532564,-0.000381910378,-0.000615871098,-0.000807436898,0.00112799618,-2.28807544e-05,3.80996066e-06,0.000115352737,7.3330624e-05,1.4591646e-05,-0.000576287305,-0.00140633284
0.854,3.71208362e-05,3.9946503e-05,-0.000194435818,-0.000372994403,-0.000604823544,-0.000797143738,0.00108650455,-2.25360789e-05,3.60513947e-06,0.000112909458,7.24931157e-05,1.65061306e-05,-0.000549996609,-0.00139650645
0.855,3.65826929e-05,3.96578573e-05,-0.000189451117,-0.000364263517,-0.000593864056,-0.000785972865,0.00104509461,-2.21946938e-05,3.40478712e-06,0.000110506881,7.16571787e-05,1.8419777e-05,-0.000524574775,-0.00138651645
0.856,3.60468999e-05,3.93594609e-05,-0.000184572336,-0.000355704904,-0.000582973673,-0.000774002599,0.00100380548,-2.18561924e-05,3.20888301e-06,0.000108143033,7.08237478e-05,2.03279177e-05,-0.000500041244,-0.00137629383
0.857,3.55131078e-05,3.90512458e-05,-0.000179795391,-0.00034730976,-0.000572140963,-0.000761317296,0.000962686557,-2.15203848e-05,3.0174695e-06,0.000105817046,6.99940412e-05,2.22252219e-05,-0.000476415146,-0.00136578612
0.858,3.49810187e-05,3.87331517e-05,-0.000175116401,-0.000339069781,-0.000561356236,-0.000747999022,0.000921786699,-2.11870861e-05,2.83062851e-06,0.000103528098,6.91689059e-05,2.41056945e-05,-0.000453710096,-0.00135494436
0.859,3.44502087e-05,3.84049579e-05,-0.000170530913,-0.000330975687,-0.000550608942,-0.000734124274,0.000881150246,-2.08560218e-05,2.64843313e-06,0.000101274897,6.83484973e-05,2.59627608e-05,-0.000431932006,-0.00134371776
0.86,3.39207699e-05,3.80670357e-05,-0.000166037263,-0.000323023728,-0.000539898353,-0.00071977863,0.000840834507,-2.05272343e-05,2.47095421e-06,9.90576131e-05,6.75335941e-05,2.77899793e-05,-0.000411087316,-0.0013320811
0.861,3.33949853e-05,3.77222821e-05,-0.000161644588,-0.000315231362,-0.000529260124,-0.000705091969,0.000800948071,-2.02021074e-05,2.29836212e-06,9.6882718e-05,6.67290934e-05,2.9582958e-05,-0.000391201968,-0.00132010239
0.862,3.28758432e-05,3.73745169e-05,-0.000157364793,-0.000307621872,-0.000518741393,-0.000690204323,0.00076160562,-1.98824538e-05,2.13082152e-06,9.47584698e-05,6.5941295e-05,3.13391111e-05,-0.000372300535,-0.00130788426
0.863,3.23643094e-05,3.70253672e-05,-0.000153199039,-0.000300198045,-0.00050835643,-0.000675205956,0.000722861384,-1.95688202e-05,1.9683525e-06,9.26869364e-05,6.51724464e-05,3.30554217e-05,-0.000354375311,-0.00129545214
0.864,3.18603956e-05,3.66753918e-05,-0.000149143303,-0.000292952826,-0.000498103681,-0.000660159906,0.000684740124,-1.92611217e-05,1.81093515e-06,9.06672081e-05,6.44227408e-05,3.47288576e-05,-0.000337402224,-0.00128279378
0.865,3.13640738e-05,3.63250477e-05,-0.000145193714,-0.000285879491,-0.00048798198,-0.000645123533,0.000647263784,-1.89592627e-05,1.65852856e-06,8.86982856e-05,6.36920763e-05,3.63564253e-05,-0.000321353998,-0.0012698988
0.866,3.08744981e-05,3.59737312e-05,-0.000141343896,-0.000278966065,-0.000477980173,-0.00063013463,0.000610439495,-1.86627238e-05,1.51102279e-06,8.67770637e-05,6.29783557e-05,3.79333817e-05,-0.000306194239,-0.00125673079
0.867,3.03876973e-05,3.56170371e-05,-0.000137574628,-0.00027217482,-0.000468041488,-0.000615164977,0.000574218476,-1.8369149e-05,1.36814593e-06,8.48918908e-05,6.2272641e-05,3.94499125e-05,-0.000291856425,-0.00124313152
0.868,2.98997118e-05,3.52504337e-05,-0.000133867494,-0.000265469449,-0.000458110426,-0.000600183473,0.000538561672,-1.80761579e-05,1.22966345e-06,8.30312726e-05,6.15655708e-05,4.08953642e-05,-0.000278275928,-0.00122894183
0.869,2.94103314e-05,3.48738178e-05,-0.000130220417,-0.000258846323,-0.000448187985,-0.000585229128,0.000503501121,-1.77835668e-05,1.09553539e-06,8.1194038e-05,6.08554212e-05,4.22647498e-05,-0.000265422472,-0.00121415217
0.87,2.89218492e-05,3.4490175e-05,-0.000126641401,-0.000252322345,-0.000438311612,-0.000570384214,0.0004691047,-1.74926614e-05,9.65813771e-07,7.93856876e-05,6.01458623e-05,4.35582239e-05,-0.000253284861,-0.0011988549
0.871,2.84363101e-05,3.41022822e-05,-0.000123136862,-0.000245911526,-0.000428514128,-0.000555720246,0.0004354261,-1.7204569e-05,8.40521016e-07,7.76108415e-05,5.94401657e-05,4.47767987e-05,-0.00024184623,-0.00118313483
0.872,2.79561059e-05,3.37133295e-05,-0.000119714854,-0.000239631178,-0.000418833805,-0.000541311219,0.000402516662,-1.69206408e-05,7.19634335e-07,7.58750085e-05,5.87422915e-05,4.59226899e-05,-0.000231090796,-0.00116709609
0.873,2.74873988e-05,3.33311085e-05,-0.000116399439,-0.000233530781,-0.000409365329,-0.000527299318,0.000370470026,-1.66445442e-05,6.031717e-07,7.41938638e-05,5.80643411e-05,4.70054727e-05,-0.000221031906,-0.00115100505
0.874,2.70346362e-05,3.29614919e-05,-0.000113206582,-0.000227643891,-0.000400176483,-0.000513786986,0.000339335072,-1.63789538e-05,4.91046453e-07,7.25782572e-05,5.74153328e-05,4.80338355e-05,-0.000211665691,-0.00113506009
0.875,2.65952981e-05,3.2601906e-05,-0.000110122634,-0.000221944622,-0.000391230727,-0.00050073865,0.000309061435,-1.61223223e-05,3.83044421e-07,7.10202027e-05,5.67896678e-05,4.90050484e-05,-0.000202933003,-0.001119167
0.876,2.61625766e-05,3.224436e-05,-0.000107116892,-0.000216372456,-0.000382429125,-0.000488036631,0.000279559996,-1.58704714e-05,2.7892983e-07,6.95004136e-05,5.61722356e-05,4.99075521e-05,-0.000194745795,-0.00110304857
0.877,2.57319359e-05,3.18834817e-05,-0.000104169132,-0.000210887674,-0.000373707928,-0.000475606587,0.00025078728,-1.56206016e-05,1.7853689e-07,6.80059488e-05,5.55524611e-05,5.07326567e-05,-0.000187038271,-0.00108652163
0.878,2.52961964e-05,3.1510515e-05,-0.000101249396,-0.000205430588,-0.000364966765,-0.000463325514,0.000222691787,-1.53683278e-05,8.17290091e-08,6.65171109e-05,5.49138424e-05,5.14652666e-05,-0.000179729486,-0.00106929101
0.879,2.48425229e-05,3.11093664e-05,-9.83066666e-05,-0.000199898275,-0.000356026118,-0.000450968031,0.000195202356,-1.51057677e-05,-1.15383186e-08,6.49996177e-05,5.42267759e-05,5.20762396e-05,-0.000172703525,-0.00105082125
0.88,2.4365702e-05,3.06730653e-05,-9.53221301e-05,-0.000194252603,-0.000346819005,-0.000438449536,0.000168347366,-1.48295605e-05,-1.0115106e-07,6.34395267e-05,5.34771886e-05,5.2549185e-05,-0.00016590348,-0.00103089883
0.881,2.38782123e-05,3.02168686e-05,-9.23464401e-05,-0.000188596903,-0.000337530834,-0.000426001897,0.000142281064,-1.4547101e-05,-1.87016966e-07,6.18690511e-05,5.26899152e-05,5.29059494e-05,-0.000159393934,-0.00101006134
0.882,2.33987105e-05,2.97643356e-05,-8.94516951e-05,-0.000183079181,-0.000328429944,-0.000413958925,0.000117143396,-1.4269657e-05,-2.69258216e-07,6.03359615e-05,5.19048929e-05,5.31865869e-05,-0.000153274987,-0.00098911112
0.883,2.29356046e-05,2.93264897e-05,-8.66679003e-05,-0.000177762239,-0.00031963449,-0.000402463651,9.29627872e-05,-1.40022702e-05,-3.48035372e-07,5.88609008e-05,5.11404515e-05,5.34124682e-05,-0.000147572926,-0.000968416836
0.884,2.24976299e-05,2.89150088e-05,-8.40247971e-05,-0.000172708621,-0.000311263132,-0.000391659875,6.97367128e-05,-1.37501377e-05,-4.23497006e-07,5.74648702e-05,5.04160442e-05,5.36081216e-05,-0.000142313135,-0.000948359151
0.885,2.20950639e-05,2.85437773e-05,-8.15563187e-05,-0.000167990522,-0.000303453116,-0.000381716684,4.74333301e-05,-1.35196167e-05,-4.96311587e-07,5.61728244e-05,4.97559223e-05,5.3805698e-05,-0.000137528338,-0.00092938689
0.886,2.17269845e-05,2.82124448e-05,-7.92539991e-05,-0.000163593005,-0.00029618524,-0.000372607051,2.59681952e-05,-1.33103209e-05,-5.6699745e-07,5.49810334e-05,4.91598466e-05,5.40120541e-05,-0.000133180636,-0.000911475371
0.887,2.13764856e-05,2.78997129e-05,-7.70521217e-05,-0.000159382351,-0.000289223514,-0.000364030369,5.25479582e-06,-1.3111993e-05,-6.35499006e-07,5.384543e-05,4.85907034e-05,5.41922775e-05,-0.000129137456,-0.000893927468
0.888,2.10272174e-05,2.75844347e-05,-7.48899563e-05,-0.000155234063,-0.00028234497,-0.000355700182,-1.47320267e-05,-1.29145693e-05,-7.01504611e-07,5.27239196e-05,4.80112107e-05,5.43083646e-05,-0.000125276322,-0.000876074406
0.889,2.06743629e-05,2.72601849e-05,-7.27501605e-05,-0.000151113055,-0.000275486831,-0.000347529842,-3.39760416e-05,-1.27150885e-05,-7.65052882e-07,5.16040027e-05,4.74099595e-05,5.43496208e-05,-0.000121549233,-0.00085773726
0.89,2.03126164e-05,2.69197907e-05,-7.06145432e-05,-0.000146982234,-0.000268581997,-0.000339425569,-5.2442046e-05,-1.25103258e-05,-8.26138237e-07,5.04722154e-05,4.67744407e-05,5.4303302e-05,-0.000117908763,-0.000838721484
0.891,1.99380416e-05,2.65577644e-05,-6.84705835e-05,-0.000142815714,-0.000261583189,-0.000331316307,-7.00794039e-05,-1.22978219e-05,-8.84515089e-07,4.93184569e-05,4.60948559e-05,5.41587843e-05,-0.000114319051,-0.000818891266
0.892,1.9553324e-05,2.61772461e-05,-6.63285436e-05,-0.000138636417,-0.000254531919,-0.000323243383,-8.68523134e-05,-1.20793966e-05,-9.40923412e-07,4.8149611e-05,4.53773157e-05,5.39247605e-05,-0.0001107849,-0.000798391153
0.893,1.91656102e-05,2.57876142e-05,-6.42129783e-05,-0.000134496838,-0.000247525547,-0.000315316543,-0.000102754965,-1.18593742e-05,-9.9585329e-07,4.6983008e-05,4.46376147e-05,5.36204496e-05,-0.000107338958,-0.000777533711
0.894,1.87798456e-05,2.53957756e-05,-6.21399736e-05,-0.000130430283,-0.00024062856,-0.000307600341,-0.000117787183,-1.16401819e-05,-1.04846581e-06,4.58293823e-05,4.38849149e-05,5.32552297e-05,-0.000104003405,-0.000756516397
0.895,1.83999569e-05,2.50073769e-05,-6.01214155e-05,-0.000126461621,-0.000233890512,-0.000300141956,-0.000131958087,-1.14236263e-05,-1.09794524e-06,4.46968688e-05,4.31263426e-05,5.28368162e-05,-0.000100794058,-0.000735493169
0.896,1.80313616e-05,2.46299436e-05,-5.81733573e-05,-0.000122626355,-0.000227379826,-0.000293019277,-0.000145309202,-1.1212991e-05,-1.14481392e-06,4.35980421e-05,4.23747121e-05,5.23831779e-05,-9.7731602e-05,-0.000714695184
0.897,1.7676005e-05,2.4266283e-05,-5.63002537e-05,-0.000118935942,-0.000221119911,-0.000286256797,-0.000157876887,-1.10096889e-05,-1.18989126e-06,4.2537418e-05,4.16359512e-05,5.19057094e-05,-9.48148898e-05,-0.000694224264
0.898,1.73315911e-05,2.39135298e-05,-5.44936058e-05,-0.000115372374,-0.000215079459,-0.000279807434,-0.000169665091,-1.08122501e-05,-1.23270672e-06,4.15086729e-05,4.09053248e-05,5.14015004e-05,-9.20193292e-05,-0.000674010588
0.899,1.69949582e-05,2.35673358e-05,-5.27426022e-05,-0.000111913838,-0.000209217934,-0.000273614468,-0.0001806701,-1.06190158e-05,-1.27366541e-06,4.05043599e-05,4.01772842e-05,5.08681339e-05,-8.93148294e-05,-0.000653968869
0.9,1.66644621e-05,2.32252685e-05,-5.10415129e-05,-0.000108549638,-0.00020351434,-0.000267647155,-0.00019090135,-1.04294336e-05,-1.31358237e-06,3.95210005e-05,3.94503954e-05,5.03087392e-05,-8.66800013e-05,-0.000634081307
0.901,1.63382046e-05,2.28845644e-05,-4.93838719e-05,-0.000105267377,-0.000197944468,-0.000261868412,-0.00020035977,-1.02426345e-05,-1.35308238e-06,3.85544886e-05,3.8722077e-05,4.97239662e-05,-8.40947841e-05,-0.000614315439
0.902,1.60147423e-05,2.2543338e-05,-4.7764926e-05,-0.000102056272,-0.000192488661,-0.000256241323,-0.000209037075,-1.00574253e-05,-1.39134832e-06,3.76007912e-05,3.79887445e-05,4.91100149e-05,-8.1545852e-05,-0.000594636265
0.903,1.56945144e-05,2.2202325e-05,-4.61854777e-05,-9.89178786e-05,-0.000187150491,-0.000250759128,-0.000216944968,-9.87376822e-06,-1.42790092e-06,3.66604994e-05,3.72511617e-05,4.84683731e-05,-7.90318111e-05,-0.000575077914
0.904,1.53792787e-05,2.18640739e-05,-4.4650045e-05,-9.58622834e-05,-0.000181949514,-0.000245438587,-0.000224118213,-9.69262973e-06,-1.4627437e-06,3.57374865e-05,3.65137911e-05,4.78059601e-05,-7.65585195e-05,-0.000555725917
